pos,age,team_id,g,gs,mp,fg_per_poss,fga_per_poss,fg_pct,fg3_per_poss,fg3a_per_poss,fg3_pct,fg2_per_poss,fg2a_per_poss,fg2_pct,ft_per_poss,fta_per_poss,ft_pct,orb_per_poss,drb_per_poss,trb_per_poss,ast_per_poss,stl_per_poss,blk_per_poss,tov_per_poss,pf_per_poss,pts_per_poss,,off_rtg,def_rtg
PF,27,MIL,6,0,36,5.3,17.3,.308,0.0,0.0,,5.3,17.3,.308,5.3,5.3,1.000,2.7,6.6,9.3,0.0,1.3,1.3,8.0,15.9,15.9,,66,105
PG,22,GSW,5,0,45,3.1,8.4,.375,0.0,0.0,,3.1,8.4,.375,2.1,2.1,1.000,1.0,2.1,3.1,11.5,1.0,0.0,4.2,9.4,8.4,,95,115
SG,23,TOT,54,0,323,6.9,20.4,.338,2.0,6.3,.310,5.0,14.1,.351,2.6,4.1,.630,1.1,4.1,5.1,5.3,1.4,0.2,3.9,5.1,18.3,,85,109
SG,23,HOU,18,0,92,4.2,17.2,.242,0.5,5.7,.091,3.7,11.5,.318,3.7,5.2,.700,0.0,3.7,3.7,4.2,1.6,0.0,4.7,3.7,12.5,,66,109
SG,23,BOS,36,0,231,8.0,21.7,.369,2.5,6.5,.387,5.5,15.2,.361,2.1,3.6,.588,1.5,4.2,5.7,5.7,1.3,0.2,3.6,5.7,20.6,,91,110
SF,27,GSW,73,28,1497,6.7,13.0,.519,0.1,0.5,.176,6.7,12.5,.534,6.3,7.6,.833,2.3,5.2,7.5,3.0,1.3,0.7,2.4,4.6,19.9,,120,112
SF,25,PHI,76,58,2489,7.8,16.3,.478,0.0,0.0,.000,7.8,16.3,.478,5.4,7.1,.758,3.0,6.7,9.7,1.2,0.9,3.2,3.0,5.6,21.0,,107,108
PG,26,MIL,78,43,2147,7.0,15.2,.462,1.9,5.1,.373,5.1,10.1,.507,2.9,3.3,.891,1.1,2.1,3.1,5.3,1.7,0.2,2.8,4.2,18.9,,111,110
PG,25,POR,58,1,479,6.7,16.3,.409,0.7,2.2,.304,6.0,14.1,.426,4.2,5.2,.800,0.9,2.8,3.6,7.0,1.5,0.2,3.9,4.9,18.2,,99,112
SG,23,PHO,80,3,1561,4.8,10.6,.454,0.4,1.3,.279,4.4,9.3,.479,2.8,3.6,.777,1.2,4.3,5.5,10.9,2.1,0.2,4.6,3.9,12.8,,100,111
SF,30,CLE,68,68,2083,7.3,13.8,.531,0.0,0.1,.000,7.3,13.7,.534,3.7,6.2,.596,4.0,4.8,8.8,3.1,1.5,0.2,3.5,5.1,18.3,,105,108
PG,24,PHO,82,82,2579,6.6,13.7,.477,0.1,0.5,.185,6.5,13.2,.488,3.6,4.7,.769,1.1,3.6,4.7,11.5,2.0,0.2,3.6,4.4,16.8,,110,112
PG,29,LAC,19,8,428,6.0,13.2,.455,0.1,0.2,.500,5.9,13.0,.454,2.0,3.7,.529,0.7,1.2,1.9,11.0,1.5,0.0,4.9,3.1,14.1,,92,116
PF,30,UTA,78,0,845,5.5,11.8,.465,0.0,0.2,.000,5.5,11.6,.474,4.3,6.4,.672,3.5,6.0,9.5,2.0,0.9,0.6,3.1,8.5,15.3,,100,106
PG,22,DAL,8,0,22,4.3,19.5,.222,0.0,0.0,,4.3,19.5,.222,15.2,17.4,.875,2.2,4.3,6.5,13.0,2.2,0.0,10.9,2.2,23.9,,85,110
SF,23,HOU,60,3,520,8.7,18.6,.468,0.0,0.1,.000,8.7,18.5,.470,3.7,5.4,.690,3.5,4.6,8.1,3.7,1.6,1.4,3.4,7.5,21.1,,101,106
C,30,SEA,78,7,1051,3.9,8.0,.494,0.0,0.1,.000,3.9,7.9,.500,3.1,4.9,.636,4.8,7.7,12.4,0.9,0.9,1.9,1.6,6.1,11.0,,116,110
PG,32,BOS,79,78,2933,7.0,15.8,.444,0.1,1.0,.113,6.9,14.8,.467,3.5,4.2,.833,0.7,3.6,4.3,9.9,1.4,0.6,2.9,3.3,17.6,,107,109
SG,31,SEA,24,0,508,7.9,17.3,.457,0.5,1.4,.333,7.4,15.9,.468,3.9,5.1,.764,1.0,3.2,4.3,10.7,1.1,0.1,3.8,3.3,20.1,,110,114
SF,27,SAC,81,30,2457,11.7,25.2,.463,0.7,2.3,.314,11.0,23.0,.478,5.1,6.2,.829,2.8,4.0,6.8,4.8,0.8,0.4,3.1,4.2,29.2,,110,115
PG,28,WSB,18,10,399,7.1,15.4,.461,0.0,0.1,.000,7.1,15.3,.465,4.2,5.9,.714,1.2,2.4,3.6,7.0,2.5,0.0,3.7,3.7,18.4,,102,110
PG,27,LAL,80,80,2904,11.1,21.3,.522,0.1,0.6,.205,11.0,20.6,.532,8.7,10.3,.848,2.0,6.2,8.2,15.9,2.2,0.6,4.9,2.7,31.1,,124,106
SF,30,LAC,10,10,302,10.5,24.0,.439,0.0,0.9,.000,10.5,23.1,.456,4.6,6.5,.714,1.4,3.7,5.1,4.3,1.9,0.8,2.6,3.7,25.7,,100,113
PF,24,LAC,29,0,234,5.4,12.8,.422,0.0,0.6,.000,5.4,12.2,.443,4.0,7.6,.526,3.0,5.6,8.6,1.0,1.8,0.4,3.6,11.0,14.8,,86,112
C,29,POR,79,74,2345,9.6,17.3,.556,0.0,0.0,,9.6,17.3,.556,6.7,9.6,.698,3.8,7.3,11.0,3.0,1.0,1.5,5.4,6.6,25.9,,106,109
SG,30,DET,78,8,2166,11.7,25.3,.462,0.1,0.3,.286,11.6,25.0,.464,3.5,4.4,.786,2.7,2.9,5.6,6.6,2.0,0.4,2.9,3.5,26.9,,107,108
SF-SG,24,TOT,65,4,858,7.3,17.8,.413,0.4,1.1,.350,6.9,16.7,.417,2.8,3.6,.769,2.2,3.5,5.7,4.0,2.3,1.0,2.7,4.4,17.8,,98,111
SG,24,WSB,16,1,114,5.9,13.9,.424,0.0,0.4,.000,5.9,13.5,.438,3.8,5.5,.692,0.4,3.4,3.8,2.9,4.2,0.4,4.6,4.6,15.6,,84,105
SF,24,SAS,49,3,744,7.6,18.3,.412,0.4,1.2,.368,7.1,17.1,.415,2.6,3.3,.788,2.5,3.6,6.0,4.2,2.0,1.1,2.4,4.3,18.1,,100,111
PF,36,POR,78,37,1578,3.2,6.5,.496,0.0,0.1,.000,3.2,6.4,.500,2.8,3.6,.782,3.3,9.9,13.2,1.9,0.7,2.2,2.5,6.6,9.2,,106,107
PF,29,WSB,79,64,1609,3.5,7.4,.474,0.0,0.0,.000,3.5,7.4,.476,1.4,2.3,.632,4.3,6.3,10.6,2.4,2.0,4.9,2.3,7.5,8.5,,102,104
SG,23,CHI,82,82,3281,16.8,34.8,.482,0.2,1.0,.182,16.6,33.8,.491,12.7,14.8,.857,2.5,4.0,6.6,5.8,3.6,1.9,4.2,3.6,46.4,,117,104
PF,25,IND,4,4,60,6.5,17.8,.364,0.8,1.6,.500,5.7,16.2,.350,2.4,3.2,.750,5.7,3.2,8.9,4.9,4.0,0.0,3.2,9.7,16.2,,95,104
PF,23,LAC,66,6,936,4.8,10.3,.471,0.0,0.0,.000,4.8,10.2,.473,4.7,6.8,.693,3.5,6.2,9.7,2.6,1.9,0.6,2.4,8.1,14.4,,108,111
SF,24,POR,82,8,2088,8.2,16.0,.509,0.0,0.5,.043,8.1,15.5,.524,5.7,8.0,.720,4.4,6.5,10.9,4.2,2.7,1.7,3.3,7.2,22.1,,114,105
SF,27,NJN,61,15,1291,8.9,20.9,.426,0.5,1.2,.406,8.4,19.8,.427,3.0,3.7,.810,3.0,4.8,7.8,3.8,1.2,1.0,3.8,6.5,21.3,,96,112
SF,30,NYK,6,4,214,11.8,23.9,.495,0.0,0.0,,11.8,23.9,.495,7.3,9.8,.744,3.0,4.3,7.3,4.3,0.5,0.0,3.4,3.2,31.0,,110,115
PF,23,SEA,6,0,31,4.6,9.1,.500,0.0,1.5,.000,4.6,7.6,.600,4.6,6.1,.750,6.1,7.6,13.7,1.5,3.0,4.6,0.0,6.1,13.7,,146,103
C,25,BOS,74,1,745,3.1,7.2,.427,0.0,0.1,.000,3.1,7.1,.431,1.9,5.0,.382,4.0,7.1,11.0,1.8,1.1,3.0,2.2,9.7,8.0,,92,105
C,25,SAC,79,31,1658,7.3,15.5,.471,0.0,0.0,.000,7.3,15.5,.472,3.1,4.0,.786,4.9,8.9,13.8,2.0,1.0,0.9,2.6,6.1,17.8,,108,111
C,23,ATL,82,19,1684,4.9,10.3,.480,0.0,0.0,.000,4.9,10.3,.481,3.7,5.6,.654,4.5,9.9,14.4,0.9,1.5,2.2,2.7,7.7,13.5,,105,102
PF,22,SAS,68,2,1004,8.0,17.5,.456,0.0,0.6,.083,7.9,17.0,.468,5.2,7.0,.743,3.6,7.6,11.2,4.0,1.0,0.6,3.2,6.6,21.2,,106,111
C,29,DET,82,82,2854,8.4,16.8,.501,0.1,0.3,.286,8.3,16.5,.506,4.1,4.6,.894,4.0,11.9,15.9,2.5,1.2,1.1,2.0,4.7,21.0,,119,103
C,26,PHI,1,0,16,3.1,9.2,.333,0.0,0.0,,3.1,9.2,.333,3.1,6.2,.500,3.1,12.3,15.4,0.0,3.1,0.0,3.1,0.0,9.2,,76,103
PG,29,HOU,53,11,1175,6.0,14.6,.411,0.7,2.3,.316,5.3,12.3,.429,4.1,4.9,.840,0.6,1.9,2.5,9.2,2.2,0.4,2.6,5.2,16.9,,109,108
PF,24,CLE,67,1,870,9.3,20.4,.455,0.0,0.1,.000,9.3,20.3,.456,3.9,5.5,.713,5.1,8.6,13.7,3.8,1.4,2.2,4.6,8.0,22.4,,98,104
PG,26,DEN,82,82,3054,9.5,20.3,.469,0.3,1.4,.239,9.2,18.9,.486,3.6,4.6,.782,3.2,7.6,10.8,9.7,3.0,0.5,2.5,3.2,23.0,,115,107
PF,26,ATL,82,10,1848,6.7,13.2,.506,0.0,0.1,.000,6.7,13.1,.509,4.1,5.7,.731,5.8,8.4,14.2,1.1,1.3,1.8,1.9,7.0,17.5,,119,104
C,28,SEA,75,75,2288,7.1,14.2,.504,0.0,0.0,.000,7.1,14.1,.504,3.7,5.5,.675,4.6,9.9,14.5,2.3,0.7,3.7,3.5,6.0,17.9,,106,107
SG,27,HOU,32,14,688,11.5,21.7,.532,0.1,0.5,.143,11.5,21.2,.541,4.5,6.0,.756,0.9,2.4,3.4,6.3,1.3,0.3,3.6,4.8,27.7,,110,110
SG,30,IND,80,68,2265,10.5,25.1,.419,0.4,1.4,.284,10.1,23.6,.427,4.7,5.3,.890,1.6,3.0,4.7,5.5,2.1,0.2,3.3,3.6,26.1,,99,108
PG,33,MIL,43,40,1358,10.0,22.0,.457,1.6,4.4,.365,8.4,17.5,.480,4.8,6.1,.787,1.0,3.4,4.4,10.2,2.5,0.2,3.1,2.9,26.5,,113,107
PF,34,SEA,63,0,1120,7.4,16.3,.451,0.0,0.2,.000,7.4,16.1,.457,6.3,7.9,.802,3.7,9.2,12.9,2.7,1.4,0.9,3.2,7.2,21.0,,110,108
PG,29,IND,76,0,1250,6.4,13.2,.481,0.5,1.8,.304,5.8,11.5,.508,1.3,1.6,.829,1.0,3.4,4.4,7.7,2.3,0.3,2.3,5.3,14.6,,108,107
PF,28,DET,63,6,1278,5.4,12.0,.447,0.0,0.0,,5.4,12.0,.447,3.6,4.3,.821,3.5,10.5,13.9,1.4,1.2,1.9,2.7,8.2,14.3,,103,103
SG,25,WSB,80,79,2763,11.9,26.2,.457,0.1,0.5,.154,11.9,25.7,.462,6.5,7.4,.885,0.9,2.9,3.8,5.2,1.3,0.2,3.2,2.7,30.5,,109,112
PF,23,UTA,82,82,2857,11.9,23.2,.512,0.0,0.1,.000,11.9,23.0,.514,5.3,8.8,.598,4.5,9.4,13.9,2.6,1.7,1.0,3.9,5.3,29.0,,104,102
C,31,WSB,73,70,2488,11.5,25.3,.454,0.0,0.2,.000,11.5,25.0,.458,11.0,13.3,.824,6.5,9.3,15.9,2.3,1.1,1.8,3.9,2.7,33.9,,114,106
SF,26,NJN,23,3,284,5.1,15.6,.330,0.5,1.5,.333,4.6,14.1,.329,3.0,5.1,.581,1.7,4.8,6.5,7.5,3.0,0.7,3.8,5.3,13.8,,86,108
SF,24,NYK,8,0,68,6.4,17.9,.360,0.0,0.0,,6.4,17.9,.360,5.0,5.7,.875,1.4,3.6,5.0,0.0,2.9,1.4,5.0,3.6,17.9,,78,110
C,24,POR,24,0,146,2.8,9.7,.290,0.0,0.3,.000,2.8,9.4,.300,1.3,3.4,.364,2.5,6.3,8.8,2.8,2.2,0.3,6.3,7.5,6.9,,56,108
SF,22,DEN,43,0,286,8.1,21.3,.378,0.5,2.4,.200,7.6,19.0,.400,6.6,10.4,.636,1.9,4.6,6.5,5.5,2.1,0.9,5.2,7.6,23.2,,89,110
PG,27,LAL,50,0,532,7.9,16.6,.476,0.1,0.3,.333,7.8,16.3,.478,2.6,3.2,.806,1.2,3.0,4.2,8.9,2.0,0.4,4.5,4.7,18.5,,101,109
SF,31,TOT,81,31,1968,6.1,11.5,.530,0.0,0.0,.000,6.1,11.4,.532,7.3,9.4,.775,4.2,6.2,10.5,4.7,0.9,0.3,3.3,4.3,19.4,,120,111
SF,31,LAC,35,31,1132,6.2,11.9,.519,0.0,0.0,,6.2,11.9,.519,7.3,9.4,.776,4.3,6.1,10.4,5.0,1.1,0.4,3.6,4.2,19.7,,116,114
SF,31,HOU,46,0,836,5.9,10.8,.548,0.0,0.1,.000,5.9,10.8,.551,7.2,9.4,.773,4.1,6.4,10.6,4.3,0.7,0.3,2.8,4.4,19.1,,125,108
C,24,PHI,81,79,2817,6.8,12.6,.545,0.0,0.1,.000,6.8,12.5,.548,4.4,6.1,.719,3.2,7.5,10.7,2.0,0.6,1.1,2.7,4.7,18.1,,114,110
SF,25,HOU,81,81,3136,6.6,12.0,.552,0.0,0.1,.000,6.6,11.9,.558,4.7,6.0,.779,2.9,5.9,8.9,6.7,1.3,0.8,3.2,2.6,17.9,,118,107
PF,26,CLE,24,2,279,5.1,11.0,.462,0.0,0.0,,5.1,11.0,.462,3.4,7.0,.488,3.2,6.6,9.9,3.9,1.5,0.7,4.1,4.8,13.6,,91,107
SF,23,SEA,82,82,3031,12.5,24.6,.509,0.0,0.2,.214,12.5,24.4,.512,4.3,6.1,.696,5.3,5.7,11.0,3.2,1.8,0.8,3.6,4.7,29.4,,111,110
PF,24,GSW,63,34,1284,6.0,13.2,.456,0.0,0.3,.125,6.0,12.9,.463,0.9,1.4,.632,2.3,4.4,6.7,3.1,1.0,0.3,1.6,7.4,13.0,,102,114
PF,27,MIL,7,0,70,5.5,11.6,.471,0.0,0.0,,5.5,11.6,.471,4.1,4.8,.857,6.2,6.8,13.0,1.4,1.4,0.0,2.1,9.6,15.0,,117,107
SF,27,ATL,76,6,1420,10.8,23.5,.459,3.0,7.9,.376,7.8,15.5,.502,2.8,4.8,.584,2.5,3.1,5.5,5.2,2.1,0.1,3.6,5.4,27.3,,108,108
PF,29,BOS,77,77,3060,12.6,20.8,.604,0.0,0.1,.000,12.6,20.7,.606,6.8,8.1,.836,3.9,8.2,12.1,3.1,0.6,2.7,3.1,3.8,31.9,,125,106
SG,28,NJN,56,3,942,7.7,16.9,.454,2.6,6.2,.419,5.1,10.7,.474,2.2,2.9,.754,1.1,2.8,3.9,4.7,2.7,0.4,2.7,7.1,20.1,,110,111
SF,23,SAS,6,0,42,7.9,31.5,.250,1.1,2.2,.500,6.7,29.2,.231,2.2,2.2,1.000,2.2,5.6,7.9,1.1,1.1,0.0,3.4,10.1,19.1,,67,113
PG,22,SEA,71,50,1972,3.4,7.2,.475,0.0,0.2,.000,3.4,7.0,.486,2.1,3.4,.617,2.4,5.5,7.9,13.9,3.0,1.1,3.7,5.7,8.9,,111,108
C,27,PHI,11,1,113,6.1,13.1,.467,0.0,0.0,,6.1,13.1,.467,3.1,8.3,.368,7.4,8.3,15.7,0.9,0.4,0.0,3.5,7.4,15.3,,94,111
PF,25,NYK,59,16,972,4.4,9.0,.492,0.0,0.0,,4.4,9.0,.492,2.6,4.0,.650,3.7,7.7,11.4,2.3,1.8,0.8,3.2,6.8,11.4,,98,109
PF,25,DET,3,0,7,20.4,20.4,1.000,0.0,0.0,,20.4,20.4,1.000,0.0,0.0,,20.4,33.9,54.3,0.0,0.0,6.8,0.0,6.8,40.7,,201,85
PG,26,TOT,74,52,1600,6.5,14.5,.452,0.3,1.2,.282,6.2,13.3,.467,1.9,2.7,.689,0.9,3.3,4.2,10.4,2.2,0.2,4.7,5.2,15.3,,95,107
PG,26,CLE,11,0,122,5.0,16.3,.310,0.0,1.9,.000,5.0,14.4,.351,0.4,1.6,.250,0.4,3.5,3.9,5.0,2.3,0.4,4.7,3.1,10.5,,64,108
PG,26,HOU,63,52,1478,6.7,14.3,.466,0.4,1.1,.324,6.3,13.2,.478,2.0,2.8,.709,0.9,3.3,4.2,10.9,2.1,0.2,4.7,5.4,15.7,,98,107
SF,31,SAS,40,18,922,10.7,24.5,.435,0.1,0.1,.500,10.6,24.4,.435,4.7,5.7,.821,1.9,3.3,5.3,1.9,1.0,0.5,2.6,3.5,26.1,,100,114
C,30,MIL,62,3,626,4.0,9.9,.403,0.0,0.1,.000,4.0,9.8,.406,3.5,4.9,.719,3.4,7.1,10.5,1.7,1.4,1.0,1.7,9.6,11.5,,104,106
SG,29,MIL,39,30,992,7.6,15.6,.488,0.4,1.5,.258,7.2,14.1,.512,6.6,7.8,.840,2.7,3.4,6.1,5.8,1.3,0.5,3.0,3.5,22.2,,117,109
PG,28,SAS,55,27,1234,7.6,17.1,.442,0.8,3.0,.278,6.7,14.1,.477,2.1,2.7,.800,1.2,2.6,3.8,9.6,3.2,0.1,3.9,3.7,18.1,,102,111
PG,28,GSW,64,0,698,6.2,14.0,.440,0.1,0.9,.071,6.1,13.1,.466,3.3,4.7,.710,2.0,4.5,6.4,6.1,2.8,0.2,3.9,6.5,15.7,,97,110
SG,23,GSW,82,82,2377,9.5,18.4,.514,0.4,1.3,.302,9.1,17.2,.529,5.3,6.5,.825,0.8,2.8,3.6,5.2,1.9,0.7,3.1,4.3,24.7,,114,113
PF,24,WSB,21,0,141,10.5,24.5,.431,0.0,0.0,,10.5,24.5,.431,3.1,5.4,.563,5.8,7.5,13.3,1.7,1.0,0.7,2.0,7.1,24.1,,101,108
SG,23,CHI,29,0,155,6.1,16.8,.365,0.0,1.9,.000,6.1,14.9,.413,9.0,13.9,.651,2.6,2.9,5.5,6.8,4.5,0.6,3.2,8.1,21.3,,103,104
PF,27,PHO,69,67,2569,10.7,19.5,.551,0.0,0.1,.200,10.7,19.4,.553,7.0,9.0,.773,3.4,7.5,11.0,4.3,1.6,2.7,2.7,4.1,28.4,,122,108
PF,30,DEN,1,1,20,9.0,22.6,.400,0.0,0.0,,9.0,22.6,.400,4.5,4.5,1.000,4.5,6.8,11.3,4.5,2.3,0.0,2.3,4.5,22.6,,104,109
PF,26,SAS,60,7,980,4.0,9.2,.438,0.2,1.5,.129,3.9,7.8,.497,2.5,3.3,.739,4.6,9.1,13.7,4.0,1.9,0.5,1.7,6.9,10.7,,114,109
C,27,DET,41,0,267,5.5,11.2,.492,0.0,0.0,,5.5,11.2,.492,2.5,4.3,.583,6.4,8.4,14.8,0.7,1.2,5.3,3.7,13.0,13.5,,98,101
SF,23,CLE,59,0,630,8.5,20.7,.411,0.1,1.7,.045,8.4,19.0,.443,5.0,5.7,.868,2.7,2.6,5.3,2.0,1.5,0.5,3.5,5.0,22.0,,97,110
PF,28,TOT,66,11,1088,6.7,14.2,.470,0.0,0.2,.000,6.7,14.1,.475,3.5,5.2,.675,3.5,4.6,8.1,1.1,0.9,2.3,2.7,6.7,16.9,,100,112
PF,28,LAC,38,6,811,6.9,14.5,.472,0.0,0.2,.000,6.9,14.4,.478,3.3,5.1,.648,3.3,4.3,7.7,1.0,0.9,2.4,2.7,6.8,17.0,,99,113
PF,28,DET,28,5,277,6.2,13.4,.462,0.0,0.2,.000,6.2,13.2,.468,4.1,5.5,.750,3.8,5.5,9.3,1.2,0.7,2.2,2.7,6.5,16.5,,105,107
PG,23,DAL,25,0,91,8.4,21.0,.400,2.6,8.9,.294,5.8,12.1,.478,10.5,11.5,.909,0.5,3.7,4.2,8.4,3.7,0.0,5.2,3.1,29.9,,113,107
SF,28,WSB,15,0,123,6.2,16.4,.381,0.0,0.8,.000,6.2,15.6,.400,0.0,0.8,.000,2.3,3.1,5.5,5.1,0.8,0.0,2.3,3.9,12.5,,87,113
PF,23,CHI,82,81,2980,7.9,17.7,.445,0.2,0.5,.367,7.7,17.2,.447,4.1,6.0,.686,5.0,13.0,18.1,5.0,1.4,0.6,5.0,5.3,20.0,,97,104
C,24,HOU,75,75,2760,11.8,23.2,.508,0.0,0.1,.200,11.8,23.1,.509,7.0,9.9,.702,5.5,9.5,14.9,3.8,2.4,4.4,4.0,5.1,30.6,,111,99
PF,30,SAC,76,0,1002,3.3,7.8,.418,0.0,0.0,.000,3.3,7.8,.421,5.5,6.2,.885,2.4,6.4,8.7,4.3,0.9,0.4,2.6,6.8,12.0,,113,113
C,29,NYK,44,9,776,4.5,10.9,.408,0.0,0.1,.000,4.5,10.9,.410,1.9,3.6,.544,3.2,8.0,11.2,1.2,1.4,4.5,3.0,6.0,10.9,,85,107
SF,28,NYK,65,8,1440,5.6,13.2,.427,0.0,0.2,.200,5.6,13.0,.430,4.2,5.8,.727,3.5,4.4,7.8,3.7,1.6,0.6,2.4,4.2,15.5,,105,113
C,33,BOS,80,80,2995,9.6,17.2,.556,0.0,0.0,.000,9.6,17.2,.557,3.7,5.0,.735,4.1,9.7,13.8,2.8,1.0,2.3,3.1,4.3,22.8,,113,104
SG,29,POR,72,1,1798,8.6,18.6,.460,0.7,2.5,.265,7.9,16.1,.490,4.4,5.5,.806,1.0,2.5,3.5,6.0,1.9,0.3,2.7,3.4,22.2,,110,111
PG,26,CHI,82,64,2689,7.2,14.8,.487,1.0,2.6,.371,6.2,12.2,.511,2.0,2.4,.809,0.4,2.2,2.6,8.7,1.2,0.1,2.0,3.9,17.3,,117,112
PF,25,DAL,80,80,2687,8.2,17.0,.482,0.3,1.0,.352,7.9,16.1,.489,4.4,5.3,.828,3.5,7.4,11.0,2.6,1.9,1.4,2.3,4.8,21.1,,114,107
SF,22,IND,82,78,2956,10.4,22.3,.468,0.8,2.3,.355,9.6,20.0,.480,3.6,4.9,.747,2.8,8.4,11.1,4.8,1.5,0.3,3.5,5.1,25.3,,103,106
PF,24,HOU,82,56,2403,7.7,15.1,.511,0.0,0.1,.000,7.7,15.0,.514,3.0,4.2,.727,3.5,7.6,11.1,2.5,0.9,2.0,3.0,5.4,18.5,,106,105
SG,25,SEA,60,6,469,7.5,17.7,.426,0.1,1.0,.100,7.4,16.7,.446,3.1,4.4,.705,1.6,3.4,5.0,6.4,2.1,0.2,3.2,6.0,18.3,,101,112
SG,27,MIL,79,31,2505,11.0,20.6,.534,0.1,0.5,.107,10.9,20.0,.545,7.4,8.4,.880,2.2,2.8,5.1,2.8,1.2,0.5,2.3,4.2,29.4,,122,110
SF,23,PHO,80,65,2250,6.1,10.4,.584,0.0,0.0,.000,6.1,10.4,.586,5.4,7.3,.739,3.7,8.4,12.1,2.4,1.8,1.1,2.8,4.1,17.5,,119,108
SG,23,LAC,1,0,6,7.8,31.2,.250,0.0,23.4,.000,7.8,7.8,1.000,0.0,0.0,,0.0,0.0,0.0,0.0,7.8,0.0,7.8,23.4,15.6,,44,103
PF,31,TOT,58,2,604,4.9,9.7,.508,0.0,0.3,.000,4.9,9.4,.525,3.2,4.0,.800,2.4,5.7,8.0,2.8,0.7,2.7,1.7,6.1,13.1,,117,107
PF,31,CLE,37,1,437,4.4,8.9,.500,0.0,0.3,.000,4.4,8.6,.519,3.4,4.2,.795,2.2,6.2,8.3,3.0,0.7,2.4,1.8,5.5,12.3,,115,107
PF,31,CHI,21,1,167,6.3,12.0,.525,0.0,0.3,.000,6.3,11.7,.538,2.7,3.3,.818,3.0,4.2,7.2,2.1,0.9,3.6,1.2,7.8,15.3,,121,108
PG,23,POR,80,80,2714,6.3,13.0,.488,0.2,1.0,.217,6.1,12.0,.511,4.7,5.6,.838,1.2,4.5,5.7,12.0,2.7,0.2,4.3,3.2,17.6,,113,108
SF,28,MIL,61,60,2057,6.8,14.3,.477,0.4,1.3,.291,6.5,13.0,.496,5.6,7.6,.738,2.3,4.6,6.9,10.3,2.6,1.1,4.3,5.0,19.7,,110,105
SF,23,SAC,67,23,913,7.0,16.4,.423,0.4,1.5,.250,6.6,15.0,.439,1.8,2.5,.729,3.5,5.6,9.1,6.2,2.1,1.1,3.3,5.0,16.1,,99,110
PG,22,CLE,67,0,1217,6.7,16.5,.408,0.9,2.7,.329,5.8,13.8,.424,3.7,4.4,.833,1.3,3.3,4.6,7.9,1.7,0.2,4.1,2.9,18.1,,100,109
PF,28,LAL,78,10,1514,5.1,9.8,.521,0.0,0.0,,5.1,9.8,.521,3.7,4.9,.764,5.0,9.2,14.1,2.0,2.3,1.3,3.2,6.3,13.9,,110,103
C,24,DEN,74,23,1421,8.5,18.1,.470,0.0,0.0,,8.5,18.1,.470,5.4,7.3,.732,5.8,9.0,14.8,1.9,0.8,1.8,2.5,7.1,22.4,,111,109
SG,31,HOU,75,63,2594,7.8,18.6,.417,1.0,3.0,.327,6.8,15.6,.435,2.5,3.3,.768,0.9,4.5,5.4,6.0,1.4,0.4,1.9,4.3,19.1,,104,108
SF,24,MIL,58,24,963,7.0,17.7,.393,0.3,0.9,.333,6.7,16.8,.396,5.9,9.1,.641,3.6,5.0,8.6,5.3,2.5,1.5,4.1,4.5,20.1,,96,105
SG,30,IND,78,14,1396,7.6,16.2,.467,0.2,0.6,.353,7.4,15.7,.471,2.1,2.6,.797,1.8,3.2,5.0,8.4,1.7,0.2,3.0,3.7,17.4,,104,109
PG,25,ATL,82,82,2590,6.5,14.4,.451,0.1,0.4,.190,6.4,14.0,.459,6.9,8.4,.828,1.6,4.1,5.7,15.7,3.3,0.6,4.1,5.5,20.0,,119,104
PF,26,BOS,73,11,1079,6.3,12.2,.515,0.0,0.1,.000,6.3,12.0,.521,5.6,6.9,.810,2.4,6.1,8.6,2.8,1.0,0.9,4.0,5.8,18.1,,105,108
SG,24,SAS,81,78,2697,10.3,22.1,.466,0.2,0.8,.271,10.1,21.3,.474,4.3,5.7,.753,3.3,4.2,7.4,7.4,4.6,0.6,4.3,4.6,25.1,,104,106
PF,26,PHI,55,30,1586,10.5,22.7,.464,0.0,0.1,.000,10.5,22.6,.466,4.3,5.7,.755,2.7,6.9,9.5,2.8,2.7,0.9,3.8,4.7,25.4,,100,106
SF,25,DET,77,1,1155,8.8,16.1,.545,0.0,0.0,.000,8.8,16.0,.546,3.0,5.2,.587,6.7,7.0,13.7,2.3,1.6,2.0,3.8,6.8,20.6,,108,104
PF,23,SAC,45,15,468,9.1,18.7,.486,0.0,0.5,.000,9.1,18.2,.500,0.9,1.5,.600,3.0,4.8,7.8,2.6,0.9,0.8,2.0,6.7,19.1,,104,114
C,31,ATL,75,58,1764,4.8,8.7,.546,0.0,0.0,,4.8,8.7,.546,1.8,2.4,.724,4.3,9.3,13.6,0.6,1.2,3.9,1.7,6.7,11.3,,116,102
PF,33,WSB,36,0,669,6.4,15.8,.409,0.1,0.4,.200,6.4,15.4,.414,4.1,5.2,.792,4.6,7.6,12.2,2.8,0.8,1.1,3.5,5.5,17.0,,98,108
SG,24,POR,7,0,16,11.4,25.7,.444,2.9,2.9,1.000,8.6,22.9,.375,8.6,11.4,.750,2.9,0.0,2.9,2.9,11.4,0.0,8.6,2.9,34.3,,94,94
PF,28,PHI,5,2,116,8.1,11.9,.679,0.0,0.0,,8.1,11.9,.679,3.8,5.1,.750,5.1,6.8,11.9,4.3,0.0,1.7,4.3,5.5,20.0,,120,111
