pos,age,team_id,g,gs,mp,fg_per_poss,fga_per_poss,fg_pct,fg3_per_poss,fg3a_per_poss,fg3_pct,fg2_per_poss,fg2a_per_poss,fg2_pct,ft_per_poss,fta_per_poss,ft_pct,orb_per_poss,drb_per_poss,trb_per_poss,ast_per_poss,stl_per_poss,blk_per_poss,tov_per_poss,pf_per_poss,pts_per_poss,,off_rtg,def_rtg
SG,27,TOT,40,0,387,7.7,17.6,.438,0.5,1.8,.267,7.2,15.7,.458,3.4,4.4,.757,1.1,3.8,4.9,6.5,3.2,0.1,3.2,6.4,19.2,,99,110
SG,27,BOS,14,0,131,4.5,14.6,.308,0.7,1.9,.400,3.7,12.7,.294,1.5,2.2,.667,1.1,3.7,4.9,10.5,0.7,0.4,4.5,7.1,11.2,,82,112
SG,27,DAL,3,0,4,12.7,38.1,.333,0.0,12.7,.000,12.7,25.4,.500,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.4,,74,116
SG,27,GSW,23,0,252,9.2,18.7,.490,0.4,1.6,.222,8.8,17.1,.516,4.3,5.6,.774,1.1,4.0,5.0,4.7,4.5,0.0,2.7,6.1,23.0,,107,109
SF,31,NYK,22,13,563,8.9,20.1,.442,0.9,1.6,.526,8.0,18.4,.434,3.8,4.2,.917,1.3,3.3,4.6,3.6,1.3,0.3,2.3,2.4,22.4,,108,112
SF,30,TOT,41,6,459,9.3,19.8,.470,0.1,0.2,.500,9.2,19.6,.470,4.4,5.3,.837,2.2,4.6,6.7,2.0,2.0,0.5,3.6,5.6,23.2,,100,109
SF,30,PHI,17,5,259,8.6,20.2,.429,0.2,0.2,1.000,8.4,20.0,.423,6.3,7.1,.892,2.5,4.4,6.9,1.5,1.9,0.4,2.7,4.4,23.8,,105,110
SF,30,LAL,24,1,200,10.2,19.4,.526,0.0,0.2,.000,10.2,19.2,.532,2.0,3.0,.667,1.7,4.7,6.5,2.5,2.0,0.7,4.7,7.2,22.4,,94,108
PG,26,ORL,63,45,1657,7.2,15.7,.457,0.0,0.4,.071,7.1,15.3,.467,5.2,6.0,.879,1.0,4.4,5.4,9.8,1.8,0.6,3.7,3.0,19.6,,110,115
PF,24,CLE,1,0,4,12.6,37.9,.333,0.0,0.0,,12.6,37.9,.333,0.0,0.0,,25.3,0.0,25.3,0.0,0.0,0.0,0.0,0.0,25.3,,102,116
C,25,ATL,72,4,937,7.3,15.2,.482,0.7,1.8,.382,6.6,13.4,.496,3.7,6.4,.583,2.8,3.6,6.4,4.4,1.9,1.2,2.8,8.9,19.1,,110,113
PG,24,DAL,1,0,3,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,33.9,0.0,0.0,0.0,0.0,0.0,,205,116
PG,28,WSB,81,81,2883,5.3,11.7,.454,0.0,0.4,.095,5.3,11.3,.465,2.3,3.4,.687,2.9,9.1,12.0,10.9,2.3,0.5,2.9,3.7,12.9,,109,106
PF,25,NYK,68,21,1595,6.3,11.8,.531,0.1,0.2,.400,6.2,11.6,.533,3.8,5.3,.723,4.0,6.5,10.5,1.5,1.0,1.6,1.8,5.5,16.4,,119,109
PG,26,ATL,82,46,2184,6.7,14.1,.477,0.0,0.4,.053,6.7,13.7,.491,3.7,4.3,.871,0.9,3.7,4.6,10.9,2.4,0.3,3.2,4.2,17.2,,114,113
C,26,TOT,27,3,198,5.4,14.2,.377,0.0,0.0,,5.4,14.2,.377,4.4,5.8,.760,4.2,7.0,11.2,2.1,1.4,1.9,3.5,13.5,15.2,,93,109
C,26,SAS,13,1,56,6.1,20.0,.304,0.0,0.0,,6.1,20.0,.304,0.9,1.7,.500,6.1,4.4,10.4,4.4,0.9,0.0,5.2,18.3,13.1,,73,108
C,26,GSW,14,2,142,5.1,12.1,.421,0.0,0.0,,5.1,12.1,.421,5.7,7.3,.783,3.5,8.0,11.5,1.3,1.6,2.6,2.9,11.8,16.0,,103,109
C,26,DAL,60,2,814,6.6,14.6,.449,0.0,0.2,.000,6.6,14.4,.457,3.7,4.7,.800,4.0,8.4,12.4,2.6,1.2,1.3,3.1,9.0,16.8,,102,106
SG,22,MIN,52,0,378,7.4,18.8,.393,0.4,1.5,.273,7.0,17.3,.403,3.6,4.5,.813,3.3,6.4,9.8,2.5,1.4,0.8,4.3,8.5,18.8,,89,109
C,29,PHO,82,79,2399,6.6,10.5,.625,0.0,0.0,,6.6,10.5,.625,4.0,5.7,.691,4.2,10.3,14.5,0.9,0.7,3.7,2.5,5.5,17.1,,121,103
PF,22,DAL,55,2,707,6.7,18.1,.369,0.1,1.0,.071,6.6,17.1,.387,3.6,6.4,.562,5.6,6.8,12.4,1.5,1.7,0.4,3.4,8.9,17.0,,88,107
SG,30,HOU,66,52,1852,10.7,21.9,.488,0.0,0.1,.000,10.7,21.8,.489,4.9,6.1,.810,3.4,3.9,7.3,2.7,2.2,0.0,2.2,4.2,26.2,,112,106
PG,23,ORL,40,2,638,6.6,15.0,.442,1.2,3.3,.370,5.4,11.7,.463,2.0,2.7,.737,0.9,2.8,3.8,8.2,3.3,0.2,4.6,4.7,16.5,,97,113
SF,30,ATL,80,79,2888,14.0,29.0,.484,1.0,3.2,.322,13.0,25.8,.504,8.0,9.9,.807,3.8,5.3,9.0,3.5,2.2,0.8,3.0,2.4,37.1,,118,112
C,27,NYK,79,0,972,7.1,15.6,.455,0.0,0.1,.000,7.1,15.5,.458,4.5,7.4,.605,5.7,7.6,13.3,0.8,0.9,0.9,3.7,7.6,18.7,,98,109
SG,26,NYK,82,80,2609,8.8,19.3,.457,0.7,2.3,.312,8.1,17.0,.477,3.9,4.9,.803,2.5,4.5,6.9,6.2,1.8,0.4,3.6,3.5,22.3,,106,110
PF,29,POR,82,82,2801,6.9,12.6,.548,0.0,0.0,.000,6.9,12.6,.548,4.8,6.8,.706,4.2,9.2,13.4,1.9,1.2,0.7,2.8,4.8,18.7,,116,104
C,31,DAL,81,19,2199,6.8,15.4,.444,0.0,0.2,.222,6.8,15.2,.447,2.5,3.7,.679,1.8,7.3,9.0,2.7,1.2,2.4,2.4,5.6,16.2,,97,106
PF,27,CLE,82,29,2776,9.6,19.5,.493,0.0,0.0,,9.6,19.5,.493,5.9,8.0,.739,4.0,8.1,12.1,3.1,1.6,3.0,2.6,3.9,25.1,,112,104
SF,23,WSB,18,18,632,9.9,20.9,.474,0.2,1.4,.111,9.8,19.6,.500,5.0,6.4,.774,2.1,8.3,10.4,6.4,1.6,0.7,3.3,2.5,25.0,,107,108
PG,23,TOT,28,1,329,8.9,17.7,.504,0.0,0.4,.000,8.9,17.2,.517,5.3,6.8,.783,1.8,3.0,4.8,12.0,3.3,0.1,4.9,5.8,23.2,,108,109
PG,23,PHO,6,0,26,3.7,18.3,.200,0.0,0.0,,3.7,18.3,.200,1.8,3.7,.500,1.8,0.0,1.8,7.3,0.0,0.0,9.2,0.0,9.2,,50,115
PG,23,CHH,22,1,303,9.4,17.6,.532,0.0,0.5,.000,9.4,17.1,.547,5.7,7.1,.795,1.8,3.2,5.0,12.4,3.6,0.2,4.5,6.3,24.4,,113,109
PF-SF,26,TOT,21,0,102,2.9,8.8,.333,0.0,0.5,.000,2.9,8.3,.353,1.5,2.9,.500,2.4,8.8,11.2,1.0,1.5,3.4,1.5,14.6,7.3,,82,106
PF,26,SAC,16,0,88,3.4,7.9,.429,0.0,0.6,.000,3.4,7.3,.462,1.7,3.4,.500,2.8,9.6,12.4,1.1,1.7,3.9,1.7,15.8,8.5,,93,104
SF,26,ATL,5,0,14,0.0,14.3,.000,0.0,0.0,,0.0,14.3,.000,0.0,0.0,,0.0,3.6,3.6,0.0,0.0,0.0,0.0,7.2,0.0,,0,118
SF,25,TOT,47,17,743,8.8,22.7,.388,0.4,2.5,.162,8.4,20.2,.415,3.5,4.6,.765,1.9,3.7,5.6,3.6,2.2,0.9,3.0,6.9,21.5,,91,108
SF,25,LAC,5,5,133,7.6,20.7,.368,0.0,1.8,.000,7.6,18.9,.404,6.6,7.6,.857,2.9,2.5,5.5,3.6,3.3,0.4,3.3,2.5,21.8,,96,108
SF,25,CLE,32,12,542,8.5,22.3,.381,0.6,2.5,.222,7.9,19.8,.401,2.8,3.8,.732,1.6,4.0,5.6,3.5,2.1,0.9,3.0,7.4,20.3,,89,108
SF,25,SAS,10,0,68,13.6,30.1,.452,0.0,3.6,.000,13.6,26.5,.514,2.9,4.3,.667,2.2,3.6,5.7,3.6,0.7,2.2,2.9,11.5,30.1,,98,108
PF,27,ATL,81,51,2273,9.2,17.7,.519,0.0,0.2,.286,9.2,17.6,.521,3.7,5.4,.683,5.6,8.6,14.2,1.3,1.4,1.0,3.2,5.7,22.2,,111,111
SG,26,SAS,78,2,1856,5.8,12.9,.448,0.0,0.3,.000,5.8,12.6,.460,2.3,2.9,.777,1.6,3.5,5.1,5.5,2.3,0.5,3.3,4.0,13.8,,97,106
SF,30,IND,61,0,544,5.6,11.1,.508,0.1,0.2,.500,5.5,10.9,.508,0.5,0.5,.833,0.4,2.4,2.7,3.5,0.6,0.4,2.1,1.9,11.8,,99,116
C,25,LAC,77,19,1325,5.7,14.3,.395,0.2,0.9,.200,5.5,13.4,.409,2.0,2.6,.775,2.3,6.2,8.5,2.3,1.1,0.9,2.8,4.7,13.5,,88,109
SG,27,NJN,28,2,200,3.9,11.8,.327,1.0,5.1,.190,2.9,6.8,.429,3.4,3.9,.875,0.2,2.7,2.9,11.4,1.5,0.0,1.9,3.9,12.1,,110,113
SG,31,HOU,61,11,972,7.8,19.8,.395,0.6,2.0,.293,7.2,17.8,.407,3.0,4.2,.721,1.2,3.1,4.3,3.2,2.1,0.5,2.4,4.9,19.2,,94,106
SF,30,LAL,62,2,1421,10.7,19.3,.556,0.0,0.2,.000,10.7,19.1,.561,6.2,8.4,.733,1.7,4.8,6.5,3.4,1.4,1.6,2.6,5.6,27.6,,118,108
PG,24,ATL,6,0,16,6.3,9.4,.667,0.0,0.0,,6.3,9.4,.667,6.3,6.3,1.000,0.0,9.4,9.4,6.3,9.4,0.0,0.0,9.4,18.8,,175,94
SF,28,LAL,80,80,2960,12.0,21.9,.548,0.3,0.8,.306,11.7,21.0,.557,4.2,5.3,.782,2.7,5.4,8.0,4.8,1.7,0.8,2.7,3.2,28.4,,119,108
PG,27,POR,82,8,1393,4.6,11.0,.421,0.5,2.0,.271,4.1,9.1,.454,3.1,3.8,.813,1.0,3.1,4.1,7.8,2.8,0.1,2.7,2.8,12.9,,109,105
SF,29,LAC,45,2,459,9.7,20.5,.474,0.8,2.7,.308,8.9,17.7,.500,2.8,4.0,.711,3.8,5.3,9.1,2.5,2.6,0.3,1.6,5.0,23.1,,111,107
