pos,age,team_id,g,gs,mp,fg_per_poss,fga_per_poss,fg_pct,fg3_per_poss,fg3a_per_poss,fg3_pct,fg2_per_poss,fg2a_per_poss,fg2_pct,ft_per_poss,fta_per_poss,ft_pct,orb_per_poss,drb_per_poss,trb_per_poss,ast_per_poss,stl_per_poss,blk_per_poss,tov_per_poss,pf_per_poss,pts_per_poss,,off_rtg,def_rtg
SG,24,ORL,60,59,2203,10.7,23.2,.463,0.7,1.9,.353,10.0,21.3,.472,4.5,6.7,.667,2.2,6.4,8.5,3.6,2.2,0.7,2.8,2.9,26.6,,105,109
SF,33,PHI,82,11,2432,9.9,21.2,.465,0.9,2.7,.331,9.0,18.6,.485,3.0,3.4,.877,2.0,3.8,5.9,2.8,1.8,0.2,2.3,2.7,23.6,,107,112
SG,25,SAS,57,55,1889,8.2,18.1,.455,0.3,1.5,.232,7.9,16.6,.475,2.8,3.6,.775,1.6,6.3,7.9,8.0,1.4,1.3,3.7,4.0,19.7,,103,105
SF,24,TOT,10,0,45,8.9,20.0,.444,0.0,0.0,,8.9,20.0,.444,5.6,6.7,.833,2.2,4.4,6.7,2.2,0.0,0.0,3.3,7.8,23.3,,100,116
SF,24,PHI,8,0,32,8.0,17.6,.455,0.0,0.0,,8.0,17.6,.455,8.0,9.6,.833,3.2,3.2,6.4,3.2,0.0,0.0,4.8,9.6,24.0,,103,116
SF,24,CHH,2,0,13,10.9,25.4,.429,0.0,0.0,,10.9,25.4,.429,0.0,0.0,,0.0,7.3,7.3,0.0,0.0,0.0,0.0,3.6,21.8,,92,114
PG,24,NYK,82,1,1510,5.5,14.9,.370,0.3,1.9,.145,5.2,13.0,.403,4.0,5.4,.741,1.1,3.5,4.7,10.7,2.0,0.3,3.4,5.8,15.3,,101,106
PG,24,CHI,82,3,1875,9.1,18.9,.481,0.9,2.4,.402,8.1,16.5,.492,2.8,3.5,.806,0.5,3.4,3.9,7.2,1.2,0.1,2.5,2.4,21.9,,112,109
SG,25,GSW,80,10,1496,6.0,11.8,.509,0.0,0.3,.100,6.0,11.4,.520,3.4,5.0,.694,2.8,4.5,7.2,5.8,1.5,0.7,2.6,4.0,15.5,,114,112
SF,24,MIA,59,4,843,4.9,12.0,.410,1.5,4.3,.342,3.4,7.7,.447,1.5,2.2,.703,3.8,4.5,8.3,2.2,2.3,0.9,2.7,6.4,12.8,,100,110
SG,23,ATL,82,82,2505,8.6,17.6,.489,0.0,0.1,.167,8.6,17.5,.492,4.2,6.3,.666,3.7,4.5,8.2,3.9,2.4,0.5,3.5,3.2,21.4,,104,109
C,22,UTA,31,0,112,9.4,20.6,.457,0.0,0.0,,9.4,20.6,.457,8.5,13.5,.633,4.9,10.8,15.7,2.2,0.9,0.9,3.6,9.0,27.4,,105,104
C,23,MIA,9,0,35,8.4,18.3,.462,0.0,0.0,,8.4,18.3,.462,8.4,11.2,.750,2.8,12.6,15.4,8.4,1.4,0.0,7.0,0.0,25.3,,100,108
PG,31,BOS,73,59,1742,6.4,14.6,.441,0.3,1.2,.238,6.1,13.3,.459,2.0,2.7,.716,1.1,3.5,4.6,13.8,1.6,0.1,4.3,3.5,15.1,,102,110
PF,30,TOT,84,18,2104,8.8,20.0,.440,0.0,0.0,.000,8.8,20.0,.441,5.2,6.5,.796,2.9,8.7,11.6,1.9,0.8,2.8,2.6,3.8,22.8,,102,110
PF,30,UTA,13,0,327,6.0,15.5,.386,0.0,0.2,.000,6.0,15.4,.390,6.8,8.5,.800,3.5,8.5,12.0,2.9,0.8,2.3,3.2,4.8,18.8,,102,105
PF,30,MIN,71,18,1777,9.3,20.9,.448,0.0,0.0,.000,9.3,20.9,.448,4.9,6.1,.795,2.8,8.8,11.6,1.7,0.9,2.9,2.5,3.7,23.6,,103,110
SG,23,SAS,1,0,1,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,49.9,0.0,49.9,0.0,0.0,0.0,0.0,0.0,0.0,,202,114
SF,28,PHI,75,75,2881,11.1,20.0,.552,0.6,2.4,.234,10.5,17.6,.597,8.1,11.6,.695,4.8,9.9,14.8,5.5,2.4,0.8,4.2,3.5,30.8,,119,106
PG,24,SEA,75,1,1331,9.0,18.6,.483,3.1,7.0,.446,5.9,11.6,.505,2.3,3.0,.759,0.6,2.4,3.1,4.7,1.9,0.2,2.1,3.2,23.4,,121,112
SG,29,CLE,76,2,1637,9.8,20.3,.480,0.1,0.5,.118,9.7,19.8,.489,4.5,5.3,.848,0.6,2.9,3.5,4.9,1.1,0.2,2.8,3.6,24.1,,106,113
SG,27,TOT,16,0,92,5.8,8.9,.647,0.0,0.5,.000,5.8,8.4,.688,5.2,6.3,.833,2.1,6.3,8.4,2.1,1.0,1.0,2.1,5.2,16.8,,132,110
SG,27,BOS,8,0,46,3.3,4.4,.750,0.0,0.0,,3.3,4.4,.750,8.7,8.7,1.000,3.3,6.5,9.8,0.0,1.1,0.0,2.2,4.4,15.3,,156,109
SG,27,GSW,8,0,46,8.1,13.1,.615,0.0,1.0,.000,8.1,12.1,.667,2.0,4.0,.500,1.0,6.1,7.1,4.0,1.0,2.0,2.0,6.1,18.2,,118,111
C,28,DET,32,8,363,7.2,17.5,.413,0.0,0.1,.000,7.2,17.3,.417,2.0,3.2,.636,3.5,5.6,9.1,1.7,0.9,2.6,2.2,8.1,16.5,,95,106
C,27,SEA,63,61,1941,9.2,19.2,.478,0.0,0.1,.000,9.2,19.1,.480,4.4,6.5,.687,3.4,9.9,13.3,2.0,1.0,3.1,4.5,4.8,22.8,,98,106
SF,26,TOT,54,45,833,4.9,12.8,.379,0.0,0.1,.000,4.9,12.7,.381,2.1,3.0,.700,3.8,6.0,9.8,2.3,1.2,0.5,2.0,7.4,11.8,,95,110
SF,26,CLE,52,45,831,4.8,12.7,.378,0.0,0.1,.000,4.8,12.7,.380,2.1,3.0,.700,3.8,6.0,9.8,2.3,1.2,0.5,2.0,7.4,11.7,,95,110
SF,26,MIA,2,0,2,24.6,49.1,.500,0.0,0.0,,24.6,49.1,.500,0.0,0.0,,24.6,0.0,24.6,0.0,0.0,0.0,0.0,24.6,49.1,,121,118
SF,23,UTA,77,2,1161,7.6,16.2,.467,0.1,0.6,.214,7.4,15.6,.476,3.5,4.3,.810,4.5,8.3,12.8,1.5,0.8,1.9,3.1,5.4,18.8,,104,106
SF,35,BOS,45,45,1662,10.6,22.9,.466,1.6,3.9,.406,9.1,19.0,.478,4.5,4.9,.926,1.4,11.7,13.1,9.2,1.3,1.0,3.8,2.5,27.4,,112,104
SG,32,DAL,75,74,2527,10.8,23.4,.461,1.3,3.4,.385,9.5,20.0,.474,4.8,5.4,.898,1.6,3.2,4.8,4.1,1.0,0.4,3.1,2.7,27.6,,108,115
SG,25,DET,43,0,189,6.9,15.3,.455,1.7,4.4,.375,5.3,10.8,.487,2.2,3.1,.727,2.5,3.6,6.1,5.3,3.9,0.3,3.9,7.2,17.7,,103,103
PG,24,NJN,72,67,2548,8.2,19.1,.432,0.2,1.0,.222,8.0,18.1,.444,2.4,3.4,.712,1.9,3.2,5.2,9.5,3.3,0.8,2.9,3.5,19.2,,107,108
PG,27,CHH,82,69,2790,5.4,11.4,.472,0.0,0.5,.074,5.3,10.9,.489,1.6,2.0,.783,1.0,3.0,4.0,12.6,2.9,0.1,2.6,2.6,12.4,,112,112
C,29,PHI,71,2,1267,2.0,5.2,.383,0.0,0.4,.000,2.0,4.8,.412,0.5,1.1,.462,2.2,6.8,9.0,0.9,0.4,8.3,1.7,5.6,4.4,,82,106
PF,23,SAC,79,18,2287,6.2,13.9,.447,0.0,0.1,.250,6.2,13.8,.448,3.2,5.1,.627,4.0,6.2,10.2,2.6,2.0,0.5,2.8,4.1,15.6,,99,110
SG,28,ORL,52,26,1721,8.9,18.0,.493,0.5,1.3,.386,8.4,16.8,.501,3.3,3.9,.860,2.0,5.0,7.0,4.6,1.6,1.1,3.0,2.9,21.6,,109,111
C,30,NJN,71,61,2179,9.5,21.3,.445,0.2,0.6,.320,9.3,20.7,.448,4.8,6.3,.757,4.6,8.4,13.0,4.2,0.9,2.7,3.4,4.8,23.9,,107,108
PG,21,CLE,82,9,1605,7.9,18.9,.419,0.0,0.7,.043,7.9,18.2,.434,3.1,3.9,.806,1.5,3.6,5.1,10.0,2.6,0.7,4.3,3.4,19.1,,97,109
C,31,MIN,67,25,1176,6.9,14.8,.468,0.0,0.0,.000,6.9,14.7,.469,1.8,3.3,.532,4.2,7.9,12.1,3.8,1.2,4.3,1.8,5.0,15.6,,106,109
SF,32,MIL,65,60,1556,9.9,18.9,.524,0.1,0.2,.500,9.8,18.7,.524,4.0,5.3,.767,3.1,8.0,11.1,3.9,1.9,0.7,3.6,7.2,23.9,,110,109
SF,22,DEN,37,0,270,7.8,17.5,.443,0.4,2.0,.182,7.4,15.5,.477,3.1,3.8,.810,2.3,4.7,7.0,2.0,1.4,0.4,3.2,3.4,18.9,,98,111
PG,26,MIN,82,0,1082,7.8,17.5,.447,1.5,4.2,.356,6.3,13.3,.475,2.4,2.9,.810,1.3,3.4,4.6,9.6,3.1,0.3,2.4,3.8,19.5,,112,112
SF,23,TOT,42,2,431,7.2,15.4,.469,0.0,0.4,.000,7.2,15.0,.480,3.6,5.9,.612,3.7,6.1,9.8,3.1,1.4,0.8,3.5,5.8,18.0,,99,110
SF,23,CLE,6,0,50,5.1,10.1,.500,0.0,0.0,,5.1,10.1,.500,5.1,8.1,.625,2.0,4.0,6.1,3.0,3.0,0.0,2.0,7.1,15.2,,111,108
SF,23,LAL,36,2,381,7.5,16.1,.466,0.0,0.4,.000,7.5,15.7,.478,3.4,5.6,.610,4.0,6.4,10.4,3.1,1.2,1.0,3.7,5.6,18.4,,98,110
PG,23,BOS,31,20,883,8.5,19.9,.426,0.3,1.2,.227,8.2,18.6,.439,3.4,4.4,.769,0.9,3.6,4.5,9.3,1.9,0.4,3.3,4.2,20.6,,101,109
C,28,UTA,82,1,1783,6.2,13.8,.453,0.0,0.0,.000,6.2,13.7,.454,5.4,8.0,.667,5.3,8.1,13.4,2.3,1.2,1.0,3.0,5.5,17.8,,107,106
PG,22,MIN,4,0,23,8.8,13.2,.667,2.2,6.6,.333,6.6,6.6,1.000,0.0,0.0,,0.0,6.6,6.6,13.2,2.2,0.0,8.8,4.4,19.8,,100,111
PG,23,SAC,56,0,535,6.9,15.2,.456,0.0,0.5,.000,6.9,14.7,.472,3.4,5.2,.655,2.3,3.9,6.2,5.3,3.2,1.1,3.8,6.1,17.3,,96,109
SF,31,TOT,57,2,655,7.8,19.0,.410,1.5,4.8,.302,6.3,14.2,.446,3.7,5.0,.727,2.4,4.0,6.4,3.7,2.3,0.4,2.7,6.3,20.7,,104,109
SF,31,LAC,22,0,254,7.6,17.4,.438,1.4,4.3,.318,6.3,13.1,.478,3.5,5.7,.621,1.8,3.7,5.5,3.1,2.3,0.2,2.7,6.1,20.2,,101,107
SF,31,SEA,35,2,401,7.9,20.1,.394,1.5,5.1,.293,6.4,14.9,.429,3.8,4.6,.811,2.9,4.1,7.0,4.0,2.3,0.5,2.6,6.4,21.1,,105,110
PF,26,POR,56,0,800,5.8,12.0,.480,0.0,0.2,.000,5.8,11.8,.487,2.4,3.6,.667,5.3,6.9,12.2,2.5,1.6,0.5,1.8,6.4,13.9,,114,105
SF,23,TOT,28,0,290,4.8,11.8,.408,0.0,0.2,.000,4.8,11.7,.414,2.0,3.5,.571,3.0,5.7,8.7,3.8,3.2,1.2,2.2,5.2,11.7,,97,105
SF,23,NJN,2,0,29,6.8,13.5,.500,0.0,0.0,,6.8,13.5,.500,0.0,0.0,,3.4,0.0,3.4,3.4,3.4,1.7,1.7,3.4,13.5,,110,110
SF,23,SAS,11,0,140,5.3,10.7,.500,0.0,0.0,,5.3,10.7,.500,1.1,3.2,.333,2.1,5.7,7.8,3.9,2.9,1.1,1.8,6.4,11.8,,102,103
SF,23,GSW,15,0,121,3.8,12.7,.303,0.0,0.4,.000,3.8,12.3,.313,3.5,4.6,.750,3.8,6.9,10.7,3.8,3.5,1.2,2.7,4.2,11.1,,91,106
PF,24,HOU,80,7,1278,8.1,17.7,.459,2.5,6.6,.386,5.6,11.1,.502,1.5,2.0,.760,2.9,5.9,8.8,3.0,1.0,0.8,2.2,5.1,20.2,,110,110
SF,23,MIA,68,50,1585,8.7,19.3,.450,0.2,0.5,.400,8.5,18.8,.451,6.1,7.6,.800,2.4,5.2,7.6,3.8,1.4,1.1,3.7,5.8,23.6,,104,111
SG,29,PHO,31,2,356,10.0,21.7,.463,0.1,0.8,.167,9.9,20.9,.474,5.2,7.3,.704,1.4,3.3,4.6,8.0,2.2,0.5,4.5,7.9,25.4,,102,108
PF,30,SEA,82,69,2461,6.3,11.1,.566,0.0,0.1,.000,6.3,11.0,.572,2.2,3.5,.620,5.4,9.4,14.9,1.9,2.0,1.1,1.6,4.8,14.7,,124,106
PG,22,LAL,7,0,58,3.6,16.1,.222,0.9,4.5,.200,2.7,11.6,.231,1.8,2.7,.667,0.9,3.6,4.5,10.7,0.9,0.0,4.5,7.2,9.8,,72,114
C,23,LAL,81,47,1876,6.1,13.6,.448,0.0,0.1,.000,6.1,13.5,.450,3.8,6.2,.619,4.3,7.4,11.7,1.6,1.5,4.4,2.0,5.6,16.0,,105,106
SF,29,MIN,78,41,2441,10.9,23.5,.464,0.3,0.8,.351,10.6,22.8,.467,5.0,6.2,.803,2.9,3.0,5.9,4.7,1.7,0.6,3.4,4.3,27.0,,105,115
PF,30,SAS,81,27,1867,9.6,19.6,.490,0.0,0.1,.200,9.6,19.4,.492,4.3,5.7,.764,3.4,5.8,9.2,1.7,0.9,2.6,3.0,7.1,23.5,,106,106
C,34,CHI,64,64,1471,7.2,15.4,.467,0.0,0.0,,7.2,15.4,.467,3.3,5.5,.604,3.2,8.0,11.2,3.0,0.8,0.5,2.6,4.5,17.7,,104,106
PF,28,ORL,78,67,2430,9.2,18.6,.496,0.0,0.1,.000,9.2,18.5,.498,4.8,7.0,.694,5.2,5.9,11.1,2.2,1.2,0.3,2.8,3.9,23.3,,110,112
C,23,SAC,80,77,2291,5.3,9.6,.549,0.0,0.0,.000,5.3,9.6,.551,2.9,4.7,.613,4.1,8.1,12.2,1.2,1.0,4.5,2.6,5.9,13.4,,107,107
SF,22,PHO,64,4,725,11.7,24.3,.482,0.1,0.4,.167,11.7,23.9,.487,7.3,9.9,.736,4.0,6.1,10.1,3.3,1.1,0.7,4.7,3.5,30.8,,104,108
PF,32,PHO,69,66,1948,10.6,24.5,.431,0.4,1.2,.367,10.1,23.3,.434,6.4,7.7,.830,2.1,7.8,9.9,3.5,1.4,0.9,2.6,4.9,28.0,,106,106
PG-SG,24,TOT,22,11,567,9.4,21.0,.448,0.7,2.4,.276,8.8,18.6,.471,3.0,4.4,.679,0.8,4.0,4.8,7.4,1.3,0.7,3.8,4.3,22.5,,98,113
PG,24,CHH,21,11,545,9.4,20.8,.450,0.7,2.3,.296,8.7,18.5,.469,3.1,4.6,.679,0.8,3.9,4.7,7.5,1.2,0.7,3.6,4.1,22.5,,99,114
SG,24,WSB,1,0,22,11.2,26.8,.417,0.0,4.5,.000,11.2,22.3,.500,0.0,0.0,,2.2,6.7,8.9,6.7,2.2,0.0,6.7,8.9,22.3,,78,108
PG,35,ATL,56,0,1086,5.2,11.2,.462,0.1,0.3,.500,5.1,11.0,.461,1.2,1.9,.605,1.3,3.0,4.3,8.4,3.7,0.0,1.6,3.3,11.7,,112,108
PF,23,SAC,69,2,817,6.7,14.7,.452,0.1,0.1,1.000,6.5,14.6,.448,1.4,1.7,.821,4.6,6.4,11.0,2.2,1.9,1.0,2.4,4.1,14.8,,100,110
PF,24,NJN,65,58,2207,10.7,21.3,.504,0.5,1.7,.303,10.2,19.6,.522,6.7,8.7,.763,4.5,9.2,13.7,4.6,1.2,2.2,5.5,3.7,28.6,,108,107
PG,23,MIA,81,28,1976,7.3,16.1,.455,0.2,1.3,.192,7.1,14.8,.477,5.4,6.5,.824,1.7,3.0,4.7,9.1,1.8,0.3,4.2,3.8,20.3,,108,113
C,24,SEA,45,1,381,6.3,13.3,.475,0.0,0.0,,6.3,13.3,.475,3.2,4.2,.750,4.4,4.8,9.1,1.6,1.2,0.9,3.6,5.3,15.9,,101,111
PG,32,MIL,81,9,1420,3.6,8.5,.431,0.0,0.2,.000,3.6,8.2,.444,2.9,4.1,.704,2.2,4.3,6.5,10.4,3.4,0.4,2.8,3.0,10.2,,112,109
PF,24,DEN,22,0,115,6.4,10.6,.600,0.0,0.0,,6.4,10.6,.600,1.7,2.5,.667,5.5,8.9,14.4,0.8,2.1,1.7,1.3,4.2,14.4,,128,106
C,35,POR,35,0,344,4.9,11.6,.427,0.0,0.0,,4.9,11.6,.427,1.0,1.6,.636,5.4,8.9,14.2,3.0,0.6,3.8,2.1,8.0,10.9,,103,102
C,27,SAS,33,1,132,8.3,15.1,.550,0.0,0.0,,8.3,15.1,.550,1.5,4.9,.308,5.3,8.3,13.6,1.1,0.8,2.3,3.0,11.0,18.1,,101,104
SG,26,LAC,10,0,48,7.3,23.8,.304,0.0,2.1,.000,7.3,21.8,.333,2.1,2.1,1.000,1.0,6.2,7.3,5.2,2.1,0.0,4.1,5.2,16.6,,73,106
SF,29,TOT,80,9,2207,6.9,14.4,.481,0.0,0.1,.000,6.9,14.3,.484,4.0,4.6,.866,3.7,7.0,10.8,3.2,1.9,0.5,2.2,4.4,17.8,,113,107
SF,29,MIN,11,8,344,8.4,20.8,.401,0.0,0.1,.000,8.4,20.7,.404,6.5,7.8,.830,3.5,6.6,10.1,4.8,1.8,0.9,3.8,4.6,23.2,,99,112
SF,29,UTA,69,1,1863,6.6,13.2,.504,0.0,0.1,.000,6.6,13.1,.507,3.5,4.0,.878,3.8,7.1,10.9,2.9,1.9,0.4,1.9,4.4,16.8,,118,106
PG,23,ORL,51,1,741,5.1,12.8,.399,0.7,2.4,.270,4.4,10.3,.429,6.0,6.9,.875,1.2,4.0,5.2,9.3,3.0,0.1,4.9,6.2,16.9,,102,110
SF,22,UTA,51,0,328,6.6,17.2,.384,2.0,4.6,.433,4.6,12.6,.366,2.3,2.8,.833,2.5,3.8,6.3,2.6,1.1,0.3,2.0,5.4,17.5,,102,110
PF,30,SAS,70,67,2149,11.9,24.5,.488,0.1,0.3,.385,11.8,24.1,.489,4.1,5.8,.711,5.7,8.9,14.7,2.4,1.3,0.8,2.7,4.9,28.1,,110,104
SG,27,CHH,77,0,2020,11.8,24.3,.486,1.7,4.3,.404,10.1,20.0,.503,3.0,3.6,.836,1.3,4.7,6.1,4.1,2.2,0.5,3.1,3.6,28.3,,106,111
SG,31,SEA,11,1,98,4.6,19.0,.243,0.0,0.5,.000,4.6,18.5,.250,6.7,8.2,.813,1.0,5.1,6.2,2.1,2.6,0.5,5.1,3.1,15.9,,72,109
C,26,CLE,73,73,2643,11.0,19.3,.570,0.0,0.0,.000,11.0,19.3,.571,7.9,10.2,.777,3.7,10.9,14.5,5.0,1.2,1.5,3.5,3.6,29.9,,122,106
PG,36,DAL,33,0,429,4.5,10.2,.442,0.6,2.1,.278,3.9,8.1,.485,1.3,1.8,.733,0.5,3.4,3.9,7.8,1.3,0.4,3.2,6.8,10.9,,98,114
PF,22,IND,64,23,1301,5.7,10.4,.552,0.0,0.0,.000,5.7,10.4,.554,3.2,5.7,.572,5.9,9.4,15.3,1.1,1.0,2.8,1.8,7.1,14.7,,118,107
PF,24,DAL,68,67,2149,6.1,12.6,.482,0.0,0.1,.000,6.1,12.4,.487,4.3,6.7,.635,5.4,10.5,15.9,1.3,0.6,0.7,2.8,4.8,16.4,,106,110
SF,37,DEN,46,0,741,12.2,26.5,.459,0.3,1.1,.313,11.8,25.4,.465,5.4,6.2,.872,1.3,3.3,4.6,4.5,1.9,0.1,3.0,4.5,30.0,,108,111
PG,28,PHI,82,82,2815,7.2,16.4,.437,0.7,1.8,.356,6.5,14.6,.447,3.0,3.4,.882,0.8,3.4,4.1,10.3,1.6,0.1,3.3,2.9,18.0,,107,113
PF,22,ORL,48,2,905,9.3,17.5,.528,0.0,0.0,,9.3,17.5,.528,5.1,7.7,.669,6.2,8.5,14.7,1.8,2.2,2.9,4.7,7.5,23.6,,105,106
C,23,LAL,36,18,979,8.3,16.8,.495,0.3,1.0,.263,8.1,15.8,.510,4.6,5.9,.768,4.6,8.5,13.1,3.2,2.9,1.9,4.7,6.0,21.5,,103,104
C,34,TOT,58,32,1075,5.3,11.6,.457,0.0,0.0,,5.3,11.6,.457,2.9,4.1,.709,4.7,9.0,13.7,1.6,0.4,2.3,2.3,4.9,13.5,,104,110
C,34,DAL,44,32,994,5.5,11.6,.471,0.0,0.0,,5.5,11.6,.471,3.0,4.3,.702,5.0,8.8,13.8,1.6,0.4,2.3,2.1,4.4,14.0,,108,110
C,34,NYK,14,0,81,3.2,11.5,.278,0.0,0.0,,3.2,11.5,.278,1.3,1.3,1.000,1.3,10.8,12.1,1.3,0.0,3.2,4.5,10.8,7.7,,58,102
PG,25,TOT,42,2,752,7.8,16.8,.462,0.1,0.7,.100,7.7,16.2,.477,4.9,7.1,.682,0.9,3.3,4.2,11.4,1.7,0.6,4.5,5.2,20.5,,104,110
PG,25,MIA,5,2,98,8.0,15.5,.516,0.0,0.5,.000,8.0,15.0,.533,2.5,3.5,.714,0.5,2.5,3.0,9.5,2.0,0.0,4.0,5.0,18.6,,106,113
PG,25,BOS,37,0,654,7.7,17.0,.455,0.1,0.7,.111,7.7,16.3,.469,5.2,7.7,.680,0.9,3.4,4.4,11.7,1.6,0.7,4.6,5.2,20.8,,104,110
C,29,IND,60,23,509,4.1,8.3,.494,0.1,0.1,1.000,4.0,8.2,.488,2.9,3.8,.750,2.1,7.0,9.1,2.4,1.0,1.5,3.0,11.7,11.1,,100,110
SG,29,POR,76,76,2751,12.2,26.0,.470,2.0,6.0,.337,10.2,20.1,.510,7.1,8.9,.794,2.9,5.9,8.8,9.0,2.4,1.2,4.2,4.0,33.5,,117,103
C,27,POR,82,82,2222,7.9,17.2,.461,0.0,0.1,.000,7.9,17.1,.462,3.4,4.9,.690,3.3,7.6,10.8,2.2,0.8,0.8,3.1,5.8,19.2,,101,106
C,26,NJN,82,21,1902,4.9,12.2,.403,0.0,0.0,,4.9,12.2,.403,2.1,4.4,.468,8.8,10.2,19.0,1.5,1.0,4.6,2.0,7.1,11.8,,103,105
SG,28,DET,82,82,3192,9.6,21.5,.448,0.8,2.0,.408,8.8,19.6,.452,6.8,7.8,.867,1.3,1.7,3.1,6.2,1.2,0.2,3.2,2.4,26.8,,113,110
SG,25,WSB,65,25,1463,11.9,25.5,.468,0.2,1.2,.200,11.7,24.3,.481,4.7,6.3,.743,1.3,4.7,6.0,4.2,1.6,0.2,2.5,4.9,28.7,,104,110
C,35,UTA,81,81,2023,2.7,6.0,.446,0.0,0.0,,2.7,6.0,.446,1.3,2.2,.598,3.7,8.5,12.2,1.0,0.9,5.1,1.5,5.9,6.6,,103,102
C,24,NYK,4,0,13,7.9,35.8,.222,0.0,0.0,,7.9,35.8,.222,0.0,0.0,,0.0,4.0,4.0,0.0,0.0,0.0,0.0,11.9,15.9,,55,110
SF,26,UTA,81,81,2283,9.5,18.3,.522,0.9,2.3,.379,8.7,16.0,.542,2.5,3.2,.774,1.9,4.7,6.6,3.0,1.8,1.0,2.7,5.2,22.4,,110,107
C,36,LAC,72,11,1437,8.7,18.6,.465,0.0,0.0,.000,8.7,18.6,.466,6.9,9.4,.731,1.9,5.1,7.0,1.8,0.8,1.1,2.5,8.2,24.2,,107,108
PG,26,MIA,81,1,1840,8.7,19.1,.454,0.2,0.9,.219,8.5,18.3,.465,4.3,5.1,.848,1.5,4.1,5.6,4.5,2.6,0.5,3.2,3.7,21.9,,104,110
SG,30,CLE,63,62,2016,7.8,17.1,.453,1.7,4.2,.413,6.0,13.0,.466,2.2,3.1,.707,2.4,5.3,7.7,6.0,2.0,0.6,2.6,3.8,19.5,,108,109
SG,28,GSW,79,32,1677,6.1,11.7,.521,0.6,1.9,.329,5.5,9.8,.559,4.3,5.0,.852,1.9,4.4,6.3,4.8,1.9,0.4,2.3,4.4,17.2,,123,111
SF,23,SAS,82,82,3120,8.2,16.6,.494,0.4,1.3,.305,7.8,15.3,.510,4.6,5.3,.861,2.3,4.7,7.0,3.4,1.3,0.5,2.4,2.4,21.4,,115,108
SF,31,MIL,81,11,2191,11.1,23.7,.469,3.2,7.5,.419,8.0,16.2,.492,3.8,4.9,.774,2.1,3.7,5.8,2.4,1.3,0.4,2.7,3.5,29.2,,114,114
C,22,LAC,29,0,103,8.2,24.1,.340,0.0,0.0,,8.2,24.1,.340,4.3,9.2,.474,5.8,5.8,11.6,0.5,2.9,4.3,5.3,5.3,20.8,,75,101
C,24,WSB,66,64,2511,10.7,19.8,.539,0.0,0.1,.333,10.7,19.8,.540,4.4,6.1,.728,4.2,10.2,14.5,3.7,1.2,3.5,3.8,4.3,25.9,,109,104
SG,24,WSB,81,6,1665,10.8,25.0,.433,0.2,1.0,.176,10.6,24.0,.443,4.4,5.2,.841,2.2,2.8,5.0,4.2,0.9,0.3,2.6,4.7,26.1,,100,113
C,29,NYK,82,82,3150,13.0,25.0,.522,0.0,0.1,.167,13.0,24.9,.523,6.2,8.4,.738,3.7,11.4,15.1,2.6,1.4,4.0,3.4,4.5,32.3,,112,98
