pos,age,team_id,g,gs,mp,fg_per_poss,fga_per_poss,fg_pct,fg3_per_poss,fg3a_per_poss,fg3_pct,fg2_per_poss,fg2a_per_poss,fg2_pct,ft_per_poss,fta_per_poss,ft_pct,orb_per_poss,drb_per_poss,trb_per_poss,ast_per_poss,stl_per_poss,blk_per_poss,tov_per_poss,pf_per_poss,pts_per_poss,,off_rtg,def_rtg
SG,30,TOT,66,4,1143,8.7,19.1,.456,0.3,1.6,.195,8.4,17.4,.481,2.5,3.1,.808,1.4,2.9,4.3,5.1,2.8,0.4,3.5,4.8,20.2,,98,108
SG,30,SAS,36,0,757,9.0,19.2,.467,0.4,1.9,.194,8.6,17.3,.496,2.8,3.4,.821,1.3,2.3,3.6,5.1,2.6,0.2,3.8,4.7,21.1,,100,110
SG,30,DEN,30,4,386,8.2,18.9,.436,0.2,1.2,.200,8.0,17.7,.451,2.0,2.5,.773,1.5,4.0,5.6,5.0,3.2,0.7,3.0,5.1,18.6,,95,105
SG,32,LAL,80,13,1943,5.3,12.2,.431,2.0,5.2,.381,3.3,7.0,.468,2.0,2.3,.871,0.8,3.9,4.7,7.7,1.8,0.8,2.3,4.6,14.5,,115,109
C,32,DEN,79,72,1864,5.3,10.6,.495,0.0,0.1,.250,5.2,10.5,.498,1.9,2.5,.745,5.1,9.7,14.8,1.9,0.9,5.1,1.7,7.2,12.5,,113,102
SF,26,PHO,77,30,1655,6.8,12.6,.540,0.0,0.1,.000,6.8,12.5,.542,3.9,5.0,.788,4.9,6.2,11.0,3.3,2.3,0.4,2.6,6.2,17.5,,119,105
C,32,CHI,81,7,1483,6.8,14.7,.461,0.1,0.3,.250,6.7,14.4,.465,2.4,3.2,.740,3.1,7.4,10.5,3.4,1.0,1.5,3.1,4.5,16.0,,99,108
SF,23,PHO,2,0,6,0.0,23.0,.000,0.0,0.0,,0.0,23.0,.000,0.0,0.0,,7.7,0.0,7.7,0.0,0.0,0.0,7.7,7.7,0.0,,20,114
PF,32,MIA,53,28,1096,8.7,17.4,.500,0.0,0.1,.000,8.7,17.3,.503,3.2,4.3,.742,3.7,8.7,12.4,2.1,1.3,0.8,4.9,7.1,20.6,,95,108
SF,27,MIL,80,78,2824,12.6,27.0,.467,0.1,0.3,.467,12.5,26.7,.467,6.2,7.9,.787,4.8,6.4,11.2,3.4,1.8,1.2,3.5,4.6,31.5,,108,106
C,31,CHH,82,41,2047,5.4,10.9,.501,0.0,0.0,.000,5.4,10.9,.502,1.5,2.9,.537,4.4,7.0,11.4,3.0,1.2,1.4,2.7,5.4,12.4,,101,111
SG,24,CHH,48,0,813,15.1,30.7,.491,1.1,3.2,.345,14.0,27.4,.509,2.4,2.7,.870,1.5,4.6,6.1,2.9,2.5,0.2,2.6,4.0,33.6,,102,112
SG,28,LAC,69,51,1722,12.0,25.7,.465,0.0,0.2,.111,11.9,25.5,.468,5.8,7.6,.759,1.8,3.6,5.4,4.1,2.4,0.2,3.3,4.1,29.7,,103,112
SF,32,TOT,73,67,2422,9.7,19.8,.493,0.0,0.0,.000,9.7,19.7,.493,9.5,11.8,.810,2.4,4.1,6.6,3.5,0.9,0.3,3.4,3.9,29.0,,115,110
SF,32,DET,42,42,1341,9.7,18.6,.521,0.0,0.0,,9.7,18.6,.521,9.6,11.4,.839,2.0,4.2,6.1,3.5,0.9,0.2,3.0,3.7,28.9,,122,108
SF,32,DAL,31,25,1081,9.8,21.3,.462,0.0,0.0,.000,9.8,21.2,.463,9.5,12.2,.776,3.0,4.1,7.1,3.6,0.9,0.3,3.8,4.0,29.1,,108,112
C,23,CLE,78,78,2821,9.4,17.6,.538,0.0,0.1,.333,9.4,17.5,.538,6.7,9.1,.737,2.9,9.6,12.5,4.9,1.1,0.7,4.0,3.0,25.6,,113,103
PG,33,DAL,78,4,1395,6.6,13.6,.483,1.1,3.7,.314,5.4,9.9,.545,3.6,4.4,.805,0.5,3.4,3.9,8.7,1.7,0.6,3.3,5.4,17.8,,111,111
SF,30,CHI,49,3,545,7.4,17.3,.426,0.4,1.4,.267,7.0,15.9,.440,1.7,2.4,.731,4.3,6.1,10.4,2.8,1.0,0.5,2.0,5.3,16.8,,101,110
SF,25,TOT,33,0,258,9.2,19.2,.480,0.2,1.9,.100,9.0,17.3,.522,5.3,6.4,.824,3.0,4.0,7.0,2.6,2.4,0.9,2.3,7.3,23.9,,113,107
SF,25,PHO,2,0,7,6.6,32.8,.200,0.0,6.6,.000,6.6,26.2,.250,13.1,13.1,1.000,6.6,0.0,6.6,0.0,0.0,0.0,0.0,6.6,26.2,,92,114
SF,25,MIL,31,0,251,9.3,18.8,.495,0.2,1.7,.111,9.1,17.1,.534,5.0,6.2,.813,2.9,4.1,7.0,2.7,2.5,1.0,2.3,7.4,23.9,,114,106
SG,34,DEN,81,0,1857,12.9,25.9,.498,0.5,1.7,.290,12.4,24.2,.512,4.2,4.8,.879,1.0,2.6,3.6,4.6,1.7,0.1,3.2,4.5,30.5,,107,110
C,32,DET,14,0,48,9.4,19.9,.474,0.0,0.0,,9.4,19.9,.474,9.4,18.9,.500,3.1,4.2,7.3,1.0,0.0,1.0,4.2,13.6,28.3,,97,109
PG,25,SAS,32,30,1083,7.5,17.0,.443,0.0,0.2,.000,7.5,16.9,.447,4.3,4.8,.893,1.4,2.9,4.3,9.5,2.3,0.0,4.7,2.7,19.3,,101,110
SG,22,SAC,80,2,1556,7.3,15.4,.475,0.2,0.6,.300,7.2,14.8,.482,2.6,3.1,.850,1.5,3.8,5.2,6.3,2.0,0.4,2.4,4.9,17.5,,109,111
SF,23,DET,31,0,74,9.5,28.5,.333,0.0,2.7,.000,9.5,25.8,.368,5.4,6.8,.800,5.4,10.2,15.6,3.4,0.7,0.0,4.8,10.2,24.5,,86,104
C,31,DAL,53,53,1746,5.5,9.7,.573,0.0,0.0,,5.5,9.7,.573,2.7,3.6,.766,4.5,11.8,16.3,1.1,0.7,2.3,2.4,3.2,13.8,,115,105
C,26,IND,53,4,396,5.3,9.4,.558,0.0,0.0,,5.3,9.4,.558,5.3,7.8,.672,4.8,6.5,11.2,2.2,0.6,1.3,4.8,12.2,15.8,,103,112
SG,26,POR,78,78,3064,12.5,25.2,.496,0.4,1.6,.260,12.1,23.6,.511,6.6,8.3,.799,4.4,4.9,9.3,6.8,3.2,0.8,3.8,4.1,32.0,,117,106
C,24,POR,79,79,2662,9.6,20.1,.477,0.0,0.0,.000,9.6,20.1,.478,5.6,7.4,.757,4.3,6.7,11.0,1.0,1.0,0.9,3.5,5.2,24.8,,106,109
C,23,CLE,61,2,544,6.6,15.1,.435,0.0,0.1,.000,6.6,15.0,.437,3.5,9.6,.364,6.5,7.7,14.1,1.9,0.8,2.1,4.0,7.4,16.7,,89,104
SG,25,DET,69,67,2408,9.5,18.9,.505,0.3,0.6,.483,9.2,18.2,.506,5.4,6.4,.850,1.2,2.4,3.6,8.1,1.3,0.1,3.7,2.2,24.8,,114,109
PG,34,MIL,2,0,5,9.7,19.5,.500,9.7,19.5,.500,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.2,,150,116
SG,33,PHO,34,1,321,1.7,5.0,.343,0.0,0.0,,1.7,5.0,.343,1.3,1.7,.750,4.3,4.3,8.6,3.6,1.7,0.1,0.9,5.0,4.7,,117,108
SG,22,WSB,80,6,1459,10.4,23.9,.434,0.3,1.3,.225,10.1,22.6,.447,8.9,11.3,.786,3.3,2.6,5.9,4.0,1.3,0.2,4.2,5.1,29.9,,105,112
C,32,UTA,82,82,2914,3.2,6.8,.462,0.0,0.0,,3.2,6.8,.462,2.2,3.4,.660,3.8,10.4,14.2,1.4,0.7,5.3,2.4,4.9,8.5,,99,98
C,33,DET,76,1,1254,8.5,16.9,.500,0.0,0.1,.000,8.5,16.8,.502,5.3,7.8,.686,2.7,6.5,9.3,2.0,0.4,1.2,2.9,9.1,22.2,,108,106
SG,23,MIA,79,62,2349,9.7,22.8,.425,0.2,0.8,.270,9.5,22.0,.431,3.0,4.0,.746,1.8,3.7,5.4,7.2,2.9,0.6,5.1,3.2,22.6,,92,109
SG,27,CLE,82,4,1867,6.5,13.7,.475,1.0,2.6,.390,5.5,11.1,.495,1.9,3.1,.607,2.6,5.1,7.7,7.0,2.9,0.5,3.0,4.2,15.9,,107,103
SG,28,SEA,82,82,3190,12.9,25.7,.501,2.4,5.1,.478,10.4,20.6,.507,5.7,6.9,.816,2.3,2.8,5.1,2.5,1.6,0.3,3.3,3.0,33.9,,119,112
PF,22,DEN,11,0,50,9.8,25.9,.379,0.0,0.0,,9.8,25.9,.379,5.4,8.9,.600,4.5,9.8,14.3,6.2,0.9,0.0,2.7,10.7,25.0,,96,107
SF,35,DEN,82,82,2990,13.8,28.1,.491,0.0,0.1,.250,13.8,28.0,.492,4.9,5.7,.858,2.2,2.7,4.9,5.7,1.0,0.2,3.0,2.6,32.5,,109,112
C,26,NYK,80,80,2896,11.5,20.4,.567,0.0,0.1,.000,11.5,20.3,.570,5.7,7.7,.746,3.4,8.4,11.8,3.0,1.9,4.5,4.2,4.9,28.8,,115,103
SG,24,UTA,37,0,412,6.8,16.9,.401,1.1,2.4,.450,5.7,14.5,.393,3.4,4.9,.707,2.6,3.9,6.5,3.3,1.1,0.0,3.1,4.9,18.1,,97,106
C,26,WSB,57,36,828,6.7,15.3,.436,0.0,0.1,.000,6.7,15.2,.438,3.1,3.7,.831,4.0,7.6,11.6,2.1,1.0,1.0,3.7,7.8,16.4,,94,108
C,24,POR,12,0,34,1.4,24.5,.056,0.0,0.0,,1.4,24.5,.056,9.5,10.9,.875,5.4,12.2,17.7,1.4,0.0,1.4,8.2,9.5,12.2,,51,107
SF,23,ATL,41,0,231,7.4,17.5,.422,0.0,0.0,,7.4,17.5,.422,6.3,9.3,.682,4.0,4.6,8.7,2.1,1.5,1.3,2.5,7.0,21.1,,106,109
PG,26,IND,76,69,2552,7.9,15.4,.515,0.1,0.4,.130,7.9,15.0,.526,4.6,5.8,.799,1.6,4.3,5.9,9.4,1.5,0.2,3.6,4.0,20.6,,114,113
PG,28,HOU,82,82,2788,6.7,15.1,.443,1.8,4.9,.373,4.9,10.2,.478,4.4,5.2,.845,0.8,4.4,5.2,12.0,2.1,0.2,4.3,3.3,19.7,,112,107
PF,23,GSW,32,2,245,6.2,16.6,.374,0.0,0.2,.000,6.2,16.4,.378,7.1,9.3,.765,4.7,6.4,11.1,2.7,2.6,1.1,5.3,10.8,19.5,,92,106
SF,24,IND,46,0,313,9.7,19.3,.504,0.3,0.8,.400,9.4,18.6,.508,3.7,5.3,.706,4.0,4.0,8.0,3.1,2.2,0.9,5.3,9.1,23.5,,98,111
SG,23,NJN,32,0,337,3.8,9.1,.422,0.1,0.7,.200,3.7,8.4,.441,1.7,2.3,.750,0.4,2.3,2.7,9.5,2.1,0.1,2.8,3.8,9.5,,101,112
SF,23,BOS,44,6,375,9.8,17.7,.551,0.3,1.4,.182,9.5,16.3,.584,4.6,7.2,.636,1.4,4.0,5.5,4.4,1.8,0.4,2.5,5.2,24.4,,116,111
PG,24,GSW,79,79,2661,7.8,18.1,.434,0.2,0.7,.233,7.7,17.3,.442,3.4,4.2,.809,1.7,3.8,5.5,8.5,2.9,0.2,3.1,3.6,19.2,,105,108
SG,22,LAC,71,20,1499,5.4,11.0,.490,0.0,0.4,.000,5.4,10.6,.509,3.1,3.9,.803,1.1,3.6,4.8,7.5,2.4,0.3,3.6,4.3,13.9,,103,112
PF,24,PHO,2,0,9,0.0,5.1,.000,0.0,0.0,,0.0,5.1,.000,5.1,10.2,.500,0.0,5.1,5.1,0.0,0.0,0.0,0.0,10.2,5.1,,65,110
C,23,SAC,24,0,84,3.4,10.8,.316,0.0,0.0,,3.4,10.8,.316,7.4,13.1,.565,4.0,9.1,13.1,1.1,1.1,2.3,2.8,16.5,14.2,,91,107
PF,24,PHO,74,60,2120,10.1,20.1,.503,0.0,0.0,,10.1,20.1,.503,5.2,7.0,.743,3.6,8.1,11.7,1.1,1.2,0.6,3.0,3.8,25.5,,108,106
C,29,PHI,82,82,2739,9.9,20.7,.477,0.0,0.1,.000,9.9,20.6,.479,5.3,6.1,.871,3.8,9.9,13.7,2.5,0.8,1.9,2.3,2.5,25.1,,113,110
SG,26,LAC,27,0,244,7.2,17.9,.400,0.6,2.1,.273,6.6,15.8,.417,4.9,7.5,.650,2.8,4.0,6.8,6.4,2.4,0.2,3.2,6.8,19.8,,99,111
PF,23,GSW,7,0,22,6.1,20.3,.300,0.0,0.0,,6.1,20.3,.300,4.1,8.1,.500,16.3,6.1,22.4,0.0,0.0,0.0,4.1,12.2,16.3,,90,112
PF,24,BOS,72,0,528,5.5,13.2,.415,0.0,0.9,.000,5.5,12.2,.447,5.5,7.4,.738,4.4,4.2,8.5,3.9,1.7,0.3,3.3,6.6,16.4,,104,111
PG,23,LAC,71,48,1924,8.6,19.8,.435,0.1,0.5,.227,8.5,19.3,.441,2.8,3.9,.735,1.9,3.8,5.7,12.1,3.4,0.2,6.2,4.1,20.2,,93,109
PF,23,WSB,71,1,1193,7.2,15.6,.464,0.0,0.0,.000,7.2,15.5,.465,1.4,2.3,.596,3.0,3.5,6.5,3.2,1.4,1.2,1.1,5.9,15.8,,108,110
PF,23,CHI,79,79,2809,7.1,13.8,.519,0.0,0.1,.000,7.1,13.7,.522,2.5,3.5,.704,4.2,7.8,12.0,3.0,1.5,1.1,2.3,4.4,16.7,,112,107
C,25,IND,72,0,783,4.4,9.5,.471,0.0,0.1,.000,4.4,9.4,.474,2.7,4.0,.688,5.2,10.0,15.1,1.8,0.7,1.3,3.0,7.9,11.6,,102,109
SF,21,MIA,55,15,1220,6.6,15.8,.420,0.0,0.2,.250,6.6,15.6,.421,4.2,6.2,.673,4.6,6.7,11.4,4.6,1.4,1.0,4.1,5.7,17.5,,96,109
SG,23,MIL,11,2,200,7.8,17.8,.438,0.0,0.5,.000,7.8,17.3,.451,4.1,4.9,.850,3.4,5.1,8.5,5.4,2.4,0.2,4.6,3.7,19.7,,98,107
PF,25,LAL,82,82,2510,7.7,14.5,.529,0.1,0.3,.235,7.6,14.2,.536,5.4,6.9,.786,4.9,9.2,14.1,2.0,1.8,1.1,2.3,3.3,20.8,,122,105
PG,34,TOT,63,2,871,7.2,14.7,.489,0.2,0.6,.273,7.0,14.0,.498,1.7,1.8,.909,0.6,3.2,3.8,10.4,2.2,0.1,3.4,1.9,16.2,,106,111
