pos,age,team_id,g,gs,mp,fg_per_poss,fga_per_poss,fg_pct,fg3_per_poss,fg3a_per_poss,fg3_pct,fg2_per_poss,fg2a_per_poss,fg2_pct,ft_per_poss,fta_per_poss,ft_pct,orb_per_poss,drb_per_poss,trb_per_poss,ast_per_poss,stl_per_poss,blk_per_poss,tov_per_poss,pf_per_poss,pts_per_poss,,off_rtg,def_rtg
PF,22,UTA,81,54,2009,6.9,13.4,.512,0.0,0.0,,6.9,13.4,.512,2.0,2.7,.752,2.6,7.9,10.6,2.9,0.9,2.8,2.4,4.4,15.8,,106,107
SF,29,WSB,82,82,2701,9.3,19.4,.481,0.0,0.3,.133,9.3,19.1,.486,3.0,3.8,.798,2.6,6.3,8.9,5.3,1.7,0.6,2.6,3.9,21.7,,106,107
PF,24,SAS,80,66,2600,7.3,12.9,.568,0.0,0.1,.167,7.3,12.8,.571,3.5,4.7,.741,3.5,6.6,10.1,4.4,1.8,0.4,2.9,4.4,18.2,,117,111
C,27,SAS,4,0,31,7.3,14.5,.500,0.0,0.0,,7.3,14.5,.500,0.0,0.0,,1.5,4.4,5.8,4.4,0.0,4.4,5.8,7.3,14.5,,81,112
C,29,DET,82,58,1734,6.6,12.0,.550,0.0,0.0,.000,6.6,12.0,.551,2.2,2.7,.822,3.1,7.8,10.9,3.5,1.9,1.4,2.1,6.1,15.4,,118,106
PF,27,BOS,79,77,3028,12.0,24.5,.492,0.3,1.2,.247,11.8,23.3,.504,5.9,6.7,.888,2.9,9.8,12.7,8.3,2.3,1.1,3.8,3.1,30.3,,115,101
SG,28,NJN,69,57,2168,12.5,24.6,.508,0.1,0.4,.250,12.4,24.2,.513,4.2,6.9,.608,1.6,2.1,3.7,5.7,1.8,0.4,3.7,3.9,29.3,,106,108
SG,24,DAL,81,81,3025,11.6,21.2,.546,0.0,0.2,.091,11.5,21.0,.550,6.0,7.3,.812,2.0,4.0,6.0,4.6,0.9,0.6,2.7,2.0,29.1,,119,112
PF,30,UTA,38,0,261,4.9,9.1,.538,0.2,0.2,1.000,4.7,8.9,.529,2.8,3.7,.762,4.9,6.3,11.2,2.8,1.6,0.0,2.3,10.2,12.8,,118,108
SG,24,SEA,8,0,39,3.7,8.6,.429,0.0,0.0,,3.7,8.6,.429,6.2,8.6,.714,0.0,3.7,3.7,6.2,0.0,1.2,9.9,7.4,13.6,,70,112
PG,28,GSW,82,0,1428,6.9,17.0,.409,0.5,1.7,.294,6.4,15.3,.421,3.9,4.5,.876,1.3,3.3,4.7,8.2,2.7,0.2,3.5,5.0,18.3,,103,109
C,23,MIL,57,8,472,7.1,18.6,.384,0.0,0.0,,7.1,18.6,.384,3.4,4.8,.696,5.0,6.4,11.4,1.8,1.2,4.0,3.7,10.3,17.6,,90,102
SG,28,TOT,53,8,992,8.2,18.4,.444,0.1,0.6,.214,8.0,17.8,.452,2.4,3.1,.776,1.0,1.9,2.9,2.3,1.1,1.0,1.8,2.9,18.9,,100,115
SG,28,GSW,13,3,210,6.0,12.8,.466,0.0,0.2,.000,6.0,12.6,.474,2.4,3.8,.647,1.1,1.8,2.9,1.3,1.3,1.1,1.5,2.2,14.4,,103,112
SG,28,SAS,40,5,782,8.8,19.9,.441,0.2,0.7,.231,8.6,19.1,.449,2.4,2.9,.820,1.0,1.9,2.9,2.5,1.0,0.9,1.9,3.1,20.0,,100,115
SF,30,MIL,81,10,2431,10.4,22.3,.465,0.1,0.6,.194,10.2,21.7,.473,4.0,5.0,.807,1.6,5.1,6.8,5.4,1.1,0.3,3.0,4.6,24.9,,106,106
SF,25,SDC,47,30,1405,7.2,15.0,.479,0.0,0.2,.000,7.2,14.9,.484,3.5,5.1,.689,4.8,6.8,11.6,3.0,1.7,0.5,2.6,4.2,17.9,,110,112
SG,35,SEA,71,1,1129,11.0,21.6,.510,0.4,1.4,.265,10.6,20.1,.528,3.3,3.7,.895,0.6,2.0,2.6,8.3,2.1,0.1,3.0,3.6,25.7,,111,110
C,25,ATL,68,3,785,6.0,12.9,.468,0.0,0.0,,6.0,12.9,.468,3.1,4.2,.738,4.3,7.3,11.6,1.9,1.2,1.5,3.4,10.3,15.1,,99,106
C,24,CHI,29,0,317,7.9,20.2,.391,0.0,0.0,,7.9,20.2,.391,2.1,5.0,.424,5.6,6.5,12.1,2.0,1.4,1.7,2.4,7.3,17.9,,90,107
PG,29,BOS,79,0,1249,5.3,12.4,.427,0.0,0.2,.000,5.3,12.2,.435,1.8,2.9,.649,1.6,3.7,5.3,8.2,3.2,0.1,3.9,7.2,12.5,,94,104
PG,33,KCK,76,10,1327,5.3,12.4,.426,0.6,2.1,.305,4.6,10.3,.451,2.2,2.8,.788,1.0,3.1,4.1,10.7,3.0,0.0,3.1,2.2,13.4,,106,108
PF,28,POR,82,57,2455,10.0,17.8,.561,0.0,0.1,.000,10.0,17.8,.564,4.8,7.1,.673,4.0,8.4,12.4,3.0,1.3,0.6,3.9,5.3,24.8,,112,107
SF,33,BOS,60,1,585,5.8,14.1,.409,0.2,1.2,.200,5.5,12.8,.429,3.5,3.9,.875,2.1,4.0,6.2,4.0,1.4,0.3,3.8,5.5,15.2,,95,107
C,25,GSW,80,80,2962,10.4,21.8,.477,0.0,0.0,.000,10.4,21.8,.477,4.9,6.8,.723,3.7,6.3,10.0,3.1,1.6,2.2,4.2,3.8,25.7,,103,108
SG,25,IND,73,54,2045,9.5,19.8,.479,0.3,1.1,.326,9.1,18.8,.488,3.1,4.1,.764,1.6,1.9,3.5,4.7,2.9,0.3,3.2,4.8,22.5,,101,107
SG,22,DEN,55,5,688,9.2,20.0,.459,0.3,1.2,.263,8.8,18.8,.471,3.0,3.9,.770,2.4,3.0,5.4,4.5,1.2,0.3,2.7,5.1,21.6,,102,115
C,26,NYK,77,77,2487,8.8,15.7,.561,0.0,0.0,.000,8.8,15.7,.561,7.9,9.8,.805,3.8,8.8,12.6,2.1,0.9,1.9,3.9,5.1,25.5,,118,102
PF,32,MIL,69,3,1156,2.6,6.6,.399,0.0,0.0,.000,2.6,6.5,.401,0.9,1.8,.524,3.8,7.8,11.6,1.8,1.1,3.5,2.4,7.4,6.2,,88,101
PF,24,SEA,82,44,2570,10.4,20.8,.499,0.0,0.2,.000,10.4,20.6,.505,7.0,8.8,.800,4.1,5.9,10.0,2.5,0.9,1.0,3.6,5.8,27.8,,110,109
PG,27,PHI,75,75,2494,7.5,13.6,.550,0.2,0.4,.400,7.3,13.2,.554,3.3,4.5,.733,0.9,3.1,4.0,9.2,3.3,0.4,3.5,3.8,18.4,,114,105
SG,23,BOS,31,0,127,7.2,19.7,.365,0.0,0.8,.000,7.2,18.9,.380,6.1,6.8,.889,2.7,3.8,6.4,6.4,3.0,0.4,4.5,4.9,20.5,,95,104
SG,25,GSW,61,6,957,9.1,18.8,.483,0.0,0.2,.200,9.0,18.5,.487,3.2,4.3,.730,3.0,3.3,6.3,3.3,2.1,0.7,3.9,5.8,21.4,,101,110
SF,23,IND,48,0,446,8.5,17.2,.497,0.0,0.3,.000,8.5,16.9,.506,5.9,9.6,.615,2.0,3.9,5.9,4.0,2.4,1.9,4.8,5.2,23.0,,96,106
SG,24,GSW,82,82,2573,6.5,13.2,.493,0.0,0.1,.167,6.5,13.1,.496,3.4,4.7,.718,2.4,3.1,5.5,7.2,2.9,0.2,2.6,3.2,16.4,,114,109
PG,25,NJN,82,31,1870,7.6,17.1,.443,0.3,1.1,.239,7.3,16.0,.457,2.4,3.1,.754,1.3,2.6,3.9,8.9,4.1,0.9,3.5,4.6,17.8,,102,103
C,27,CLE,81,21,1950,4.8,9.8,.486,0.0,0.1,.500,4.7,9.7,.486,2.4,3.3,.723,4.4,7.8,12.2,3.1,1.7,1.2,2.3,7.1,11.9,,109,107
SG,27,LAL,82,9,2387,5.3,10.6,.497,0.7,2.3,.314,4.6,8.3,.549,3.0,3.6,.838,1.0,4.1,5.1,9.3,2.2,1.3,2.9,5.2,14.3,,118,107
C,27,POR,81,38,1662,8.7,18.9,.459,0.0,0.2,.000,8.7,18.7,.463,5.3,6.6,.804,5.0,8.6,13.6,2.2,0.7,3.0,3.1,7.1,22.7,,109,106
C,27,CHI,82,82,2674,6.9,14.8,.467,0.1,0.2,.333,6.9,14.7,.469,4.2,4.9,.840,3.0,7.3,10.3,3.6,1.0,2.2,3.1,4.1,18.1,,105,107
PG,35,TOT,15,0,215,4.6,12.1,.385,0.2,1.4,.167,4.4,10.7,.413,2.8,3.7,.750,1.2,3.5,4.6,8.8,1.9,0.0,2.3,2.6,12.3,,103,108
PG,35,MIL,6,0,107,5.1,13.9,.367,0.5,2.8,.167,4.6,11.1,.417,3.2,5.1,.636,0.9,3.2,4.2,7.9,2.3,0.0,1.9,3.2,13.9,,102,105
PG,35,ATL,9,0,108,4.2,10.3,.409,0.0,0.0,,4.2,10.3,.409,2.3,2.3,1.000,1.4,3.7,5.1,9.8,1.4,0.0,2.8,1.9,10.7,,105,110
C,28,CLE,7,0,23,2.1,17.2,.125,0.0,0.0,,2.1,17.2,.125,6.4,12.9,.500,12.9,6.4,19.3,2.1,2.1,2.1,8.6,8.6,10.7,,61,106
C,22,GSW,45,0,354,8.4,14.7,.571,0.0,0.0,,8.4,14.7,.571,5.0,11.9,.418,4.6,6.2,10.8,2.9,1.6,0.9,2.5,7.6,21.8,,110,109
PF,27,DAL,80,80,2492,8.8,17.8,.494,0.0,0.0,.000,8.8,17.8,.495,2.7,3.7,.742,2.9,9.9,12.8,3.1,1.2,0.4,2.8,5.5,20.3,,105,107
PF,22,SDC,81,80,2907,12.0,24.3,.494,0.0,0.0,.000,12.0,24.3,.495,6.2,8.6,.720,5.3,7.4,12.7,2.3,1.5,0.9,3.6,4.9,30.3,,112,111
C,26,DET,73,0,907,4.1,9.0,.458,0.0,0.1,.000,4.1,9.0,.460,1.6,3.0,.525,4.4,10.2,14.6,1.8,1.2,1.6,2.8,7.3,9.8,,95,105
SG,23,CHI,82,42,2449,11.5,24.1,.474,0.1,0.6,.125,11.4,23.5,.484,6.3,7.8,.811,1.2,3.4,4.6,5.0,2.1,0.2,4.3,4.3,29.3,,103,109
SF,27,UTA,79,79,2984,12.3,22.0,.558,0.0,0.1,.250,12.3,22.0,.559,12.5,14.5,.859,2.7,4.1,6.9,4.8,0.9,0.1,4.0,3.1,37.1,,126,112
PG,28,DAL,81,81,2665,6.3,11.8,.530,0.1,0.7,.184,6.2,11.2,.551,3.6,4.3,.836,0.7,2.7,3.4,10.2,1.7,0.2,3.0,4.0,16.3,,118,112
SF,25,WSB,46,0,467,10.9,23.0,.472,0.1,0.9,.111,10.8,22.0,.488,2.5,4.1,.615,3.6,7.3,10.9,3.2,1.5,1.1,3.8,6.1,24.4,,95,106
PG,28,ATL,75,72,2079,8.6,19.4,.443,0.0,0.2,.000,8.6,19.2,.447,5.3,6.2,.848,1.3,2.1,3.4,7.9,1.5,0.1,3.2,3.5,22.4,,106,111
SG,29,PHO,78,70,2546,12.1,23.7,.512,0.4,1.6,.230,11.7,22.1,.532,4.3,5.0,.863,0.7,3.0,3.8,8.0,2.0,0.2,4.0,3.8,28.9,,110,110
C,27,NJN,81,80,2417,9.8,16.5,.593,0.0,0.1,.400,9.7,16.4,.594,6.6,8.9,.735,3.1,7.4,10.4,2.4,1.2,2.6,4.5,7.4,26.2,,113,104
SF,23,WSB,75,0,1174,7.6,17.1,.441,0.0,0.3,.000,7.6,16.9,.448,4.0,5.6,.714,3.8,4.1,7.9,7.4,1.6,0.5,4.0,6.5,19.1,,100,108
PF,25,DEN,43,0,413,3.8,10.4,.364,0.3,1.1,.300,3.5,9.4,.371,1.6,2.5,.625,3.9,6.7,10.6,4.7,2.4,0.8,3.1,8.7,9.5,,91,109
C,26,SDC,82,67,2525,6.8,11.4,.596,0.0,0.0,,6.8,11.4,.596,4.7,6.1,.761,3.1,9.1,12.2,1.7,0.8,2.6,3.2,4.0,18.2,,117,110
SF,29,UTA,81,4,1797,13.0,27.2,.479,0.2,0.6,.273,12.9,26.6,.483,10.2,13.2,.778,3.7,4.9,8.6,3.4,2.2,0.1,4.9,5.3,36.4,,107,108
PG,25,KCK,73,73,2363,9.4,20.3,.462,0.1,0.2,.300,9.3,20.1,.464,4.8,6.2,.776,0.7,2.2,2.9,11.0,2.4,0.2,3.8,3.4,23.6,,107,109
SG,21,POR,82,3,1408,8.5,18.8,.451,0.0,0.1,.250,8.5,18.7,.452,4.1,5.7,.728,3.8,4.1,7.9,5.2,3.6,1.0,4.1,7.0,21.2,,102,105
PG,29,MIL,17,12,404,8.6,15.6,.551,2.3,5.5,.422,6.3,10.1,.622,3.9,4.9,.800,0.7,2.7,3.4,9.6,1.5,0.1,4.4,6.3,23.4,,119,107
SG,28,DEN,80,74,2705,2.8,5.9,.470,0.0,0.0,.000,2.8,5.9,.472,1.7,2.3,.731,3.1,6.1,9.2,3.7,2.8,0.5,1.6,3.7,7.3,,113,110
C,27,UTA,82,78,2139,4.1,8.9,.466,0.0,0.0,.000,4.1,8.9,.467,1.6,2.6,.593,3.2,9.6,12.7,2.4,0.5,7.5,2.1,6.5,9.9,,100,102
PG,24,UTA,80,1,1034,5.8,13.0,.451,0.0,0.3,.000,5.8,12.7,.460,4.1,5.8,.697,1.3,2.5,3.8,8.8,1.5,0.2,4.1,4.0,15.8,,100,112
SG,23,TOT,55,0,622,11.4,23.1,.492,0.0,0.0,,11.4,23.1,.492,6.8,9.1,.746,3.3,3.0,6.3,2.4,1.9,0.5,4.4,6.0,29.5,,104,113
SG,23,SAS,40,0,521,11.7,23.7,.493,0.0,0.0,,11.7,23.7,.493,6.6,8.7,.752,3.5,2.6,6.1,2.3,1.9,0.5,3.9,5.8,29.9,,107,113
SG,23,DEN,15,0,101,9.9,20.2,.489,0.0,0.0,,9.9,20.2,.489,7.7,10.8,.720,2.6,5.2,7.7,3.0,1.7,0.4,6.9,6.9,27.5,,94,112
PG,24,PHI,60,0,654,6.2,16.3,.380,0.0,0.1,.000,6.2,16.2,.382,2.5,3.5,.708,0.9,3.5,4.3,6.6,2.3,0.4,3.4,5.8,14.9,,90,106
C,28,PHO,72,67,1897,10.9,20.4,.536,0.0,0.0,.000,10.9,20.4,.537,4.6,6.3,.720,2.7,6.0,8.7,4.6,0.6,0.7,3.5,6.3,26.4,,111,110
SG,22,HOU,7,0,63,8.0,19.6,.407,0.0,0.0,,8.0,19.6,.407,0.7,0.7,1.000,2.9,3.6,6.5,4.4,2.2,0.0,2.2,9.5,16.7,,95,109
SF,23,DAL,67,2,1059,10.3,22.6,.456,0.5,1.3,.414,9.8,21.2,.459,4.0,5.5,.719,4.9,6.6,11.4,2.6,1.9,0.4,3.6,5.4,25.1,,102,108
PF,31,NYK,65,5,832,3.7,9.1,.408,0.0,0.0,,3.7,9.1,.408,1.6,2.2,.711,3.6,6.0,9.6,1.7,1.7,1.7,2.7,8.9,9.0,,91,102
C,24,GSW,46,1,360,4.3,10.7,.398,0.0,0.0,,4.3,10.7,.398,1.8,3.0,.609,3.5,9.0,12.5,1.4,1.2,0.4,3.1,8.8,10.3,,86,108
SF,30,DEN,82,77,2870,13.7,26.0,.529,0.0,0.1,.143,13.7,25.8,.531,5.3,6.5,.824,3.3,3.8,7.0,6.1,1.3,1.4,3.4,3.8,32.8,,114,113
SF,33,PHI,77,77,2683,12.2,23.8,.512,0.1,0.4,.333,12.1,23.4,.515,6.5,8.7,.754,3.4,6.1,9.6,5.6,2.5,2.5,4.1,3.9,31.0,,112,102
PG,28,DEN,78,5,1687,6.3,14.5,.431,0.8,2.3,.360,5.4,12.2,.444,2.9,3.4,.847,0.6,3.0,3.6,7.4,1.6,0.1,3.0,4.5,16.2,,102,114
PF,30,NYK,32,0,402,3.5,6.3,.558,0.0,0.0,,3.5,6.3,.558,3.0,4.1,.735,3.5,6.9,10.4,1.3,1.9,1.0,2.3,5.9,10.0,,113,102
PG,23,GSW,77,73,2555,8.8,19.0,.463,0.1,0.8,.178,8.7,18.2,.476,5.7,7.0,.816,1.6,3.3,4.9,4.9,1.9,0.6,3.6,3.9,23.5,,107,110
PG,27,HOU,81,55,2020,5.4,10.7,.502,0.0,0.3,.133,5.3,10.3,.514,2.2,2.7,.838,0.6,2.5,3.1,9.3,1.3,0.2,3.1,5.5,13.0,,109,112
PG,23,PHO,80,34,1424,8.6,19.3,.448,0.7,2.8,.262,7.9,16.5,.480,4.1,5.2,.787,1.3,2.7,4.0,5.7,1.8,0.3,3.6,6.4,22.1,,102,110
SG,30,CLE,75,71,2375,13.0,29.2,.445,0.5,1.4,.319,12.5,27.8,.451,8.2,10.5,.784,1.8,2.7,4.5,4.7,2.0,0.2,3.2,4.4,34.6,,108,111
PF,23,DAL,80,34,1529,4.5,9.5,.472,0.0,0.1,.000,4.5,9.4,.475,4.1,5.6,.733,3.9,6.6,10.5,4.1,1.4,2.1,2.2,6.9,13.0,,115,108
SF,27,LAL,41,0,478,7.6,14.7,.513,0.2,0.6,.333,7.4,14.1,.521,2.9,3.8,.769,2.3,4.6,6.9,3.0,1.2,0.2,3.3,6.0,18.2,,105,110
PF,24,CLE,33,1,267,9.6,18.8,.510,0.0,0.0,,9.6,18.8,.510,5.0,6.3,.794,6.5,7.8,14.2,1.8,1.5,1.1,2.0,7.4,24.2,,119,107
SG,31,SAS,76,76,2584,13.3,27.2,.490,0.2,0.4,.417,13.2,26.8,.491,7.4,8.8,.842,1.8,3.6,5.5,3.8,1.4,0.8,3.9,3.8,34.3,,110,113
PF,23,WSB,32,0,229,4.5,11.8,.382,0.0,0.0,,4.5,11.8,.382,2.4,3.7,.647,6.2,8.0,14.2,1.9,1.1,1.5,3.0,6.5,11.4,,92,106
C,34,SAS,64,59,2034,7.8,12.3,.631,0.0,0.1,.000,7.8,12.2,.635,6.2,8.6,.718,4.7,9.9,14.7,1.6,0.8,2.9,3.3,5.1,21.8,,122,108
SG,28,ATL,81,0,1503,10.5,18.6,.563,0.0,0.1,.500,10.4,18.5,.563,1.9,2.3,.800,0.6,2.9,3.5,5.7,1.5,0.2,2.1,4.9,22.8,,116,110
C,24,NJN,82,2,1655,6.7,13.0,.513,0.0,0.1,.000,6.7,12.9,.516,4.1,5.2,.799,4.5,7.7,12.2,2.6,1.0,2.0,3.4,4.6,17.5,,110,105
PG,22,CLE,56,13,738,6.5,15.1,.429,0.3,0.9,.308,6.2,14.2,.437,3.5,4.7,.757,0.5,3.1,3.7,9.0,1.6,0.0,3.8,6.5,16.8,,99,111
PG,29,UTA,81,81,2768,7.3,14.9,.486,0.0,0.3,.118,7.2,14.7,.493,3.2,3.9,.821,0.9,2.9,3.8,12.4,3.6,0.2,2.8,2.6,17.7,,115,107
PF,23,CHI,49,0,667,7.2,16.4,.439,0.0,0.0,,7.2,16.4,.439,4.0,5.6,.714,4.2,8.4,12.6,1.8,1.3,1.2,4.3,9.2,18.4,,92,106
PF,26,CHI,78,76,2718,6.5,13.3,.490,0.0,0.0,.000,6.5,13.3,.491,3.8,5.1,.737,3.8,10.1,13.9,2.5,1.2,1.3,2.6,4.7,16.8,,107,105
SG,30,MIL,64,3,923,9.6,21.2,.451,0.8,2.8,.283,8.7,18.4,.477,4.0,4.5,.893,1.6,2.7,4.3,4.0,1.4,0.2,2.4,5.1,23.9,,108,107
SG,25,UTA,82,82,2650,12.0,24.6,.490,1.6,4.4,.361,10.5,20.2,.518,2.6,3.7,.696,1.6,4.2,5.8,4.9,2.0,0.4,4.2,3.5,28.2,,102,109
SG,28,NYK,76,6,1119,7.2,15.7,.459,0.1,0.4,.222,7.1,15.3,.465,2.8,3.6,.771,1.0,4.2,5.2,4.7,1.9,0.3,3.1,6.5,17.2,,99,105
SG,23,UTA,55,0,419,7.1,15.8,.448,0.0,0.9,.000,7.1,15.0,.474,2.0,3.1,.643,1.4,3.8,5.2,4.8,1.6,0.4,3.8,6.8,16.2,,90,110
SF,26,DEN,80,14,1469,3.9,9.1,.431,0.1,0.4,.250,3.8,8.7,.439,4.9,6.1,.807,2.0,4.1,6.1,7.5,2.0,0.6,3.2,7.5,12.8,,108,112
PG,22,DAL,82,1,1712,5.7,12.8,.443,0.1,0.7,.115,5.6,12.0,.464,1.9,2.8,.673,1.5,3.4,4.9,6.8,2.7,0.6,3.1,4.1,13.3,,97,109
PF,23,ATL,68,8,1135,4.9,10.5,.468,0.0,0.2,.250,4.9,10.3,.472,3.6,4.6,.788,4.3,7.7,12.0,2.0,1.8,1.6,2.9,9.8,13.5,,105,105
PF,33,SEA,79,0,1153,4.8,9.9,.481,0.0,0.2,.250,4.7,9.7,.485,2.5,3.3,.782,2.1,7.1,9.2,4.1,1.0,0.7,2.2,6.0,12.1,,107,108
PF,38,HOU,81,4,994,7.3,17.9,.406,0.0,0.1,.000,7.3,17.8,.408,4.0,6.1,.652,4.0,8.0,12.0,3.3,0.7,1.3,3.8,5.7,18.5,,93,108
C,28,SEA,43,0,253,4.9,9.5,.520,0.0,0.0,,4.9,9.5,.520,1.0,2.7,.357,3.6,8.2,11.8,2.5,1.0,3.4,2.5,9.9,10.8,,98,105
PG,28,BOS,78,78,2088,8.7,16.5,.524,0.5,1.3,.351,8.2,15.2,.539,3.1,4.1,.768,1.6,1.8,3.4,6.9,2.7,0.3,3.7,4.8,20.9,,110,106
SF,24,CHI,78,6,1577,5.9,13.2,.447,0.0,0.7,.045,5.9,12.5,.468,3.4,4.8,.724,2.7,3.6,6.3,3.5,1.5,0.9,2.3,4.9,15.3,,104,109
PG,26,PHO,29,9,512,1.7,4.8,.346,0.0,0.2,.000,1.7,4.6,.360,0.9,2.7,.345,1.5,4.6,6.1,4.7,3.7,1.0,3.5,7.8,4.3,,71,104
PG,30,ATL,15,2,181,3.9,12.8,.304,0.0,0.0,,3.9,12.8,.304,4.7,5.8,.810,0.6,2.2,2.8,9.7,1.9,0.0,3.9,8.3,12.5,,89,110
SF,22,CLE,80,61,1858,4.9,9.8,.496,0.0,0.0,,4.9,9.8,.496,1.8,3.1,.590,4.6,8.6,13.2,1.8,0.8,3.8,2.9,8.1,11.6,,99,105
SG,23,SDC,76,28,1571,7.8,17.3,.450,0.3,1.4,.217,7.5,15.9,.471,2.0,2.7,.750,0.7,1.9,2.6,3.5,1.8,0.0,2.6,5.0,17.9,,100,115
PG,30,DET,32,0,216,5.1,13.5,.381,0.0,0.4,.000,5.1,13.1,.393,2.4,2.8,.846,0.9,3.9,4.7,13.3,2.8,0.2,5.1,5.6,12.6,,92,108
SF,27,CLE,80,6,1799,8.8,17.2,.511,0.0,0.0,.000,8.8,17.2,.512,6.1,8.2,.739,4.7,5.7,10.4,2.4,1.9,0.2,3.2,6.7,23.7,,113,109
PG,26,CLE,77,56,2041,8.4,16.9,.498,0.0,0.3,.182,8.4,16.6,.503,2.7,3.7,.714,0.8,1.5,2.3,10.0,0.9,0.0,3.5,3.0,19.5,,107,114
PF,27,PHI,78,71,1532,4.7,10.1,.463,0.0,0.1,.000,4.7,10.1,.466,3.1,4.1,.740,2.9,6.9,9.8,3.0,1.1,1.7,3.9,7.0,12.4,,94,105
C,35,DEN,76,66,2076,11.9,24.1,.493,0.1,0.4,.211,11.8,23.7,.498,7.6,9.0,.850,2.3,8.4,10.7,3.6,1.3,0.9,2.6,3.8,31.5,,114,111
SG,24,IND,2,0,10,4.7,18.8,.250,0.0,0.0,,4.7,18.8,.250,18.8,18.8,1.000,4.7,0.0,4.7,0.0,0.0,0.0,4.7,14.1,28.2,,105,114
SG,27,SEA,25,0,176,5.5,13.7,.400,0.3,0.3,1.000,5.2,13.4,.388,3.8,6.0,.636,1.6,1.6,3.3,3.8,2.2,0.5,3.3,6.6,15.0,,91,110
C,27,PHI,80,10,1721,5.4,11.5,.468,0.0,0.0,,5.4,11.5,.468,1.9,3.2,.611,3.7,7.5,11.2,1.5,1.0,1.8,2.7,5.7,12.7,,98,105
SG,29,BOS,80,78,2665,6.9,15.9,.437,0.1,0.6,.125,6.9,15.3,.449,5.1,6.0,.852,1.6,3.5,5.1,6.1,1.7,1.0,3.1,4.5,19.0,,107,106
SG,28,ATL,67,43,1893,9.4,21.2,.442,0.4,1.1,.372,9.0,20.1,.446,4.4,5.7,.770,0.8,3.1,3.9,9.9,1.5,0.2,4.6,4.1,23.6,,100,110
SF,24,KCK,82,82,2920,12.0,24.8,.485,0.3,1.0,.313,11.7,23.8,.493,4.3,5.3,.810,2.6,4.6,7.3,4.7,1.2,0.3,3.4,4.3,28.7,,107,110
PG,25,WSB,82,81,2686,7.2,15.4,.467,0.2,0.8,.256,7.0,14.6,.478,3.4,4.6,.742,1.1,2.3,3.4,10.4,1.8,0.1,3.5,3.2,18.0,,106,109
SF,27,IND,81,20,2073,9.3,20.0,.465,0.2,1.1,.234,9.1,19.0,.478,5.1,6.1,.826,3.2,7.3,10.4,4.4,1.9,1.1,4.2,5.8,23.9,,101,105
PG,24,LAL,67,66,2567,8.0,14.1,.565,0.1,0.5,.207,7.8,13.5,.579,5.2,6.5,.810,1.8,7.1,8.9,15.8,2.7,0.9,5.5,3.0,21.2,,118,105
SF,27,MIL,74,74,2715,11.8,23.5,.502,0.0,0.2,.154,11.7,23.3,.505,4.4,6.2,.709,3.2,5.6,8.8,5.7,2.1,0.8,3.3,3.5,28.0,,110,103
PF,31,GSW,78,25,2122,7.9,18.7,.421,0.1,0.6,.172,7.8,18.0,.430,7.4,9.5,.785,4.3,7.0,11.3,4.8,2.2,0.7,4.7,6.3,23.3,,103,107
