pos,age,team_id,g,gs,mp,fg_per_poss,fga_per_poss,fg_pct,fg3_per_poss,fg3a_per_poss,fg3_pct,fg2_per_poss,fg2a_per_poss,fg2_pct,ft_per_poss,fta_per_poss,ft_pct,orb_per_poss,drb_per_poss,trb_per_poss,ast_per_poss,stl_per_poss,blk_per_poss,tov_per_poss,pf_per_poss,pts_per_poss,,off_rtg,def_rtg
SF,26,CHI,82,33,2139,8.0,15.5,.517,0.0,0.4,.000,8.0,15.1,.532,4.1,5.7,.718,4.0,4.1,8.1,5.6,1.8,0.2,3.1,4.8,20.1,,114,113
PF,25,NYK,70,15,1405,8.1,16.6,.491,0.0,0.0,.000,8.1,16.6,.492,4.5,8.6,.526,3.1,8.1,11.2,1.5,1.5,0.8,4.5,7.2,20.8,,91,104
PF,22,PHI,80,80,2952,9.6,16.8,.572,0.3,1.2,.227,9.4,15.6,.598,6.4,9.4,.685,5.7,10.9,16.6,5.0,2.8,2.0,5.7,5.4,25.9,,111,100
SG,23,ATL,64,0,639,7.6,16.7,.455,0.0,0.5,.000,7.6,16.2,.470,5.6,7.7,.728,0.9,3.8,4.7,5.6,1.7,0.2,3.5,6.0,20.8,,104,108
C,21,LAC,79,37,2088,7.3,14.8,.490,0.0,0.1,.333,7.2,14.7,.491,5.1,6.9,.746,3.6,9.8,13.4,1.8,1.4,4.6,3.2,6.4,19.7,,106,107
C,31,DET,72,51,1344,6.9,14.2,.484,0.0,0.1,.500,6.9,14.2,.484,2.3,2.8,.795,4.0,8.8,12.9,2.7,2.0,1.7,2.0,6.7,16.1,,110,104
SF,29,BOS,82,81,3113,12.1,24.5,.496,1.2,3.0,.423,10.9,21.5,.506,6.7,7.5,.896,2.9,9.4,12.3,8.5,2.5,0.8,4.1,2.8,32.2,,117,99
SG,30,NJN,77,74,2395,10.5,20.5,.513,0.2,0.4,.364,10.4,20.1,.516,2.4,4.1,.581,1.7,2.2,3.9,5.1,1.6,0.3,3.5,4.4,23.5,,103,110
C,23,DAL,48,0,409,5.1,10.8,.468,0.0,0.0,,5.1,10.8,.468,4.1,7.7,.537,2.9,7.6,10.5,2.0,0.3,1.4,3.2,7.5,14.2,,95,111
SG,26,DAL,82,81,2787,11.4,22.2,.514,0.1,0.5,.138,11.3,21.7,.522,6.8,8.1,.836,1.5,3.4,4.9,4.6,1.3,0.4,3.2,2.3,29.7,,114,113
C,23,WSB,80,60,2090,3.0,6.4,.460,0.0,0.0,.000,3.0,6.4,.462,1.0,2.0,.488,2.9,8.2,11.1,0.5,0.6,9.2,1.5,5.9,6.9,,95,99
C,24,POR,38,34,1132,6.8,14.0,.484,0.0,0.0,,6.8,14.0,.484,4.6,6.5,.708,3.8,9.5,13.3,4.0,0.9,3.9,3.6,5.8,18.2,,106,105
SG,28,WSB,70,7,842,4.2,12.0,.349,1.0,3.9,.250,3.2,8.1,.397,1.8,3.2,.571,1.4,4.1,5.5,6.2,4.9,0.2,2.5,5.8,11.2,,91,101
PG,30,SAC,33,0,269,4.5,12.2,.371,0.7,2.4,.286,3.8,9.8,.393,2.4,3.1,.778,0.3,3.7,4.0,6.8,2.3,0.0,3.0,7.5,12.2,,94,109
C,25,MIL,82,63,1792,7.1,15.0,.477,0.0,0.0,.000,7.1,14.9,.478,3.7,5.2,.712,4.2,7.8,12.0,3.0,1.3,3.0,3.2,5.6,18.0,,105,101
SG,30,TOT,44,3,570,7.1,18.6,.384,0.4,1.4,.294,6.7,17.2,.391,2.8,3.2,.895,1.2,3.2,4.4,3.3,1.4,0.5,1.9,3.6,17.5,,95,111
SG,30,CHI,4,0,18,8.0,24.1,.333,0.0,0.0,,8.0,24.1,.333,2.7,2.7,1.000,0.0,0.0,0.0,0.0,0.0,0.0,5.3,2.7,18.7,,68,120
SG,30,CLE,40,3,552,7.1,18.4,.386,0.4,1.5,.294,6.7,16.9,.394,2.8,3.2,.892,1.2,3.3,4.5,3.4,1.5,0.5,1.8,3.7,17.5,,96,111
C,26,SEA,40,2,311,4.8,9.2,.517,0.0,0.0,,4.8,9.2,.517,2.9,4.3,.667,2.5,6.0,8.6,3.3,1.7,1.1,3.6,11.7,12.4,,98,105
SF,32,LAC,58,14,1161,8.0,18.2,.441,0.2,0.7,.333,7.8,17.4,.446,4.3,4.8,.891,1.2,3.8,5.0,4.3,1.2,0.3,2.7,3.3,20.5,,104,115
C,22,SAS,32,2,219,4.6,9.1,.512,0.0,0.0,,4.6,9.1,.512,2.1,4.0,.526,2.1,8.2,10.3,1.1,0.6,2.5,4.2,11.4,11.4,,83,107
SG,25,CHI,10,0,132,6.6,14.9,.439,0.0,0.7,.000,6.6,14.2,.462,3.3,4.7,.692,1.8,4.0,5.8,5.1,1.8,0.4,1.5,5.8,16.4,,110,113
C,26,TOT,17,8,218,3.2,10.3,.313,0.0,0.0,,3.2,10.3,.313,2.4,4.1,.579,3.7,7.7,11.4,3.2,1.1,1.1,1.9,8.2,8.8,,89,111
C,26,DAL,9,8,154,3.4,9.2,.367,0.0,0.0,,3.4,9.2,.367,1.8,3.4,.545,2.7,7.3,10.1,3.4,0.9,0.6,2.1,7.9,8.5,,91,111
C,26,LAC,8,0,64,2.9,13.1,.222,0.0,0.0,,2.9,13.1,.222,3.7,5.8,.625,5.8,8.8,14.6,2.9,1.5,2.2,1.5,8.8,9.5,,86,109
PG,31,IND,32,3,419,5.6,11.8,.471,0.0,0.1,.000,5.6,11.7,.476,2.2,3.1,.704,1.0,4.8,5.8,9.8,4.5,0.3,6.2,9.1,13.3,,87,101
PF,24,LAC,78,12,1566,6.1,12.7,.479,0.0,0.1,.000,6.1,12.6,.482,3.4,5.2,.649,5.0,7.4,12.4,2.4,1.9,1.0,3.2,5.3,15.5,,103,110
SF,23,DET,82,1,1292,10.5,21.7,.484,0.1,0.3,.222,10.4,21.4,.487,2.1,2.6,.795,3.0,5.5,8.4,1.6,2.2,0.2,3.1,5.8,23.1,,99,107
SG,26,BOS,77,1,760,5.7,11.8,.487,0.0,0.6,.000,5.7,11.2,.514,0.9,1.4,.652,1.4,3.4,4.8,6.5,1.2,0.2,3.1,5.7,12.4,,99,106
PF,24,ATL,17,0,258,9.1,17.3,.527,0.0,0.0,,9.1,17.3,.527,3.3,5.0,.667,3.0,6.7,9.7,2.6,1.3,2.8,2.6,9.5,21.6,,110,104
PF,30,POR,55,31,1557,6.8,13.8,.498,0.0,0.1,.000,6.8,13.6,.502,4.4,6.4,.687,4.3,10.2,14.5,2.1,1.1,0.9,3.1,6.0,18.1,,107,107
C,27,GSW,79,79,2801,10.7,23.1,.463,0.0,0.0,.000,10.7,23.1,.464,6.2,8.2,.752,3.2,7.8,11.0,2.9,1.7,2.4,4.5,4.6,27.6,,101,109
SG,27,TOT,9,0,67,5.0,17.3,.292,0.0,0.7,.000,5.0,16.5,.304,4.3,5.0,.857,1.4,1.4,2.9,2.9,0.7,0.0,5.0,10.1,14.4,,73,112
SG,27,NYK,5,0,31,3.1,12.6,.250,0.0,1.6,.000,3.1,11.0,.286,1.6,1.6,1.000,3.1,1.6,4.7,4.7,1.6,0.0,9.4,9.4,7.9,,51,109
SG,27,PHI,4,0,36,6.6,21.2,.313,0.0,0.0,,6.6,21.2,.313,6.6,8.0,.833,0.0,1.3,1.3,1.3,0.0,0.0,1.3,10.6,19.9,,94,114
C,28,NYK,2,0,36,4.1,9.5,.429,0.0,0.0,,4.1,9.5,.429,8.1,13.5,.600,2.7,10.8,13.5,6.8,1.4,1.4,8.1,8.1,16.2,,83,101
PF,22,PHI,64,7,1092,8.8,18.9,.469,0.0,0.2,.000,8.8,18.7,.473,3.9,6.1,.647,4.7,7.2,11.9,0.9,1.4,0.3,3.0,5.6,21.6,,103,107
PF,27,NJN,29,1,185,7.0,20.8,.337,0.3,1.3,.200,6.8,19.6,.346,8.8,11.0,.795,3.8,4.8,8.5,1.0,1.5,0.0,3.3,5.8,23.1,,96,109
PF,26,SEA,66,26,2019,10.5,22.6,.466,0.3,1.2,.271,10.2,21.5,.476,8.4,10.1,.836,3.1,7.4,10.5,3.2,1.3,0.9,4.7,6.1,29.8,,106,106
SF,22,ATL,36,0,273,8.6,15.5,.557,0.0,0.0,,8.6,15.5,.557,4.2,6.3,.667,2.3,4.6,6.9,1.4,0.4,1.1,3.2,6.5,21.5,,108,109
PG,29,PHI,82,82,3270,7.2,13.3,.537,0.1,0.2,.235,7.1,13.1,.542,4.1,4.9,.842,0.8,2.6,3.4,11.0,3.0,0.4,3.5,2.3,18.5,,119,107
PG,24,NYK,45,1,469,7.8,19.1,.408,0.3,1.6,.200,7.5,17.5,.426,1.2,2.1,.600,0.6,4.2,4.8,8.5,2.1,0.3,5.1,6.7,17.1,,84,106
PG,23,POR,81,51,1868,6.7,14.7,.456,0.7,2.0,.325,6.0,12.6,.477,3.3,4.0,.823,1.0,3.3,4.4,6.3,2.8,0.2,2.8,4.6,17.4,,107,108
PG,26,GSW,36,0,413,5.7,15.2,.375,0.2,0.8,.286,5.5,14.4,.380,4.5,6.0,.741,2.8,4.1,6.9,4.8,2.7,0.1,1.7,2.6,16.1,,106,111
PG,27,NJN,79,33,1965,6.3,14.8,.426,0.3,1.3,.208,6.1,13.6,.446,2.0,2.6,.757,1.2,3.0,4.2,9.2,3.7,0.5,3.1,4.1,14.9,,101,105
PF,29,TOT,36,0,373,3.8,9.1,.425,0.0,0.1,.000,3.8,8.9,.431,3.3,5.2,.643,4.1,6.6,10.7,2.6,1.6,1.4,1.7,8.1,11.0,,108,107
PF,29,SAS,34,0,356,3.6,8.7,.418,0.0,0.1,.000,3.6,8.6,.424,3.4,5.3,.634,4.0,6.5,10.5,2.7,1.7,1.4,1.4,8.3,10.7,,110,107
PF,29,UTA,2,0,17,8.2,16.4,.500,0.0,0.0,,8.2,16.4,.500,2.7,2.7,1.000,5.5,8.2,13.7,0.0,0.0,0.0,8.2,2.7,19.1,,80,108
PF,22,SAC,6,0,38,2.5,13.6,.182,0.0,0.0,,2.5,13.6,.182,6.2,12.4,.500,6.2,6.2,12.4,1.2,5.0,0.0,2.5,6.2,11.1,,76,102
SG,29,LAL,82,15,2269,5.6,12.5,.452,1.3,3.4,.387,4.3,9.1,.476,3.0,3.5,.865,0.9,4.1,5.0,9.6,1.8,0.9,3.1,4.9,15.6,,114,107
C,29,DEN,78,78,2112,9.0,19.3,.466,0.1,0.1,.429,8.9,19.1,.466,3.7,4.7,.795,4.0,8.9,13.0,1.7,0.9,4.8,2.5,6.7,21.7,,105,102
SF,23,SAS,16,0,174,7.2,17.0,.422,0.0,0.3,.000,7.2,16.7,.429,2.7,3.7,.714,2.9,3.7,6.6,2.9,2.9,0.5,3.2,5.6,17.0,,93,108
C,29,CHI,67,4,1709,7.2,14.6,.491,0.1,0.3,.250,7.1,14.3,.497,3.6,4.8,.743,3.7,8.5,12.2,4.2,0.8,1.5,2.9,3.7,18.0,,110,112
C,27,TOT,3,0,4,0.0,34.6,.000,0.0,0.0,,0.0,34.6,.000,0.0,23.0,.000,11.5,0.0,11.5,0.0,0.0,0.0,0.0,23.0,0.0,,20,116
C,27,GSW,1,0,1,0.0,46.1,.000,0.0,0.0,,0.0,46.1,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,119
C,27,DET,2,0,3,0.0,30.7,.000,0.0,0.0,,0.0,30.7,.000,0.0,30.7,.000,15.4,0.0,15.4,0.0,0.0,0.0,0.0,30.7,0.0,,25,114
PF,24,LAC,21,0,128,2.2,8.8,.250,0.0,0.0,,2.2,8.8,.250,5.1,9.1,.560,3.3,7.7,11.0,0.4,0.7,1.1,2.2,13.9,9.5,,82,112
C,29,NYK,31,30,1007,9.4,19.7,.478,0.0,0.1,.000,9.4,19.6,.480,4.7,6.7,.698,4.4,9.1,13.5,2.3,1.3,0.6,4.2,6.6,23.6,,98,103
PF,24,MIL,82,82,2669,12.0,25.3,.474,0.0,0.0,.000,12.0,25.3,.474,4.7,7.1,.656,3.9,8.3,12.2,3.4,2.1,0.9,3.4,5.0,28.7,,105,101
PF,28,DET,80,19,2017,6.5,12.9,.505,0.0,0.0,.000,6.5,12.8,.507,2.7,4.8,.555,4.5,7.0,11.5,3.1,1.3,1.3,3.4,5.5,15.7,,101,107
SG,25,CHI,35,0,723,13.5,31.3,.432,0.0,0.5,.000,13.5,30.8,.439,10.8,13.2,.823,1.3,3.2,4.5,4.5,1.5,0.3,4.5,5.7,37.9,,105,115
SF,29,UTA,76,75,2744,13.9,24.6,.563,0.0,0.2,.091,13.8,24.4,.567,10.7,13.5,.791,3.0,3.7,6.7,4.5,1.1,0.1,3.9,3.5,38.4,,121,109
PG,30,DAL,82,43,1971,6.4,12.0,.532,0.8,2.1,.360,5.6,9.8,.569,4.7,5.4,.868,0.6,2.9,3.5,11.1,1.4,0.4,2.6,4.1,18.2,,128,114
SF,27,MIL,57,7,873,10.1,21.4,.474,0.2,1.3,.125,10.0,20.1,.496,3.3,4.0,.813,3.2,5.9,9.2,3.0,1.4,0.4,2.7,6.1,23.7,,106,104
SG,30,TOT,66,7,1014,6.9,16.1,.430,0.1,0.6,.231,6.8,15.5,.438,5.5,6.5,.855,0.4,2.2,2.6,10.2,1.7,0.2,3.7,3.6,19.6,,107,110
SG,30,CLE,39,0,612,7.9,18.3,.430,0.2,0.8,.182,7.7,17.4,.442,5.2,6.1,.848,0.5,2.3,2.8,8.1,1.9,0.3,3.1,3.4,21.1,,105,111
SG,30,ATL,27,7,402,5.5,12.8,.430,0.1,0.2,.500,5.4,12.5,.429,6.1,7.0,.864,0.2,2.0,2.3,13.4,1.6,0.0,4.5,3.8,17.2,,109,110
SG,31,PHO,70,62,2239,12.8,26.3,.485,0.4,1.6,.237,12.4,24.8,.500,5.3,6.2,.843,1.1,3.0,4.2,7.4,2.0,0.1,4.5,3.1,31.2,,105,109
C,29,NJN,51,3,1207,10.9,17.0,.644,0.0,0.0,.000,10.9,16.9,.645,8.1,11.4,.707,3.3,6.4,9.7,3.0,0.6,2.3,4.8,8.7,29.9,,118,107
SF,25,WSB,64,4,1075,8.9,18.0,.496,0.0,0.1,.333,8.9,17.8,.497,7.2,10.7,.671,3.2,5.0,8.2,4.9,2.1,0.5,4.4,5.5,25.1,,105,105
C,28,TOT,83,78,2682,4.5,8.0,.558,0.0,0.0,,4.5,8.0,.558,3.6,4.4,.803,3.0,10.9,13.9,1.7,0.5,2.4,2.2,3.3,12.5,,118,108
C,28,LAC,14,14,441,4.6,8.9,.512,0.0,0.0,,4.6,8.9,.512,6.0,7.4,.814,3.0,10.9,13.9,1.3,0.5,3.1,4.0,3.5,15.2,,105,109
C,28,DAL,69,64,2241,4.5,7.9,.568,0.0,0.0,,4.5,7.9,.568,3.1,3.9,.799,3.0,10.9,13.9,1.8,0.5,2.3,1.8,3.3,12.0,,121,108
PG,27,SAC,75,31,1971,9.0,18.5,.485,0.2,0.7,.323,8.7,17.8,.491,3.1,3.8,.795,0.6,2.4,3.0,8.1,1.6,0.0,3.2,3.2,21.3,,107,112
SG,23,POR,75,58,2576,9.7,20.4,.475,0.2,1.1,.200,9.5,19.3,.490,5.2,6.8,.769,3.0,4.5,7.5,10.7,3.5,0.8,5.0,4.8,24.8,,107,106
SG,22,DET,82,45,1957,6.8,14.1,.481,0.1,0.4,.313,6.6,13.7,.485,4.5,5.6,.798,1.4,1.4,2.8,9.2,1.6,0.3,3.7,4.7,18.1,,109,112
SG,30,DEN,82,82,2401,3.2,7.1,.454,0.0,0.0,.000,3.2,7.1,.455,1.3,1.6,.773,2.7,4.4,7.1,3.2,2.9,0.3,1.0,4.3,7.7,,114,105
SF,25,PHO,4,0,51,7.2,18.9,.381,0.0,0.0,,7.2,18.9,.381,0.9,3.6,.250,1.8,5.4,7.2,4.5,2.7,0.0,3.6,9.0,15.3,,78,106
C,29,UTA,80,80,2551,5.0,10.7,.470,0.0,0.0,,5.0,10.7,.470,2.2,3.7,.604,3.1,9.2,12.3,1.8,0.6,6.7,2.9,5.1,12.3,,94,100
PG,26,LAC,73,19,1491,8.2,18.1,.454,0.0,0.3,.111,8.2,17.8,.460,4.1,4.7,.874,0.8,1.9,2.7,8.1,2.8,0.1,4.3,2.7,20.6,,100,113
C,30,PHO,52,51,1314,11.1,20.5,.542,0.0,0.0,,11.1,20.5,.542,7.4,10.5,.702,2.8,7.7,10.5,2.6,0.8,1.0,4.5,7.0,29.6,,108,108
SG,24,HOU,36,0,199,8.4,19.6,.429,0.7,2.1,.333,7.7,17.5,.440,5.4,6.8,.793,4.0,6.8,10.7,6.8,2.6,0.9,3.5,5.1,22.8,,109,106
SF,25,DAL,72,1,1086,8.3,20.3,.411,2.7,7.5,.364,5.6,12.8,.438,2.6,3.5,.720,3.7,3.5,7.3,1.6,1.7,0.4,1.6,3.4,22.0,,108,112
SF,32,DEN,81,81,3024,14.1,28.1,.504,0.0,0.1,.200,14.1,28.0,.505,7.6,8.8,.862,2.9,3.2,6.0,4.8,1.1,0.4,3.7,3.5,35.9,,113,110
SF,35,PHI,74,74,2474,10.1,20.9,.480,0.2,0.6,.281,9.9,20.3,.486,5.6,7.1,.785,3.3,3.9,7.1,4.8,2.2,1.6,4.1,3.8,25.9,,108,107
PG,30,DEN,81,1,1389,9.8,23.2,.425,1.3,5.7,.222,8.6,17.5,.492,4.1,4.8,.846,1.0,2.3,3.3,5.7,2.0,0.0,4.0,5.1,25.0,,98,109
C,23,NYK,50,50,1771,10.6,22.4,.474,0.0,0.1,.000,10.6,22.2,.477,6.2,8.4,.739,3.4,9.0,12.4,2.8,1.5,2.8,4.7,5.3,27.4,,99,101
SF,23,MIL,78,3,1120,8.6,16.7,.513,0.0,0.2,.000,8.6,16.5,.518,3.8,5.5,.689,2.5,6.0,8.5,3.3,2.1,0.6,3.2,7.1,20.9,,106,102
PG,23,IND,80,77,2870,7.2,14.3,.506,0.0,0.1,.167,7.2,14.2,.508,4.4,5.9,.745,1.7,4.7,6.4,8.4,2.2,0.1,3.4,3.8,18.8,,110,107
PG,25,GSW,82,82,2764,8.5,16.8,.506,0.6,2.0,.328,7.8,14.8,.530,5.8,7.3,.796,1.3,3.7,4.9,12.4,2.6,0.3,4.8,3.3,23.5,,114,111
PG,25,PHO,48,0,704,5.5,14.2,.390,0.6,2.1,.281,4.9,12.1,.409,1.5,2.1,.719,0.6,3.2,3.8,7.9,1.4,0.1,4.0,5.0,13.1,,88,110
SG,32,CLE,75,75,2535,12.1,26.7,.455,1.3,3.1,.420,10.8,23.6,.460,7.1,9.1,.780,1.3,2.7,4.1,5.9,1.7,0.4,3.2,3.5,32.7,,109,111
PF,25,IND,80,2,1197,4.5,9.5,.469,0.0,0.1,.000,4.5,9.4,.473,4.6,6.4,.716,4.2,6.7,10.9,3.8,1.6,0.9,3.6,6.9,13.5,,103,106
SG,33,CHI,82,75,2065,12.1,25.6,.472,0.1,0.4,.211,12.0,25.2,.476,6.6,7.5,.879,1.8,3.2,5.0,3.4,1.1,0.5,3.8,4.9,30.9,,107,115
PF,25,DET,32,0,161,5.7,14.6,.392,0.0,0.0,,5.7,14.6,.392,2.3,3.1,.727,4.3,7.2,11.4,1.4,2.3,1.1,1.7,10.0,13.7,,98,105
C,36,SAS,71,71,2395,8.2,13.2,.618,0.0,0.0,.000,8.2,13.2,.619,6.5,9.3,.701,3.2,8.4,11.6,2.0,0.8,2.1,3.6,4.6,22.9,,117,108
SG,30,MIL,38,1,573,7.7,15.6,.495,0.0,0.0,,7.7,15.6,.495,3.9,4.0,.959,0.3,4.3,4.7,3.2,0.7,0.2,1.5,3.4,19.3,,116,107
PF,26,PHO,49,16,772,5.0,12.4,.402,0.1,0.1,1.000,4.9,12.3,.399,4.2,7.2,.574,1.8,7.8,9.7,1.9,1.5,1.5,4.5,7.4,14.2,,81,106
C,26,NJN,81,78,2525,9.0,17.5,.517,0.0,0.0,.000,9.0,17.4,.518,6.5,7.2,.893,3.8,8.5,12.3,2.4,1.0,1.3,2.6,3.0,24.5,,120,106
SG,23,LAC,60,1,704,8.6,22.9,.377,0.5,1.9,.250,8.2,21.0,.388,3.0,3.7,.804,1.6,2.9,4.5,4.0,2.2,0.7,4.1,6.0,20.7,,86,113
C,22,IND,67,3,423,6.1,12.1,.500,0.0,0.0,,6.1,12.1,.500,5.3,8.3,.635,5.1,8.2,13.3,1.7,0.9,1.2,3.6,10.6,17.4,,104,105
PF,22,LAL,82,1,1542,6.3,11.8,.539,0.0,0.2,.167,6.3,11.6,.545,3.1,5.1,.611,4.8,6.7,11.5,1.6,1.5,1.5,3.0,6.9,15.8,,108,105
PF,26,NYK,7,0,72,8.8,18.3,.481,0.0,0.0,,8.8,18.3,.481,3.4,6.1,.556,8.1,10.1,18.3,1.4,2.7,0.0,0.7,5.4,21.0,,116,100
SF,21,TOT,41,0,453,8.8,20.4,.432,0.0,0.1,.000,8.8,20.3,.435,3.7,5.2,.714,2.9,4.9,7.8,1.0,0.5,1.0,3.7,5.6,21.3,,92,109
SF,21,WSB,20,0,221,9.6,22.1,.436,0.0,0.2,.000,9.6,21.9,.440,4.6,5.7,.808,3.7,4.6,8.3,0.7,0.9,1.5,3.7,5.7,23.9,,94,107
SF,21,PHI,21,0,232,8.0,18.7,.429,0.0,0.0,,8.0,18.7,.429,2.9,4.7,.609,2.1,5.1,7.2,1.2,0.2,0.4,3.7,5.6,18.9,,89,111
PG,31,UTA,80,44,2012,8.2,17.5,.471,0.1,0.7,.172,8.1,16.8,.483,4.9,5.8,.852,0.7,2.4,3.1,9.5,2.4,0.1,3.0,3.0,21.5,,111,107
PF,25,CHI,80,68,2307,8.5,18.3,.465,0.0,0.2,.000,8.5,18.1,.469,5.5,7.0,.782,4.3,9.4,13.7,2.9,1.5,0.8,4.6,6.1,22.4,,102,110
PF,28,SAS,68,24,1910,4.8,9.4,.510,0.0,0.0,.000,4.8,9.4,.512,3.4,4.5,.772,3.7,9.2,12.9,2.2,0.9,1.3,2.7,5.0,13.0,,109,108
PF,27,WSB,2,0,2,24.2,48.5,.500,0.0,0.0,,24.2,48.5,.500,0.0,0.0,,48.5,0.0,48.5,0.0,24.2,0.0,48.5,24.2,48.5,,65,64
SF,30,NYK,76,0,1402,5.1,12.3,.417,0.9,2.1,.426,4.2,10.2,.415,3.1,3.8,.833,1.5,5.7,7.2,4.1,1.4,0.5,1.7,6.7,14.3,,108,106
C,27,LAL,8,2,128,7.3,13.5,.541,0.0,0.0,,7.3,13.5,.541,6.6,9.9,.667,6.2,7.7,13.9,1.1,1.1,1.5,4.0,9.1,21.2,,111,105
SG,25,UTA,82,82,2032,6.8,14.4,.476,0.4,1.1,.340,6.4,13.2,.488,2.2,3.0,.720,1.9,3.7,5.6,4.4,1.7,0.2,2.9,4.7,16.2,,101,107
SF,28,DEN,79,0,1982,7.5,16.8,.447,0.2,0.9,.195,7.3,15.9,.461,7.2,9.2,.785,2.0,4.0,6.0,7.2,2.4,0.4,3.7,6.3,22.4,,108,106
PG,24,DAL,79,39,2150,8.5,15.9,.534,0.3,1.1,.235,8.3,14.8,.557,3.7,5.0,.747,1.6,3.3,4.9,9.1,3.3,0.5,3.1,3.6,21.0,,116,109
SG,22,HOU,57,0,482,9.9,22.4,.442,0.1,0.5,.200,9.8,21.9,.447,4.8,5.2,.926,2.4,3.1,5.5,4.8,2.0,0.4,3.3,5.3,24.7,,105,110
PF,25,ATL,62,0,650,4.8,11.7,.409,0.2,0.3,.750,4.6,11.4,.400,4.4,5.2,.857,3.2,5.9,9.2,1.9,1.0,0.6,3.0,8.7,14.3,,102,107
C,30,UTA,58,0,397,4.6,10.2,.448,0.0,0.0,,4.6,10.2,.448,1.3,4.2,.306,3.7,5.3,9.0,0.8,0.6,2.2,1.9,9.5,10.4,,90,106
PG,30,SEA,82,82,2568,8.3,17.3,.482,0.3,1.0,.346,8.0,16.3,.491,3.5,4.3,.830,1.7,1.9,3.6,9.3,2.6,0.2,3.5,4.4,20.5,,110,107
C,26,LAL,1,0,3,31.1,46.7,.667,0.0,0.0,,31.1,46.7,.667,0.0,0.0,,0.0,15.6,15.6,0.0,0.0,0.0,0.0,15.6,62.3,,131,103
SG,25,SAC,28,0,149,9.8,21.2,.463,1.3,3.2,.400,8.5,18.0,.474,3.8,5.4,.706,2.5,3.5,6.0,1.3,1.6,0.0,2.8,3.5,24.6,,102,111
SF,26,TOT,30,0,332,5.6,15.2,.368,0.1,1.3,.111,5.4,13.9,.392,2.7,3.9,.704,2.0,5.3,7.3,3.4,1.3,1.6,1.9,7.0,14.0,,94,109
SF,26,SEA,12,0,94,4.7,14.2,.333,0.5,2.1,.250,4.2,12.1,.348,1.6,2.6,.600,1.6,4.7,6.3,3.1,1.0,0.5,2.1,5.8,11.5,,84,108
SF,26,SAS,11,0,128,6.5,14.4,.450,0.0,0.7,.000,6.5,13.7,.474,4.0,5.8,.688,1.8,6.9,8.7,4.3,0.7,1.1,1.8,7.6,17.0,,108,109
