pos,age,team_id,g,gs,mp,fg_per_poss,fga_per_poss,fg_pct,fg3_per_poss,fg3a_per_poss,fg3_pct,fg2_per_poss,fg2a_per_poss,fg2_pct,ft_per_poss,fta_per_poss,ft_pct,orb_per_poss,drb_per_poss,trb_per_poss,ast_per_poss,stl_per_poss,blk_per_poss,tov_per_poss,pf_per_poss,pts_per_poss,,off_rtg,def_rtg
PG,25,NJN,31,28,1042,7.2,19.3,.376,1.8,5.0,.364,5.4,14.2,.381,7.7,9.5,.803,1.9,3.2,5.1,12.5,2.6,0.4,2.9,3.7,24.0,,118,108
PG,25,CHH,38,36,1302,8.3,18.3,.454,2.3,6.3,.357,6.0,12.0,.505,4.4,6.0,.727,1.0,3.1,4.1,13.2,2.4,0.2,3.5,4.2,23.2,,118,113
SG,28,ORL,77,77,2717,7.7,17.4,.442,3.2,8.3,.391,4.5,9.1,.489,3.2,4.6,.692,1.8,6.2,8.0,5.4,2.3,0.9,2.7,2.6,21.8,,112,106
SG,29,TOT,76,44,2060,7.2,16.6,.436,0.9,3.0,.283,6.4,13.6,.470,3.3,4.1,.810,1.2,5.0,6.2,5.0,1.9,1.5,3.6,5.8,18.7,,99,110
SG,29,TOR,49,42,1564,7.6,17.4,.440,1.0,3.1,.305,6.7,14.2,.470,3.7,4.3,.856,1.2,5.0,6.1,4.9,1.9,1.7,3.9,5.6,20.0,,100,112
SG,29,NYK,27,2,496,6.0,14.1,.421,0.5,2.7,.200,5.4,11.5,.472,2.0,3.3,.613,1.4,5.0,6.4,5.1,1.8,0.9,2.6,6.3,14.5,,96,105
PG,28,VAN,69,68,2096,8.2,19.7,.415,2.3,6.8,.332,5.9,12.8,.459,5.8,7.5,.771,0.7,3.6,4.4,12.0,2.9,0.3,4.0,3.4,24.3,,109,109
PG,28,GSW,82,64,2262,7.7,16.5,.468,2.2,4.7,.473,5.5,11.8,.465,5.3,6.3,.839,0.5,3.7,4.2,9.1,1.5,0.1,2.9,3.3,23.0,,123,113
PG,27,ORL,13,0,41,20.4,40.8,.500,7.7,15.3,.500,12.8,25.5,.500,5.1,5.1,1.000,0.0,2.6,2.6,6.4,7.7,0.0,7.7,5.1,53.6,,104,98
SG,29,SEA,69,2,1725,6.4,12.9,.493,0.9,2.6,.337,5.5,10.4,.531,3.6,4.8,.764,1.9,4.5,6.5,4.8,1.4,0.4,2.8,5.3,17.3,,112,106
SF,28,MIA,75,14,1897,4.4,10.9,.402,2.7,6.6,.418,1.6,4.3,.377,1.2,1.6,.789,3.1,5.9,9.0,3.4,1.3,1.7,2.3,7.5,12.7,,111,104
SF,27,ATL,77,49,2294,8.4,17.2,.491,0.0,0.1,.250,8.4,17.1,.492,5.9,7.4,.792,3.2,3.9,7.1,3.2,2.5,0.7,3.2,4.4,22.8,,112,109
PF,26,VAN,71,32,1586,6.0,15.5,.384,0.0,0.0,,6.0,15.5,.384,1.9,2.6,.740,3.6,8.2,11.8,2.3,1.0,1.4,3.6,6.7,13.8,,82,108
PF,24,MIL,82,82,3319,11.2,22.9,.489,0.2,0.8,.208,11.0,22.1,.499,5.1,7.7,.670,4.2,8.7,12.9,3.4,1.1,1.5,3.5,4.4,27.7,,106,110
SG,27,DET,9,0,123,4.0,10.2,.391,0.0,1.8,.000,4.0,8.5,.474,1.8,2.7,.667,0.9,8.9,9.8,6.7,1.8,0.4,2.2,7.6,9.8,,97,103
PF,32,PHO,71,71,2632,11.3,22.7,.500,1.0,3.4,.280,10.4,19.3,.539,8.6,11.1,.777,4.8,11.3,16.1,5.1,2.2,1.1,4.3,4.1,32.3,,115,105
PG,28,BOS,80,25,2328,8.1,17.3,.470,3.2,7.9,.408,4.9,9.4,.523,2.8,3.1,.884,0.4,3.7,4.1,6.6,1.2,0.1,2.6,2.5,22.2,,118,113
SG,24,LAC,79,44,1898,7.7,16.2,.474,3.3,8.0,.416,4.3,8.2,.532,3.0,3.7,.810,1.0,3.5,4.6,6.2,2.6,0.6,3.3,5.3,21.7,,117,111
SG,26,GSW,68,0,712,6.6,13.3,.492,3.2,6.7,.473,3.4,6.6,.511,2.2,2.7,.838,1.2,3.3,4.5,6.1,2.4,0.8,3.0,3.7,18.5,,120,111
PG,24,CHH,5,0,33,3.2,12.7,.250,0.0,0.0,,3.2,12.7,.250,1.6,3.2,.500,4.8,6.4,11.1,7.9,1.6,0.0,6.4,12.7,7.9,,70,112
C,31,TOT,83,71,1896,8.2,16.5,.498,0.0,0.1,.000,8.2,16.4,.501,3.9,5.4,.722,3.9,11.1,15.1,1.8,1.3,2.4,4.0,6.3,20.4,,99,107
C,31,VAN,13,13,404,9.3,21.0,.441,0.0,0.0,,9.3,21.0,.441,5.1,7.3,.696,4.0,9.4,13.4,2.1,1.3,2.0,4.4,5.2,23.6,,92,106
C,31,MIL,70,58,1492,8.0,15.3,.520,0.0,0.1,.000,8.0,15.2,.523,3.6,4.9,.732,3.9,11.6,15.5,1.7,1.2,2.5,3.9,6.6,19.5,,102,107
PG,25,PHI,8,0,66,3.2,13.4,.235,0.0,0.0,,3.2,13.4,.235,2.4,3.2,.750,0.8,3.2,3.9,6.3,0.8,0.8,5.5,4.7,8.7,,62,117
SF,22,PHO,19,14,230,6.5,14.3,.453,0.0,0.2,.000,6.5,14.1,.460,6.0,9.4,.643,4.7,6.3,11.0,1.3,2.5,2.5,2.5,10.3,19.0,,107,106
SF,27,UTA,81,63,1961,6.9,15.8,.439,1.7,5.2,.333,5.2,10.6,.491,2.4,3.0,.777,2.4,8.0,10.4,2.2,1.2,1.3,1.9,4.5,18.0,,108,106
PG,23,IND,59,1,571,6.5,15.3,.423,0.8,2.4,.320,5.7,13.0,.442,7.1,8.5,.833,1.0,3.1,4.1,9.1,1.9,0.3,5.9,7.5,20.8,,102,109
PG,28,ATL,81,81,2893,8.4,20.8,.405,4.3,11.5,.371,4.1,9.3,.448,2.4,3.1,.747,2.0,4.1,6.1,8.8,3.9,0.3,3.5,2.8,23.5,,113,106
PF,27,LAL,57,2,715,5.7,12.1,.473,0.0,0.1,.000,5.7,12.0,.479,1.8,3.2,.568,5.0,7.3,12.4,3.1,1.8,2.5,3.4,7.9,13.3,,98,105
PG,31,CHH,6,0,77,4.1,10.9,.375,0.0,0.7,.000,4.1,10.2,.400,1.4,1.4,1.000,4.1,0.7,4.8,12.9,1.4,0.0,4.1,2.7,9.5,,104,117
PF,27,ORL,4,0,43,6.1,18.2,.333,0.0,0.0,,6.1,18.2,.333,3.6,8.5,.429,7.3,15.8,23.1,4.9,3.6,0.0,3.6,13.4,15.8,,88,96
PG,23,HOU,11,0,131,6.3,19.7,.320,1.2,7.5,.158,5.1,12.2,.419,3.5,4.3,.818,0.4,3.1,3.5,8.3,2.0,0.4,4.7,7.1,17.3,,84,110
SG,32,ORL,74,4,1078,6.2,13.2,.471,0.6,1.5,.387,5.6,11.7,.481,1.9,2.2,.870,1.9,4.0,6.0,5.1,1.6,0.5,2.7,5.4,14.9,,106,109
SG,22,ATL,8,0,41,11.8,30.0,.391,5.2,10.4,.500,6.5,19.6,.333,2.6,5.2,.500,6.5,6.5,13.1,3.9,3.9,1.3,7.8,2.6,31.3,,92,103
C,23,TOT,79,68,2329,8.8,19.8,.443,0.0,0.1,.250,8.7,19.7,.444,3.8,5.6,.687,5.0,9.4,14.4,1.4,1.1,6.5,4.0,6.5,21.4,,95,101
C,23,PHI,12,11,334,6.7,15.1,.443,0.0,0.0,,6.7,15.1,.443,3.0,3.9,.760,5.3,11.2,16.5,1.2,1.2,5.9,4.8,6.5,16.4,,89,106
C,23,NJN,67,57,1995,9.1,20.5,.443,0.0,0.1,.250,9.1,20.4,.444,4.0,5.8,.679,4.9,9.1,14.1,1.5,1.1,6.6,3.9,6.5,22.2,,96,101
PF,25,MIN,53,0,369,7.5,16.7,.450,0.0,0.0,,7.5,16.7,.450,3.2,5.7,.561,5.3,5.7,11.0,1.1,2.4,1.1,3.6,9.9,18.2,,93,108
PG,25,CLE,75,75,2570,11.6,24.9,.465,2.1,5.3,.387,9.5,19.5,.487,7.7,8.6,.887,1.1,4.6,5.6,11.0,3.0,0.7,3.2,3.3,32.9,,121,106
SF,25,HOU,54,4,570,5.3,14.5,.366,1.4,4.2,.326,4.0,10.4,.383,2.5,4.1,.622,2.0,3.4,5.4,2.2,1.0,0.7,2.7,3.8,14.5,,89,112
C,36,SEA,63,8,986,6.4,13.1,.488,1.7,4.1,.405,4.7,9.0,.526,3.2,4.5,.709,1.3,6.5,7.8,3.0,1.3,0.4,4.0,9.6,17.6,,100,104
PG,30,DAL,69,0,716,9.4,20.6,.457,1.8,4.4,.403,7.7,16.2,.472,4.1,4.8,.855,0.8,2.1,2.9,7.0,3.0,0.2,3.0,3.7,24.7,,113,112
PF,27,HOU,82,82,2019,7.7,14.2,.541,0.0,0.2,.125,7.6,14.0,.547,2.7,3.8,.693,3.4,7.8,11.2,2.3,1.2,1.0,2.4,4.2,18.0,,110,108
PG,27,BOS,65,23,1591,7.7,19.3,.399,2.1,6.9,.309,5.6,12.4,.449,4.2,5.0,.854,1.1,3.1,4.3,4.6,2.5,0.4,2.3,3.7,21.8,,106,111
C,32,PHI,9,1,162,2.9,5.1,.563,0.0,0.0,,2.9,5.1,.563,2.6,5.5,.471,4.5,7.4,11.9,1.0,1.0,0.6,1.9,7.7,8.4,,107,114
C,26,NJN,81,81,2942,6.4,14.3,.444,0.1,0.3,.200,6.3,14.1,.448,3.7,4.8,.770,3.9,6.2,10.1,3.0,1.4,1.8,2.4,4.5,16.4,,107,107
PG,27,CHI,68,0,671,6.1,15.1,.406,0.1,0.9,.091,6.0,14.2,.425,2.2,3.6,.609,1.3,3.8,5.2,5.7,4.5,0.9,2.4,6.9,14.5,,99,98
PF,30,HOU,71,9,1587,7.9,14.5,.543,0.0,0.1,.000,7.9,14.4,.545,4.1,5.7,.718,4.3,7.1,11.4,1.7,1.0,0.6,2.8,7.6,19.8,,112,109
SF,27,CHI,74,0,740,8.0,17.2,.463,2.8,6.4,.444,5.1,10.8,.474,1.0,1.6,.636,3.2,4.7,7.9,4.0,2.4,0.5,2.8,5.0,19.8,,113,102
PF,28,ATL,46,0,460,7.7,18.9,.407,3.0,8.4,.361,4.7,10.5,.444,1.9,2.3,.800,2.1,4.9,7.0,2.1,2.0,1.3,2.8,5.8,20.3,,103,109
SF,25,CHH,20,20,693,7.0,15.6,.447,2.8,7.4,.378,4.2,8.2,.509,3.2,4.2,.750,2.0,5.4,7.4,3.6,2.0,1.0,3.3,5.7,19.9,,108,111
PF,23,BOS,61,3,495,6.4,17.1,.376,0.0,0.0,,6.4,17.1,.376,6.1,9.4,.656,4.5,6.4,11.0,1.5,1.5,1.0,4.0,7.5,19.0,,90,110
SG,25,WSB,61,3,858,5.3,13.7,.384,0.8,3.6,.217,4.5,10.1,.444,2.9,5.0,.578,1.7,5.3,7.0,4.0,2.4,0.7,4.0,6.2,14.1,,86,107
PF,22,CHI,57,0,545,6.9,15.7,.438,0.0,0.1,.000,6.9,15.6,.441,3.9,6.6,.588,4.9,5.8,10.7,2.3,1.2,0.7,4.6,8.8,17.6,,93,104
C,34,CLE,82,80,2631,4.9,8.8,.556,0.0,0.0,.000,4.9,8.8,.557,1.1,2.0,.543,6.4,9.8,16.2,1.2,1.9,1.8,1.2,4.8,10.9,,124,104
PF,29,IND,51,1,327,7.6,13.6,.554,0.0,0.0,,7.6,13.6,.554,3.0,5.9,.500,6.9,11.2,18.1,1.0,1.5,0.8,5.8,12.0,18.1,,94,103
PF,27,LAL,82,82,2699,8.6,17.1,.503,0.0,0.1,.000,8.6,17.0,.506,4.8,6.7,.713,3.1,8.9,12.0,3.5,1.7,4.1,2.6,5.8,22.0,,111,103
SF,34,UTA,80,0,1532,8.1,17.8,.457,0.0,0.1,.000,8.1,17.7,.460,4.0,5.0,.792,2.5,4.5,7.0,2.6,1.0,2.3,2.7,8.8,20.2,,102,108
SG,21,PHO,60,10,590,7.9,18.9,.415,1.0,3.7,.262,6.9,15.3,.451,4.3,5.2,.817,2.4,6.5,8.9,3.8,0.9,0.4,3.5,6.7,20.9,,98,112
PG,26,HOU,61,0,1682,8.8,20.1,.439,2.2,6.4,.348,6.6,13.7,.482,7.2,8.7,.825,1.6,4.2,5.8,8.5,1.6,0.1,4.8,5.1,27.1,,109,110
C,27,SAC,73,26,1044,4.4,10.6,.417,0.0,0.0,.000,4.4,10.6,.419,3.4,4.7,.729,4.2,8.0,12.2,1.0,1.3,3.8,2.6,8.5,12.3,,99,106
SF,26,LAL,78,71,2628,12.6,23.8,.530,1.0,3.6,.277,11.6,20.1,.576,6.5,8.1,.804,4.3,6.3,10.6,2.4,1.9,0.4,3.3,2.8,32.7,,117,107
SG,28,MIA,56,50,1865,8.2,19.2,.426,3.5,9.5,.371,4.6,9.7,.480,2.3,3.2,.735,0.6,3.5,4.1,4.7,1.3,0.3,2.2,3.3,22.2,,110,108
SF,24,WSB,70,70,2324,9.4,19.9,.471,1.1,3.4,.338,8.2,16.5,.498,3.3,4.7,.706,1.5,3.8,5.3,3.4,1.5,0.4,2.8,4.5,23.2,,104,110
PF,27,HOU,74,0,651,5.8,14.2,.408,2.9,7.8,.378,2.8,6.4,.444,1.3,2.1,.654,4.0,8.3,12.3,2.1,1.5,1.1,1.7,5.1,15.8,,110,106
PG,23,POR,28,0,250,5.2,16.4,.316,2.7,9.7,.277,2.5,6.6,.375,4.6,5.6,.815,0.2,3.7,3.9,6.6,1.7,0.2,5.8,4.6,17.6,,88,106
PG,28,NJN,78,54,2408,7.1,17.1,.416,2.1,5.7,.367,5.0,11.4,.441,5.7,6.7,.852,1.1,4.3,5.4,12.0,2.4,0.2,5.0,5.4,22.0,,109,108
SF,25,TOT,55,17,1036,7.5,16.8,.445,2.3,5.3,.434,5.2,11.5,.450,3.4,4.6,.742,1.7,6.0,7.7,5.8,3.5,0.9,4.7,7.0,20.7,,101,107
SF,25,NYK,23,0,218,8.5,17.7,.479,2.4,4.6,.526,6.0,13.1,.463,3.1,5.3,.591,1.9,6.3,8.2,6.0,2.9,0.7,4.6,9.9,22.5,,102,101
SF,25,TOR,32,17,818,7.2,16.6,.436,2.3,5.5,.414,5.0,11.1,.446,3.5,4.5,.789,1.6,5.9,7.6,5.8,3.7,1.0,4.8,6.3,20.3,,100,108
SG,23,GSW,4,0,20,7.7,20.5,.375,0.0,0.0,,7.7,20.5,.375,0.0,0.0,,0.0,7.7,7.7,2.6,0.0,0.0,5.1,2.6,15.4,,68,114
C,25,BOS,3,0,7,7.1,14.2,.500,0.0,0.0,,7.1,14.2,.500,0.0,14.2,.000,14.2,0.0,14.2,0.0,0.0,7.1,7.1,28.5,14.2,,72,110
C,24,PHO,5,0,11,18.7,23.4,.800,0.0,0.0,,18.7,23.4,.800,0.0,0.0,,9.4,0.0,9.4,4.7,0.0,4.7,0.0,4.7,37.4,,166,114
PF,28,PHI,11,11,294,8.5,20.9,.407,1.2,3.7,.333,7.3,17.2,.423,3.5,5.7,.625,2.3,10.4,12.7,5.5,0.7,1.8,5.0,5.3,21.8,,90,111
PG,27,TOT,81,55,2615,6.4,15.5,.409,1.8,5.1,.346,4.6,10.5,.440,3.4,4.2,.796,1.0,4.2,5.2,8.4,1.9,0.3,3.4,5.1,17.8,,107,107
PG,27,MIA,52,52,1882,6.5,15.6,.413,1.8,4.8,.366,4.7,10.8,.434,3.9,4.8,.803,1.1,4.6,5.6,8.3,1.8,0.3,3.4,4.9,18.6,,108,106
PG,27,GSW,29,3,733,6.1,15.3,.399,1.8,5.7,.305,4.3,9.5,.456,2.0,2.7,.763,0.8,3.4,4.1,8.8,2.2,0.4,3.4,5.5,16.0,,103,112
C,28,MIL,74,1,958,8.5,18.2,.468,0.3,1.7,.167,8.2,16.5,.498,4.7,6.1,.764,3.2,6.6,9.8,3.8,1.1,0.6,4.4,7.0,21.9,,100,112
PF,28,POR,11,0,60,6.0,13.8,.438,0.0,1.7,.000,6.0,12.1,.500,0.9,3.5,.250,4.3,6.0,10.4,1.7,0.0,0.9,0.9,6.9,13.0,,101,108
SF,33,TOT,71,2,1284,6.2,14.1,.442,0.1,0.7,.167,6.1,13.4,.456,4.0,4.8,.833,3.3,6.6,9.8,3.4,2.5,0.8,2.7,5.9,16.6,,106,106
SF,33,SAC,49,2,930,6.5,14.3,.452,0.1,0.7,.083,6.4,13.7,.470,4.3,5.1,.837,3.0,6.9,9.9,3.4,2.6,0.9,2.8,5.3,17.2,,107,107
SF,33,MIA,22,0,354,5.7,13.7,.413,0.3,0.9,.333,5.4,12.8,.419,3.4,4.2,.821,3.9,5.8,9.7,3.4,2.4,0.4,2.5,7.6,15.0,,104,103
PF,26,CLE,23,0,200,4.4,10.2,.429,0.0,0.0,,4.4,10.2,.429,2.3,5.2,.444,7.0,7.3,14.3,2.6,1.5,1.7,5.0,10.2,11.1,,87,106
PG,26,CLE,58,4,617,4.8,10.8,.447,0.8,2.6,.296,4.1,8.2,.494,5.9,6.8,.861,1.9,3.2,5.1,9.6,2.1,0.6,4.8,5.7,16.3,,110,109
PF,34,MIL,81,13,1777,8.1,17.5,.462,0.0,0.2,.143,8.1,17.3,.466,3.1,4.8,.650,4.8,8.5,13.3,2.7,1.7,0.9,2.1,7.9,19.3,,107,109
SG,31,CHH,82,29,2371,9.8,21.5,.453,3.6,9.0,.404,6.1,12.6,.488,3.2,3.8,.854,1.5,4.3,5.8,3.9,2.4,0.6,2.9,3.8,26.4,,111,111
SG-SF,27,TOT,46,1,783,5.1,11.2,.453,1.4,3.7,.377,3.7,7.5,.491,3.1,4.3,.726,1.9,4.0,5.9,1.9,1.7,0.1,1.7,6.4,14.7,,112,107
SF,27,WSB,5,0,34,4.5,15.1,.300,0.0,4.5,.000,4.5,10.5,.429,6.0,6.0,1.000,3.0,4.5,7.5,1.5,1.5,0.0,1.5,4.5,15.1,,99,110
SG,27,DET,41,1,749,5.1,11.0,.464,1.5,3.7,.400,3.7,7.4,.495,3.0,4.2,.707,1.8,4.0,5.8,1.9,1.7,0.1,1.7,6.5,14.7,,113,107
C,25,DEN,14,0,48,5.4,17.4,.313,0.0,1.1,.000,5.4,16.3,.333,0.0,4.3,.000,4.3,7.6,11.9,3.3,2.2,1.1,3.3,11.9,10.8,,67,106
SG,25,MIA,19,18,542,8.1,17.9,.451,3.3,7.6,.436,4.8,10.3,.462,5.3,7.0,.764,1.2,3.3,4.5,4.6,1.5,0.3,3.6,4.8,24.8,,112,107
C,23,NJN,58,23,626,5.3,12.1,.438,0.0,0.0,,5.3,12.1,.438,3.2,5.2,.613,4.7,10.5,15.3,0.0,0.7,3.4,6.1,9.9,13.8,,77,104
PF,27,IND,82,14,2092,6.1,12.4,.490,0.0,0.1,.500,6.0,12.3,.490,6.3,8.9,.713,4.8,8.0,12.9,1.1,0.8,1.7,2.2,6.4,18.5,,117,107
PF,26,IND,78,77,2617,6.9,12.3,.558,0.0,0.0,,6.9,12.3,.558,2.8,5.9,.467,5.2,9.4,14.6,1.6,1.2,2.3,2.4,4.9,16.5,,110,105
SG,25,NYK,74,14,1773,8.2,16.8,.486,3.8,7.9,.476,4.4,8.9,.495,3.3,3.8,.868,1.0,2.6,3.7,3.1,0.9,0.2,1.9,3.6,23.5,,122,109
SF,22,MIN,57,0,571,4.9,13.4,.369,0.4,1.2,.308,4.6,12.2,.375,6.7,10.4,.638,5.0,6.2,11.2,4.2,3.6,2.0,6.1,8.3,16.9,,88,105
PF,28,DAL,28,0,501,5.5,10.8,.509,0.0,0.0,,5.5,10.8,.509,2.7,4.7,.574,4.3,7.4,11.7,2.1,1.0,0.4,2.5,6.6,13.8,,106,112
SG,26,TOT,79,12,1807,8.3,22.7,.366,2.8,8.4,.331,5.5,14.3,.386,6.2,8.0,.780,1.9,4.3,6.2,3.0,2.2,1.4,3.0,6.2,25.6,,101,109
SG,26,MIL,8,0,171,6.8,22.1,.310,1.6,7.8,.200,5.3,14.3,.370,7.5,8.1,.923,2.5,4.4,6.8,1.6,1.2,0.9,3.4,8.4,22.7,,92,113
SG,26,BOS,71,12,1636,8.4,22.7,.371,2.9,8.4,.343,5.5,14.3,.388,6.1,8.0,.766,1.9,4.3,6.2,3.1,2.3,1.5,3.0,6.0,25.9,,101,109
C,22,GSW,22,1,203,6.1,12.7,.480,0.0,0.3,.000,6.1,12.4,.490,2.8,4.8,.579,4.6,5.3,9.9,2.3,1.8,1.3,1.0,7.6,14.9,,116,110
PG,24,LAC,82,10,2018,8.0,17.5,.459,3.5,8.1,.440,4.5,9.4,.476,6.3,8.3,.755,1.0,2.6,3.7,8.9,1.4,0.4,4.9,6.1,25.9,,115,114
SG,29,SAS,82,82,2766,8.9,17.9,.497,1.1,2.8,.380,7.8,15.1,.518,3.3,4.0,.832,0.7,4.4,5.1,5.9,1.6,0.1,1.9,3.1,22.1,,116,107
C,26,LAC,65,65,2157,9.9,18.3,.543,0.0,0.1,.167,9.9,18.2,.546,4.7,6.4,.734,3.6,8.2,11.8,2.9,1.7,1.3,4.5,5.4,24.6,,106,109
SG,25,SAS,16,0,87,11.2,19.5,.576,0.6,1.2,.500,10.6,18.3,.581,8.3,10.0,.824,1.2,4.1,5.3,4.7,1.8,0.6,7.1,5.9,31.3,,105,106
C,27,LAL,79,79,2470,8.7,17.0,.513,0.1,0.4,.167,8.6,16.6,.521,4.0,6.2,.641,4.2,10.1,14.3,5.5,1.6,2.8,4.2,5.8,21.5,,106,103
PG,29,TOT,79,66,2335,7.8,15.5,.504,0.9,2.5,.364,6.9,13.0,.530,3.6,5.0,.731,1.2,2.8,4.1,9.9,1.4,0.1,4.4,3.7,20.1,,109,115
PG,29,BOS,10,4,234,7.7,17.9,.429,0.2,1.5,.143,7.5,16.4,.455,5.3,8.5,.625,1.3,3.6,4.9,8.3,0.4,0.0,6.2,3.4,20.9,,91,115
PG,29,MIL,69,62,2101,7.8,15.2,.514,1.0,2.6,.379,6.8,12.6,.542,3.4,4.5,.754,1.2,2.7,4.0,10.1,1.5,0.1,4.2,3.7,20.1,,112,115
SG,33,HOU,52,51,1997,8.5,19.7,.433,2.0,6.1,.332,6.5,13.6,.478,6.8,8.7,.784,2.5,7.1,9.6,7.8,2.7,0.6,3.5,3.9,25.9,,113,105
C,31,MIL,8,1,58,2.8,12.8,.214,0.0,0.0,,2.8,12.8,.214,2.8,5.5,.500,1.8,4.6,6.4,1.8,1.8,0.0,1.8,17.4,8.3,,66,112
C,30,POR,80,61,1924,4.4,9.6,.453,0.0,0.0,.000,4.4,9.6,.454,2.2,4.2,.510,6.4,13.0,19.4,1.0,1.1,2.7,2.1,6.8,10.9,,103,99
PG,32,DET,67,40,2193,6.4,14.9,.426,3.0,7.4,.406,3.3,7.5,.447,4.0,4.9,.822,0.7,2.7,3.4,6.6,1.1,0.1,2.4,2.6,19.8,,118,110
PF,26,PHI,39,14,739,6.7,14.3,.468,0.1,0.6,.222,6.6,13.7,.479,3.5,4.9,.700,3.0,4.0,7.0,3.1,3.0,0.4,3.5,5.6,17.0,,99,112
SG,23,DAL,67,12,1284,10.7,25.7,.418,2.9,8.1,.357,7.8,17.6,.446,6.0,10.1,.599,2.3,2.2,4.5,3.9,1.6,0.5,3.0,5.0,30.4,,105,114
SG,29,WSB,55,26,1238,6.7,15.6,.427,2.2,5.3,.422,4.4,10.3,.430,4.1,4.9,.831,1.8,4.3,6.1,3.6,1.2,0.1,2.4,3.5,19.6,,112,111
C,25,TOR,42,7,655,9.2,21.7,.424,0.0,0.2,.000,9.2,21.5,.429,6.4,9.0,.719,4.0,6.1,10.1,2.1,1.4,2.9,3.9,5.7,24.8,,98,111
PG,22,SAC,80,60,2481,6.3,15.3,.412,1.1,3.0,.368,5.2,12.3,.423,4.1,5.2,.782,1.3,2.9,4.2,10.2,1.8,0.1,4.0,4.2,17.8,,106,112
SF,30,VAN,82,82,2773,7.6,18.2,.419,1.6,4.7,.343,6.0,13.5,.446,3.0,4.0,.755,1.9,4.7,6.6,4.0,2.2,0.9,3.2,4.6,19.8,,97,109
PF,25,VAN,31,0,519,3.3,9.2,.352,0.0,0.4,.000,3.3,8.8,.368,2.9,3.9,.763,3.6,5.3,8.8,4.0,1.0,1.8,2.9,5.2,9.4,,91,110
C,40,CHI,28,0,274,7.9,21.2,.373,0.0,0.0,,7.9,21.2,.373,3.1,5.0,.615,2.9,4.8,7.7,2.1,0.2,1.5,4.0,11.7,18.8,,84,106
SG,30,NJN,34,33,1007,7.4,20.4,.364,2.2,5.5,.404,5.2,15.0,.350,3.6,4.4,.810,0.7,3.2,3.9,3.7,2.8,0.4,3.6,3.5,20.7,,94,108
SG,34,ATL,79,8,1758,7.7,18.0,.428,2.5,6.7,.371,5.2,11.3,.462,2.5,3.1,.786,2.0,5.8,7.8,4.2,2.6,0.3,3.2,4.2,20.4,,106,108
PG,23,UTA,65,0,961,5.8,13.4,.430,0.8,3.4,.226,5.0,10.0,.500,3.6,4.3,.844,1.2,3.1,4.3,8.1,1.6,0.2,4.3,7.2,15.9,,101,110
SF,32,HOU,45,16,1385,6.7,13.3,.504,1.5,4.7,.323,5.2,8.6,.604,3.6,4.3,.852,1.7,4.0,5.8,5.1,1.7,0.4,2.2,3.5,18.6,,121,110
SF,27,SAS,77,77,2901,9.3,20.0,.466,2.9,6.9,.411,6.5,13.0,.495,5.8,7.5,.771,1.2,5.8,7.0,3.7,1.2,0.6,3.5,3.2,27.2,,110,106
