pos,age,team_id,g,gs,mp,fg_per_poss,fga_per_poss,fg_pct,fg3_per_poss,fg3a_per_poss,fg3_pct,fg2_per_poss,fg2a_per_poss,fg2_pct,ft_per_poss,fta_per_poss,ft_pct,orb_per_poss,drb_per_poss,trb_per_poss,ast_per_poss,stl_per_poss,blk_per_poss,tov_per_poss,pf_per_poss,pts_per_poss,,off_rtg,def_rtg
C,32,SAS,82,48,1659,4.3,8.7,.496,0.0,0.0,.000,4.3,8.6,.498,2.1,3.1,.667,5.2,9.6,14.8,1.1,2.1,2.2,2.4,7.5,10.7,,105,108
PG,26,POR,82,81,3081,8.3,19.5,.427,2.3,6.3,.361,6.0,13.2,.458,5.7,7.5,.768,1.6,4.7,6.2,10.0,2.8,0.3,3.3,3.8,24.6,,117,104
SG,29,ORL,63,61,2163,7.2,18.2,.397,3.6,10.2,.353,3.6,8.0,.453,1.0,2.4,.404,1.7,6.0,7.6,4.6,3.0,0.8,2.2,4.0,19.0,,104,104
SG,23,UTA,65,0,1066,7.4,15.9,.462,1.2,2.4,.511,6.2,13.6,.454,3.4,5.0,.687,2.6,6.4,9.0,2.5,1.4,0.4,3.7,5.7,19.3,,99,106
SG,30,MIA,28,1,303,5.2,11.5,.453,1.4,3.4,.421,3.8,8.1,.467,3.1,3.6,.850,2.7,4.8,7.5,6.1,2.5,0.7,3.4,6.5,14.9,,111,101
PG,29,VAN,65,44,1863,5.8,14.8,.393,2.6,6.9,.370,3.2,7.8,.413,3.8,5.2,.730,0.7,4.6,5.4,11.9,3.8,0.1,3.8,3.6,17.9,,108,110
PG,29,GSW,49,17,1020,7.6,16.7,.453,1.3,4.6,.278,6.3,12.1,.519,3.5,4.0,.861,0.4,3.4,3.8,6.5,1.3,0.1,2.7,2.9,19.9,,110,116
PG,28,ORL,67,0,1010,7.1,18.6,.383,3.0,9.7,.304,4.1,8.8,.470,4.9,5.7,.868,1.9,2.2,4.1,9.4,3.3,0.5,5.3,6.1,22.1,,103,107
SG,30,TOT,43,0,838,5.2,12.0,.435,0.5,1.5,.292,4.8,10.4,.457,4.5,5.7,.795,1.6,4.7,6.3,5.8,1.1,0.4,3.0,7.9,15.4,,107,108
SG,30,NJN,1,0,7,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,0.0,,,119
SG,30,IND,41,0,822,5.2,12.0,.432,0.5,1.6,.292,4.7,10.4,.453,4.5,5.6,.791,1.6,4.8,6.4,5.9,1.1,0.4,2.8,8.0,15.3,,109,108
SG,30,DEN,1,0,9,11.5,17.3,.667,0.0,0.0,,11.5,17.3,.667,11.5,11.5,1.000,0.0,0.0,0.0,0.0,0.0,0.0,23.1,0.0,34.6,,66,120
SF,29,MIA,78,30,1773,4.2,9.8,.433,2.1,5.3,.401,2.1,4.5,.469,1.2,1.8,.672,2.6,5.7,8.3,2.3,1.6,0.6,1.8,6.0,11.8,,111,102
SG,28,TOT,60,10,942,6.0,12.6,.477,0.0,0.0,,6.0,12.6,.477,4.0,5.6,.711,2.7,5.2,7.9,3.2,2.4,1.0,3.7,5.0,16.0,,100,103
SG,28,DET,20,3,292,6.0,15.0,.403,0.0,0.0,,6.0,15.0,.403,5.4,8.0,.683,2.7,6.8,9.5,2.9,1.9,1.9,5.3,5.6,17.5,,87,103
SG,28,POR,40,7,650,6.0,11.6,.517,0.0,0.0,,6.0,11.6,.517,3.3,4.5,.732,2.7,4.5,7.2,3.3,2.6,0.6,3.0,4.7,15.3,,108,104
C,27,MIA,82,17,1881,9.3,18.5,.502,0.0,0.1,.000,9.3,18.4,.505,4.3,6.5,.664,3.9,9.9,13.8,2.9,1.3,1.2,4.7,7.1,22.9,,99,99
PF,25,MIL,78,78,3159,10.7,21.2,.505,0.3,0.9,.278,10.5,20.3,.515,6.1,8.8,.687,4.5,9.1,13.6,3.6,1.4,1.9,4.2,4.7,27.8,,108,106
PF,33,HOU,53,53,2009,8.7,18.0,.484,1.5,5.3,.283,7.2,12.7,.569,7.5,10.8,.694,5.5,13.1,18.7,6.5,1.8,0.7,3.9,4.0,26.5,,117,100
PG,29,BOS,24,8,708,7.8,17.9,.435,3.0,7.4,.410,4.7,10.5,.453,2.6,3.0,.860,0.4,3.0,3.4,5.7,1.8,0.4,2.8,2.4,21.2,,109,114
SG,25,LAC,59,0,1094,7.4,18.2,.409,2.7,8.3,.324,4.8,9.9,.481,3.7,4.5,.817,1.4,3.8,5.3,7.4,2.5,0.7,3.7,4.2,21.2,,107,109
SG,27,ATL,58,8,965,5.7,14.1,.407,2.8,7.1,.387,3.0,7.0,.426,2.1,2.6,.804,1.5,4.2,5.7,6.6,3.2,0.2,3.4,3.2,16.3,,108,103
C,32,TOR,4,3,44,6.0,14.5,.417,0.0,0.0,,6.0,14.5,.417,3.6,4.8,.750,3.6,7.2,10.8,1.2,1.2,0.0,2.4,6.0,15.7,,99,110
PG,26,TOT,9,0,75,4.2,13.2,.316,2.1,6.2,.333,2.1,6.9,.300,4.9,6.9,.700,0.0,2.8,2.8,7.6,2.8,0.0,6.9,4.9,15.3,,82,111
PG,26,HOU,4,0,16,6.5,19.6,.333,3.3,9.8,.333,3.3,9.8,.333,16.4,19.6,.833,0.0,3.3,3.3,13.1,6.5,0.0,0.0,3.3,32.7,,144,98
PG,26,DEN,5,0,59,3.5,11.4,.308,1.8,5.3,.333,1.8,6.2,.286,1.8,3.5,.500,0.0,2.6,2.6,6.2,1.8,0.0,8.8,5.3,10.6,,60,114
PG,24,IND,76,46,2064,7.2,16.2,.442,1.5,4.1,.368,5.7,12.2,.467,3.9,5.1,.756,0.9,3.4,4.3,8.3,2.6,0.1,4.0,5.8,19.7,,105,106
PG,29,ATL,78,78,3056,9.1,21.0,.432,4.0,10.9,.366,5.1,10.0,.505,2.4,3.1,.753,2.1,5.4,7.5,8.4,3.8,0.4,3.3,2.6,24.5,,115,100
PF,28,LAL,58,18,1009,4.8,9.3,.514,0.1,0.2,.333,4.7,9.2,.517,2.9,4.3,.675,5.9,8.5,14.4,1.8,1.1,1.4,2.6,6.3,12.6,,112,104
PG,32,CHH,65,65,1880,5.9,12.8,.460,1.7,4.2,.417,4.2,8.6,.482,1.6,1.8,.844,0.7,3.3,4.1,13.5,2.4,0.1,3.1,3.3,15.0,,119,111
SG,26,PHO,8,0,48,6.4,20.4,.316,1.1,6.4,.167,5.4,13.9,.385,6.4,8.6,.750,3.2,3.2,6.4,0.0,2.1,1.1,1.1,3.2,20.4,,95,110
PG,24,TOT,21,4,430,5.6,12.7,.438,1.5,4.5,.324,4.1,8.3,.500,2.2,2.4,.900,0.8,2.7,3.5,6.4,0.4,0.2,3.3,3.4,14.8,,105,118
PG,24,DEN,5,0,21,4.9,9.9,.500,2.5,4.9,.500,2.5,4.9,.500,0.0,0.0,,0.0,2.5,2.5,7.4,0.0,0.0,17.3,0.0,12.4,,51,118
PG,24,GSW,16,4,409,5.6,12.9,.436,1.4,4.5,.314,4.2,8.4,.500,2.3,2.6,.900,0.9,2.7,3.6,6.4,0.4,0.3,2.6,3.6,14.9,,110,118
SF,25,MIA,1,0,1,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,54.4,0.0,0.0,0.0,,,60
SG,23,ATL,22,2,154,7.5,22.6,.333,0.7,5.7,.125,6.8,16.9,.404,3.9,7.9,.500,2.5,2.9,5.4,4.7,3.6,1.4,5.7,6.1,19.7,,77,102
C,24,TOT,73,70,2288,9.4,20.9,.449,0.0,0.2,.000,9.4,20.7,.453,3.4,5.3,.654,5.1,9.0,14.1,1.2,0.9,5.7,3.1,5.5,22.2,,98,105
C,24,NJN,40,38,1228,8.4,19.3,.436,0.0,0.2,.000,8.4,19.1,.441,3.4,5.2,.664,5.0,8.8,13.8,0.8,1.0,6.8,2.7,5.2,20.3,,99,104
C,24,DAL,33,32,1060,10.5,22.8,.461,0.0,0.2,.000,10.5,22.7,.464,3.5,5.4,.642,5.2,9.3,14.5,1.6,0.9,4.5,3.6,5.8,24.5,,97,105
C,28,PHI,36,0,251,5.0,11.6,.431,0.0,0.0,,5.0,11.6,.431,1.8,2.6,.692,5.2,8.4,13.6,1.4,1.0,1.0,1.8,6.8,11.8,,104,111
PG,26,CLE,78,78,2868,11.6,26.5,.438,2.0,5.5,.373,9.6,21.0,.455,5.4,6.0,.902,1.0,5.1,6.1,9.9,2.8,0.6,3.6,3.6,30.7,,111,102
PF,37,BOS,17,2,255,6.3,14.3,.438,1.4,3.9,.350,4.9,10.4,.472,2.0,2.8,.714,1.2,5.5,6.7,2.9,1.0,0.8,3.7,8.3,15.9,,92,113
PG,31,NYK,38,0,251,4.0,8.2,.487,1.1,2.5,.417,3.0,5.7,.519,3.0,3.2,.933,1.3,2.5,3.8,6.1,4.4,0.0,3.6,7.4,12.0,,109,99
SF,28,TOT,70,1,757,5.5,10.9,.506,0.1,0.4,.167,5.4,10.4,.520,3.3,4.9,.671,2.9,7.5,10.4,2.0,0.6,1.6,1.3,7.0,14.4,,116,109
SF,28,PHO,10,0,83,8.1,16.1,.500,0.0,0.0,,8.1,16.1,.500,5.0,6.8,.727,1.9,8.1,9.9,2.5,0.0,1.2,2.5,8.7,21.1,,107,110
SF,28,MIL,60,1,674,5.2,10.2,.508,0.1,0.5,.167,5.1,9.7,.525,3.1,4.7,.661,3.0,7.5,10.5,1.9,0.7,1.6,1.2,6.8,13.5,,118,109
PG,28,BOS,21,2,522,5.9,15.9,.367,1.9,6.2,.308,3.9,9.7,.406,1.7,2.1,.818,0.8,3.8,4.6,6.4,3.0,0.7,2.3,4.3,15.4,,99,111
PG,22,POR,21,0,184,8.0,20.1,.400,3.7,9.2,.406,4.3,10.9,.395,3.7,5.5,.684,1.1,3.2,4.3,5.7,2.3,0.6,3.7,7.5,23.5,,105,105
C,33,PHO,6,1,83,3.1,7.4,.417,0.0,0.0,,3.1,7.4,.417,3.7,6.2,.600,5.6,9.9,15.5,3.1,0.6,0.6,1.2,5.6,9.9,,118,109
PF,27,MIA,80,71,2592,6.3,13.8,.457,0.0,0.0,.000,6.3,13.7,.459,3.4,4.6,.732,5.0,9.0,14.1,1.9,1.8,2.1,2.4,5.9,16.0,,107,98
PG,28,CHI,72,3,1057,7.1,16.8,.420,0.2,1.1,.182,6.9,15.7,.437,2.9,4.2,.679,1.7,3.9,5.6,6.7,4.1,0.9,2.9,5.9,17.2,,102,100
SG,18,LAL,71,6,1103,8.4,20.2,.417,2.4,6.5,.375,6.0,13.7,.437,6.5,7.9,.819,2.2,4.1,6.3,4.3,2.3,1.1,5.3,4.9,25.7,,101,105
PF,31,PHO,41,18,1018,7.7,13.9,.553,0.0,0.0,,7.7,13.9,.553,3.8,5.5,.704,3.4,7.3,10.7,2.4,1.1,0.3,2.3,6.9,19.2,,114,110
SF,28,CHI,76,0,703,4.4,12.0,.367,1.4,4.1,.333,3.0,7.9,.385,0.4,1.1,.357,3.4,6.1,9.6,4.6,1.7,1.6,2.0,3.8,10.5,,101,103
PF,29,HOU,71,12,1025,5.8,14.5,.401,3.4,9.4,.366,2.4,5.2,.465,1.3,1.7,.735,0.7,5.3,6.0,3.4,1.1,0.9,1.9,3.5,16.4,,106,107
SF,26,TOT,57,2,939,5.6,15.4,.362,2.3,6.6,.353,3.2,8.8,.368,3.2,4.3,.750,2.8,6.2,9.0,4.2,1.6,1.1,3.0,6.8,16.7,,101,110
SF,26,CHH,28,2,482,5.1,14.7,.344,2.1,6.2,.345,2.9,8.5,.342,4.7,6.0,.792,2.7,6.2,8.9,4.4,1.6,1.2,2.8,6.7,17.0,,103,109
SF,26,GSW,29,0,457,6.1,16.0,.379,2.5,7.0,.361,3.5,9.0,.392,1.7,2.6,.652,2.9,6.2,9.0,4.0,1.6,0.9,3.2,6.9,16.3,,98,112
SF,28,ATL,24,2,380,5.7,16.9,.336,1.9,6.7,.283,3.8,10.2,.371,8.3,9.9,.838,1.6,4.4,6.0,1.6,1.2,0.4,3.8,8.0,21.5,,100,106
SG,26,POR,49,1,465,5.9,14.2,.416,1.4,4.4,.308,4.5,9.8,.465,3.6,5.7,.640,2.2,3.9,6.0,3.4,1.5,0.2,3.1,6.2,16.8,,101,107
PF,23,CHI,75,19,1405,7.8,14.6,.532,0.0,0.0,.000,7.8,14.6,.534,5.3,8.0,.659,5.1,6.3,11.4,3.4,0.9,0.3,3.7,5.7,20.8,,112,105
C,35,PHI,82,24,1247,2.7,5.7,.468,0.0,0.0,,2.7,5.7,.468,0.8,1.7,.463,4.5,8.4,12.9,1.7,1.9,1.7,0.7,4.8,6.1,,118,109
PF,30,TOT,45,0,569,3.6,8.2,.435,0.0,0.2,.000,3.6,8.1,.444,1.9,4.5,.420,5.2,9.8,14.9,1.1,1.4,0.7,2.5,7.8,9.0,,92,109
PF,30,NJN,18,0,204,2.5,8.9,.286,0.0,0.5,.000,2.5,8.4,.303,2.3,4.3,.529,5.1,9.2,14.3,1.3,2.0,0.3,3.1,6.9,7.4,,77,108
PF,30,PHI,27,0,365,4.1,7.9,.526,0.0,0.0,,4.1,7.9,.526,1.7,4.6,.364,5.2,10.1,15.3,1.0,1.1,1.0,2.2,8.3,9.9,,101,110
C,22,TOR,63,38,1897,10.5,21.7,.482,0.1,0.4,.143,10.4,21.3,.488,5.1,7.4,.693,3.7,7.3,11.0,2.7,1.8,3.6,3.7,6.0,26.1,,103,105
PF,28,LAL,77,77,2516,9.3,19.7,.469,0.0,0.1,.250,9.2,19.6,.470,5.5,7.7,.711,4.3,8.5,12.9,2.6,1.0,2.4,2.7,5.8,24.0,,108,103
PF,35,UTA,82,0,1460,9.2,19.1,.483,0.0,0.1,.000,9.2,19.0,.486,3.6,4.6,.780,2.2,4.9,7.1,2.7,0.9,2.3,2.7,7.8,22.0,,103,106
SG,22,MIN,55,10,830,8.0,17.3,.461,2.0,5.6,.352,6.0,11.7,.514,3.6,4.7,.767,2.0,5.2,7.2,3.1,1.5,0.6,2.4,5.9,21.5,,110,109
PF,27,MIL,4,0,21,5.1,7.7,.667,0.0,0.0,,5.1,7.7,.667,2.6,2.6,1.000,0.0,10.2,10.2,0.0,0.0,5.1,2.6,10.2,12.8,,110,105
PG,27,TOT,61,44,1714,10.3,23.9,.430,2.5,7.0,.351,7.8,16.8,.464,6.5,7.7,.845,1.4,4.1,5.5,9.3,2.3,0.6,5.1,6.1,29.5,,108,110
PG,27,PHO,22,9,539,9.6,23.0,.415,1.8,5.9,.306,7.7,17.1,.453,10.1,11.8,.855,1.1,3.6,4.8,9.5,2.2,0.6,5.7,6.3,31.1,,106,110
PG,27,DAL,16,13,398,9.5,22.4,.424,2.0,6.6,.306,7.5,15.7,.474,5.7,6.8,.840,1.9,4.9,6.8,7.7,2.3,0.8,5.6,6.5,26.7,,101,108
PG,27,NJN,23,22,777,11.2,25.2,.443,3.1,8.0,.392,8.0,17.2,.467,4.3,5.1,.831,1.4,4.1,5.5,10.0,2.5,0.5,4.5,5.8,29.8,,112,110
C,28,SAC,46,8,581,4.4,8.5,.511,0.2,0.3,.667,4.2,8.3,.505,1.8,3.4,.541,5.2,6.4,11.5,1.8,1.4,3.4,3.1,11.9,10.7,,100,106
SF,27,TOT,50,40,1426,10.2,22.4,.457,0.9,3.7,.255,9.3,18.7,.497,5.0,6.7,.747,3.7,8.3,12.0,2.3,1.2,0.8,3.1,4.1,26.4,,104,108
SF,27,LAL,8,8,279,6.4,15.7,.410,0.9,4.0,.238,5.5,11.7,.468,2.5,2.8,.867,2.1,7.9,10.0,2.8,0.9,1.1,3.2,3.6,16.2,,95,105
SF,27,PHO,42,32,1147,11.1,24.0,.464,0.9,3.6,.259,10.2,20.3,.501,5.7,7.7,.737,4.1,8.4,12.4,2.2,1.3,0.8,3.1,4.2,28.9,,105,108
PF,37,CHH,12,5,83,4.6,20.2,.226,1.3,2.0,.667,3.3,18.3,.179,2.0,2.6,.750,2.0,7.2,9.1,2.6,0.7,0.0,5.9,9.1,12.4,,58,111
SG,29,PHO,65,33,1833,9.3,21.0,.443,3.1,8.8,.350,6.2,12.2,.510,3.5,4.2,.832,0.7,4.4,5.1,5.1,1.5,0.2,2.7,3.0,25.2,,108,111
SG,25,WSB,79,79,2411,8.0,15.7,.505,0.1,0.6,.133,7.9,15.1,.521,2.0,3.0,.693,1.5,4.3,5.8,2.5,1.7,0.4,2.0,4.9,18.0,,105,108
PF,28,VAN,54,1,662,5.9,13.5,.436,2.0,5.7,.362,3.9,7.9,.490,1.1,1.8,.591,5.5,7.3,12.8,3.9,2.1,1.4,2.3,4.3,14.9,,110,110
PG,24,TOT,23,0,155,4.8,13.8,.350,1.7,6.6,.263,3.1,7.3,.429,2.1,2.8,.750,0.3,1.7,2.1,5.9,3.1,0.0,6.2,5.5,13.5,,78,105
PG,24,POR,19,0,125,4.2,12.7,.333,1.3,6.8,.188,3.0,5.9,.500,2.5,3.4,.750,0.4,1.7,2.1,6.3,3.0,0.0,5.5,4.6,12.2,,80,105
PG,24,DET,4,0,30,7.6,18.9,.400,3.8,5.7,.667,3.8,13.2,.286,0.0,0.0,,0.0,1.9,1.9,3.8,3.8,0.0,9.5,9.5,18.9,,70,104
PG,29,NYK,65,61,2076,5.4,13.0,.414,1.8,4.6,.387,3.6,8.4,.429,2.9,3.8,.758,0.6,4.3,4.9,10.2,2.0,0.3,4.6,5.4,15.5,,102,103
SG,26,TOR,81,81,3127,6.7,16.1,.417,2.5,6.5,.384,4.2,9.6,.440,4.0,5.2,.775,1.4,5.9,7.3,5.3,3.4,0.8,3.4,4.2,19.9,,108,106
PF,29,PHI,57,54,2102,8.7,20.0,.435,0.8,2.9,.269,8.0,17.2,.463,6.5,8.7,.745,3.8,10.0,13.7,4.6,1.2,1.8,4.4,3.9,24.7,,104,109
PG,28,GSW,51,13,1183,5.4,13.9,.389,1.3,4.5,.294,4.1,9.4,.434,1.6,2.2,.755,1.7,3.5,5.2,6.6,1.5,0.3,2.6,4.2,13.7,,102,115
C,29,BOS,74,15,1614,6.6,14.1,.471,0.1,0.3,.200,6.6,13.8,.477,4.5,5.3,.842,4.0,6.1,10.0,3.2,1.4,0.6,3.4,4.8,17.8,,106,113
SF,34,ATL,70,65,2305,6.1,14.4,.422,1.8,5.0,.356,4.3,9.4,.457,2.1,2.6,.796,1.8,5.2,7.1,3.0,2.2,0.2,2.0,4.2,16.0,,107,104
PF,27,TOT,9,0,100,5.8,15.7,.367,0.0,0.0,,5.8,15.7,.367,1.6,2.6,.600,4.7,3.7,8.4,0.0,0.0,0.0,1.6,7.3,13.1,,89,118
PF,27,PHI,4,0,52,5.8,13.6,.429,0.0,0.0,,5.8,13.6,.429,0.0,0.0,,4.8,3.9,8.7,0.0,0.0,0.0,1.0,7.8,11.6,,100,118
PF,27,SAS,5,0,48,5.7,18.3,.313,0.0,0.0,,5.7,18.3,.313,3.4,5.7,.600,4.6,3.4,8.0,0.0,0.0,0.0,2.3,6.9,14.9,,81,119
PG,27,MIA,48,0,659,6.5,12.7,.513,1.7,4.0,.408,4.9,8.7,.562,4.5,5.3,.844,1.2,2.6,3.9,8.4,1.5,0.0,3.5,6.5,19.1,,122,105
PF,35,SEA,45,3,828,9.9,20.5,.486,0.2,0.3,.600,9.8,20.2,.484,3.7,5.3,.695,4.5,7.3,11.7,2.5,2.1,0.4,2.9,7.3,23.8,,106,103
PF,39,TOR,9,0,46,3.5,9.2,.375,0.0,0.0,,3.5,9.2,.375,1.2,3.5,.333,4.6,5.8,10.4,4.6,0.0,0.0,1.2,11.5,8.1,,102,113
SG,32,CHH,68,20,2078,10.0,21.8,.459,3.3,7.7,.426,6.7,14.1,.478,3.0,3.7,.803,1.0,4.5,5.5,3.1,1.6,0.4,2.4,3.8,26.3,,109,111
SG,28,DET,81,2,1217,4.6,10.3,.448,1.1,3.6,.299,3.5,6.7,.528,4.5,5.0,.898,1.1,4.5,5.6,2.0,1.4,0.6,1.3,6.0,14.8,,121,107
C,21,IND,72,21,1052,6.7,17.2,.390,0.1,0.1,1.000,6.7,17.2,.388,5.5,8.6,.637,4.9,10.2,15.1,2.2,1.0,3.7,4.3,7.8,19.0,,91,101
SG,29,TOT,22,0,310,6.0,20.0,.303,3.5,11.7,.300,2.5,8.2,.306,0.8,1.0,.833,3.2,4.0,7.2,4.4,1.7,0.5,2.3,5.5,16.4,,95,112
SG,29,SAC,5,0,28,3.8,30.1,.125,3.8,20.7,.182,0.0,9.4,.000,0.0,0.0,,1.9,5.6,7.5,1.9,1.9,0.0,5.6,7.5,11.3,,43,109
SG,29,NJN,17,0,282,6.3,19.0,.330,3.5,10.9,.322,2.8,8.1,.341,0.9,1.1,.833,3.3,3.9,7.2,4.6,1.7,0.6,2.0,5.3,17.0,,103,112
SG,26,TOT,56,42,1789,7.5,17.3,.435,2.6,7.2,.360,4.9,10.1,.488,3.7,4.6,.801,0.9,3.2,4.1,3.1,1.6,0.3,3.5,4.9,21.3,,102,106
SG,26,MIA,43,33,1351,7.0,15.9,.442,2.5,7.1,.358,4.5,8.9,.509,2.9,3.8,.777,0.8,3.3,4.1,3.1,1.6,0.3,3.8,5.0,19.6,,100,104
SG,26,DAL,13,9,438,9.0,21.4,.420,2.7,7.4,.367,6.3,14.0,.447,5.9,7.0,.842,1.0,3.2,4.2,3.1,1.8,0.1,2.7,4.6,26.6,,108,111
C,24,NJN,41,2,313,3.2,9.0,.352,0.0,0.0,,3.2,9.0,.352,3.2,6.1,.514,5.8,7.8,13.6,0.5,0.7,4.6,3.5,8.5,9.5,,83,107
PF,28,IND,82,28,2335,7.1,14.8,.480,0.0,0.3,.071,7.1,14.5,.490,5.6,8.4,.666,4.4,9.4,13.8,1.5,1.0,1.9,3.3,6.0,19.8,,105,103
PF,24,PHO,20,0,98,5.3,13.7,.385,0.0,0.0,,5.3,13.7,.385,4.7,10.5,.450,6.3,7.9,14.2,0.0,2.1,0.5,1.6,8.4,15.2,,96,107
PF,27,IND,80,76,2589,7.7,14.3,.538,0.0,0.0,,7.7,14.3,.538,1.9,4.5,.428,6.3,9.8,16.1,1.2,1.2,1.6,2.2,4.9,17.3,,109,103
PG,28,HOU,13,0,230,5.5,12.3,.444,2.7,6.2,.444,2.7,6.2,.444,1.1,1.8,.625,0.5,4.6,5.0,5.9,2.1,0.5,3.9,4.6,14.8,,100,106
SG,26,TOR,36,0,623,6.3,15.6,.402,1.4,6.0,.229,4.9,9.7,.509,1.4,2.0,.739,0.9,2.5,3.4,2.9,0.9,0.2,1.8,3.4,15.4,,99,114
SF,23,PHI,75,17,1705,7.4,15.8,.469,0.7,2.7,.258,6.7,13.1,.514,3.3,5.0,.673,4.1,5.5,9.5,4.0,2.5,0.9,3.5,6.8,18.9,,105,110
SG,27,BOS,81,27,2277,8.8,22.0,.398,2.8,7.7,.362,6.0,14.3,.418,5.6,7.3,.773,2.4,4.9,7.3,2.6,2.4,1.1,2.8,4.6,25.9,,105,111
C,23,GSW,71,1,1065,7.0,13.4,.520,0.0,0.0,,7.0,13.4,.520,4.5,7.4,.603,6.0,8.6,14.6,1.6,1.6,1.3,3.7,11.2,18.4,,105,109
PG,25,LAC,73,3,1053,7.4,19.1,.386,2.6,8.0,.325,4.8,11.1,.430,6.1,7.4,.824,0.7,4.0,4.7,7.9,1.3,0.1,4.8,7.1,23.5,,103,111
SG,30,SAS,72,53,2243,8.9,19.1,.467,1.1,3.4,.314,7.9,15.7,.501,2.7,3.2,.868,1.0,4.2,5.1,5.7,1.4,0.2,2.3,3.2,21.7,,111,116
C,27,CHI,9,0,138,10.1,24.4,.413,0.0,0.0,,10.1,24.4,.413,4.3,5.8,.733,5.4,7.3,12.8,4.6,1.2,1.9,4.3,7.7,24.4,,98,102
PG,23,CHH,61,1,867,7.4,16.0,.465,3.3,7.0,.464,4.2,9.0,.465,2.6,3.2,.824,1.9,4.3,6.2,6.2,2.3,0.4,4.3,4.4,20.8,,108,110
SG,26,ORL,2,0,10,0.0,16.3,.000,0.0,5.4,.000,0.0,10.9,.000,10.9,10.9,1.000,0.0,0.0,0.0,0.0,5.4,0.0,0.0,5.4,10.9,,67,104
C,28,CHH,81,80,2840,8.0,16.2,.494,0.2,0.9,.234,7.8,15.3,.509,3.4,4.9,.683,4.6,9.2,13.8,5.7,2.0,3.4,3.7,5.3,19.5,,108,104
PG,30,MIL,79,79,2316,7.1,14.1,.502,0.9,2.6,.333,6.2,11.5,.540,2.6,4.0,.667,1.3,3.1,4.5,9.9,1.8,0.2,3.5,4.4,17.7,,111,111
C,34,DAL,40,3,389,4.7,10.3,.459,0.1,0.1,1.000,4.6,10.1,.452,1.5,3.7,.407,2.6,7.9,10.5,1.5,1.1,1.0,1.2,9.0,11.1,,99,108
SG,34,HOU,62,62,2271,9.2,20.7,.442,2.7,7.7,.355,6.4,13.0,.493,4.6,6.2,.750,2.7,5.9,8.6,8.2,2.7,0.8,3.6,3.5,25.7,,113,103
SG,23,BOS,15,0,132,4.9,16.3,.302,0.0,3.4,.000,4.9,12.9,.382,3.8,5.3,.714,4.6,3.8,8.4,2.3,1.1,0.8,2.3,3.8,13.7,,86,115
C,32,LAC,26,22,384,6.2,14.1,.437,0.4,0.5,.750,5.7,13.6,.424,1.5,2.2,.688,3.1,5.1,8.2,2.2,1.2,1.5,4.5,8.6,14.2,,85,109
