pos,age,team_id,g,gs,mp,fg_per_poss,fga_per_poss,fg_pct,fg3_per_poss,fg3a_per_poss,fg3_pct,fg2_per_poss,fg2a_per_poss,fg2_pct,ft_per_poss,fta_per_poss,ft_pct,orb_per_poss,drb_per_poss,trb_per_poss,ast_per_poss,stl_per_poss,blk_per_poss,tov_per_poss,pf_per_poss,pts_per_poss,,off_rtg,def_rtg
SF,35,NJN,11,2,176,4.3,12.3,.349,1.1,3.4,.333,3.1,8.8,.355,2.9,3.4,.833,2.3,5.1,7.4,1.7,1.4,0.6,0.3,2.6,12.6,,112,107
SF,35,WSB,10,0,180,5.6,12.0,.465,0.8,3.9,.214,4.7,8.1,.586,2.5,3.1,.818,2.2,5.3,7.5,3.1,0.8,0.3,2.5,1.9,14.5,,106,115
SG,27,SAS,80,79,2488,8.4,17.9,.471,0.5,1.5,.324,8.0,16.5,.484,3.1,3.7,.848,1.5,3.7,5.2,7.4,1.5,1.0,3.3,4.0,20.4,,109,107
PG,26,NYK,80,36,1994,5.8,14.8,.394,1.2,4.1,.300,4.6,10.7,.431,3.4,4.4,.774,1.1,3.8,4.9,9.5,3.0,0.3,3.3,4.2,16.3,,105,99
PG,26,CHI,82,82,2770,9.0,19.0,.476,1.1,2.5,.444,7.9,16.4,.481,3.7,4.3,.855,0.5,2.7,3.2,6.1,1.5,0.2,2.5,2.8,22.9,,113,107
SG,27,SEA,80,3,1690,8.2,16.9,.481,0.2,0.9,.194,8.0,16.0,.498,5.2,6.3,.829,1.8,3.7,5.5,5.8,2.2,0.6,2.1,4.3,21.7,,118,105
SF,26,MIA,37,0,319,5.8,14.1,.409,0.6,3.4,.190,5.1,10.7,.478,1.4,1.6,.900,5.3,7.9,13.2,2.1,1.8,0.2,3.4,9.1,13.6,,96,106
SG,25,ATL,82,82,2605,8.6,16.8,.510,0.0,0.1,.143,8.6,16.7,.513,6.5,8.5,.764,3.5,4.2,7.7,3.7,2.9,0.9,2.9,3.5,23.7,,116,102
C,24,PHI,14,0,201,7.2,16.5,.439,0.0,0.2,.000,7.2,16.2,.446,3.5,5.7,.609,6.2,11.0,17.2,4.2,1.2,2.5,4.2,7.2,18.0,,96,106
PF,24,TOT,74,40,1371,5.5,14.7,.377,0.0,0.0,,5.5,14.7,.377,3.3,4.5,.724,5.3,7.2,12.5,2.4,1.2,1.1,3.1,5.4,14.4,,93,109
PF,24,MIL,33,20,695,6.7,16.7,.404,0.0,0.0,,6.7,16.7,.404,4.5,5.8,.772,4.4,6.9,11.3,2.4,1.2,1.5,3.1,4.4,17.9,,97,110
PF,24,ORL,41,20,676,4.3,12.7,.341,0.0,0.0,,4.3,12.7,.341,2.1,3.3,.636,6.3,7.5,13.7,2.4,1.3,0.8,3.1,6.5,10.7,,89,107
PG,33,ATL,3,0,13,0.0,7.8,.000,0.0,0.0,,0.0,7.8,.000,7.8,7.8,1.000,0.0,3.9,3.9,11.8,0.0,0.0,0.0,7.8,7.8,,121,109
PF,32,MIN,79,3,1297,9.1,17.8,.510,0.0,0.1,.000,9.1,17.7,.512,4.7,5.8,.799,2.6,5.8,8.4,2.1,0.8,2.3,2.3,3.6,22.8,,111,110
C,22,MIL,82,63,2560,8.6,17.2,.501,0.0,0.1,.200,8.6,17.1,.502,4.6,8.2,.569,5.5,6.8,12.3,3.2,1.2,2.3,3.2,4.6,21.9,,106,109
PF,30,PHO,65,65,2298,11.2,22.6,.495,1.0,3.8,.270,10.1,18.7,.541,6.9,9.8,.704,4.3,11.4,15.7,6.4,2.2,0.8,4.4,3.5,30.3,,113,103
PG,26,PHI,81,70,2519,8.2,17.5,.469,2.7,7.1,.381,5.5,10.4,.529,2.3,2.9,.800,0.6,3.3,3.9,8.4,2.1,0.1,3.3,1.9,21.4,,111,112
SG,24,MIL,72,7,1242,6.5,15.6,.414,1.3,4.7,.278,5.2,10.9,.472,4.0,5.0,.795,1.5,4.5,6.0,6.9,4.2,0.7,3.4,4.5,18.2,,103,106
SG,31,CLE,51,1,814,8.4,17.6,.476,0.3,1.2,.263,8.0,16.3,.492,4.7,6.2,.753,0.5,2.1,2.5,5.3,1.4,0.1,2.6,4.2,21.7,,108,110
C,29,NJN,77,74,1817,7.8,16.3,.480,0.0,0.0,,7.8,16.3,.480,4.2,5.9,.710,3.7,10.1,13.8,1.2,1.0,2.5,2.7,5.5,19.9,,105,103
PG,24,CHH,74,5,983,5.3,13.2,.399,1.4,3.8,.360,3.9,9.4,.415,0.6,0.8,.733,0.8,3.7,4.5,8.2,2.0,0.1,2.0,4.2,12.4,,103,111
SF,25,UTA,55,18,1070,6.7,17.4,.385,0.6,2.8,.203,6.1,14.5,.421,3.3,4.2,.773,4.3,8.2,12.5,1.1,1.1,1.8,1.8,5.5,17.2,,99,104
SG,34,NYK,55,1,969,8.6,19.7,.436,1.6,4.5,.357,7.0,15.2,.460,2.6,2.8,.906,1.2,3.7,5.0,4.1,1.3,0.3,2.3,5.3,21.3,,106,102
PG,26,ATL,81,81,2915,7.8,18.9,.411,2.0,6.0,.334,5.8,12.9,.447,2.0,2.8,.730,2.0,5.4,7.4,13.8,3.7,0.8,3.4,2.5,19.5,,111,100
PF,25,CHI,67,8,690,5.8,13.2,.437,0.0,0.0,,5.8,13.2,.437,3.5,5.7,.613,5.8,8.9,14.7,4.2,1.4,2.5,3.9,7.0,15.0,,98,100
PG,29,CHH,77,77,2746,6.3,13.5,.471,0.0,0.2,.167,6.3,13.2,.476,2.2,2.8,.806,1.4,4.2,5.6,14.0,2.4,0.0,3.1,2.6,15.0,,114,110
C,31,TOT,14,0,116,1.7,8.3,.211,0.0,1.3,.000,1.7,7.0,.250,0.0,0.0,,1.3,6.6,7.9,0.4,0.9,7.0,2.2,5.7,3.5,,46,104
C,31,MIA,8,0,61,0.8,10.1,.083,0.0,2.5,.000,0.8,7.6,.111,0.0,0.0,,0.8,8.4,9.2,0.0,0.0,5.0,4.2,3.4,1.7,,18,105
C,31,WSB,2,0,6,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,8.3,8.3,8.3,0.0,8.3,0.0,8.3,0.0,,207,107
C,31,PHI,4,0,49,3.1,7.2,.429,0.0,0.0,,3.1,7.2,.429,0.0,0.0,,2.0,4.1,6.1,0.0,2.0,9.2,0.0,8.2,6.1,,103,103
SG,24,UTA,56,4,559,5.8,14.4,.404,1.8,5.0,.352,4.1,9.4,.431,2.9,3.7,.775,1.8,3.8,5.6,2.9,1.5,1.1,1.6,8.3,16.2,,107,107
SF,25,NYK,73,38,1402,6.0,10.6,.563,0.0,0.0,,6.0,10.6,.563,1.8,3.9,.476,5.5,7.2,12.7,3.2,2.8,0.5,3.3,6.5,13.8,,105,96
SG,30,ORL,70,0,948,7.4,15.4,.481,0.1,1.0,.056,7.3,14.4,.509,2.2,2.6,.837,1.5,4.8,6.4,5.4,1.7,0.6,3.1,4.3,17.0,,104,108
C,32,LAL,25,7,556,6.8,15.6,.436,0.1,0.4,.250,6.7,15.2,.440,6.5,7.5,.867,2.4,9.4,11.8,4.3,0.4,2.5,3.9,5.9,20.2,,104,108
C,21,PHI,49,45,1385,7.3,17.8,.409,0.0,0.1,.000,7.3,17.7,.412,3.7,6.1,.607,3.5,7.5,11.1,3.5,1.6,5.3,5.4,6.2,18.3,,84,105
PG,23,CLE,73,10,1548,7.8,18.5,.420,0.2,1.1,.219,7.5,17.5,.432,4.7,5.5,.858,1.3,4.1,5.4,9.4,2.8,0.5,3.8,3.7,20.5,,103,105
C,33,SAC,26,3,247,1.6,5.2,.308,0.0,0.2,.000,1.6,5.0,.320,0.6,2.8,.214,3.0,8.2,11.2,1.6,1.2,3.8,1.8,6.0,3.8,,72,106
C,34,TOT,71,46,2094,8.8,18.1,.488,0.1,0.5,.200,8.7,17.6,.496,4.7,6.1,.768,2.0,7.7,9.7,5.3,1.9,0.6,4.3,5.8,22.5,,101,108
C,34,MIL,43,40,1441,8.8,18.4,.482,0.1,0.6,.167,8.7,17.7,.493,5.2,6.7,.775,1.9,8.0,9.8,5.8,1.8,0.6,4.4,5.8,23.0,,102,108
C,34,CHH,28,6,653,8.8,17.6,.502,0.1,0.2,.500,8.7,17.4,.502,3.5,4.7,.746,2.4,7.0,9.4,4.3,2.1,0.8,4.2,5.8,21.3,,100,107
SF,24,DEN,34,0,190,9.5,26.0,.364,1.1,6.0,.174,8.4,20.0,.421,2.4,2.6,.900,1.3,4.2,5.5,0.8,0.0,0.5,3.2,5.0,22.3,,83,109
PG,28,HOU,73,0,1225,5.9,11.9,.491,0.9,2.5,.377,4.9,9.4,.522,3.1,3.5,.871,0.4,3.8,4.2,6.1,2.1,0.1,2.3,4.0,15.7,,115,104
SF,25,DAL,1,0,10,5.1,5.1,1.000,0.0,0.0,,5.1,5.1,1.000,5.1,5.1,1.000,0.0,5.1,5.1,0.0,0.0,0.0,0.0,10.2,15.2,,218,114
SG,25,BOS,77,76,2867,8.6,17.9,.480,0.5,1.7,.313,8.1,16.2,.497,3.2,3.8,.831,1.1,4.1,5.3,6.1,2.7,0.8,2.2,3.6,20.9,,111,108
C,30,MIN,82,40,1921,2.9,6.9,.427,0.0,0.1,.000,2.9,6.8,.430,2.0,3.1,.653,3.1,8.7,11.8,1.9,1.3,0.8,2.0,5.8,7.9,,97,108
C,24,NJN,79,54,1950,4.3,10.4,.415,0.0,0.2,.167,4.3,10.2,.419,3.0,3.9,.757,4.8,7.9,12.7,2.4,1.8,2.4,1.9,4.6,11.6,,107,103
PG,25,SAC,61,2,1041,5.2,11.9,.438,0.0,0.2,.000,5.2,11.7,.445,2.5,4.1,.609,1.9,3.4,5.3,6.3,3.0,0.7,3.5,6.2,12.9,,93,108
C,28,POR,79,10,1441,6.2,12.9,.482,0.0,0.0,.000,6.2,12.9,.483,2.4,3.5,.692,3.9,6.7,10.6,1.2,1.1,1.0,2.2,6.3,14.9,,105,107
SF,25,GSW,36,0,218,9.3,18.7,.500,2.7,6.4,.414,6.7,12.2,.545,2.2,4.4,.500,2.9,4.2,7.1,3.6,1.8,0.2,2.7,5.3,23.6,,112,109
PF,26,HOU,65,0,725,5.4,15.8,.345,3.5,10.7,.325,2.0,5.0,.389,1.4,1.8,.769,1.6,4.3,5.9,4.5,1.0,0.4,2.0,4.7,15.8,,101,106
PF,22,SAC,23,0,143,7.6,18.9,.400,0.0,0.0,,7.6,18.9,.400,4.1,7.9,.522,4.5,5.9,10.3,3.1,2.1,1.0,2.4,11.4,19.3,,94,108
SF,23,CHH,51,16,767,6.3,15.0,.419,0.1,0.4,.333,6.2,14.6,.421,3.0,4.5,.657,3.0,5.5,8.5,4.0,2.4,1.0,2.9,5.6,15.7,,96,108
SF,25,MIA,53,1,697,9.1,20.8,.438,0.2,1.1,.200,8.9,19.7,.451,8.8,11.6,.759,3.7,6.3,10.0,2.9,1.3,1.5,4.0,7.0,27.2,,107,107
SG,23,WSB,75,19,1321,7.8,15.8,.495,0.0,0.2,.000,7.8,15.7,.501,3.9,6.8,.578,4.0,4.5,8.5,2.9,2.0,0.8,3.3,5.0,19.6,,103,112
C,32,SEA,82,42,1708,5.1,9.3,.545,0.0,0.0,.000,5.1,9.2,.546,1.1,2.2,.486,4.8,8.3,13.1,1.3,2.3,1.1,1.5,5.3,11.2,,115,100
PF,25,LAL,76,74,2253,8.3,18.0,.462,0.0,0.0,.000,8.3,18.0,.463,4.2,6.1,.689,3.7,7.9,11.6,1.9,1.4,3.3,2.2,5.4,20.8,,106,107
SF,31,TOT,63,14,1214,9.6,21.5,.443,0.3,1.2,.250,9.3,20.4,.455,4.0,5.0,.783,3.2,4.6,7.8,3.5,2.1,0.6,3.5,5.6,23.4,,100,107
SF,31,NYK,22,11,379,8.6,17.5,.492,0.1,0.4,.333,8.5,17.1,.496,4.1,5.0,.811,3.8,4.4,8.2,4.2,2.7,0.1,4.0,8.0,21.4,,105,99
SF,31,DAL,41,3,835,10.0,23.4,.427,0.4,1.5,.240,9.6,21.8,.440,3.9,5.1,.771,2.9,4.7,7.7,3.1,1.8,0.9,3.3,4.6,24.2,,98,110
PF,32,SAS,34,0,465,8.9,18.3,.488,0.0,0.1,.000,8.9,18.2,.491,4.8,6.6,.724,1.4,4.5,5.8,1.7,1.0,2.5,1.7,8.6,22.7,,112,106
C,36,CHI,42,41,780,6.6,12.8,.513,0.0,0.0,,6.6,12.8,.513,2.6,3.8,.684,2.9,7.3,10.2,3.8,0.5,0.5,3.3,5.6,15.7,,103,105
PG,24,HOU,66,6,1122,7.3,17.5,.418,1.2,4.0,.295,6.1,13.5,.453,4.1,4.8,.841,1.1,4.9,6.0,8.6,2.7,0.3,4.2,6.1,19.8,,100,102
C,25,SAC,41,8,674,5.2,10.0,.518,0.0,0.0,,5.2,10.0,.518,2.9,5.0,.588,5.0,8.6,13.6,0.8,1.4,3.6,2.4,8.0,13.3,,106,105
SF,24,PHO,53,43,1602,13.2,24.6,.535,0.0,0.3,.000,13.2,24.3,.541,5.0,6.8,.724,4.7,5.9,10.7,2.8,1.8,0.7,2.9,3.8,31.3,,115,108
PF,34,UTA,80,0,1838,9.2,21.0,.440,0.4,1.3,.311,8.8,19.7,.448,6.2,7.9,.786,2.4,6.7,9.1,2.2,1.1,0.9,2.5,6.5,25.0,,105,105
SG,26,WSB,60,59,2025,10.7,21.4,.498,1.6,4.1,.388,9.1,17.3,.524,4.2,5.1,.816,1.4,2.2,3.6,4.6,1.5,0.2,2.9,2.1,27.0,,113,116
SG,22,WSB,65,21,1604,10.2,21.7,.470,0.0,0.7,.043,10.2,21.0,.484,3.9,5.0,.770,2.7,3.2,5.9,3.9,2.0,0.3,3.4,4.6,24.3,,102,114
PF,25,TOT,76,24,1365,7.4,16.3,.453,0.1,0.5,.200,7.3,15.8,.462,1.5,2.4,.631,4.7,8.8,13.5,3.1,1.9,1.4,2.7,6.0,16.4,,98,106
PF,25,SAC,46,24,974,7.7,16.6,.463,0.0,0.1,.000,7.7,16.5,.465,1.6,2.6,.596,5.1,8.6,13.7,3.6,2.2,1.4,2.8,5.9,16.9,,100,106
PF,25,DET,30,0,391,6.6,15.6,.425,0.4,1.8,.214,6.3,13.8,.453,1.3,1.7,.769,3.8,9.3,13.0,2.0,1.3,1.4,2.3,6.3,15.0,,95,108
SG,23,LAL,65,34,1515,8.1,18.7,.434,1.3,3.9,.328,6.8,14.7,.463,4.8,6.9,.697,3.1,4.7,7.8,4.5,3.0,0.9,4.6,6.2,22.3,,98,108
PF,32,DET,9,0,77,7.9,16.6,.480,0.0,0.0,,7.9,16.6,.480,2.6,5.3,.500,6.6,10.6,17.2,0.0,1.3,1.3,4.6,6.0,18.5,,90,107
PF,26,NJN,77,77,2778,9.8,21.9,.447,0.7,2.2,.314,9.1,19.7,.462,7.9,10.3,.774,4.7,11.0,15.7,4.7,1.2,2.6,3.8,3.8,28.2,,111,102
PG,25,MIA,76,4,1726,6.9,15.4,.449,0.6,2.9,.202,6.3,12.5,.507,3.0,3.9,.779,1.5,3.2,4.7,7.8,2.2,0.4,3.2,3.9,17.4,,108,108
C,26,TOT,30,9,579,8.1,14.1,.576,0.0,0.2,.000,8.1,13.9,.583,3.7,4.5,.811,4.5,7.4,11.9,2.9,0.8,0.7,2.8,5.9,19.9,,118,111
C,26,CHH,16,8,378,8.6,14.2,.606,0.0,0.1,.000,8.6,14.1,.611,4.0,4.9,.816,4.4,7.2,11.6,3.6,0.7,0.9,3.0,4.7,21.2,,121,110
C,26,WSB,14,1,201,7.2,13.9,.518,0.0,0.2,.000,7.2,13.7,.527,3.0,3.7,.800,4.7,7.7,12.5,1.5,1.0,0.2,2.5,8.2,17.4,,111,113
PG,34,IND,11,0,169,4.3,11.6,.368,0.0,0.9,.000,4.3,10.7,.400,0.9,1.8,.500,3.0,4.3,7.3,9.4,4.3,0.3,2.7,3.7,9.4,,97,102
PF,26,TOT,25,0,203,6.5,13.5,.481,0.0,0.3,.000,6.5,13.3,.491,2.5,6.3,.400,5.0,9.0,14.0,1.0,0.8,3.5,3.0,5.5,15.5,,93,107
PF,26,ORL,2,0,2,0.0,25.2,.000,0.0,0.0,,0.0,25.2,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,50.4,25.2,0.0,0.0,,0,75
PF,26,MIL,23,0,201,6.6,13.4,.491,0.0,0.3,.000,6.6,13.1,.500,2.5,6.3,.400,5.1,9.1,14.2,1.0,0.8,3.0,2.8,5.6,15.7,,95,108
PG,24,PHO,23,2,136,6.6,15.0,.439,0.4,2.6,.143,6.2,12.4,.500,4.0,5.5,.733,0.7,2.6,3.3,10.2,1.1,0.0,7.3,4.4,17.5,,89,112
SF,31,UTA,82,17,2149,6.4,14.1,.456,0.1,0.7,.207,6.3,13.4,.469,2.8,3.5,.813,3.6,5.7,9.3,2.9,2.4,0.6,2.2,5.1,15.8,,106,104
PG,25,BOS,51,0,467,4.3,10.1,.426,1.2,4.1,.289,3.1,6.0,.518,2.8,4.1,.684,0.9,3.9,4.7,9.2,2.4,0.2,4.1,5.1,12.6,,100,110
PF,24,TOT,52,1,345,9.8,21.5,.453,0.3,0.4,.667,9.5,21.1,.448,4.7,6.8,.681,4.1,4.1,8.2,2.2,1.5,1.7,3.1,6.4,24.5,,102,110
PF,24,PHO,33,1,168,11.8,23.0,.513,0.0,0.0,,11.8,23.0,.513,6.8,9.5,.719,4.1,3.8,8.0,2.7,0.9,1.8,3.0,6.8,30.4,,114,110
PF,24,MIL,19,0,177,7.7,20.1,.386,0.6,0.9,.667,7.2,19.2,.373,2.6,4.3,.600,4.0,4.3,8.3,1.7,2.0,1.7,3.2,6.0,18.7,,88,110
PG,24,UTA,45,0,313,7.4,16.3,.455,1.8,4.0,.458,5.6,12.3,.453,5.1,5.9,.861,1.8,3.3,5.1,12.7,2.5,0.2,4.4,5.9,21.7,,115,106
PF,32,SAS,59,29,1133,8.6,20.1,.428,0.0,0.1,.000,8.6,20.0,.430,3.0,5.0,.589,6.2,7.8,14.0,2.4,1.5,0.6,2.8,6.4,20.2,,100,105
PF,36,HOU,2,0,30,3.4,13.5,.250,0.0,0.0,,3.4,13.5,.250,0.0,3.4,.000,6.7,13.5,20.2,0.0,0.0,0.0,1.7,6.7,6.7,,66,101
SG,29,CHH,82,0,2173,12.1,26.5,.455,3.4,8.6,.402,8.6,18.0,.480,2.6,3.0,.873,1.6,4.3,5.9,5.0,2.2,0.6,2.7,3.6,30.2,,109,109
SG,25,PHI,10,0,43,3.5,16.3,.214,0.0,2.3,.000,3.5,14.0,.250,3.5,4.7,.750,0.0,1.2,1.2,1.2,1.2,0.0,3.5,7.0,10.5,,56,115
SG,26,SAS,65,5,980,7.6,20.2,.376,2.4,6.8,.352,5.2,13.4,.389,2.5,3.5,.719,2.4,3.6,6.0,5.1,1.6,0.9,3.3,3.8,20.1,,99,107
C,28,CLE,50,50,1838,8.4,17.3,.488,0.0,0.0,,8.4,17.3,.488,7.3,9.3,.785,3.6,10.8,14.5,4.2,1.2,1.0,3.1,4.1,24.2,,114,103
PF,25,IND,81,4,1732,6.4,12.6,.508,0.0,0.0,.000,6.4,12.6,.509,5.8,9.0,.642,5.6,9.4,15.0,1.6,1.3,2.5,3.2,5.6,18.6,,110,102
SF,23,MIN,68,3,374,5.4,17.1,.317,0.1,0.4,.333,5.3,16.7,.317,6.8,9.2,.735,2.8,4.6,7.5,3.0,2.2,0.5,2.6,4.6,17.8,,92,110
PF,24,IND,66,64,2292,6.9,13.1,.529,0.0,0.0,.000,6.9,13.0,.530,3.5,6.6,.527,6.3,9.8,16.1,2.2,1.1,2.4,2.3,4.8,17.3,,113,102
SG,23,NYK,56,27,1333,9.2,19.6,.471,2.1,5.1,.402,7.2,14.5,.496,3.3,4.0,.825,0.9,1.7,2.6,6.4,1.6,0.2,2.9,4.6,23.8,,112,103
PF,26,DAL,15,5,286,4.3,10.5,.407,0.0,0.0,,4.3,10.5,.407,1.4,2.1,.667,5.3,7.8,13.1,1.1,1.6,0.2,0.9,4.8,9.9,,107,109
PG,30,PHI,72,12,1343,6.6,15.8,.418,1.4,3.9,.352,5.2,11.9,.440,3.1,3.7,.840,1.0,3.5,4.6,9.8,2.4,0.2,4.1,2.8,17.7,,101,111
SG,24,MIL,76,39,2127,8.4,20.2,.415,0.8,3.5,.223,7.6,16.6,.456,5.5,7.9,.698,2.7,4.7,7.4,3.3,2.5,1.2,3.1,5.3,23.1,,100,109
PG,22,LAC,64,6,759,8.2,21.7,.377,1.5,3.6,.404,6.7,18.1,.372,3.9,5.1,.753,1.6,2.7,4.3,5.0,1.8,0.2,3.9,4.4,21.7,,91,112
SG,27,SAS,77,56,1949,8.4,17.3,.487,0.4,1.2,.349,8.0,16.2,.497,3.8,4.6,.824,0.7,3.7,4.4,8.7,1.7,0.0,2.8,4.6,21.1,,115,108
C,24,DEN,80,1,1507,8.3,15.4,.541,0.0,0.1,.000,8.3,15.3,.544,4.5,7.0,.649,4.6,10.2,14.8,1.7,1.6,2.9,3.4,7.3,21.2,,108,99
PG,23,GSW,2,0,11,8.8,26.4,.333,0.0,0.0,,8.8,26.4,.333,0.0,8.8,.000,0.0,0.0,0.0,4.4,8.8,0.0,4.4,4.4,17.6,,60,98
C,25,LAL,79,73,2685,8.5,16.8,.506,0.2,0.9,.191,8.3,15.9,.524,3.9,5.7,.686,5.3,10.7,15.9,5.7,1.7,2.1,3.6,5.4,21.0,,110,105
PG,27,BOS,78,78,2789,7.6,16.5,.462,0.2,1.0,.232,7.4,15.5,.477,3.2,5.0,.641,1.3,2.2,3.5,12.3,1.6,0.2,4.2,3.1,18.7,,103,113
C,31,DAL,54,19,685,3.9,7.7,.500,0.1,0.1,1.000,3.8,7.6,.495,2.0,2.8,.711,3.5,9.1,12.6,2.3,1.2,1.8,3.2,11.8,9.8,,97,107
SG,31,POR,68,68,2334,9.8,23.0,.428,1.5,4.6,.324,8.4,18.4,.454,6.0,7.7,.777,3.2,6.1,9.3,6.9,2.0,0.7,3.5,4.2,27.1,,110,105
C,29,WSB,69,52,1485,6.2,14.9,.417,0.0,0.0,,6.2,14.9,.417,3.0,4.4,.667,3.5,7.5,11.0,1.9,1.2,1.2,3.4,7.5,15.4,,91,111
C,28,POR,6,3,86,3.4,14.1,.240,0.0,0.0,,3.4,14.1,.240,1.1,2.3,.500,9.0,4.5,13.6,2.8,2.3,1.7,1.1,10.2,7.9,,89,105
SG,30,DET,69,69,2591,9.9,22.0,.452,2.4,6.3,.388,7.5,15.7,.477,5.4,6.5,.836,0.7,2.3,3.0,5.1,1.2,0.1,3.1,2.3,27.7,,110,115
C,23,BOS,74,8,1149,6.6,16.3,.406,0.0,0.0,.000,6.6,16.2,.407,4.7,7.0,.675,3.7,7.1,10.8,0.5,1.0,2.3,3.1,7.8,17.9,,92,108
PF,22,PHI,3,0,44,2.3,20.5,.111,0.0,5.7,.000,2.3,14.8,.154,2.3,5.7,.400,5.7,10.3,16.0,4.6,3.4,1.1,4.6,6.8,6.8,,48,103
SF,28,MIL,82,64,2322,8.4,17.5,.478,0.8,2.3,.358,7.5,15.2,.496,3.3,4.1,.799,2.3,4.9,7.2,3.7,1.8,0.6,3.2,5.1,20.8,,104,111
PF,23,ATL,16,0,107,8.1,23.3,.347,0.0,0.5,.000,8.1,22.8,.354,4.3,7.6,.563,3.3,5.2,8.6,3.8,1.0,2.4,2.9,4.3,20.5,,88,104
C,38,LAL,45,2,469,8.4,18.0,.464,0.0,0.0,,8.4,18.0,.464,5.8,8.5,.684,1.2,5.8,7.0,2.4,0.4,0.3,3.2,9.7,22.5,,100,112
SG,28,NJN,82,82,2727,8.7,18.9,.458,0.6,1.8,.354,8.0,17.1,.469,3.1,4.0,.770,1.7,3.4,5.2,4.3,2.2,0.6,2.5,2.8,21.1,,106,107
SG,32,ATL,82,0,2147,7.5,16.8,.446,1.8,5.2,.348,5.7,11.6,.491,2.7,3.7,.727,1.7,4.9,6.6,6.5,3.2,0.6,3.1,3.8,19.5,,108,101
SF,30,HOU,67,8,1606,6.5,14.7,.446,1.8,5.3,.335,4.8,9.4,.508,4.8,5.6,.860,0.9,4.8,5.7,6.5,1.6,0.3,3.4,3.9,19.7,,110,104
SF,25,DET,73,73,2409,7.6,16.7,.455,0.6,1.8,.299,7.1,14.9,.474,2.9,3.7,.803,1.4,4.1,5.6,4.2,1.1,0.6,2.7,3.7,18.7,,102,114
SF,33,SAS,77,75,2590,9.8,19.9,.494,2.7,6.8,.395,7.1,13.1,.546,1.7,2.2,.776,1.4,3.8,5.2,1.6,1.4,0.2,1.5,2.9,24.1,,119,108
