player,pos_x,age_x,team_id_x,g_x,mp_x,fg_per_poss,fga_per_poss,fg_pct_x,fg3_per_poss,fg3a_per_poss,fg3_pct_x,fg2_per_poss,fg2a_per_poss,fg2_pct_x,ft_per_poss,fta_per_poss,ft_pct_x,orb_per_poss,drb_per_poss,trb_per_poss,ast_per_poss,stl_per_poss,blk_per_poss,tov_per_poss,pf_per_poss,pts_per_poss,off_rtg,def_rtg,per,ts_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,ws-dum,ows,dws,ws,ws_per_48,bpm-dum,obpm,dbpm,bpm,vorp,votes_first,points_won,mp_per_g,fg_per_g,fga_per_g,fg3_per_g,fg3a_per_g,fg2_per_g,fg2a_per_g,efg_pct,ft_per_g,fta_per_g,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,pts_per_g,fg_per_mp,fga_per_mp,fg3_per_mp,fg3a_per_mp,fg2_per_mp,fg2a_per_mp,ft_per_mp,fta_per_mp,orb_per_mp,drb_per_mp,trb_per_mp,ast_per_mp,stl_per_mp,blk_per_mp,tov_per_mp,pf_per_mp,pts_per_mp
Trevor Ariza,SF,30,HOU,81.0,2859.0,6.1,14.8,0.41600000000000004,3.2,8.6,0.371,3.0,6.2,0.478,2.2,2.8,0.7829999999999999,1.2,5.1,6.3,3.2,2.8,0.4,1.9,3.0,17.6,110.0,108.0,12.9,0.551,0.581,0.187,2.6,11.6,7.1,10.0,2.8,0.8,10.8,15.7,,3.1,2.3,5.4,0.09,,1.2,0.3,1.5,2.5,0.0,0.0,35.3,4.4,10.6,2.3,6.2,2.1,4.4,0.523,1.6,2.0,0.8,3.7,4.5,2.3,2.0,0.3,1.4,2.2,12.7,4.5,10.8,2.3,6.3,2.2,4.5,1.6,2.0,0.8,3.8,4.6,2.4,2.0,0.3,1.4,2.2,12.9
Darrell Arthur,PF,27,DEN,70.0,1516.0,7.3,16.2,0.452,1.5,3.9,0.385,5.8,12.3,0.473,1.3,1.8,0.755,2.8,6.8,9.7,3.2,1.8,1.6,2.2,6.1,17.4,104.0,108.0,12.5,0.514,0.239,0.10800000000000001,6.2,15.4,10.7,10.0,1.8,2.6,11.4,16.7,,1.0,1.3,2.3,0.07200000000000001,,-1.2,0.8,-0.3,0.6,0.0,0.0,21.7,3.2,7.0,0.6,1.7,2.5,5.3,0.498,0.6,0.8,1.2,3.0,4.2,1.4,0.8,0.7,0.9,2.6,7.5,5.2,11.6,1.1,2.8,4.2,8.8,0.9,1.3,2.0,4.9,7.0,2.3,1.3,1.1,1.6,4.4,12.5
Ömer Aşık,C,29,NOP,68.0,1178.0,4.4,8.2,0.5329999999999999,0.0,0.0,,4.4,8.2,0.5329999999999999,2.6,4.7,0.545,5.1,12.4,17.4,1.1,0.9,1.0,2.5,5.2,11.3,106.0,108.0,11.0,0.551,0.0,0.574,10.9,28.7,19.5,3.1,0.9,1.6,19.7,11.4,,0.7,1.0,1.7,0.07,,-4.0,-0.2,-4.2,-0.7,0.0,0.0,17.3,1.5,2.9,0.0,0.0,1.5,2.9,0.5329999999999999,0.9,1.6,1.8,4.3,6.1,0.4,0.3,0.3,0.9,1.8,4.0,3.2,6.0,0.0,0.0,3.2,6.0,1.9,3.4,3.7,9.0,12.7,0.8,0.6,0.7,1.8,3.8,8.2
D.J. Augustin,PG,28,TOT,62.0,1178.0,6.3,14.8,0.423,2.9,7.1,0.405,3.4,7.7,0.44,4.4,5.4,0.805,0.3,3.7,4.0,8.4,1.6,0.2,3.6,3.6,19.8,113.0,111.0,13.9,0.575,0.48,0.366,0.8,8.0,4.4,25.3,1.6,0.3,17.1,18.0,,2.0,0.6,2.6,0.106,,1.0,-2.7,-1.7,0.1,0.0,0.0,19.0,2.4,5.6,1.1,2.7,1.3,2.9,0.52,1.7,2.1,0.1,1.4,1.5,3.2,0.6,0.1,1.4,1.4,7.5,4.5,10.7,2.1,5.1,2.4,5.6,3.1,3.9,0.2,2.7,2.9,6.1,1.2,0.1,2.6,2.6,14.3
Leandro Barbosa,SG,33,GSW,68.0,1079.0,7.7,16.6,0.462,1.7,4.9,0.355,5.9,11.6,0.508,2.3,2.8,0.8390000000000001,1.3,4.0,5.2,3.7,2.0,0.4,2.4,4.8,19.4,106.0,106.0,11.7,0.545,0.297,0.168,3.0,8.4,5.8,10.6,2.0,0.7,11.8,18.1,,0.9,1.2,2.1,0.092,,-1.2,-0.9,-2.1,0.0,0.0,0.0,15.9,2.5,5.4,0.6,1.6,1.9,3.8,0.515,0.8,0.9,0.4,1.3,1.7,1.2,0.6,0.1,0.8,1.6,6.4,5.7,12.3,1.3,3.7,4.4,8.7,1.7,2.1,0.9,3.0,3.9,2.7,1.5,0.3,1.8,3.6,14.4
J.J. Barea,PG,31,DAL,74.0,1667.0,9.7,21.7,0.446,3.1,7.9,0.385,6.6,13.8,0.48100000000000004,2.3,2.9,0.7709999999999999,0.8,3.8,4.6,9.2,0.8,0.1,3.5,3.4,24.7,106.0,111.0,15.4,0.536,0.366,0.135,1.7,8.3,5.0,31.5,0.8,0.1,13.0,23.8,,2.1,0.7,2.8,0.08199999999999999,,1.6,-2.8,-1.2,0.3,0.0,0.0,22.5,4.3,9.6,1.4,3.5,2.9,6.1,0.516,1.0,1.3,0.4,1.7,2.1,4.1,0.4,0.0,1.5,1.5,10.9,6.8,15.4,2.2,5.6,4.7,9.7,1.6,2.1,0.6,2.7,3.3,6.5,0.6,0.0,2.4,2.4,17.4
Harrison Barnes,SF,23,GSW,66.0,2042.0,7.0,15.0,0.466,1.9,5.1,0.38299999999999995,5.0,9.9,0.508,2.4,3.2,0.7609999999999999,1.8,5.9,7.7,2.8,1.0,0.2,1.3,3.2,18.3,114.0,107.0,12.3,0.5589999999999999,0.33799999999999997,0.212,4.3,12.4,8.6,7.8,1.0,0.4,7.6,15.9,,3.1,1.9,4.9,0.11599999999999999,,0.4,-0.6,-0.2,0.9,0.0,0.0,30.9,4.5,9.6,1.2,3.2,3.2,6.3,0.531,1.5,2.0,1.2,3.8,4.9,1.8,0.6,0.2,0.9,2.1,11.7,5.2,11.2,1.4,3.8,3.8,7.4,1.8,2.4,1.4,4.4,5.7,2.1,0.7,0.2,1.0,2.4,13.6
Matt Barnes,SF,35,MEM,76.0,2190.0,6.2,16.3,0.381,2.8,8.7,0.322,3.4,7.6,0.449,2.6,3.2,0.804,2.0,7.9,9.9,3.8,1.8,1.3,2.8,5.5,17.8,99.0,107.0,11.7,0.503,0.534,0.19899999999999998,4.2,18.3,10.9,11.6,1.8,2.4,13.8,17.9,,0.4,2.2,2.6,0.055999999999999994,,-0.4,0.8,0.4,1.3,0.0,0.0,28.8,3.5,9.1,1.6,4.9,1.9,4.3,0.467,1.5,1.8,1.1,4.4,5.5,2.1,1.0,0.8,1.6,3.1,10.0,4.3,11.4,2.0,6.1,2.4,5.3,1.8,2.3,1.4,5.5,6.9,2.7,1.3,0.9,2.0,3.8,12.5
Will Barton,SG,25,DEN,82.0,2353.0,9.1,20.9,0.43200000000000005,2.4,6.9,0.345,6.7,14.0,0.47600000000000003,4.6,5.7,0.8059999999999999,1.3,8.9,10.1,4.3,1.5,0.8,3.0,3.1,25.1,105.0,108.0,16.0,0.535,0.331,0.273,2.7,20.0,11.2,14.4,1.5,1.3,11.2,23.0,,2.4,1.9,4.3,0.08800000000000001,,0.3,-0.4,-0.1,1.1,0.0,0.0,28.7,5.2,12.0,1.4,4.0,3.8,8.0,0.489,2.6,3.3,0.7,5.1,5.8,2.5,0.9,0.5,1.7,1.8,14.4,6.5,15.0,1.7,5.0,4.8,10.1,3.3,4.1,0.9,6.4,7.3,3.1,1.1,0.6,2.1,2.2,18.0
Brandon Bass,PF,30,LAL,66.0,1342.0,6.5,11.9,0.5489999999999999,0.0,0.1,0.0,6.5,11.8,0.552,4.7,5.5,0.845,3.9,6.8,10.7,2.8,1.2,2.1,1.6,4.7,17.7,127.0,111.0,17.4,0.619,0.006,0.467,8.1,15.0,11.4,9.2,1.2,3.2,9.9,13.9,,3.4,0.7,4.1,0.146,,0.1,0.7,0.8,1.0,0.0,0.0,20.3,2.6,4.8,0.0,0.0,2.6,4.8,0.5489999999999999,1.9,2.2,1.6,2.7,4.3,1.1,0.5,0.8,0.6,1.9,7.2,4.7,8.5,0.0,0.1,4.7,8.5,3.4,4.0,2.8,4.9,7.6,2.0,0.9,1.5,1.1,3.4,12.7
Nicolas Batum,SF,27,CHO,70.0,2448.0,7.6,17.9,0.426,2.8,8.2,0.348,4.8,9.7,0.49200000000000005,3.3,3.9,0.8490000000000001,1.1,7.6,8.8,8.3,1.3,0.9,4.2,2.3,21.4,104.0,105.0,15.6,0.546,0.457,0.22,2.4,16.8,9.6,26.9,1.3,1.4,17.6,21.4,,2.0,2.9,5.0,0.09699999999999999,,1.1,0.9,2.0,2.5,0.0,0.0,35.0,5.3,12.5,2.0,5.7,3.3,6.8,0.506,2.3,2.7,0.8,5.3,6.1,5.8,0.9,0.6,2.9,1.6,14.9,5.5,12.8,2.0,5.9,3.4,7.0,2.4,2.8,0.8,5.5,6.3,5.9,1.0,0.6,3.0,1.7,15.4
Jerryd Bayless,SG,27,MIL,52.0,1505.0,6.3,14.8,0.423,3.4,7.8,0.43700000000000006,2.8,7.0,0.408,2.4,3.0,0.778,0.7,4.1,4.8,5.5,1.6,0.4,2.5,3.8,18.3,110.0,112.0,12.4,0.568,0.529,0.20600000000000002,1.6,9.0,5.4,16.2,1.6,0.6,13.3,16.4,,1.8,0.6,2.4,0.075,,1.1,-2.1,-1.0,0.4,0.0,0.0,28.9,3.6,8.4,1.9,4.4,1.6,4.0,0.539,1.3,1.7,0.4,2.3,2.7,3.1,0.9,0.2,1.4,2.1,10.4,4.4,10.5,2.4,5.5,2.0,4.9,1.7,2.2,0.5,2.9,3.4,3.9,1.1,0.3,1.7,2.7,12.9
Aron Baynes,C,29,DET,81.0,1233.0,7.9,15.7,0.505,0.0,0.1,0.0,7.9,15.6,0.508,5.2,6.8,0.764,5.7,10.0,15.7,2.1,0.9,2.1,2.7,6.2,21.0,114.0,104.0,17.8,0.563,0.005,0.43,11.9,22.5,17.0,6.6,0.9,3.2,12.8,18.5,,2.4,1.7,4.1,0.158,,-1.3,1.1,-0.2,0.6,0.0,0.0,15.2,2.4,4.7,0.0,0.0,2.4,4.7,0.505,1.6,2.0,1.7,3.0,4.7,0.6,0.3,0.6,0.8,1.9,6.3,5.7,11.2,0.0,0.1,5.7,11.2,3.7,4.8,4.1,7.1,11.2,1.5,0.6,1.5,2.0,4.4,15.0
Kent Bazemore,SF,26,ATL,75.0,2083.0,7.6,17.2,0.441,2.6,7.2,0.35700000000000004,5.0,10.0,0.502,2.9,3.6,0.815,0.7,8.3,9.0,4.1,2.3,0.9,3.3,4.2,20.7,99.0,100.0,13.4,0.551,0.42100000000000004,0.20800000000000002,1.5,18.0,9.9,12.7,2.3,1.4,14.8,20.0,,0.3,3.8,4.1,0.094,,-1.3,1.6,0.3,1.2,0.0,0.0,27.8,4.3,9.7,1.5,4.1,2.8,5.6,0.517,1.6,2.0,0.4,4.7,5.1,2.3,1.3,0.5,1.8,2.3,11.6,5.5,12.5,1.9,5.3,3.6,7.3,2.1,2.6,0.5,6.1,6.6,3.0,1.7,0.7,2.4,3.0,15.1
Bradley Beal,SG,22,WAS,55.0,1708.0,10.2,22.8,0.449,3.0,7.7,0.387,7.2,15.1,0.48100000000000004,3.9,5.0,0.767,1.2,4.2,5.4,4.6,1.5,0.3,3.2,3.3,27.3,103.0,108.0,15.5,0.547,0.33899999999999997,0.22,2.6,9.8,6.2,15.6,1.5,0.5,11.3,25.3,,1.4,1.3,2.7,0.076,,1.0,-1.6,-0.6,0.6,0.0,0.0,31.1,6.5,14.5,1.9,4.9,4.6,9.6,0.515,2.5,3.2,0.7,2.7,3.4,2.9,1.0,0.2,2.0,2.1,17.4,7.6,16.8,2.2,5.7,5.4,11.1,2.8,3.7,0.9,3.1,4.0,3.4,1.1,0.2,2.4,2.5,20.2
Marco Belinelli,SG,29,SAC,68.0,1672.0,7.0,18.2,0.386,2.6,8.5,0.306,4.4,9.7,0.456,3.3,4.0,0.833,0.3,3.1,3.4,3.6,1.1,0.1,2.3,2.6,20.0,99.0,113.0,9.4,0.5,0.46799999999999997,0.217,0.7,6.9,3.8,11.1,1.1,0.1,10.3,19.7,,0.2,0.3,0.5,0.013999999999999999,,-1.3,-2.9,-4.2,-0.9,0.0,0.0,24.6,3.6,9.3,1.3,4.4,2.3,5.0,0.457,1.7,2.0,0.1,1.6,1.7,1.9,0.5,0.0,1.2,1.3,10.2,5.3,13.7,2.0,6.4,3.3,7.3,2.5,3.0,0.2,2.3,2.5,2.7,0.8,0.0,1.7,2.0,15.0
Patrick Beverley,PG,27,HOU,71.0,2041.0,6.2,14.3,0.434,3.0,7.5,0.4,3.2,6.8,0.47200000000000003,1.4,2.1,0.682,1.8,4.3,6.0,5.8,2.3,0.6,2.2,5.6,16.9,114.0,110.0,13.0,0.5529999999999999,0.522,0.14800000000000002,3.9,9.6,6.8,17.9,2.3,1.1,12.6,15.3,,3.1,1.3,4.4,0.102,,1.4,-0.3,1.1,1.6,0.0,0.0,28.7,3.6,8.4,1.7,4.4,1.9,4.0,0.539,0.8,1.2,1.0,2.5,3.5,3.4,1.3,0.4,1.3,3.3,9.9,4.6,10.5,2.2,5.5,2.4,5.0,1.1,1.6,1.3,3.1,4.4,4.2,1.7,0.5,1.6,4.1,12.3
Bismack Biyombo,C,23,TOR,82.0,1808.0,4.5,8.2,0.542,0.0,0.0,0.0,4.5,8.2,0.544,4.1,6.5,0.628,5.2,13.5,18.7,0.8,0.5,3.8,2.0,6.4,13.0,118.0,101.0,14.9,0.586,0.003,0.785,11.7,29.5,20.8,2.4,0.5,6.1,15.5,11.5,,2.8,3.1,5.9,0.156,,-2.4,2.3,-0.1,0.9,0.0,0.0,22.0,1.9,3.5,0.0,0.0,1.9,3.5,0.542,1.7,2.8,2.2,5.8,8.0,0.4,0.2,1.6,0.9,2.7,5.5,3.1,5.7,0.0,0.0,3.1,5.7,2.8,4.5,3.6,9.4,13.0,0.6,0.4,2.6,1.4,4.5,9.0
Nemanja Bjelica,PF,27,MIN,60.0,1075.0,5.2,11.0,0.46799999999999997,2.3,5.9,0.384,2.9,5.2,0.564,1.9,2.6,0.727,2.3,7.5,9.8,3.9,1.2,1.0,2.2,7.2,14.4,114.0,110.0,11.2,0.594,0.532,0.23399999999999999,5.4,17.2,11.4,11.4,1.2,1.6,15.3,12.8,,1.4,0.6,1.9,0.087,,0.5,-0.2,0.3,0.6,0.0,0.0,17.9,1.8,3.9,0.8,2.1,1.0,1.8,0.57,0.7,0.9,0.8,2.7,3.5,1.4,0.4,0.4,0.8,2.6,5.1,3.7,7.9,1.6,4.2,2.1,3.7,1.3,1.8,1.6,5.4,7.0,2.8,0.9,0.7,1.6,5.2,10.3
Eric Bledsoe,PG,26,PHO,31.0,1059.0,10.3,22.6,0.45299999999999996,2.2,5.9,0.37200000000000005,8.1,16.7,0.48200000000000004,6.3,7.9,0.802,0.8,4.9,5.8,8.7,2.9,0.9,5.1,3.5,29.1,107.0,107.0,20.0,0.557,0.262,0.35,1.8,11.2,6.4,31.8,2.9,1.5,16.2,27.2,,1.6,1.0,2.5,0.11599999999999999,,2.7,0.1,2.8,1.3,0.0,0.0,34.2,7.2,15.9,1.5,4.2,5.6,11.7,0.502,4.5,5.5,0.6,3.5,4.0,6.1,2.0,0.6,3.5,2.4,20.4,7.6,16.7,1.6,4.4,5.9,12.3,4.7,5.8,0.6,3.6,4.2,6.5,2.1,0.6,3.7,2.5,21.5
Bojan Bogdanović,SF,26,BRK,79.0,2115.0,7.7,17.8,0.433,3.1,8.1,0.382,4.6,9.8,0.474,2.6,3.1,0.833,0.9,5.2,6.1,2.4,0.7,0.1,2.7,2.8,21.1,102.0,115.0,10.7,0.55,0.451,0.17600000000000002,1.9,11.8,6.8,7.3,0.7,0.2,12.5,19.4,,0.9,0.0,0.9,0.021,,-0.5,-2.9,-3.4,-0.8,0.0,0.0,26.8,4.1,9.5,1.6,4.3,2.5,5.2,0.519,1.4,1.7,0.5,2.8,3.2,1.3,0.4,0.1,1.5,1.5,11.2,5.5,12.7,2.2,5.8,3.3,7.0,1.9,2.2,0.6,3.7,4.3,1.7,0.5,0.1,2.0,2.0,15.1
Andrew Bogut,C,31,GSW,70.0,1451.0,5.8,9.3,0.627,0.0,0.0,1.0,5.8,9.3,0.626,0.8,1.7,0.48,4.0,12.4,16.4,5.4,1.1,3.8,2.8,7.4,12.5,120.0,99.0,15.9,0.623,0.004,0.179,9.5,26.0,18.3,14.8,1.1,5.8,21.6,11.4,,2.6,2.9,5.4,0.18,,-0.6,5.1,4.5,2.4,0.0,0.0,20.7,2.5,4.0,0.0,0.0,2.5,4.0,0.629,0.3,0.7,1.7,5.3,7.0,2.3,0.5,1.6,1.2,3.2,5.4,4.3,6.9,0.0,0.0,4.3,6.9,0.6,1.2,3.0,9.2,12.2,4.0,0.8,2.8,2.1,5.5,9.3
Devin Booker,SG,19,PHO,76.0,2108.0,8.5,20.0,0.423,2.3,6.7,0.34299999999999997,6.2,13.4,0.46399999999999997,5.0,5.9,0.84,0.6,3.7,4.3,4.6,1.0,0.5,3.7,5.2,24.2,102.0,112.0,11.9,0.535,0.33299999999999996,0.295,1.4,8.4,4.8,15.8,1.0,0.8,14.0,23.0,,1.2,0.7,1.9,0.043,,-0.6,-2.4,-3.1,-0.6,0.0,0.0,27.7,4.8,11.4,1.3,3.8,3.5,7.6,0.48,2.8,3.4,0.4,2.1,2.5,2.6,0.6,0.3,2.1,3.0,13.8,6.3,14.8,1.7,4.9,4.6,9.9,3.7,4.4,0.5,2.7,3.2,3.4,0.8,0.3,2.7,3.8,17.9
Trevor Booker,PF,28,UTA,79.0,1632.0,6.1,12.5,0.49,0.4,1.3,0.293,5.8,11.2,0.513,2.3,3.4,0.67,5.4,9.2,14.6,2.7,1.9,1.3,2.6,5.5,15.0,109.0,102.0,14.4,0.5329999999999999,0.106,0.273,11.9,20.4,16.2,8.2,1.9,2.1,15.7,14.6,,1.8,2.6,4.3,0.128,,-0.9,2.3,1.4,1.4,0.0,0.0,20.7,2.4,4.9,0.2,0.5,2.3,4.4,0.505,0.9,1.3,2.1,3.6,5.7,1.1,0.7,0.5,1.0,2.1,5.9,4.2,8.6,0.3,0.9,3.9,7.7,1.6,2.3,3.7,6.3,10.0,1.9,1.3,0.9,1.8,3.7,10.2
