player,pos,age,mp_x,fg_pct_x,trb_per_poss,ast_per_poss,stl_per_poss,blk_per_poss,pts_per_poss,off_rtg,def_rtg,per,ts_pct,trb_pct,ast_pct,usg_pct,ws,bpm,vorp,efg_pct,ft_per_g,fta_per_g,ft_pct_y,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,pts_per_g,fga_per_g,points_won
Álex Abrines,SG,24,1134.0,0.395,5.0,1.2,1.7,0.4,15.4,116.0,110.0,9.0,0.5670000000000001,5.6,3.4,12.7,2.2,-2.2,-0.1,0.54,0.5,0.6,0.848,0.3,1.2,1.5,0.4,0.5,0.1,0.3,1.7,4.7,3.9,0.0
Quincy Acy,PF,27,1359.0,0.35600000000000004,9.2,2.0,1.2,1.0,14.7,99.0,110.0,8.2,0.525,10.0,6.0,14.4,1.0,-2.2,-0.1,0.496,0.7,0.9,0.8170000000000001,0.6,3.1,3.7,0.8,0.5,0.4,0.9,2.1,5.9,5.2,0.0
Steven Adams,C,24,2487.0,0.629,13.7,1.8,1.8,1.6,21.1,125.0,107.0,20.6,0.63,15.3,5.5,16.7,9.7,3.3,3.3,0.629,2.1,3.8,0.5589999999999999,5.1,4.0,9.0,1.2,1.2,1.0,1.7,2.8,13.9,9.4,0.0
Bam Adebayo,C,20,1368.0,0.512,14.0,3.7,1.2,1.5,17.5,116.0,105.0,15.7,0.57,15.6,11.0,15.9,4.2,0.2,0.8,0.512,1.9,2.6,0.721,1.7,3.8,5.5,1.5,0.5,0.6,1.0,2.0,6.9,4.9,0.0
LaMarcus Aldridge,C,32,2509.0,0.51,12.8,3.1,0.9,1.8,34.9,118.0,105.0,25.0,0.57,14.0,11.3,29.1,10.9,3.3,3.3,0.52,4.5,5.3,0.8370000000000001,3.3,5.2,8.5,2.0,0.6,1.2,1.5,2.1,23.1,18.0,6.0
Jarrett Allen,C,19,1441.0,0.589,13.1,1.7,0.9,3.0,19.8,119.0,108.0,17.5,0.636,14.3,5.4,16.3,4.2,0.2,0.8,0.596,1.6,2.0,0.7759999999999999,2.0,3.4,5.4,0.7,0.4,1.2,1.1,2.0,8.2,5.5,0.0
Al-Farouq Aminu,PF,27,2072.0,0.395,12.6,2.0,1.9,1.0,15.5,105.0,104.0,12.0,0.522,13.8,5.8,14.8,4.2,1.1,1.6,0.503,0.9,1.2,0.738,1.4,6.2,7.6,1.2,1.1,0.6,1.1,2.0,9.3,8.4,0.0
Kyle Anderson,SF,24,1978.0,0.527,10.1,5.2,2.9,1.5,14.9,114.0,101.0,15.9,0.5820000000000001,11.1,14.7,13.5,6.2,4.1,3.0,0.5489999999999999,1.4,2.0,0.7120000000000001,1.1,4.2,5.4,2.7,1.6,0.8,1.3,1.5,7.9,5.9,0.0
Ryan Anderson,PF,29,1725.0,0.431,9.4,1.7,0.7,0.6,17.6,121.0,109.0,12.6,0.5920000000000001,10.8,5.1,14.4,4.8,0.2,1.0,0.568,1.1,1.4,0.774,1.4,3.6,5.0,0.9,0.4,0.3,0.6,1.9,9.3,7.3,0.0
Giannis Antetokounmpo,PF,23,2756.0,0.529,13.6,6.5,2.0,1.9,36.4,116.0,106.0,27.3,0.598,16.0,23.7,31.2,11.9,5.8,5.4,0.545,6.5,8.5,0.76,2.1,8.0,10.0,4.8,1.5,1.4,3.0,3.1,26.9,18.7,75.0
Carmelo Anthony,PF,33,2501.0,0.40399999999999997,9.0,2.0,0.9,1.0,25.0,104.0,109.0,12.7,0.503,10.0,6.5,23.2,3.7,-3.8,-1.1,0.47600000000000003,1.9,2.5,0.767,0.9,4.9,5.8,1.3,0.6,0.6,1.3,2.5,16.2,15.0,0.0
OG Anunoby,SF,20,1481.0,0.47100000000000003,6.1,1.8,1.7,0.5,14.6,113.0,108.0,10.0,0.5870000000000001,7.0,5.0,12.4,3.0,0.6,1.0,0.5770000000000001,0.5,0.8,0.629,0.6,1.9,2.5,0.7,0.7,0.2,0.6,1.8,5.9,4.7,0.0
Trevor Ariza,SF,32,2269.0,0.41200000000000003,6.4,2.3,2.1,0.3,17.0,114.0,107.0,11.8,0.5670000000000001,7.3,6.8,14.4,5.3,1.5,2.0,0.542,1.1,1.3,0.8540000000000001,0.5,3.9,4.4,1.6,1.5,0.2,0.8,2.0,11.7,9.7,0.0
D.J. Augustin,PG,30,1760.0,0.452,4.5,8.0,1.5,0.0,21.3,116.0,114.0,15.4,0.615,5.0,24.4,18.6,4.1,-0.9,0.5,0.557,2.2,2.5,0.868,0.4,1.7,2.1,3.8,0.7,0.0,1.6,1.3,10.2,7.2,0.0
Lonzo Ball,PG,20,1780.0,0.36,9.7,10.1,2.4,1.2,14.2,97.0,106.0,12.5,0.444,10.8,29.2,17.4,2.0,1.7,1.7,0.44,0.6,1.4,0.451,1.3,5.6,6.9,7.2,1.7,0.8,2.6,2.3,10.2,10.8,0.0
J.J. Barea,PG,33,1603.0,0.439,6.3,13.6,1.1,0.1,25.1,109.0,112.0,17.8,0.545,7.0,45.1,24.9,3.3,0.1,0.8,0.522,1.2,1.5,0.784,0.2,2.7,2.9,6.3,0.5,0.0,2.1,1.2,11.6,10.0,0.0
Harrison Barnes,PF,25,2634.0,0.445,8.9,2.9,0.9,0.3,27.7,105.0,111.0,15.8,0.539,9.9,9.9,25.2,3.8,-2.1,-0.1,0.494,3.4,4.1,0.8270000000000001,1.0,5.1,6.1,2.0,0.6,0.2,1.5,1.2,18.9,15.7,0.0
Will Barton,SG,27,2683.0,0.452,7.6,6.1,1.5,1.0,23.4,113.0,112.0,16.2,0.562,8.6,18.5,20.7,6.2,0.9,2.0,0.528,2.2,2.8,0.805,0.9,4.2,5.0,4.1,1.0,0.6,1.8,2.1,15.7,12.7,0.0
Nicolas Batum,SG,29,1981.0,0.415,7.5,8.6,1.6,0.6,18.2,107.0,110.0,14.4,0.523,8.4,26.2,18.3,3.5,1.4,1.7,0.486,1.7,2.0,0.831,0.9,3.9,4.8,5.5,1.0,0.4,2.0,1.1,11.6,10.2,0.0
Aron Baynes,C,31,1485.0,0.47100000000000003,14.6,3.1,0.7,1.7,16.2,103.0,103.0,12.0,0.502,16.0,9.6,16.8,3.0,-1.7,0.1,0.474,0.7,1.0,0.7559999999999999,1.6,3.8,5.4,1.1,0.3,0.6,1.0,2.5,6.0,5.5,0.0
Kent Bazemore,SG,28,1789.0,0.42,6.8,6.2,2.7,1.2,22.8,101.0,108.0,14.5,0.547,7.7,20.1,22.5,2.2,0.5,1.1,0.5,2.5,3.1,0.7959999999999999,0.4,3.4,3.8,3.5,1.5,0.7,2.4,2.3,12.9,10.4,0.0
Bradley Beal,SG,24,2977.0,0.46,6.1,6.2,1.6,0.6,31.0,109.0,110.0,18.4,0.564,6.9,21.0,27.6,6.9,1.7,2.7,0.527,3.6,4.5,0.7909999999999999,0.7,3.7,4.4,4.5,1.2,0.4,2.6,2.0,22.6,18.1,0.0
Michael Beasley,PF,29,1653.0,0.507,12.4,3.7,1.1,1.3,29.3,103.0,110.0,17.8,0.556,13.9,12.5,26.9,2.4,-1.5,0.2,0.528,1.7,2.1,0.78,1.3,4.3,5.6,1.7,0.5,0.6,1.9,2.0,13.2,10.9,0.0
Marco Belinelli,SG,31,1947.0,0.441,3.8,3.7,1.6,0.3,24.2,110.0,111.0,14.1,0.581,4.3,11.9,20.7,3.7,-1.3,0.3,0.539,1.9,2.0,0.9079999999999999,0.3,1.6,1.9,1.9,0.8,0.2,1.2,1.1,12.1,9.6,0.0
Dragan Bender,PF,20,2069.0,0.386,8.4,3.0,0.5,1.2,12.3,95.0,114.0,7.1,0.524,9.3,8.9,12.7,0.1,-2.7,-0.4,0.508,0.5,0.6,0.765,0.5,3.9,4.4,1.6,0.3,0.6,1.4,2.0,6.5,5.9,0.0
Dāvis Bertāns,PF,25,1086.0,0.44,7.1,3.4,1.2,1.3,21.2,115.0,106.0,14.1,0.588,7.8,10.3,17.4,3.1,1.0,0.8,0.568,0.5,0.6,0.816,0.2,1.8,2.0,1.0,0.3,0.4,0.5,1.2,5.9,4.8,0.0
Bismack Biyombo,C,25,1495.0,0.52,15.3,2.2,0.7,3.1,15.3,108.0,107.0,14.1,0.556,17.2,6.5,14.9,2.9,-1.6,0.2,0.52,1.2,1.9,0.65,1.8,4.0,5.7,0.8,0.3,1.2,1.0,1.9,5.7,4.3,0.0
Nemanja Bjelica,PF,29,1371.0,0.461,10.0,3.1,1.8,0.6,16.6,114.0,110.0,12.6,0.581,11.5,8.7,14.3,2.8,0.5,0.9,0.563,0.5,0.7,0.8,0.8,3.3,4.1,1.3,0.7,0.2,0.8,2.1,6.8,5.5,0.0
Eric Bledsoe,PG,28,2322.0,0.473,6.1,7.9,3.2,0.9,28.2,109.0,108.0,19.7,0.5820000000000001,7.1,25.7,26.1,5.6,2.1,2.4,0.536,3.4,4.3,0.795,0.7,3.1,3.8,5.0,2.0,0.6,2.9,2.5,17.7,13.4,0.0
Bogdan Bogdanović,SG,25,2175.0,0.446,5.2,6.0,1.7,0.4,21.3,107.0,113.0,13.5,0.556,5.8,18.3,19.6,2.9,-1.0,0.6,0.529,1.3,1.5,0.84,0.4,2.5,2.9,3.3,0.9,0.2,1.6,2.2,11.8,9.9,0.0
Bojan Bogdanović,SF,28,2464.0,0.474,5.5,2.4,1.1,0.2,23.1,114.0,112.0,13.9,0.605,6.2,7.1,19.0,5.4,-0.7,0.8,0.565,2.2,2.6,0.868,0.4,3.0,3.4,1.5,0.7,0.1,1.3,1.6,14.3,10.7,0.0
Devin Booker,SG,21,1865.0,0.43200000000000005,6.3,6.5,1.2,0.4,34.5,105.0,115.0,18.1,0.561,7.0,24.4,31.7,2.4,0.4,1.2,0.501,5.4,6.1,0.878,0.5,4.0,4.5,4.7,0.9,0.3,3.6,3.1,24.9,19.5,0.0
Trevor Booker,PF,30,1158.0,0.516,13.4,3.4,1.2,0.9,18.0,114.0,108.0,14.9,0.557,14.9,10.8,16.6,2.9,-0.5,0.4,0.528,1.0,1.4,0.71,1.7,3.0,4.7,1.2,0.4,0.3,0.9,1.8,6.3,5.0,0.0
Avery Bradley,SG,27,1433.0,0.414,4.0,3.3,1.8,0.3,22.8,92.0,110.0,9.6,0.496,4.5,10.4,23.5,-0.2,-4.2,-0.8,0.474,1.4,1.8,0.768,0.5,2.0,2.5,2.0,1.1,0.2,2.2,2.0,14.3,13.6,0.0
Corey Brewer,SF-SG,31,1208.0,0.449,6.2,2.6,3.2,0.6,15.3,107.0,106.0,11.2,0.534,6.9,7.5,14.3,2.3,-0.6,0.4,0.498,0.9,1.3,0.722,0.6,1.5,2.1,0.9,1.1,0.2,0.7,1.9,5.3,4.4,0.0
Malcolm Brogdon,PG,25,1436.0,0.485,5.4,5.3,1.4,0.5,21.7,112.0,113.0,14.3,0.578,6.4,16.3,19.1,2.7,-1.3,0.2,0.547,1.6,1.8,0.882,0.5,2.8,3.3,3.2,0.9,0.3,1.4,2.7,13.0,10.5,0.0
Dillon Brooks,SF,22,2350.0,0.44,5.5,2.9,1.6,0.4,19.3,100.0,113.0,9.8,0.531,6.3,9.3,18.5,1.2,-3.1,-0.7,0.501,1.5,2.0,0.747,0.6,2.5,3.1,1.6,0.9,0.2,1.5,2.8,11.0,9.4,0.0
Jaylen Brown,SG,21,2152.0,0.465,8.0,2.6,1.6,0.6,23.6,105.0,105.0,13.6,0.562,8.8,8.5,21.4,4.5,-0.2,1.0,0.54,2.1,3.3,0.644,0.9,4.0,4.9,1.6,1.0,0.4,1.8,2.6,14.5,11.5,0.0
Reggie Bullock,SF,26,1732.0,0.489,4.4,2.7,1.4,0.4,20.1,118.0,110.0,13.6,0.615,4.9,8.4,15.7,4.2,0.7,1.2,0.603,0.6,0.8,0.7959999999999999,0.4,2.0,2.5,1.5,0.8,0.2,0.8,1.1,11.3,8.8,0.0
Alec Burks,SG,26,1059.0,0.41100000000000003,9.1,3.2,1.8,0.4,23.4,102.0,105.0,13.1,0.527,10.3,10.0,22.5,1.9,-2.8,-0.2,0.467,1.7,1.9,0.863,0.3,2.7,3.0,1.0,0.6,0.1,0.9,1.2,7.7,6.5,0.0
Jimmy Butler,SG,28,2164.0,0.474,7.3,6.7,2.7,0.6,30.2,122.0,110.0,23.7,0.59,8.4,20.6,24.9,8.9,5.0,3.8,0.512,6.2,7.2,0.8540000000000001,1.3,4.0,5.3,4.9,2.0,0.4,1.8,1.3,22.2,15.6,5.0
Kentavious Caldwell-Pope,SG,24,2458.0,0.426,7.5,3.2,2.1,0.3,19.3,111.0,108.0,13.2,0.561,8.4,9.4,16.9,5.3,1.0,1.9,0.526,2.1,2.6,0.789,0.8,4.4,5.2,2.2,1.4,0.2,1.3,2.0,13.4,10.8,0.0
Clint Capela,C,23,2034.0,0.652,19.4,1.6,1.4,3.3,24.8,126.0,101.0,24.5,0.65,22.2,5.7,19.4,10.2,3.0,2.6,0.652,1.9,3.5,0.56,3.3,7.6,10.8,0.9,0.8,1.9,1.4,2.5,13.9,9.1,0.0
DeMarre Carroll,PF,31,2180.0,0.414,10.7,3.3,1.3,0.7,21.9,109.0,110.0,14.3,0.55,11.7,10.5,19.8,4.1,0.2,1.2,0.506,2.6,3.4,0.764,1.4,5.1,6.6,2.0,0.8,0.4,1.4,2.3,13.5,10.8,0.0
Vince Carter,SF,41,1026.0,0.40299999999999997,7.3,3.4,2.1,1.3,15.4,103.0,110.0,10.8,0.523,8.2,9.7,14.7,1.2,-1.1,0.2,0.504,0.5,0.6,0.757,0.3,2.2,2.6,1.2,0.7,0.4,0.6,1.7,5.4,4.9,0.0
