player,pos,age,mp_x,fg_pct_x,trb_per_poss,ast_per_poss,stl_per_poss,blk_per_poss,pts_per_poss,off_rtg,def_rtg,per,ts_pct,trb_pct,ast_pct,usg_pct,ws,bpm,vorp,efg_pct,ft_per_g,fta_per_g,ft_pct_y,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,pts_per_g,points_won
Mahmoud Abdul-Rauf,PG,26,0.5869250795487417,0.7173553719008264,0.14583333333333334,0.5952380952380952,0.372093023255814,0.014084507042253523,0.6611764705882354,0.8085106382978723,0.9655172413793104,0.6326530612244898,0.7776162790697676,0.14661654135338345,0.7067209775967414,0.7537537537537539,0.26960784313725494,0.11956521739130437,0.18823529411764706,0.7693498452012386,0.34210526315789475,0.27450980392156865,1.0,0.08928571428571429,0.2150537634408602,0.1610738255033557,0.6071428571428572,0.37931034482758624,0.022222222222222223,0.5,0.5384615384615385,0.631578947368421,0.0
Derrick Alston,C,23,0.46687879664448945,0.8462809917355373,0.4041666666666666,0.11904761904761904,0.4186046511627907,0.23943661971830987,0.34352941176470586,0.75177304964539,0.9655172413793104,0.40136054421768713,0.7529069767441862,0.40601503759398494,0.13238289205702647,0.4114114114114114,0.08333333333333334,-0.1956521739130435,0.011764705882352941,0.7941176470588237,0.10526315789473685,0.14705882352941177,0.5279569892473118,0.3035714285714286,0.25806451612903225,0.2751677852348993,0.07142857142857144,0.27586206896551724,0.15555555555555556,0.2,0.6666666666666667,0.20394736842105265,0.0
Ashraf Amaya,PF,24,0.31935203934046863,0.7933884297520661,0.6041666666666666,0.09523809523809523,0.2558139534883721,0.07042253521126761,0.3811764705882353,0.75177304964539,0.9310344827586207,0.40136054421768713,0.7761627906976746,0.6052631578947368,0.10386965376782076,0.4654654654654655,0.08823529411764706,-0.4239130434782609,-0.058823529411764705,0.7430340557275542,0.2368421052631579,0.27450980392156865,0.6999999999999998,0.37500000000000006,0.3763440860215054,0.3758389261744966,0.053571428571428575,0.13793103448275862,0.044444444444444446,0.275,0.717948717948718,0.20723684210526316,0.0
Kenny Anderson,PG,25,0.6780445472953428,0.6909090909090909,0.19166666666666665,0.7678571428571428,0.5813953488372093,0.04225352112676056,0.5552941176470588,0.8368794326241135,0.9482758620689655,0.663265306122449,0.7761627906976746,0.18796992481203006,0.8228105906313645,0.6426426426426427,0.3774509803921569,0.25,0.3058823529411765,0.7337461300309598,0.5,0.48039215686274517,0.8268817204301075,0.16071428571428573,0.2150537634408602,0.19463087248322147,0.7410714285714287,0.5517241379310345,0.044444444444444446,0.525,0.6666666666666667,0.5,0.0
Nick Anderson,SG,28,0.7859415678333815,0.7305785123966942,0.3333333333333333,0.32142857142857145,0.5348837209302325,0.1267605633802817,0.5129411764705882,0.7943262411347518,0.9137931034482759,0.5612244897959184,0.8168604651162792,0.33458646616541354,0.31771894093686354,0.5735735735735736,0.36274509803921573,0.3369565217391305,0.4117647058823529,0.8281733746130032,0.2894736842105263,0.303921568627451,0.7440860215053764,0.2142857142857143,0.45161290322580644,0.36241610738255037,0.32142857142857145,0.5517241379310345,0.13333333333333333,0.45,0.46153846153846156,0.48355263157894735,0.0
Willie Anderson,SG,29,0.5958923922476136,0.7206611570247934,0.25833333333333336,0.2976190476190476,0.4418604651162791,0.21126760563380284,0.44,0.7021276595744681,0.9482758620689655,0.3843537414965987,0.7369186046511629,0.26691729323308266,0.3075356415478615,0.5675675675675675,0.06862745098039216,-0.27173913043478265,-0.03529411764705882,0.715170278637771,0.2236842105263158,0.2058823529411765,0.8709677419354839,0.10714285714285715,0.27956989247311825,0.21476510067114093,0.23214285714285718,0.3448275862068966,0.17777777777777778,0.475,0.7692307692307693,0.32236842105263164,0.0
Greg Anthony,PG,28,0.606306045704368,0.6859504132231404,0.18333333333333335,0.7142857142857143,0.6744186046511628,0.04225352112676056,0.571764705882353,0.7730496453900709,0.9396551724137931,0.6326530612244898,0.7703488372093025,0.18421052631578946,0.8533604887983706,0.6996996996996998,0.23529411764705882,0.14130434782608697,0.19999999999999998,0.7306501547987617,0.4342105263157895,0.4215686274509804,0.829032258064516,0.07142857142857144,0.22580645161290322,0.16778523489932887,0.6160714285714286,0.5862068965517241,0.044444444444444446,0.575,0.5128205128205129,0.46052631578947373,0.0
B.J. Armstrong,PG,28,0.6543245588660689,0.7735537190082644,0.17500000000000002,0.5416666666666666,0.3488372093023256,0.014084507042253523,0.5411764705882353,0.8723404255319149,0.9741379310344828,0.58843537414966,0.8648255813953488,0.17669172932330826,0.5784114052953157,0.5645645645645646,0.3431372549019608,0.010869565217391306,0.1411764705882353,0.8281733746130032,0.3815789473684211,0.33333333333333337,0.9021505376344087,0.053571428571428575,0.2150537634408602,0.1476510067114094,0.43750000000000006,0.27586206896551724,0.022222222222222223,0.4,0.46153846153846156,0.4046052631578948,0.0
Vincent Askew,SG,29,0.4989875614694822,0.8148760330578513,0.2708333333333333,0.2857142857142857,0.3255813953488372,0.05633802816901409,0.4070588235294118,0.7943262411347518,0.9137931034482759,0.40476190476190477,0.8343023255813954,0.2819548872180451,0.2973523421588595,0.4684684684684685,0.2107843137254902,-0.02173913043478261,0.09411764705882353,0.8142414860681116,0.2368421052631579,0.22549019607843138,0.821505376344086,0.16071428571428573,0.23655913978494625,0.21476510067114093,0.2142857142857143,0.24137931034482757,0.044444444444444446,0.35,0.6666666666666667,0.27631578947368424,0.0
Keith Askins,SF,28,0.5487416835406421,0.6644628099173554,0.375,0.20238095238095236,0.3023255813953489,0.23943661971830987,0.2988235294117647,0.7872340425531915,0.896551724137931,0.3401360544217687,0.7994186046511629,0.37218045112781956,0.19959266802443992,0.3573573573573574,0.21568627450980396,0.27173913043478265,0.25882352941176473,0.8173374613003097,0.07894736842105263,0.07843137254901962,0.8483870967741935,0.26785714285714285,0.30107526881720426,0.2885906040268456,0.14285714285714288,0.20689655172413793,0.17777777777777778,0.275,0.9230769230769231,0.2006578947368421,0.0
