player,pos,age,mp_x,fg_pct_x,trb_per_poss,ast_per_poss,stl_per_poss,blk_per_poss,pts_per_poss,off_rtg,def_rtg,per,ts_pct,trb_pct,ast_pct,usg_pct,ws,bpm,vorp,efg_pct,ft_per_g,fta_per_g,ft_pct_y,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,pts_per_g,fga_per_g,points_won
Fred Brown,SG,35,1129.0,0.51,2.6,8.3,2.1,0.1,25.7,111.0,110.0,17.1,0.5529999999999999,3.1,26.6,22.6,2.6,-2.0,0.0,0.519,1.1,1.2,0.895,0.2,0.7,0.9,2.7,0.7,0.0,1.0,1.2,8.5,7.1,0.0
Quinn Buckner,PG,29,1249.0,0.42700000000000005,5.3,8.2,3.2,0.1,12.5,94.0,104.0,9.4,0.456,6.2,21.5,15.0,1.3,-1.6,0.1,0.42700000000000005,0.6,0.9,0.649,0.5,1.2,1.7,2.7,1.1,0.0,1.3,2.4,4.1,4.1,0.0
Don Buse,PG,33,1327.0,0.426,4.1,10.7,3.0,0.0,13.4,106.0,108.0,13.4,0.49200000000000005,5.0,29.4,14.4,2.2,-1.6,0.1,0.452,0.8,1.1,0.7879999999999999,0.4,1.1,1.5,4.0,1.1,0.0,1.1,0.8,5.0,4.6,0.0
Kenny Carr,PF,28,2455.0,0.561,12.4,3.0,1.3,0.6,24.8,112.0,107.0,17.3,0.5920000000000001,15.5,9.1,21.1,6.7,1.0,1.9,0.561,3.0,4.5,0.6729999999999999,2.5,5.3,7.8,1.9,0.8,0.4,2.5,3.3,15.6,11.3,0.0
Joe Barry Carroll,C,25,2962.0,0.47700000000000004,10.0,3.1,1.6,2.2,25.7,103.0,108.0,16.8,0.519,11.7,10.1,24.3,4.7,0.2,1.6,0.47700000000000004,3.9,5.4,0.723,2.9,5.0,8.0,2.5,1.3,1.8,3.4,3.1,20.5,17.4,0.0
Butch Carter,SG,25,2045.0,0.479,3.5,4.7,2.9,0.3,22.5,101.0,107.0,13.5,0.52,4.1,15.0,21.8,2.6,-1.2,0.4,0.488,1.9,2.4,0.764,1.0,1.1,2.1,2.8,1.8,0.2,1.9,2.9,13.4,11.8,0.0
Bill Cartwright,C,26,2487.0,0.561,12.6,2.1,0.9,1.9,25.5,118.0,102.0,18.5,0.637,15.9,6.4,20.6,9.8,2.5,2.8,0.561,5.2,6.5,0.805,2.5,5.9,8.4,1.4,0.6,1.3,2.6,3.4,17.0,10.5,0.0
Harvey Catchings,PF,32,1156.0,0.39899999999999997,11.6,1.8,1.1,3.5,6.2,88.0,101.0,6.7,0.42,13.3,4.6,8.4,1.3,-1.0,0.3,0.39899999999999997,0.3,0.6,0.524,1.3,2.6,3.9,0.6,0.4,1.2,0.8,2.5,2.1,2.2,0.0
Tom Chambers,PF,24,2570.0,0.499,10.0,2.5,0.9,1.0,27.8,110.0,109.0,16.6,0.563,11.8,7.9,24.4,6.1,-0.3,1.1,0.499,4.6,5.7,0.8,2.7,3.8,6.5,1.6,0.6,0.6,2.3,3.8,18.1,13.5,0.0
Maurice Cheeks,PG,27,2494.0,0.55,4.0,9.2,3.3,0.4,18.4,114.0,105.0,16.4,0.591,4.7,27.7,16.3,7.3,2.1,2.6,0.556,2.3,3.1,0.733,0.6,2.1,2.7,6.4,2.3,0.3,2.4,2.6,12.7,9.4,0.0
Lester Conner,SG,24,2573.0,0.493,5.5,7.2,2.9,0.2,16.4,114.0,109.0,15.1,0.537,6.5,20.9,14.9,5.9,1.6,2.3,0.494,2.3,3.2,0.718,1.6,2.1,3.7,4.9,2.0,0.1,1.7,2.1,11.1,8.9,0.0
Darwin Cook,PG,25,1870.0,0.44299999999999995,3.9,8.9,4.1,0.9,17.8,102.0,103.0,14.5,0.48100000000000004,4.8,25.4,18.8,3.6,1.0,1.4,0.451,1.2,1.5,0.754,0.6,1.3,1.9,4.3,2.0,0.4,1.7,2.2,8.7,8.4,0.0
Jeff Cook,C,27,1950.0,0.486,12.2,3.1,1.7,1.2,11.9,109.0,107.0,11.2,0.53,14.1,8.4,11.4,3.7,1.0,1.5,0.48700000000000004,1.2,1.6,0.723,2.1,3.8,6.0,1.5,0.8,0.6,1.1,3.5,5.8,4.8,0.0
Michael Cooper,SG,27,2387.0,0.49700000000000005,5.1,9.3,2.2,1.3,14.3,118.0,107.0,14.1,0.586,6.2,23.5,13.1,6.5,2.0,2.4,0.532,1.9,2.3,0.838,0.6,2.5,3.2,5.9,1.4,0.8,1.8,3.3,9.0,6.7,0.0
Wayne Cooper,C,27,1662.0,0.45899999999999996,13.6,2.2,0.7,3.0,22.7,109.0,106.0,15.8,0.519,17.0,6.2,21.2,4.1,-1.5,0.2,0.45899999999999996,2.3,2.8,0.804,2.2,3.7,5.9,0.9,0.3,1.3,1.4,3.0,9.8,8.2,0.0
Dave Corzine,C,27,2674.0,0.467,10.3,3.6,1.0,2.2,18.1,105.0,107.0,13.5,0.531,12.4,11.1,17.3,4.7,0.7,1.8,0.469,2.8,3.4,0.84,2.1,5.0,7.0,2.5,0.7,1.5,2.1,2.8,12.2,10.0,0.0
Pat Cummings,PF,27,2492.0,0.494,12.8,3.1,1.2,0.4,20.3,105.0,107.0,13.8,0.523,15.3,8.7,19.2,4.2,-1.5,0.3,0.494,1.8,2.4,0.742,1.9,6.3,8.2,2.0,0.8,0.3,1.8,3.5,13.1,11.4,0.0
Terry Cummings,PF,22,2907.0,0.494,12.7,2.3,1.5,0.9,30.3,112.0,111.0,19.8,0.5379999999999999,15.1,7.2,26.6,7.5,0.9,2.2,0.494,4.7,6.5,0.72,4.0,5.6,9.6,1.7,1.1,0.7,2.7,3.7,22.9,18.4,0.0
Quintin Dailey,SG,23,2449.0,0.474,4.6,5.0,2.1,0.2,29.3,103.0,109.0,15.8,0.531,5.5,17.6,27.4,3.7,-1.0,0.6,0.47600000000000003,3.9,4.8,0.8109999999999999,0.7,2.1,2.9,3.1,1.3,0.1,2.7,2.7,18.2,15.0,0.0
Adrian Dantley,SF,27,2984.0,0.5579999999999999,6.9,4.8,0.9,0.1,37.1,126.0,112.0,24.6,0.652,7.9,16.2,28.2,14.6,4.4,4.8,0.5579999999999999,10.3,12.0,0.8590000000000001,2.3,3.4,5.7,3.9,0.8,0.1,3.3,2.5,30.6,18.2,88.0
Brad Davis,PG,28,2665.0,0.53,3.4,10.2,1.7,0.2,16.3,118.0,112.0,14.4,0.593,4.1,27.1,14.4,6.2,-0.7,0.9,0.535,2.5,2.9,0.836,0.5,1.8,2.3,6.9,1.2,0.2,2.0,2.7,11.1,8.0,0.0
Johnny Davis,PG,28,2079.0,0.44299999999999995,3.4,7.9,1.5,0.1,22.4,106.0,111.0,14.3,0.507,3.8,24.4,21.7,3.3,-1.8,0.1,0.44299999999999995,2.9,3.4,0.848,0.7,1.1,1.9,4.3,0.8,0.1,1.8,1.9,12.3,10.7,0.0
Walter Davis,SG,29,2546.0,0.512,3.8,8.0,2.0,0.2,28.9,110.0,110.0,18.5,0.5589999999999999,4.6,25.0,25.9,6.2,0.5,1.6,0.52,3.0,3.5,0.863,0.5,2.1,2.6,5.5,1.4,0.2,2.7,2.6,20.0,16.3,0.0
Darryl Dawkins,C,27,2417.0,0.593,10.4,2.4,1.2,2.6,26.2,113.0,104.0,17.6,0.6409999999999999,12.8,7.2,21.2,7.9,2.4,2.7,0.594,4.2,5.7,0.735,2.0,4.7,6.7,1.5,0.7,1.7,2.9,4.8,16.8,10.6,0.0
Darren Daye,SF,23,1174.0,0.441,7.9,7.4,1.6,0.5,19.1,100.0,108.0,12.3,0.488,9.3,21.8,20.5,1.3,-1.4,0.2,0.441,1.3,1.8,0.7140000000000001,1.2,1.3,2.5,2.3,0.5,0.2,1.3,2.1,6.1,5.4,0.0
James Donaldson,C,26,2525.0,0.596,12.2,1.7,0.8,2.6,18.2,117.0,110.0,15.3,0.648,14.6,4.6,14.5,5.8,1.2,2.1,0.596,3.0,4.0,0.7609999999999999,2.0,5.9,7.9,1.1,0.5,1.7,2.1,2.6,11.8,7.4,0.0
John Drew,SF,29,1797.0,0.479,8.6,3.4,2.2,0.1,36.4,107.0,108.0,20.5,0.552,9.9,12.0,32.9,4.5,-1.2,0.4,0.48200000000000004,5.0,6.4,0.778,1.8,2.4,4.2,1.7,1.1,0.0,2.4,2.6,17.7,13.2,0.0
Larry Drew,PG,25,2363.0,0.462,2.9,11.0,2.4,0.2,23.6,107.0,109.0,16.5,0.513,3.5,34.3,23.1,4.6,-0.9,0.6,0.46299999999999997,3.3,4.3,0.7759999999999999,0.5,1.5,2.0,7.6,1.7,0.1,2.7,2.3,16.4,14.1,0.0
Clyde Drexler,SG,21,1408.0,0.451,7.9,5.2,3.6,1.0,21.2,102.0,105.0,14.5,0.496,9.9,14.7,21.6,2.4,0.9,1.0,0.452,1.5,2.1,0.728,1.4,1.5,2.9,1.9,1.3,0.4,1.5,2.5,7.7,6.8,0.0
T.R. Dunn,SG,28,2705.0,0.47,9.2,3.7,2.8,0.5,7.3,113.0,110.0,10.2,0.523,11.1,9.1,7.4,4.1,2.6,3.1,0.47,1.3,1.8,0.731,2.4,4.7,7.2,2.9,2.2,0.4,1.2,2.9,5.7,4.6,0.0
Mark Eaton,C,27,2139.0,0.466,12.7,2.4,0.5,7.5,9.9,100.0,102.0,12.3,0.49,14.6,6.4,10.6,3.7,1.9,2.1,0.466,0.9,1.5,0.593,1.8,5.5,7.3,1.4,0.3,4.3,1.2,3.7,5.6,5.1,0.0
Jerry Eaves,PG,24,1034.0,0.451,3.8,8.8,1.5,0.2,15.8,100.0,112.0,10.6,0.507,4.3,24.7,17.1,0.7,-5.2,-0.8,0.451,1.2,1.7,0.6970000000000001,0.4,0.7,1.1,2.5,0.4,0.1,1.2,1.1,4.5,3.7,0.0
James Edwards,C,28,1897.0,0.536,8.7,4.6,0.6,0.7,26.4,111.0,110.0,16.2,0.57,10.7,13.9,23.1,4.4,-0.4,0.8,0.536,2.5,3.5,0.72,1.5,3.3,4.8,2.6,0.3,0.4,1.9,3.5,14.7,11.3,0.0
Dale Ellis,SF,23,1059.0,0.456,11.4,2.6,1.9,0.4,25.1,102.0,108.0,15.1,0.503,13.7,7.6,24.6,1.5,-3.0,-0.3,0.469,1.3,1.8,0.7190000000000001,1.6,2.1,3.7,0.8,0.6,0.1,1.2,1.8,8.2,7.4,0.0
Alex English,SF,30,2870.0,0.529,7.0,6.1,1.3,1.4,32.8,114.0,113.0,22.2,0.57,8.5,20.9,27.9,8.2,3.3,3.9,0.529,4.3,5.2,0.8240000000000001,2.6,3.0,5.7,5.0,1.0,1.2,2.7,3.1,26.4,20.9,0.0
Julius Erving,SF,33,2683.0,0.512,9.6,5.6,2.5,2.5,31.0,112.0,102.0,22.9,0.562,11.2,19.3,27.2,10.1,5.9,5.3,0.515,4.7,6.3,0.754,2.5,4.4,6.9,4.0,1.8,1.8,3.0,2.8,22.4,17.2,98.0
Mike Evans,PG,28,1687.0,0.431,3.6,7.4,1.6,0.1,16.2,102.0,114.0,10.4,0.506,4.3,20.1,16.5,0.9,-4.1,-0.9,0.45899999999999996,1.4,1.7,0.847,0.3,1.5,1.8,3.7,0.8,0.1,1.5,2.2,8.1,7.2,0.0
Sleepy Floyd,PG,23,2555.0,0.46299999999999997,4.9,4.9,1.9,0.6,23.5,107.0,110.0,14.6,0.531,5.8,15.1,21.5,4.4,-0.8,0.8,0.467,4.1,5.0,0.816,1.1,2.4,3.5,3.5,1.3,0.4,2.5,2.8,16.8,13.6,0.0
Phil Ford,PG,27,2020.0,0.502,3.1,9.3,1.3,0.2,13.0,109.0,112.0,10.4,0.5479999999999999,3.7,24.5,12.8,2.9,-3.2,-0.6,0.504,1.2,1.4,0.838,0.3,1.3,1.7,5.1,0.7,0.1,1.7,3.0,7.1,5.8,0.0
Rod Foster,PG,23,1424.0,0.44799999999999995,4.0,5.7,1.8,0.3,22.1,102.0,110.0,11.9,0.512,4.9,16.2,21.8,1.6,-3.1,-0.4,0.467,1.5,1.9,0.787,0.5,1.0,1.5,2.2,0.7,0.1,1.4,2.4,8.3,7.3,0.0
World B. Free,SG,30,2375.0,0.445,4.5,4.7,2.0,0.2,34.6,108.0,111.0,18.8,0.512,5.2,16.3,31.3,5.3,0.2,1.3,0.45299999999999996,5.3,6.7,0.784,1.2,1.7,2.9,3.0,1.3,0.1,2.1,2.9,22.3,18.8,1.0
Bill Garnett,PF,23,1529.0,0.47200000000000003,10.5,4.1,1.4,2.1,13.0,115.0,108.0,12.3,0.546,12.6,10.3,12.1,3.5,1.0,1.1,0.47200000000000003,1.6,2.2,0.733,1.5,2.6,4.1,1.6,0.6,0.8,0.9,2.7,5.1,3.7,0.0
George Gervin,SG,31,2584.0,0.49,5.5,3.8,1.4,0.8,34.3,110.0,113.0,19.3,0.551,6.4,12.5,30.1,5.5,-0.4,1.1,0.493,5.6,6.7,0.8420000000000001,1.4,2.7,4.1,2.9,1.0,0.6,2.9,2.9,25.9,20.5,0.0
Artis Gilmore,C,34,2034.0,0.631,14.7,1.6,0.8,2.9,21.8,122.0,108.0,18.8,0.675,17.3,4.3,16.7,6.7,2.7,2.4,0.631,4.4,6.1,0.718,3.3,7.0,10.3,1.1,0.6,2.1,2.3,3.6,15.3,8.7,0.0
Mike Glenn,SG,28,1503.0,0.563,3.5,5.7,1.5,0.2,22.8,116.0,110.0,15.5,0.5820000000000001,4.0,18.8,18.6,3.9,-0.9,0.4,0.564,0.7,0.9,0.8,0.2,1.1,1.3,2.1,0.6,0.1,0.8,1.8,8.4,6.8,0.0
Mike Gminski,C,24,1655.0,0.513,12.2,2.6,1.0,2.0,17.5,110.0,105.0,14.1,0.5720000000000001,14.9,7.2,15.9,4.0,0.3,1.0,0.513,1.8,2.2,0.799,2.0,3.3,5.3,1.1,0.5,0.9,1.5,2.0,7.6,5.6,0.0
Rickey Green,PG,29,2768.0,0.486,3.8,12.4,3.6,0.2,17.7,115.0,107.0,18.0,0.532,4.4,35.9,16.9,7.9,1.4,2.4,0.48700000000000004,2.4,2.9,0.821,0.7,2.1,2.8,9.2,2.7,0.2,2.1,1.9,13.2,11.2,8.0
Dave Greenwood,PF,26,2718.0,0.49,13.9,2.5,1.2,1.3,16.8,107.0,105.0,13.5,0.54,16.6,7.4,15.7,5.7,0.5,1.7,0.49,2.7,3.7,0.737,2.7,7.3,10.1,1.8,0.9,0.9,1.9,3.4,12.2,9.7,0.0
Darrell Griffith,SG,25,2650.0,0.49,5.8,4.9,2.0,0.4,28.2,102.0,109.0,16.1,0.539,6.7,16.5,26.4,3.5,0.0,1.4,0.522,1.8,2.6,0.696,1.2,3.0,4.1,3.5,1.4,0.3,3.0,2.5,20.0,17.4,0.0
Ernie Grunfeld,SG,28,1119.0,0.45899999999999996,5.2,4.7,1.9,0.3,17.2,99.0,105.0,9.6,0.499,6.6,13.7,17.5,1.6,-2.5,-0.1,0.461,0.8,1.1,0.7709999999999999,0.3,1.3,1.6,1.4,0.6,0.1,0.9,2.0,5.2,4.8,0.0
Bill Hanzlik,SF,26,1469.0,0.431,6.1,7.5,2.0,0.6,12.8,108.0,112.0,10.6,0.546,7.3,19.0,13.0,1.9,-1.6,0.1,0.436,2.1,2.6,0.807,0.8,1.7,2.6,3.2,0.9,0.2,1.4,3.2,5.4,3.8,0.0
Derek Harper,PG,22,1712.0,0.44299999999999995,4.9,6.8,2.7,0.6,13.3,97.0,109.0,10.5,0.475,5.8,17.7,14.7,1.3,-1.7,0.1,0.447,0.8,1.2,0.6729999999999999,0.6,1.5,2.1,2.9,1.2,0.3,1.4,1.7,5.7,5.5,0.0
Scott Hastings,PF,23,1135.0,0.46799999999999997,12.0,2.0,1.8,1.6,13.5,105.0,105.0,10.3,0.539,13.6,5.7,13.3,2.1,-0.4,0.5,0.47,1.2,1.5,0.7879999999999999,1.4,2.6,4.0,0.7,0.6,0.5,1.0,3.2,4.5,3.5,0.0
Steve Hawes,PF,33,1153.0,0.48100000000000004,9.2,4.1,1.0,0.7,12.1,107.0,108.0,9.5,0.534,10.8,11.1,11.6,1.8,-2.0,0.0,0.483,0.8,1.0,0.782,0.6,2.2,2.8,1.3,0.3,0.2,0.7,1.8,3.7,3.0,0.0
Gerald Henderson,PG,28,2088.0,0.524,3.4,6.9,2.7,0.3,20.9,110.0,106.0,14.7,0.57,4.0,19.8,18.8,5.3,1.0,1.6,0.5379999999999999,1.7,2.3,0.768,0.9,1.0,1.9,3.8,1.5,0.2,2.1,2.7,11.6,9.2,0.0
Rod Higgins,SF,24,1577.0,0.447,6.3,3.5,1.5,0.9,15.3,104.0,109.0,10.1,0.499,7.5,10.4,15.1,2.0,-1.5,0.2,0.44799999999999995,1.4,2.0,0.7240000000000001,1.1,1.5,2.6,1.5,0.6,0.4,1.0,2.1,6.4,5.5,0.0
Roy Hinson,SF,22,1858.0,0.496,13.2,1.8,0.8,3.8,11.6,99.0,105.0,10.4,0.517,15.3,5.0,11.9,2.5,-0.3,0.8,0.496,0.9,1.5,0.59,2.2,4.1,6.2,0.9,0.4,1.8,1.4,3.8,5.5,4.6,0.0
Craig Hodges,SG,23,1571.0,0.45,2.6,3.5,1.8,0.0,17.9,100.0,115.0,8.7,0.484,3.1,9.8,17.7,0.5,-3.9,-0.8,0.45899999999999996,0.9,1.2,0.75,0.3,0.8,1.1,1.5,0.8,0.0,1.1,2.2,7.8,7.5,0.0
Phil Hubbard,SF,27,1799.0,0.511,10.4,2.4,1.9,0.2,23.7,113.0,109.0,15.9,0.568,12.0,7.2,20.3,4.6,0.4,1.1,0.511,2.8,3.7,0.7390000000000001,2.2,2.6,4.8,1.1,0.9,0.1,1.4,3.1,10.8,7.9,0.0
Geoff Huston,PG,26,2041.0,0.498,2.3,10.0,0.9,0.0,19.5,107.0,114.0,13.3,0.527,2.7,29.9,18.6,2.6,-4.1,-1.1,0.499,1.4,2.0,0.7140000000000001,0.4,0.8,1.2,5.4,0.5,0.0,1.9,1.6,10.5,9.1,0.0
Marc Iavaroni,PF,27,1532.0,0.46299999999999997,9.8,3.0,1.1,1.7,12.4,94.0,105.0,8.1,0.52,11.5,8.3,13.6,1.4,-2.0,0.0,0.46299999999999997,1.2,1.7,0.74,1.2,2.8,4.0,1.2,0.5,0.7,1.6,2.8,5.1,4.1,0.0
Dan Issel,C,35,2076.0,0.493,10.7,3.6,1.3,0.9,31.5,114.0,111.0,21.1,0.561,13.0,11.6,26.6,6.1,-0.3,0.9,0.495,4.8,5.6,0.85,1.5,5.3,6.8,2.3,0.8,0.6,1.6,2.4,19.8,15.2,0.0
Clemon Johnson,C,27,1721.0,0.46799999999999997,11.2,1.5,1.0,1.8,12.7,98.0,105.0,9.1,0.493,13.1,4.3,13.4,2.2,-2.4,-0.2,0.46799999999999997,0.9,1.4,0.611,1.6,3.3,5.0,0.7,0.4,0.8,1.2,2.6,5.7,5.2,0.0
Dennis Johnson,SG,29,2665.0,0.43700000000000006,5.1,6.1,1.7,1.0,19.0,107.0,106.0,12.8,0.515,6.0,16.6,18.4,5.7,0.4,1.6,0.44,3.5,4.1,0.852,1.1,2.4,3.5,4.2,1.2,0.7,2.2,3.1,13.2,11.0,0.0
Eddie Johnson,SG,28,1893.0,0.442,3.9,9.9,1.5,0.2,23.6,100.0,110.0,14.2,0.49700000000000005,4.4,31.5,24.3,1.7,-2.2,-0.1,0.452,2.4,3.2,0.77,0.5,1.7,2.2,5.6,0.9,0.1,2.6,2.3,13.2,11.9,0.0
Frank Johnson,PG,25,2686.0,0.467,3.4,10.4,1.8,0.1,18.0,106.0,109.0,13.6,0.516,4.0,30.4,18.2,4.3,-1.8,0.1,0.473,2.3,3.1,0.742,0.7,1.5,2.2,6.9,1.2,0.1,2.3,2.1,12.0,10.2,0.0
George Johnson,SF,27,2073.0,0.465,10.4,4.4,1.9,1.1,23.9,101.0,105.0,15.3,0.527,12.3,14.0,23.7,3.2,-0.3,0.9,0.47100000000000003,2.8,3.3,0.826,1.7,4.0,5.7,2.4,1.0,0.6,2.3,3.2,13.0,10.9,0.0
Magic Johnson,PG,24,2567.0,0.565,8.9,15.8,2.7,0.9,21.2,118.0,105.0,22.6,0.628,10.8,42.5,19.5,10.2,6.1,5.2,0.569,4.3,5.3,0.81,1.5,5.9,7.3,13.1,2.2,0.7,4.6,2.5,17.6,11.6,305.0
Marques Johnson,SF,27,2715.0,0.502,8.8,5.7,2.1,0.8,28.0,110.0,103.0,19.4,0.534,10.0,18.6,25.2,8.6,3.8,4.0,0.502,3.3,4.6,0.7090000000000001,2.3,4.1,6.5,4.3,1.6,0.6,2.4,2.6,20.7,17.4,1.0
Mickey Johnson,PF,31,2122.0,0.42100000000000004,11.3,4.8,2.2,0.7,23.3,103.0,107.0,15.3,0.51,13.3,14.4,23.1,3.5,0.0,1.1,0.424,4.3,5.5,0.785,2.5,4.1,6.6,2.8,1.3,0.4,2.8,3.7,13.6,10.9,0.0
Steve Johnson,C,26,1487.0,0.5589999999999999,13.3,2.6,1.2,2.2,24.4,102.0,106.0,14.8,0.5770000000000001,16.1,8.1,22.7,2.4,-1.1,0.3,0.5589999999999999,2.0,3.5,0.575,2.0,3.2,5.2,1.0,0.5,0.9,2.0,3.8,9.5,6.7,0.0
Vinnie Johnson,SG,27,1909.0,0.473,5.7,6.6,1.1,0.5,25.7,111.0,112.0,15.9,0.52,6.6,19.4,23.3,4.1,-0.2,0.9,0.475,2.5,3.4,0.753,1.6,1.3,2.9,3.3,0.5,0.2,1.6,2.4,13.0,11.0,0.0
Bobby Jones,PF,32,1761.0,0.523,8.8,5.1,2.9,2.8,16.9,116.0,101.0,16.7,0.589,10.4,14.8,14.7,6.0,4.4,2.8,0.523,2.2,2.8,0.784,1.2,3.1,4.3,2.5,1.4,1.4,1.3,2.7,8.3,5.8,0.0
Caldwell Jones,C,33,2506.0,0.502,10.6,2.9,0.8,1.5,14.7,106.0,108.0,10.9,0.557,12.5,7.6,13.8,4.1,0.0,1.2,0.503,2.0,2.4,0.8370000000000001,2.1,5.1,7.2,1.9,0.6,1.0,2.0,4.1,9.9,7.8,0.0
