player,pos,age,mp_x,fg_pct_x,trb_per_poss,ast_per_poss,stl_per_poss,blk_per_poss,pts_per_poss,off_rtg,def_rtg,per,ts_pct,trb_pct,ast_pct,usg_pct,ws,bpm,vorp,efg_pct,ft_per_g,fta_per_g,ft_pct_y,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,pts_per_g,points_won
Kareem Abdul-Jabbar,C,37,0.8265241986172219,0.9403453689167974,0.6358381502890174,0.26506024096385544,0.2820512820512821,0.3918918918918919,0.7257683215130024,0.967741935483871,0.9210526315789473,0.8641509433962263,0.9235294117647058,0.6683168316831684,0.27348643006263046,0.6923076923076923,0.7133757961783439,0.5764705882352942,0.5476190476190476,0.9403453689167974,0.3978494623655914,0.43859649122807015,0.8070562293274531,0.3888888888888889,0.6590909090909091,0.6030534351145038,0.2302158273381295,0.26666666666666666,0.37500000000000006,0.5208333333333334,0.7142857142857143,0.668693009118541,0.2699868938401048
Alvan Adams,PF,30,0.6712759270898806,0.8163265306122449,0.6358381502890174,0.4096385542168674,0.6410256410256411,0.14864864864864866,0.624113475177305,0.8951612903225806,0.9122807017543859,0.7471698113207548,0.8499999999999999,0.6584158415841584,0.4551148225469729,0.6723646723646723,0.43312101910828027,0.5176470588235295,0.41666666666666663,0.8163265306122449,0.3225806451612903,0.30701754385964913,0.9735391400220507,0.3518518518518518,0.47727272727272724,0.46564885496183206,0.27338129496402874,0.4666666666666666,0.10714285714285715,0.5,0.7380952380952381,0.44680851063829785,0.0
Mark Aguirre,SF,25,0.8482086737900691,0.7943485086342229,0.49710982658959535,0.2710843373493976,0.2820512820512821,0.05405405405405406,0.8747044917257684,0.8870967741935484,0.9736842105263158,0.8037735849056604,0.8279411764705881,0.5,0.31941544885177453,0.9173789173789174,0.4585987261146497,0.19999999999999998,0.2976190476190476,0.8084772370486656,0.5913978494623655,0.6403508771929824,0.836824696802646,0.4444444444444444,0.40909090909090906,0.4580152671755725,0.22302158273381295,0.26666666666666666,0.053571428571428575,0.6666666666666667,0.7380952380952381,0.7811550151975684,0.0
Danny Ainge,SG,25,0.8057825267127593,0.8304552590266876,0.2832369942196532,0.4457831325301205,0.5641025641025642,0.013513513513513514,0.4231678486997636,0.9274193548387096,0.9473684210526315,0.5358490566037736,0.838235294117647,0.2871287128712871,0.4154488517745303,0.452991452991453,0.42038216560509556,0.19999999999999998,0.2857142857142857,0.8461538461538461,0.17204301075268816,0.15789473684210525,0.9570011025358324,0.18518518518518517,0.2954545454545454,0.2748091603053435,0.38129496402877694,0.5333333333333333,0.01785714285714286,0.4166666666666667,0.7142857142857143,0.39209726443769,0.0
Chuck Aleksinas,C,25,0.3500942803268385,0.7503924646781789,0.6531791907514451,0.09036144578313252,0.15384615384615385,0.08108108108108107,0.37115839243498816,0.8064516129032258,1.0,0.3433962264150943,0.7485294117647059,0.6732673267326733,0.09185803757828812,0.4444444444444444,0.025477707006369428,-0.6941176470588236,-0.13095238095238096,0.7503924646781789,0.07526881720430106,0.08771929824561403,0.8081587651598676,0.2222222222222222,0.28409090909090906,0.2748091603053435,0.03597122302158273,0.06666666666666667,0.03571428571428572,0.20833333333333334,0.5476190476190476,0.15501519756838905,0.0
John Bagley,PG,24,0.7545568824638592,0.7660910518053375,0.32947976878612717,0.825301204819277,0.6410256410256411,0.013513513513513514,0.37352245862884165,0.8709677419354839,0.9473684210526315,0.6037735849056604,0.7705882352941176,0.32673267326732675,0.8225469728601252,0.46438746438746437,0.2929936305732484,0.058823529411764705,0.17857142857142858,0.7692307692307692,0.16129032258064516,0.18421052631578946,0.8257993384785006,0.12962962962962962,0.32954545454545453,0.2748091603053435,0.618705035971223,0.5333333333333333,0.01785714285714286,0.5416666666666667,0.38095238095238093,0.3009118541033435,0.0
James Bailey,PF,27,0.40760527969830296,0.7017268445839875,0.7398843930635838,0.09036144578313252,0.2820512820512821,0.25675675675675674,0.33806146572104023,0.75,0.9385964912280702,0.2981132075471698,0.713235294117647,0.7623762376237624,0.08350730688935282,0.45014245014245013,0.03821656050955414,-0.48235294117647054,-0.08333333333333333,0.7017268445839875,0.1075268817204301,0.13157894736842105,0.745314222712238,0.2962962962962963,0.3409090909090909,0.3511450381679389,0.03597122302158273,0.13333333333333333,0.125,0.2916666666666667,0.9285714285714285,0.15805471124620063,0.0
Thurl Bailey,PF,23,0.7796983029541169,0.7692307692307692,0.560693641618497,0.1506024096385542,0.23076923076923078,0.25675675675675674,0.5271867612293145,0.8467741935483871,0.9122807017543859,0.5547169811320755,0.7838235294117645,0.5396039603960396,0.17118997912317327,0.586894586894587,0.3439490445859873,0.0,0.14285714285714285,0.770800627943485,0.26881720430107525,0.25438596491228066,0.9283351708930541,0.3518518518518518,0.5340909090909091,0.5038167938931297,0.12230215827338128,0.19999999999999998,0.23214285714285718,0.3958333333333333,0.6428571428571429,0.46200607902735563,0.0
Greg Ballard,SF,30,0.8372093023255814,0.7535321821036106,0.5491329479768786,0.22289156626506024,0.46153846153846156,0.08108108108108107,0.45626477541371163,0.8629032258064516,0.9122807017543859,0.539622641509434,0.7544117647058823,0.5445544554455446,0.22755741127348644,0.5128205128205128,0.3821656050955414,0.12941176470588237,0.25,0.7645211930926217,0.16129032258064516,0.15789473684210525,0.87651598676957,0.3333333333333333,0.5227272727272726,0.4961832061068702,0.17985611510791366,0.39999999999999997,0.07142857142857144,0.27083333333333337,0.6428571428571429,0.3981762917933131,0.0
Gene Banks,SF,25,0.6571338780641106,0.9199372056514913,0.5664739884393064,0.3132530120481928,0.358974358974359,0.040540540540540536,0.40661938534278963,0.967741935483871,0.956140350877193,0.5471698113207547,0.9441176470588235,0.594059405940594,0.29227557411273486,0.4074074074074074,0.35668789808917195,0.21176470588235294,0.23809523809523808,0.9215070643642074,0.25806451612903225,0.2719298245614035,0.8533627342888643,0.2962962962962963,0.43181818181818177,0.4122137404580153,0.20863309352517984,0.26666666666666666,0.03571428571428572,0.3541666666666667,0.6428571428571429,0.2887537993920973,0.0
