player,pos,age,mp_x,fg_pct_x,trb_per_poss,ast_per_poss,stl_per_poss,blk_per_poss,pts_per_poss,off_rtg,def_rtg,per,ts_pct,trb_pct,ast_pct,usg_pct,ws,bpm,vorp,efg_pct,ft_per_g,fta_per_g,ft_pct_y,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,pts_per_g,points_won
Arron Afflalo,SG,24,0.6857054646495832,0.7451923076923077,0.2878787878787879,0.18343195266272191,0.30303030303030304,0.15909090909090906,0.4125,0.9047619047619048,0.9568965517241379,0.3504823151125402,0.8958009331259721,0.2927927927927928,0.18271119842829078,0.4011461318051576,0.23243243243243242,0.024,0.11926605504587157,0.8883572567783095,0.09782608695652174,0.11764705882352941,0.7835820895522388,0.17073170731707318,0.24742268041237114,0.23484848484848486,0.15454545454545454,0.2608695652173913,0.14285714285714288,0.2368421052631579,0.7297297297297297,0.292358803986711,0.0
LaMarcus Aldridge,PF,24,0.902130287125656,0.7932692307692307,0.5909090909090908,0.1775147928994083,0.393939393939394,0.20454545454545453,0.6525000000000001,0.8968253968253969,0.9224137931034483,0.585209003215434,0.8320373250388803,0.5990990990990992,0.1944990176817289,0.6561604584527221,0.4756756756756757,0.128,0.23853211009174313,0.7926634768740033,0.31521739130434784,0.3823529411764706,0.8070362473347549,0.6097560975609757,0.577319587628866,0.6060606060606061,0.19090909090909092,0.391304347826087,0.2142857142857143,0.34210526315789475,0.8108108108108107,0.5946843853820597,0.0
Ray Allen,SG,34,0.870330348873109,0.764423076923077,0.23737373737373738,0.23076923076923078,0.36363636363636365,0.11363636363636363,0.605,0.9126984126984127,0.9310344827586207,0.48874598070739544,0.9346811819595645,0.24774774774774774,0.24165029469548135,0.5787965616045845,0.42702702702702705,0.136,0.23853211009174313,0.8787878787878789,0.31521739130434784,0.3137254901960785,0.9733475479744136,0.14634146341463417,0.2680412371134021,0.24242424242424246,0.23636363636363636,0.3478260869565218,0.10714285714285715,0.4210526315789474,0.6216216216216215,0.5415282392026578,0.0
Rafer Alston,PG,33,0.4387156529793146,0.5576923076923077,0.2424242424242424,0.3905325443786982,0.5757575757575758,0.09090909090909091,0.3975,0.7063492063492064,0.9396551724137931,0.26366559485530544,0.6889580093312596,0.23873873873873874,0.3968565815324165,0.5386819484240688,-0.021621621621621623,-0.29600000000000004,-0.055045871559633024,0.6586921850079744,0.11956521739130437,0.15686274509803924,0.7761194029850746,0.07317073170731708,0.22680412371134023,0.1893939393939394,0.3090909090909091,0.4347826086956522,0.07142857142857144,0.4736842105263158,0.5405405405405405,0.27242524916943517,0.0
Lou Amundson,PF,27,0.36060512503859216,0.8830128205128206,0.7525252525252525,0.07692307692307693,0.30303030303030304,0.7045454545454545,0.4,0.8968253968253969,0.9224137931034483,0.4630225080385852,0.8740279937791603,0.7522522522522522,0.07269155206286837,0.4183381088825215,0.15675675675675677,0.032,0.06422018348623852,0.8787878787878789,0.08695652173913045,0.15686274509803924,0.5810234541577826,0.39024390243902446,0.288659793814433,0.33333333333333337,0.03636363636363637,0.13043478260869565,0.32142857142857145,0.18421052631578946,0.5675675675675675,0.15614617940199335,0.0
Chris Andersen,PF,31,0.5233096634763816,0.9070512820512822,0.7272727272727273,0.0591715976331361,0.393939393939394,0.9772727272727272,0.335,1.0,0.8879310344827587,0.5080385852090032,0.9813374805598756,0.7387387387387387,0.0550098231827112,0.3094555873925502,0.31891891891891894,0.168,0.1651376146788991,0.9027113237639555,0.23913043478260873,0.303921568627451,0.7409381663113006,0.4634146341463415,0.45360824742268047,0.4848484848484849,0.03636363636363637,0.2608695652173913,0.6785714285714286,0.2105263157894737,0.6216216216216215,0.19601328903654486,0.0
Carmelo Anthony,SF,25,0.8132139549243593,0.7339743589743589,0.43939393939393934,0.25443786982248523,0.5151515151515151,0.13636363636363635,0.9349999999999999,0.873015873015873,0.9396551724137931,0.7138263665594855,0.8522550544323483,0.445945945945946,0.31237721021611004,0.9570200573065902,0.42702702702702705,0.11199999999999999,0.2110091743119266,0.7623604465709729,0.8043478260869567,0.8725490196078433,0.8848614072494669,0.5365853658536587,0.45360824742268047,0.5,0.29090909090909095,0.5652173913043479,0.14285714285714288,0.7894736842105263,0.8918918918918918,0.93687707641196,0.05394190871369295
Joel Anthony,C,27,0.4081506637851189,0.766025641025641,0.51010101010101,0.02958579881656805,0.24242424242424246,1.0,0.22000000000000003,0.8888888888888888,0.8879310344827587,0.32797427652733113,0.849144634525661,0.5,0.025540275049115914,0.2492836676217765,0.16756756756756758,0.032,0.07339449541284404,0.7623604465709729,0.08695652173913045,0.11764705882352941,0.7643923240938167,0.3658536585365854,0.16494845360824745,0.23484848484848486,0.018181818181818184,0.13043478260869565,0.5,0.15789473684210525,0.5405405405405405,0.08970099667774087,0.0
Gilbert Arenas,PG,28,0.36091386230318,0.6586538461538463,0.30303030303030304,0.6094674556213019,0.5454545454545455,0.09090909090909091,0.8074999999999999,0.8174603174603174,0.9482758620689655,0.6012861736334405,0.7947122861586314,0.2927927927927928,0.7131630648330058,0.9140401146131805,0.0972972972972973,0.2,0.11926605504587157,0.736842105263158,0.5217391304347826,0.6372549019607844,0.7878464818763328,0.12195121951219513,0.3711340206185567,0.31818181818181823,0.6545454545454545,0.5652173913043479,0.10714285714285715,0.9736842105263159,0.8108108108108107,0.7508305647840532,0.0
Trevor Ariza,SF,24,0.8116702686014202,0.6314102564102564,0.3939393939393939,0.31952662721893493,0.7272727272727273,0.18181818181818182,0.52,0.7857142857142857,0.9137931034482759,0.42765273311897106,0.7589424572317263,0.39639639639639646,0.3280943025540275,0.6074498567335244,0.17297297297297298,0.10400000000000001,0.2018348623853211,0.736842105263158,0.2282608695652174,0.3137254901960785,0.6918976545842218,0.26829268292682934,0.4639175257731959,0.42424242424242425,0.34545454545454546,0.782608695652174,0.2142857142857143,0.5789473684210527,0.6216216216216215,0.49501661129568103,0.0
Carlos Arroyo,PG,30,0.48934856437171964,0.7612179487179487,0.22222222222222224,0.44970414201183434,0.36363636363636365,0.045454545454545456,0.37,0.9126984126984127,0.9310344827586207,0.3954983922829582,0.8227060653188181,0.21621621621621623,0.4361493123772102,0.39828080229226365,0.2,-0.16,0.0,0.7719298245614035,0.11956521739130437,0.12745098039215688,0.8997867803837954,0.09756097560975611,0.1443298969072165,0.13636363636363638,0.2818181818181818,0.2173913043478261,0.03571428571428572,0.2105263157894737,0.37837837837837834,0.20265780730897007,0.0
D.J. Augustin,PG,22,0.45446125347329425,0.6185897435897436,0.17676767676767677,0.4142011834319527,0.4848484848484849,0.045454545454545456,0.4575,0.8412698412698413,0.9224137931034483,0.360128617363344,0.80248833592535,0.1801801801801802,0.4263261296660118,0.5128939828080229,0.15135135135135133,-0.20800000000000002,-0.01834862385321101,0.7448165869218502,0.14130434782608697,0.15686274509803924,0.8304904051172709,0.02439024390243903,0.11340206185567012,0.09090909090909091,0.21818181818181817,0.2608695652173913,0.03571428571428572,0.2368421052631579,0.43243243243243246,0.21262458471760798,0.0
J.J. Barea,PG,25,0.4773078110527941,0.7051282051282052,0.2474747474747475,0.514792899408284,0.36363636363636365,0.045454545454545456,0.5,0.8253968253968254,0.9482758620689655,0.4115755627009646,0.8180404354587869,0.24324324324324326,0.512770137524558,0.5702005730659025,0.11891891891891893,-0.192,-0.009174311926605505,0.7862838915470495,0.10869565217391305,0.11764705882352941,0.8997867803837954,0.04878048780487806,0.1752577319587629,0.14393939393939395,0.3,0.1739130434782609,0.03571428571428572,0.34210526315789475,0.4054054054054054,0.25249169435215946,0.0
Andrea Bargnani,PF,24,0.8641556035813522,0.7532051282051282,0.45959595959595956,0.10059171597633136,0.15151515151515152,0.45454545454545453,0.635,0.8571428571428571,0.9741379310344828,0.4983922829581993,0.8584758942457232,0.4684684684684685,0.10609037328094303,0.6389684813753582,0.22702702702702704,-0.064,0.07339449541284404,0.8341307814992026,0.25,0.28431372549019607,0.8251599147121536,0.3170731707317074,0.5051546391752578,0.4696969696969697,0.10909090909090909,0.13043478260869565,0.5,0.39473684210526316,0.7297297297297297,0.5714285714285714,0.0
Matt Barnes,SF,29,0.6474220438406916,0.7804487179487181,0.5606060606060606,0.1952662721893491,0.4545454545454546,0.15909090909090906,0.445,0.8809523809523809,0.8879310344827587,0.4372990353697749,0.8958009331259721,0.5540540540540541,0.19842829076620824,0.46418338108882523,0.31891891891891894,0.21600000000000003,0.2293577981651376,0.8708133971291867,0.14130434782608697,0.17647058823529413,0.7889125799573561,0.3170731707317074,0.43298969072164956,0.4166666666666667,0.15454545454545454,0.30434782608695654,0.14285714285714288,0.3684210526315789,0.6216216216216215,0.292358803986711,0.0
