player,pos_x,age_x,team_id_x,g_x,mp_x,fg_per_poss,fga_per_poss,fg_pct_x,fg3_per_poss,fg3a_per_poss,fg3_pct_x,fg2_per_poss,fg2a_per_poss,fg2_pct_x,ft_per_poss,fta_per_poss,ft_pct_x,orb_per_poss,drb_per_poss,trb_per_poss,ast_per_poss,stl_per_poss,blk_per_poss,tov_per_poss,pf_per_poss,pts_per_poss,off_rtg,def_rtg,per,ts_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,ws-dum,ows,dws,ws,ws_per_48,bpm-dum,obpm,dbpm,bpm,vorp,votes_first,points_won,mp_per_g,fg_per_g,fga_per_g,fg3_per_g,fg3a_per_g,fg2_per_g,fg2a_per_g,efg_pct,ft_per_g,fta_per_g,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,pts_per_g,fg_per_mp,fga_per_mp,fg3_per_mp,fg3a_per_mp,fg2_per_mp,fg2a_per_mp,ft_per_mp,fta_per_mp,orb_per_mp,drb_per_mp,trb_per_mp,ast_per_mp,stl_per_mp,blk_per_mp,tov_per_mp,pf_per_mp,pts_per_mp
Charles Barkley,PF,22,PHI,80.0,2952.0,9.6,16.8,0.5720000000000001,0.3,1.2,0.22699999999999998,9.4,15.6,0.598,6.4,9.4,0.685,5.7,10.9,16.6,5.0,2.8,2.0,5.7,5.4,25.9,111.0,100.0,22.4,0.619,0.07200000000000001,0.555,13.4,25.4,19.4,16.0,2.8,2.4,21.3,22.4,,5.4,5.5,10.8,0.17600000000000002,,4.0,3.9,7.9,7.3,0.0,133.0,36.9,7.4,13.0,0.2,0.9,7.2,12.1,0.58,5.0,7.2,4.4,8.4,12.8,3.9,2.2,1.6,4.4,4.2,20.0,7.3,12.7,0.2,0.9,7.0,11.8,4.8,7.0,4.3,8.2,12.5,3.8,2.1,1.5,4.3,4.1,19.5
Benoit Benjamin,C,21,LAC,79.0,2088.0,7.3,14.8,0.49,0.0,0.1,0.33299999999999996,7.2,14.7,0.491,5.1,6.9,0.746,3.6,9.8,13.4,1.8,1.4,4.6,3.2,6.4,19.7,106.0,107.0,16.1,0.551,0.005,0.46399999999999997,8.4,23.6,15.9,5.4,1.4,5.3,15.4,18.1,,1.7,2.3,4.0,0.09300000000000001,,-2.0,1.7,-0.3,0.9,0.0,0.0,26.4,4.1,8.4,0.0,0.0,4.1,8.3,0.491,2.9,3.9,2.0,5.6,7.6,1.0,0.8,2.6,1.8,3.6,11.1,5.6,11.4,0.0,0.1,5.6,11.3,3.9,5.3,2.8,7.6,10.3,1.4,1.1,3.6,2.5,4.9,15.1
Kent Benson,C,31,DET,72.0,1344.0,6.9,14.2,0.484,0.0,0.1,0.5,6.9,14.2,0.484,2.3,2.8,0.795,4.0,8.8,12.9,2.7,2.0,1.7,2.0,6.7,16.1,110.0,104.0,13.8,0.519,0.005,0.2,9.1,20.9,14.8,7.4,2.0,2.1,11.4,14.8,,1.4,1.9,3.2,0.11599999999999999,,-1.0,1.9,0.9,1.0,0.0,0.0,18.7,2.8,5.8,0.0,0.0,2.8,5.7,0.486,0.9,1.2,1.6,3.6,5.2,1.1,0.8,0.7,0.8,2.7,6.5,5.4,11.1,0.0,0.1,5.4,11.1,1.8,2.2,3.2,6.9,10.1,2.1,1.6,1.4,1.6,5.2,12.6
Larry Bird,SF,29,BOS,82.0,3113.0,12.1,24.5,0.496,1.2,3.0,0.423,10.9,21.5,0.506,6.7,7.5,0.8959999999999999,2.9,9.4,12.3,8.5,2.5,0.8,4.1,2.8,32.2,117.0,99.0,25.6,0.58,0.121,0.306,7.2,20.4,14.2,26.3,2.5,0.9,12.7,27.6,,9.6,6.2,15.8,0.244,,6.4,2.8,9.1,8.7,73.0,765.0,38.0,9.7,19.6,1.0,2.4,8.7,17.2,0.521,5.4,6.0,2.3,7.5,9.8,6.8,2.0,0.6,3.2,2.2,25.8,9.2,18.6,0.9,2.2,8.3,16.3,5.1,5.7,2.2,7.1,9.3,6.4,1.9,0.6,3.1,2.1,24.5
Otis Birdsong,SG,30,NJN,77.0,2395.0,10.5,20.5,0.513,0.2,0.4,0.364,10.4,20.1,0.516,2.4,4.1,0.581,1.7,2.2,3.9,5.1,1.6,0.3,3.5,4.4,23.5,103.0,110.0,13.4,0.529,0.021,0.19899999999999998,4.1,5.4,4.7,16.3,1.6,0.4,13.5,22.1,,1.4,1.8,3.2,0.064,,0.1,-1.2,-1.1,0.5,0.0,0.0,31.1,7.0,13.7,0.1,0.3,6.9,13.4,0.517,1.6,2.7,1.1,1.5,2.6,3.4,1.1,0.2,2.3,3.0,15.8,8.1,15.9,0.1,0.3,8.0,15.5,1.8,3.2,1.3,1.7,3.0,3.9,1.3,0.3,2.7,3.4,18.2
Rolando Blackman,SG,26,DAL,82.0,2787.0,11.4,22.2,0.514,0.1,0.5,0.138,11.3,21.7,0.522,6.8,8.1,0.836,1.5,3.4,4.9,4.6,1.3,0.4,3.2,2.3,29.7,114.0,113.0,19.0,0.5760000000000001,0.022000000000000002,0.366,3.5,7.9,5.7,14.4,1.3,0.5,11.0,25.2,,6.2,0.8,7.0,0.121,,2.4,-2.1,0.3,1.6,0.0,0.0,34.0,8.3,16.1,0.0,0.4,8.2,15.7,0.515,4.9,5.9,1.1,2.5,3.5,3.3,1.0,0.3,2.3,1.7,21.5,8.7,17.0,0.1,0.4,8.7,16.7,5.2,6.2,1.1,2.6,3.8,3.5,1.0,0.3,2.4,1.8,22.8
Manute Bol,C,23,WSB,80.0,2090.0,3.0,6.4,0.46,0.0,0.0,0.0,3.0,6.4,0.462,1.0,2.0,0.488,2.9,8.2,11.1,0.5,0.6,9.2,1.5,5.9,6.9,95.0,99.0,11.2,0.47200000000000003,0.004,0.309,6.4,18.3,12.4,1.4,0.6,10.6,17.1,7.6,,-0.4,4.2,3.9,0.08900000000000001,,-5.2,6.4,1.2,1.7,0.0,0.0,26.1,1.6,3.5,0.0,0.0,1.6,3.5,0.46,0.5,1.1,1.5,4.4,6.0,0.3,0.4,5.0,0.8,3.2,3.7,2.2,4.8,0.0,0.0,2.2,4.8,0.7,1.5,2.1,6.1,8.2,0.4,0.5,6.8,1.1,4.4,5.1
Sam Bowie,C,24,POR,38.0,1132.0,6.8,14.0,0.484,0.0,0.0,,6.8,14.0,0.484,4.6,6.5,0.708,3.8,9.5,13.3,4.0,0.9,3.9,3.6,5.8,18.2,106.0,105.0,15.2,0.539,0.0,0.467,9.3,23.5,16.4,11.5,0.9,4.8,17.5,17.6,,0.9,1.5,2.4,0.1,,-1.3,2.9,1.6,1.0,0.0,0.0,29.8,4.4,9.1,0.0,0.0,4.4,9.1,0.484,3.0,4.2,2.4,6.2,8.6,2.6,0.6,2.5,2.3,3.7,11.8,5.3,11.0,0.0,0.0,5.3,11.0,3.6,5.1,3.0,7.4,10.4,3.1,0.7,3.1,2.8,4.5,14.2
Randy Breuer,C,25,MIL,82.0,1792.0,7.1,15.0,0.47700000000000004,0.0,0.0,0.0,7.1,14.9,0.478,3.7,5.2,0.7120000000000001,4.2,7.8,12.0,3.0,1.3,3.0,3.2,5.6,18.0,105.0,101.0,14.1,0.521,0.002,0.34700000000000003,10.0,18.4,14.3,8.4,1.3,3.8,15.7,17.5,,1.2,3.3,4.5,0.12,,-1.2,2.6,1.4,1.6,0.0,0.0,21.9,3.3,7.0,0.0,0.0,3.3,6.9,0.47700000000000004,1.7,2.4,1.9,3.6,5.6,1.4,0.6,1.4,1.5,2.6,8.4,5.5,11.5,0.0,0.0,5.5,11.4,2.8,4.0,3.2,6.0,9.2,2.3,1.0,2.3,2.5,4.3,13.8
Junior Bridgeman,SF,32,LAC,58.0,1161.0,8.0,18.2,0.441,0.2,0.7,0.33299999999999996,7.8,17.4,0.446,4.3,4.8,0.8909999999999999,1.2,3.8,5.0,4.3,1.2,0.3,2.7,3.3,20.5,104.0,115.0,12.0,0.507,0.04,0.264,2.7,9.1,5.9,13.6,1.2,0.4,11.9,19.7,,0.7,0.1,0.8,0.033,,-1.8,-2.4,-4.2,-0.7,0.0,0.0,20.0,3.4,7.8,0.1,0.3,3.3,7.5,0.44799999999999995,1.8,2.1,0.5,1.6,2.1,1.9,0.5,0.1,1.2,1.4,8.8,6.2,14.0,0.2,0.6,6.0,13.4,3.3,3.7,0.9,2.9,3.8,3.3,1.0,0.2,2.1,2.5,15.8
Michael Cage,PF,24,LAC,78.0,1566.0,6.1,12.7,0.479,0.0,0.1,0.0,6.1,12.6,0.48200000000000004,3.4,5.2,0.649,5.0,7.4,12.4,2.4,1.9,1.0,3.2,5.3,15.5,103.0,110.0,12.3,0.518,0.006999999999999999,0.408,11.7,17.8,14.7,7.1,1.9,1.2,17.4,15.6,,0.7,1.0,1.7,0.052000000000000005,,-1.5,0.2,-1.3,0.3,0.0,0.0,20.1,2.6,5.5,0.0,0.0,2.6,5.4,0.479,1.4,2.2,2.2,3.2,5.3,1.0,0.8,0.4,1.4,2.3,6.7,4.7,9.8,0.0,0.1,4.7,9.7,2.6,4.0,3.9,5.7,9.6,1.9,1.4,0.8,2.4,4.0,12.0
Tony Campbell,SF,23,DET,82.0,1292.0,10.5,21.7,0.484,0.1,0.3,0.222,10.4,21.4,0.48700000000000004,2.1,2.6,0.795,3.0,5.5,8.4,1.6,2.2,0.2,3.1,5.8,23.1,99.0,107.0,12.6,0.506,0.015,0.12,6.7,12.9,9.7,4.8,2.2,0.3,11.8,22.0,,0.1,1.3,1.4,0.053,,-2.1,-1.3,-3.4,-0.5,0.0,0.0,15.8,3.6,7.4,0.0,0.1,3.6,7.3,0.485,0.7,0.9,1.0,1.9,2.9,0.5,0.8,0.1,1.0,2.0,7.9,8.2,16.9,0.1,0.3,8.1,16.7,1.6,2.0,2.3,4.3,6.6,1.3,1.7,0.2,2.4,4.6,18.1
Kenny Carr,PF,30,POR,55.0,1557.0,6.8,13.8,0.498,0.0,0.1,0.0,6.8,13.6,0.502,4.4,6.4,0.687,4.3,10.2,14.5,2.1,1.1,0.9,3.1,6.0,18.1,107.0,107.0,13.3,0.546,0.009000000000000001,0.466,10.6,25.2,17.9,5.9,1.1,1.1,15.9,17.0,,1.3,1.7,3.1,0.095,,-1.6,0.0,-1.5,0.2,0.0,0.0,28.3,4.2,8.5,0.0,0.1,4.2,8.4,0.498,2.7,3.9,2.7,6.3,8.9,1.3,0.7,0.5,1.9,3.7,11.1,5.4,10.8,0.0,0.1,5.4,10.7,3.4,5.0,3.4,8.0,11.4,1.6,0.9,0.7,2.5,4.7,14.2
Joe Barry Carroll,C,27,GSW,79.0,2801.0,10.7,23.1,0.46299999999999997,0.0,0.0,0.0,10.7,23.1,0.46399999999999997,6.2,8.2,0.752,3.2,7.8,11.0,2.9,1.7,2.4,4.5,4.6,27.6,101.0,109.0,17.2,0.516,0.001,0.35700000000000004,7.2,19.2,13.0,9.1,1.7,2.8,14.5,26.6,,1.1,2.4,3.4,0.059000000000000004,,-1.0,0.3,-0.7,0.9,0.0,0.0,35.5,8.2,17.8,0.0,0.0,8.2,17.7,0.46299999999999997,4.8,6.3,2.4,6.0,8.5,2.2,1.3,1.8,3.5,3.5,21.2,8.4,18.0,0.0,0.0,8.4,18.0,4.8,6.4,2.5,6.1,8.6,2.3,1.3,1.8,3.5,3.6,21.6
Terry Catledge,PF,22,PHI,64.0,1092.0,8.8,18.9,0.469,0.0,0.2,0.0,8.8,18.7,0.473,3.9,6.1,0.647,4.7,7.2,11.9,0.9,1.4,0.3,3.0,5.6,21.6,103.0,107.0,12.6,0.502,0.009000000000000001,0.32299999999999995,11.0,16.9,13.9,2.8,1.4,0.4,12.3,20.7,,0.6,1.1,1.7,0.07400000000000001,,-2.4,-2.5,-4.9,-0.8,0.0,0.0,17.1,3.2,6.7,0.0,0.1,3.2,6.7,0.469,1.4,2.2,1.7,2.6,4.3,0.3,0.5,0.1,1.1,2.0,7.7,6.7,14.2,0.0,0.1,6.7,14.1,3.0,4.6,3.5,5.4,9.0,0.7,1.0,0.3,2.3,4.2,16.3
Tom Chambers,PF,26,SEA,66.0,2019.0,10.5,22.6,0.466,0.3,1.2,0.271,10.2,21.5,0.47600000000000003,8.4,10.1,0.836,3.1,7.4,10.5,3.2,1.3,0.9,4.7,6.1,29.8,106.0,106.0,17.1,0.551,0.052000000000000005,0.446,7.2,18.3,12.6,10.5,1.3,1.1,14.9,27.0,,2.4,2.5,4.8,0.115,,0.0,-0.4,-0.4,0.8,0.0,0.0,30.6,6.5,14.1,0.2,0.7,6.3,13.3,0.473,5.2,6.3,1.9,4.6,6.5,2.0,0.8,0.6,2.9,3.8,18.5,7.7,16.5,0.2,0.9,7.5,15.7,6.2,7.4,2.2,5.4,7.7,2.4,1.0,0.7,3.5,4.4,21.8
Maurice Cheeks,PG,29,PHI,82.0,3270.0,7.2,13.3,0.537,0.1,0.2,0.235,7.1,13.1,0.542,4.1,4.9,0.8420000000000001,0.8,2.6,3.4,11.0,3.0,0.4,3.5,2.3,18.5,119.0,107.0,17.9,0.597,0.019,0.36700000000000005,1.9,6.1,4.0,32.3,3.0,0.5,18.3,16.0,,7.2,3.4,10.6,0.155,,2.6,-0.2,2.3,3.6,0.0,0.0,39.9,6.0,11.1,0.0,0.2,5.9,10.9,0.539,3.4,4.1,0.7,2.2,2.9,9.2,2.5,0.3,2.9,2.0,15.4,5.4,10.1,0.0,0.2,5.4,9.9,3.1,3.7,0.6,2.0,2.6,8.3,2.3,0.3,2.6,1.8,13.9
Steve Colter,PG,23,POR,81.0,1868.0,6.7,14.7,0.456,0.7,2.0,0.325,6.0,12.6,0.47700000000000004,3.3,4.0,0.823,1.0,3.3,4.4,6.3,2.8,0.2,2.8,4.6,17.4,107.0,108.0,12.7,0.528,0.139,0.275,2.5,8.3,5.4,18.0,2.8,0.3,14.7,16.6,,1.6,1.7,3.3,0.085,,-0.4,-0.1,-0.5,0.7,0.0,0.0,23.1,3.4,7.4,0.3,1.0,3.0,6.3,0.478,1.7,2.0,0.5,1.7,2.2,3.2,1.4,0.1,1.4,2.3,8.7,5.2,11.5,0.5,1.6,4.7,9.9,2.6,3.2,0.8,2.6,3.4,5.0,2.2,0.2,2.2,3.6,13.6
Darwin Cook,PG,27,NJN,79.0,1965.0,6.3,14.8,0.426,0.3,1.3,0.20800000000000002,6.1,13.6,0.446,2.0,2.6,0.757,1.2,3.0,4.2,9.2,3.7,0.5,3.1,4.1,14.9,101.0,105.0,13.1,0.465,0.085,0.177,2.9,7.2,5.0,26.1,3.7,0.7,16.3,16.4,,0.5,2.6,3.0,0.07400000000000001,,-0.9,1.0,0.1,1.0,0.0,0.0,24.9,3.4,7.9,0.1,0.7,3.2,7.3,0.435,1.1,1.4,0.6,1.6,2.2,4.9,2.0,0.3,1.7,2.2,8.0,4.9,11.5,0.2,1.0,4.7,10.5,1.5,2.0,0.9,2.3,3.2,7.1,2.9,0.4,2.4,3.2,11.5
Michael Cooper,SG,29,LAL,82.0,2269.0,5.6,12.5,0.452,1.3,3.4,0.387,4.3,9.1,0.47600000000000003,3.0,3.5,0.865,0.9,4.1,5.0,9.6,1.8,0.9,3.1,4.9,15.6,114.0,107.0,13.5,0.557,0.26899999999999996,0.281,2.3,9.6,6.1,24.3,1.8,1.0,18.2,14.8,,3.4,2.4,5.8,0.12300000000000001,,1.0,0.4,1.5,2.0,0.0,0.0,27.7,3.3,7.4,0.8,2.0,2.6,5.4,0.504,1.8,2.1,0.5,2.4,3.0,5.7,1.1,0.5,1.8,2.9,9.2,4.3,9.6,1.0,2.6,3.3,7.0,2.3,2.7,0.7,3.2,3.9,7.4,1.4,0.7,2.4,3.8,12.0
Wayne Cooper,C,29,DEN,78.0,2112.0,9.0,19.3,0.466,0.1,0.1,0.429,8.9,19.1,0.466,3.7,4.7,0.795,4.0,8.9,13.0,1.7,0.9,4.8,2.5,6.7,21.7,105.0,102.0,16.3,0.509,0.008,0.242,9.0,21.8,15.1,5.2,0.9,5.9,10.5,20.4,,1.6,3.5,5.1,0.11599999999999999,,-2.4,1.8,-0.5,0.8,0.0,0.0,27.1,5.4,11.6,0.0,0.1,5.4,11.5,0.467,2.2,2.8,2.4,5.4,7.8,1.0,0.5,2.9,1.5,4.0,13.1,7.2,15.4,0.1,0.1,7.1,15.3,3.0,3.7,3.2,7.2,10.4,1.4,0.7,3.9,2.0,5.4,17.4
Dave Corzine,C,29,CHI,67.0,1709.0,7.2,14.6,0.491,0.1,0.3,0.25,7.1,14.3,0.49700000000000005,3.6,4.8,0.743,3.7,8.5,12.2,4.2,0.8,1.5,2.9,3.7,18.0,110.0,112.0,14.6,0.539,0.023,0.32899999999999996,8.4,20.7,14.3,12.1,0.8,1.8,14.9,16.6,,2.0,0.9,2.9,0.08,,0.0,0.2,0.1,0.9,0.0,0.0,25.5,3.8,7.7,0.0,0.2,3.8,7.6,0.494,1.9,2.6,2.0,4.5,6.5,2.2,0.4,0.8,1.6,2.0,9.6,5.4,10.9,0.1,0.3,5.3,10.7,2.7,3.6,2.8,6.3,9.1,3.2,0.6,1.1,2.2,2.8,13.5
Pat Cummings,C,29,NYK,31.0,1007.0,9.4,19.7,0.478,0.0,0.1,0.0,9.4,19.6,0.48,4.7,6.7,0.698,4.4,9.1,13.5,2.3,1.3,0.6,4.2,6.6,23.6,98.0,103.0,14.0,0.519,0.005,0.341,9.9,22.2,15.7,7.5,1.3,0.7,15.6,23.1,,0.0,1.5,1.5,0.07,,-1.8,0.3,-1.5,0.1,0.0,0.0,32.5,6.3,13.2,0.0,0.1,6.3,13.1,0.478,3.1,4.5,3.0,6.1,9.0,1.5,0.9,0.4,2.8,4.4,15.7,7.0,14.6,0.0,0.1,7.0,14.5,3.5,5.0,3.3,6.7,10.0,1.7,1.0,0.4,3.1,4.9,17.4
Terry Cummings,PF,24,MIL,82.0,2669.0,12.0,25.3,0.474,0.0,0.0,0.0,12.0,25.3,0.474,4.7,7.1,0.6559999999999999,3.9,8.3,12.2,3.4,2.1,0.9,3.4,5.0,28.7,105.0,101.0,18.2,0.503,0.001,0.281,9.4,19.5,14.5,11.1,2.1,1.1,10.6,27.2,,2.5,4.9,7.4,0.133,,0.3,0.8,1.2,2.1,0.0,9.0,32.5,8.3,17.5,0.0,0.0,8.3,17.5,0.474,3.2,4.9,2.7,5.8,8.5,2.4,1.5,0.6,2.3,3.5,19.8,9.2,19.4,0.0,0.0,9.2,19.4,3.6,5.4,3.0,6.4,9.4,2.6,1.6,0.7,2.6,3.8,21.9
