player,pos,age,mp_x,fg_pct_x,trb_per_poss,ast_per_poss,stl_per_poss,blk_per_poss,pts_per_poss,off_rtg,def_rtg,per,ts_pct,trb_pct,ast_pct,usg_pct,ws,bpm,vorp,efg_pct,ft_per_g,fta_per_g,ft_pct_y,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,pts_per_g,fga_per_g,points_won
Marco Belinelli,SG,32,1815.0,0.413,5.3,3.6,0.9,0.2,22.3,109.0,114.0,11.9,0.557,5.9,10.1,19.8,2.5,-2.1,0.0,0.52,1.4,1.6,0.903,0.2,2.3,2.5,1.7,0.4,0.1,0.9,1.5,10.5,8.7,0.0
DeAndre' Bembry,SG,24,1931.0,0.446,8.6,4.8,2.5,1.0,16.4,97.0,112.0,10.8,0.508,9.7,14.7,17.2,0.9,-2.2,-0.1,0.48700000000000004,1.1,1.7,0.64,0.7,3.7,4.4,2.5,1.3,0.5,1.7,2.3,8.4,7.5,0.0
Dāvis Bertāns,PF,26,1632.0,0.45,7.9,3.0,1.0,1.0,18.1,122.0,112.0,13.0,0.632,8.8,8.2,14.1,4.0,1.2,1.3,0.61,0.7,0.8,0.883,0.3,3.2,3.5,1.3,0.5,0.4,0.6,1.8,8.0,6.0,0.0
Patrick Beverley,PG,30,2137.0,0.40700000000000003,8.6,6.6,1.5,0.9,13.2,119.0,111.0,11.8,0.561,9.6,18.4,12.2,4.8,2.3,2.3,0.524,1.2,1.6,0.78,1.0,4.0,5.0,3.8,0.9,0.6,1.1,3.4,7.6,6.1,0.0
Nemanja Bjelica,PF,30,1788.0,0.479,11.6,3.8,1.4,1.5,19.3,117.0,110.0,15.4,0.585,12.8,11.1,16.5,4.5,2.0,1.8,0.5660000000000001,0.9,1.2,0.7609999999999999,1.6,4.1,5.8,1.9,0.7,0.7,1.1,2.6,9.6,7.7,0.0
Eric Bledsoe,PG,29,2272.0,0.484,7.4,8.8,2.4,0.6,25.4,116.0,105.0,19.3,0.5770000000000001,8.1,27.4,22.9,8.2,3.5,3.2,0.5479999999999999,2.3,3.0,0.75,1.1,3.6,4.6,5.5,1.5,0.4,2.1,2.0,15.9,12.4,0.0
Bogdan Bogdanović,SG,26,1947.0,0.418,5.8,6.4,1.7,0.4,23.7,107.0,113.0,14.1,0.53,6.4,19.3,22.3,2.7,-0.7,0.6,0.496,1.9,2.3,0.8270000000000001,0.6,2.9,3.5,3.8,1.0,0.2,1.7,2.0,14.1,12.3,0.0
Bojan Bogdanović,SF,29,2573.0,0.49700000000000005,6.3,3.1,1.3,0.0,27.6,114.0,110.0,16.1,0.613,7.2,9.5,22.4,6.8,0.0,1.3,0.575,3.0,3.8,0.807,0.4,3.7,4.1,2.0,0.9,0.0,1.7,1.7,18.0,13.0,0.0
Devin Booker,SG,22,2242.0,0.467,5.6,9.2,1.2,0.3,36.2,109.0,118.0,20.2,0.584,6.5,34.1,32.9,3.5,0.8,1.6,0.521,6.1,7.1,0.866,0.6,3.5,4.1,6.8,0.9,0.2,4.1,3.1,26.6,19.6,0.0
Avery Bradley,SG,28,1905.0,0.408,4.4,3.8,1.0,0.4,15.7,98.0,115.0,7.6,0.496,4.9,11.8,16.2,0.3,-2.8,-0.4,0.479,0.7,0.8,0.86,0.7,2.1,2.8,2.4,0.7,0.3,1.4,2.7,9.9,9.7,0.0
Mikal Bridges,SF,22,2417.0,0.43,5.2,3.4,2.5,0.8,13.5,112.0,115.0,10.8,0.556,6.0,9.8,12.2,2.9,-0.2,1.1,0.523,1.2,1.4,0.805,0.7,2.5,3.2,2.1,1.6,0.5,0.9,2.5,8.3,6.9,0.0
Miles Bridges,SF,20,1696.0,0.46399999999999997,9.3,2.7,1.6,1.4,17.1,111.0,112.0,13.1,0.5479999999999999,10.3,8.1,15.1,2.9,-0.6,0.6,0.527,0.7,1.0,0.753,0.8,3.2,4.0,1.2,0.7,0.6,0.6,1.4,7.5,6.4,0.0
Malcolm Brogdon,SG,26,1832.0,0.505,7.3,5.2,1.2,0.3,25.4,121.0,108.0,17.8,0.614,8.0,16.2,20.7,6.5,1.5,1.6,0.575,2.2,2.4,0.9279999999999999,1.0,3.5,4.5,3.2,0.7,0.2,1.4,1.6,15.6,11.7,0.0
Bruce Brown,SG,22,1449.0,0.39799999999999996,6.3,3.1,1.4,1.2,10.9,100.0,110.0,6.9,0.469,7.0,8.8,11.5,1.5,-2.0,0.0,0.436,0.6,0.8,0.75,0.6,1.9,2.5,1.2,0.5,0.5,0.6,2.4,4.3,4.2,0.0
Jaylen Brown,SG,22,1913.0,0.465,7.9,2.5,1.7,0.8,24.3,104.0,109.0,13.5,0.547,8.7,7.7,22.1,3.0,-2.1,0.0,0.525,1.8,2.7,0.6579999999999999,0.9,3.4,4.2,1.4,0.9,0.4,1.3,2.5,13.0,10.7,0.0
Sterling Brown,SG,23,1034.0,0.465,8.3,3.8,1.1,0.4,16.7,109.0,108.0,10.9,0.563,9.0,10.7,15.2,2.1,-1.6,0.1,0.55,0.5,0.7,0.69,0.5,2.7,3.2,1.4,0.4,0.1,0.8,1.5,6.4,5.4,0.0
Jalen Brunson,PG,22,1591.0,0.467,5.2,7.0,1.1,0.1,20.7,110.0,114.0,12.8,0.5489999999999999,5.7,22.6,19.1,2.6,-2.5,-0.2,0.523,1.2,1.6,0.725,0.3,2.0,2.3,3.2,0.5,0.1,1.2,1.7,9.3,7.7,0.0
Thomas Bryant,C,21,1496.0,0.616,14.4,2.9,0.8,2.1,24.0,130.0,112.0,21.0,0.674,16.5,9.3,17.6,5.6,1.6,1.3,0.648,1.5,1.9,0.7809999999999999,1.6,4.7,6.3,1.3,0.3,0.9,0.8,1.8,10.5,7.0,0.0
Reggie Bullock,SG,27,1879.0,0.41200000000000003,4.5,3.3,1.0,0.3,18.4,111.0,113.0,10.5,0.563,4.9,10.1,15.8,3.1,-0.9,0.5,0.537,1.2,1.3,0.8590000000000001,0.3,2.4,2.7,2.0,0.6,0.2,1.0,1.7,11.3,9.4,0.0
Trey Burke,PG,26,1125.0,0.431,4.3,6.8,1.4,0.3,27.1,110.0,116.0,16.5,0.524,4.6,24.1,24.8,1.9,-2.5,-0.1,0.48200000000000004,1.8,2.1,0.831,0.5,1.2,1.7,2.7,0.6,0.1,0.8,1.0,10.9,9.4,0.0
Alec Burks,SG,27,1375.0,0.405,8.4,4.6,1.4,0.7,20.0,106.0,114.0,12.7,0.523,9.4,13.7,19.0,1.5,-2.2,-0.1,0.469,1.8,2.2,0.823,0.5,3.2,3.7,2.0,0.6,0.3,1.0,1.4,8.8,7.4,0.0
Jimmy Butler,SF-SG,29,2185.0,0.462,7.4,5.7,2.7,0.8,26.3,121.0,110.0,20.2,0.5710000000000001,8.3,18.0,22.3,7.9,3.2,2.9,0.499,4.8,5.6,0.855,1.9,3.4,5.3,4.0,1.9,0.6,1.5,1.7,18.7,13.9,0.0
Kentavious Caldwell-Pope,SG,25,2035.0,0.43,5.4,2.5,1.7,0.3,21.4,113.0,112.0,12.9,0.568,6.0,7.5,18.1,4.0,-0.6,0.7,0.53,1.7,1.9,0.867,0.6,2.3,2.9,1.3,0.9,0.2,0.8,1.7,11.4,9.2,0.0
Clint Capela,C,24,2249.0,0.648,18.5,2.1,1.0,2.2,24.3,133.0,108.0,23.8,0.6579999999999999,20.8,7.1,18.2,10.8,2.9,2.8,0.648,2.5,3.9,0.636,4.4,8.2,12.7,1.4,0.7,1.5,1.4,2.5,16.6,10.9,0.0
DeMarre Carroll,PF,32,1703.0,0.395,9.8,2.4,0.9,0.3,20.8,110.0,111.0,12.1,0.546,10.8,7.2,18.6,3.1,-1.7,0.1,0.48700000000000004,2.7,3.6,0.76,1.0,4.2,5.2,1.3,0.5,0.1,1.1,1.7,11.1,8.6,0.0
Vince Carter,PF,42,1330.0,0.419,6.7,3.0,1.5,0.9,19.5,112.0,115.0,11.8,0.565,7.7,9.3,16.7,1.9,-1.6,0.1,0.55,0.6,0.9,0.7120000000000001,0.4,2.1,2.6,1.1,0.6,0.4,0.6,1.9,7.4,6.2,0.0
Wendell Carter,C,19,1110.0,0.485,13.4,3.4,1.1,2.5,19.9,107.0,110.0,15.2,0.541,15.0,10.7,19.1,1.9,-0.5,0.4,0.493,2.0,2.5,0.795,2.0,5.0,7.0,1.8,0.6,1.3,1.5,3.5,10.3,8.4,0.0
Willie Cauley-Stein,C,25,2213.0,0.556,14.3,4.1,2.0,1.1,20.3,118.0,108.0,18.0,0.5660000000000001,15.8,12.3,17.5,6.7,2.0,2.3,0.557,1.7,3.1,0.551,2.2,6.1,8.4,2.4,1.2,0.6,1.0,2.8,11.9,9.1,0.0
Wilson Chandler,PF-SF,31,1177.0,0.418,8.6,3.3,1.0,0.8,12.2,107.0,112.0,8.5,0.537,9.7,9.1,11.8,1.5,-1.0,0.3,0.526,0.4,0.5,0.72,0.9,3.3,4.2,1.6,0.5,0.4,0.9,2.4,6.0,5.4,0.0
Jordan Clarkson,SG,26,2214.0,0.44799999999999995,6.1,4.4,1.3,0.3,30.6,107.0,119.0,16.8,0.539,6.8,15.6,27.6,1.8,-2.0,0.0,0.509,2.0,2.4,0.8440000000000001,1.0,2.3,3.3,2.4,0.7,0.2,1.7,1.4,16.8,14.6,0.0
John Collins,PF,21,1829.0,0.56,15.0,3.1,0.6,1.0,30.0,122.0,115.0,21.8,0.627,17.1,11.0,23.7,6.0,1.4,1.6,0.593,3.3,4.4,0.763,3.6,6.2,9.8,2.0,0.4,0.6,2.0,3.3,19.5,13.6,0.0
Zach Collins,C,21,1356.0,0.473,11.6,2.5,0.9,2.4,18.3,112.0,110.0,13.5,0.562,12.7,7.1,16.6,2.9,0.1,0.7,0.523,1.2,1.6,0.746,1.4,2.8,4.2,0.9,0.3,0.9,1.0,2.3,6.6,5.2,0.0
Darren Collison,PG,31,2143.0,0.467,5.3,10.5,2.5,0.2,19.5,118.0,108.0,16.7,0.574,6.0,29.9,17.7,6.8,1.2,1.8,0.527,2.1,2.5,0.8320000000000001,0.5,2.6,3.1,6.0,1.4,0.1,1.6,1.8,11.2,8.7,0.0
Mike Conley,PG,31,2342.0,0.43799999999999994,5.1,9.5,2.0,0.5,31.4,117.0,111.0,21.4,0.569,5.7,33.4,27.3,8.0,3.4,3.2,0.507,4.9,5.8,0.845,0.6,2.8,3.4,6.4,1.3,0.3,1.9,1.8,21.1,16.0,0.0
Pat Connaughton,SG,26,1261.0,0.466,9.5,4.5,1.2,0.9,15.5,122.0,107.0,13.6,0.573,10.4,12.6,13.3,3.9,1.6,1.2,0.56,0.5,0.7,0.725,1.0,3.2,4.2,2.0,0.5,0.4,0.5,1.3,6.9,5.7,0.0
Quinn Cook,PG,25,1059.0,0.465,7.1,5.2,0.9,0.1,22.9,110.0,113.0,13.1,0.565,7.9,15.2,20.2,1.8,-2.9,-0.2,0.557,0.3,0.4,0.769,0.3,1.8,2.1,1.6,0.3,0.0,0.7,1.2,6.9,5.9,0.0
Robert Covington,SF,28,1203.0,0.431,7.6,1.8,2.9,1.9,18.4,110.0,108.0,13.3,0.58,8.5,5.2,15.6,2.5,2.4,1.3,0.5479999999999999,1.9,2.5,0.764,0.8,4.7,5.5,1.3,2.1,1.3,1.3,3.6,13.3,10.3,0.0
Allen Crabbe,SG,26,1133.0,0.36700000000000005,6.2,1.9,1.0,0.5,17.4,100.0,112.0,7.7,0.519,6.9,5.8,16.4,0.8,-2.5,-0.1,0.499,1.0,1.3,0.732,0.4,3.1,3.4,1.1,0.5,0.3,1.1,2.4,9.6,8.7,0.0
Torrey Craig,SF,28,1503.0,0.442,8.6,2.4,1.2,1.5,14.1,114.0,110.0,10.4,0.547,9.5,6.3,12.4,3.0,-0.1,0.7,0.526,0.7,0.9,0.7,1.2,2.3,3.5,1.0,0.5,0.6,0.6,2.3,5.7,4.8,0.0
Jamal Crawford,SG,38,1211.0,0.397,3.4,9.0,1.3,0.5,20.0,102.0,119.0,11.7,0.522,3.9,27.7,20.8,0.2,-6.0,-1.2,0.474,1.5,1.7,0.845,0.1,1.2,1.3,3.6,0.5,0.2,1.5,1.2,7.9,6.8,0.0
Jae Crowder,SF,28,2166.0,0.39899999999999997,8.5,2.9,1.4,0.7,21.0,107.0,107.0,12.1,0.5379999999999999,9.6,8.9,19.1,4.4,0.4,1.3,0.508,1.8,2.5,0.721,0.8,4.1,4.8,1.7,0.8,0.4,1.1,2.1,11.9,10.0,0.0
Seth Curry,SG,28,1399.0,0.456,4.2,2.3,1.2,0.4,20.1,113.0,114.0,11.4,0.595,4.6,6.5,16.6,2.4,-1.3,0.2,0.5770000000000001,0.6,0.7,0.846,0.4,1.3,1.6,0.9,0.5,0.2,0.8,1.3,7.9,6.3,0.0
Stephen Curry,PG,30,2331.0,0.47200000000000003,7.5,7.4,1.9,0.5,38.4,120.0,110.0,24.4,0.6409999999999999,8.4,24.2,30.4,9.7,6.3,4.9,0.604,3.8,4.2,0.9159999999999999,0.7,4.7,5.3,5.2,1.3,0.4,2.8,2.4,27.3,19.4,175.0
Anthony Davis,C,25,1850.0,0.517,16.9,5.5,2.2,3.4,36.5,122.0,105.0,30.3,0.597,18.8,19.0,29.5,9.5,8.5,4.9,0.54,6.1,7.7,0.794,3.1,8.9,12.0,3.9,1.6,2.4,2.0,2.4,25.9,18.3,0.0
Ed Davis,C,29,1446.0,0.616,22.8,2.0,1.2,1.1,15.5,129.0,105.0,17.3,0.632,25.2,6.0,12.7,5.7,0.4,0.9,0.616,1.2,2.0,0.617,2.7,5.9,8.6,0.8,0.4,0.4,0.8,2.8,5.8,3.7,0.0
Dewayne Dedmon,C,29,1609.0,0.49200000000000005,13.8,2.6,2.0,2.0,19.9,115.0,109.0,16.0,0.602,15.7,8.1,16.7,4.0,1.3,1.3,0.5710000000000001,1.4,1.8,0.8140000000000001,1.6,5.9,7.5,1.4,1.1,1.1,1.3,3.3,10.8,8.2,0.0
DeMar DeRozan,SG,29,2688.0,0.48100000000000004,8.4,8.6,1.6,0.7,29.7,110.0,111.0,19.6,0.542,9.4,27.6,27.9,6.3,0.9,2.0,0.483,4.8,5.7,0.83,0.7,5.3,6.0,6.2,1.1,0.5,2.6,2.3,21.2,17.1,0.0
Gorgui Dieng,C,29,1031.0,0.501,14.5,3.3,2.2,1.9,22.5,114.0,108.0,18.1,0.5720000000000001,16.1,10.3,19.6,2.8,0.5,0.7,0.527,1.2,1.4,0.83,1.1,3.0,4.1,0.9,0.6,0.5,0.8,1.8,6.4,5.0,0.0
Spencer Dinwiddie,PG,25,1914.0,0.442,4.1,7.7,1.0,0.4,28.4,114.0,113.0,16.3,0.58,4.6,25.6,24.9,4.8,-0.2,0.8,0.517,4.2,5.2,0.8059999999999999,0.4,2.1,2.4,4.6,0.6,0.3,2.2,2.8,16.8,12.2,0.0
Luka Dončić,SG,19,2318.0,0.42700000000000005,11.8,9.0,1.6,0.5,31.9,107.0,109.0,19.6,0.545,13.0,31.6,30.5,4.9,4.1,3.6,0.49700000000000005,4.8,6.7,0.713,1.2,6.6,7.8,6.0,1.1,0.3,3.4,1.9,21.2,16.5,0.0
Damyean Dotson,SG,24,2004.0,0.415,6.3,3.2,1.4,0.2,18.7,105.0,116.0,10.8,0.526,6.8,10.4,17.3,1.5,-2.3,-0.2,0.506,1.0,1.3,0.745,0.5,3.1,3.6,1.8,0.8,0.1,1.0,1.8,10.7,9.6,0.0
Andre Drummond,C,25,2647.0,0.5329999999999999,22.9,2.1,2.5,2.6,25.5,113.0,100.0,23.4,0.555,25.4,7.2,22.9,10.0,2.9,3.3,0.536,3.1,5.2,0.59,5.4,10.2,15.6,1.4,1.7,1.7,2.2,3.4,17.3,13.3,0.0
Jared Dudley,PF,33,1220.0,0.423,6.0,3.2,1.4,0.6,11.2,110.0,111.0,7.8,0.5539999999999999,6.7,9.2,10.4,1.8,-0.7,0.4,0.5329999999999999,0.5,0.8,0.696,0.6,2.1,2.6,1.4,0.6,0.3,0.7,2.2,4.9,4.1,0.0
Kris Dunn,PG,24,1389.0,0.425,6.5,9.7,2.4,0.7,18.1,99.0,112.0,12.4,0.484,7.3,30.0,20.1,0.6,-1.8,0.1,0.45799999999999996,1.2,1.5,0.797,0.4,3.7,4.1,6.0,1.5,0.5,2.3,3.6,11.3,11.0,0.0
Kevin Durant,SF,30,2702.0,0.521,8.8,8.0,1.0,1.5,35.7,121.0,110.0,24.2,0.631,9.8,26.2,29.0,11.5,4.3,4.3,0.5710000000000001,5.7,6.5,0.885,0.4,5.9,6.4,5.9,0.7,1.1,2.9,2.0,26.0,17.7,25.0
Wayne Ellington,SG,31,1297.0,0.40299999999999997,4.1,2.7,2.0,0.2,20.6,112.0,110.0,11.8,0.569,4.5,8.3,17.2,2.6,0.2,0.7,0.5539999999999999,0.7,0.9,0.7959999999999999,0.3,1.8,2.0,1.4,1.0,0.1,0.8,1.7,10.3,8.6,0.0
Joel Embiid,C,24,2154.0,0.484,19.1,5.1,1.0,2.7,38.6,114.0,104.0,26.1,0.593,21.4,18.4,33.3,8.7,4.1,3.3,0.517,8.2,10.1,0.804,2.5,11.1,13.6,3.7,0.7,1.9,3.5,3.3,27.5,18.7,49.0
James Ennis,SF,28,1230.0,0.469,7.2,1.6,1.6,0.9,15.4,119.0,112.0,11.0,0.59,8.1,4.7,12.7,2.6,-0.7,0.4,0.563,1.0,1.4,0.716,1.0,2.1,3.1,0.7,0.7,0.4,0.6,2.6,6.7,5.1,0.0
Tyreke Evans,SG,29,1402.0,0.389,7.0,5.8,2.0,0.6,24.6,94.0,107.0,11.5,0.483,7.9,17.5,26.4,0.3,-3.6,-0.6,0.44799999999999995,1.7,2.3,0.7190000000000001,0.5,2.4,2.9,2.4,0.8,0.3,1.7,1.7,10.2,9.6,0.0
Derrick Favors,C,27,1766.0,0.586,15.2,2.4,1.5,2.9,24.3,124.0,103.0,21.8,0.624,17.2,8.0,19.4,7.9,4.3,2.8,0.6,2.0,3.0,0.675,2.7,4.6,7.4,1.2,0.7,1.4,1.1,2.1,11.8,8.1,0.0
Terrance Ferguson,SG,20,1931.0,0.429,3.4,1.7,1.0,0.4,12.4,112.0,112.0,6.4,0.5660000000000001,3.8,4.8,10.6,2.8,-1.9,0.0,0.552,0.5,0.7,0.725,0.4,1.5,1.9,1.0,0.5,0.2,0.6,3.1,6.9,5.8,0.0
Yogi Ferrell,PG,25,1067.0,0.435,4.8,6.0,1.6,0.2,18.3,114.0,114.0,12.7,0.55,5.3,17.0,16.3,1.9,-2.3,-0.1,0.511,0.8,0.9,0.8959999999999999,0.2,1.4,1.5,1.9,0.5,0.1,0.6,0.9,5.9,5.0,0.0
Dorian Finney-Smith,SF,25,1985.0,0.43200000000000005,9.5,2.3,1.7,0.9,14.9,109.0,111.0,11.0,0.53,10.5,6.9,14.0,3.3,0.2,1.1,0.507,0.9,1.3,0.7090000000000001,1.7,3.1,4.8,1.2,0.9,0.4,0.9,2.3,7.5,6.5,0.0
Bryn Forbes,SG,25,2293.0,0.456,5.1,3.7,1.0,0.1,20.6,113.0,114.0,12.0,0.586,5.7,10.6,17.4,3.8,-0.7,0.7,0.568,0.8,1.0,0.885,0.2,2.7,2.9,2.1,0.5,0.0,1.0,1.9,11.8,9.6,0.0
Evan Fournier,SG,26,2553.0,0.43799999999999994,4.9,5.7,1.4,0.2,23.5,104.0,111.0,12.3,0.536,5.4,17.6,22.1,3.2,-1.5,0.3,0.509,1.7,2.1,0.8059999999999999,0.5,2.7,3.2,3.6,0.9,0.1,1.9,2.8,15.1,13.2,0.0
De'Aaron Fox,PG,21,2546.0,0.45799999999999996,5.6,10.8,2.4,0.8,25.6,110.0,111.0,18.1,0.544,6.2,33.2,24.5,5.6,1.1,2.0,0.49700000000000005,3.7,5.1,0.727,0.5,3.2,3.8,7.3,1.6,0.6,2.8,2.5,17.3,13.6,0.0
Tim Frazier,PG,28,1120.0,0.444,7.0,10.3,1.2,0.2,12.9,114.0,114.0,11.7,0.544,7.7,27.6,13.3,2.0,-2.3,-0.1,0.515,0.7,0.9,0.759,0.7,2.2,2.8,4.2,0.5,0.1,1.3,1.9,5.3,4.4,0.0
Danilo Gallinari,SF,30,2059.0,0.46299999999999997,9.6,4.1,1.1,0.5,30.9,125.0,112.0,21.0,0.633,10.7,13.2,23.8,8.2,2.9,2.6,0.5539999999999999,5.4,6.0,0.904,0.8,5.3,6.1,2.6,0.7,0.3,1.5,1.9,19.8,13.0,0.0
Langston Galloway,SG,27,1745.0,0.38799999999999996,4.8,2.4,1.0,0.2,19.0,115.0,113.0,10.7,0.534,5.4,7.3,16.1,3.4,-1.3,0.3,0.503,1.0,1.2,0.8440000000000001,0.6,1.5,2.1,1.1,0.5,0.1,0.3,1.7,8.4,7.3,0.0
Marc Gasol,C,34,2436.0,0.44799999999999995,12.7,7.1,1.7,1.7,21.6,108.0,105.0,16.7,0.546,14.3,22.2,20.7,6.0,2.8,3.0,0.505,2.4,3.2,0.759,1.0,6.9,7.9,4.4,1.1,1.1,2.0,2.7,13.6,11.0,0.0
Rudy Gay,PF,32,1842.0,0.504,12.5,4.8,1.4,0.9,25.1,111.0,109.0,17.5,0.583,13.9,14.7,22.1,4.4,1.0,1.4,0.5539999999999999,1.7,2.1,0.816,0.9,5.9,6.8,2.6,0.8,0.5,1.7,2.3,13.7,10.8,0.0
