player,pos,age,mp_x,fg_pct_x,trb_per_poss,ast_per_poss,stl_per_poss,blk_per_poss,pts_per_poss,off_rtg,def_rtg,per,ts_pct,trb_pct,ast_pct,usg_pct,ws,bpm,vorp,efg_pct,ft_per_g,fta_per_g,ft_pct_y,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,pts_per_g,fga_per_g,points_won
Kareem Abdul-Jabbar,C,39,2441.0,0.564,10.1,3.9,0.9,1.9,26.4,114.0,107.0,17.9,0.597,11.9,11.6,22.1,7.5,1.6,2.2,0.564,3.1,4.4,0.7140000000000001,1.9,4.8,6.7,2.6,0.6,1.2,2.4,3.1,17.5,12.7,0.0
Alvan Adams,C,32,1690.0,0.503,9.4,6.2,1.7,1.0,21.1,106.0,109.0,14.6,0.546,11.2,18.4,20.0,2.8,0.3,1.0,0.503,2.0,2.5,0.7879999999999999,1.3,3.6,5.0,3.3,0.9,0.5,2.0,3.0,11.1,9.1,0.0
Michael Adams,PG,24,1303.0,0.40700000000000003,4.5,9.0,3.1,0.2,16.7,109.0,108.0,14.3,0.506,5.0,25.7,16.3,2.7,0.4,0.8,0.44299999999999995,1.7,2.0,0.847,0.6,1.3,2.0,3.9,1.3,0.1,1.3,1.4,7.2,6.2,0.0
Mark Aguirre,SF,27,2663.0,0.495,7.7,4.6,1.5,0.5,36.9,114.0,111.0,22.1,0.56,8.7,15.7,31.3,8.9,2.8,3.2,0.512,5.4,7.0,0.77,2.3,3.1,5.3,3.2,1.1,0.4,2.7,3.0,25.7,19.9,1.0
Danny Ainge,SG,27,2499.0,0.486,4.7,7.8,2.0,0.3,20.5,115.0,109.0,15.2,0.574,5.4,21.2,18.0,6.7,1.7,2.4,0.536,2.1,2.3,0.897,0.7,2.7,3.4,5.6,1.4,0.2,2.0,2.7,14.8,11.9,0.0
Mark Alarie,PF,23,1110.0,0.49,8.7,3.0,0.9,1.1,20.5,106.0,111.0,12.5,0.516,10.1,8.9,18.8,1.5,-3.6,-0.4,0.49200000000000005,1.0,1.6,0.6629999999999999,1.1,2.2,3.3,1.2,0.3,0.4,0.9,2.2,7.9,6.9,0.0
John Bagley,PG,26,2182.0,0.426,5.5,8.2,2.0,0.2,16.7,101.0,108.0,12.1,0.485,6.2,24.6,17.5,2.6,-1.5,0.3,0.447,1.6,1.9,0.831,0.8,2.7,3.5,5.3,1.3,0.1,2.3,1.6,10.7,10.2,0.0
Thurl Bailey,PF,25,2155.0,0.447,9.3,2.2,0.8,1.9,24.1,101.0,106.0,13.9,0.49,10.4,7.1,23.2,3.1,-2.1,0.0,0.447,2.3,2.9,0.805,1.8,3.5,5.3,1.3,0.5,1.1,1.5,1.9,13.8,12.8,0.0
Greg Ballard,SF,32,1579.0,0.44,10.2,3.2,1.5,0.4,17.3,103.0,111.0,11.5,0.479,11.8,9.3,17.2,1.7,-2.2,-0.1,0.45299999999999996,0.8,1.1,0.747,1.2,2.9,4.1,1.3,0.6,0.2,0.9,2.0,7.1,6.9,0.0
Gene Banks,SF,27,1822.0,0.539,8.5,4.7,1.4,0.5,16.8,111.0,109.0,12.6,0.58,9.6,13.0,14.8,3.6,0.2,1.0,0.539,1.8,2.3,0.767,1.8,3.1,4.9,2.7,0.8,0.3,1.8,2.7,9.7,7.3,0.0
Charles Barkley,PF,23,2740.0,0.594,17.9,6.0,2.1,1.9,28.2,119.0,104.0,25.1,0.66,20.8,19.0,23.1,12.0,9.2,7.7,0.606,6.3,8.3,0.7609999999999999,5.7,8.9,14.6,4.9,1.8,1.5,4.7,3.7,23.0,13.8,113.0
Benoit Benjamin,C,22,2230.0,0.449,12.3,2.8,1.3,3.9,17.4,94.0,108.0,12.6,0.5,14.4,8.7,18.1,1.1,-1.7,0.2,0.449,2.6,3.7,0.715,1.9,6.3,8.1,1.9,0.8,2.6,2.6,3.5,11.5,9.9,0.0
Walter Berry,SF-PF,22,1586.0,0.531,9.2,3.1,1.1,1.2,29.8,106.0,112.0,16.8,0.561,10.7,10.4,26.5,2.3,-1.5,0.2,0.531,3.0,4.6,0.649,2.2,2.7,4.9,1.7,0.6,0.6,2.4,3.1,15.9,12.2,0.0
Larry Bird,SF,30,3005.0,0.525,11.0,9.2,2.2,1.1,33.6,121.0,104.0,26.4,0.612,12.8,28.6,27.5,15.2,9.2,8.5,0.555,5.6,6.1,0.91,1.7,7.5,9.2,7.6,1.8,0.9,3.2,2.5,28.1,20.2,271.0
Rolando Blackman,SG,27,2758.0,0.495,4.8,4.6,1.1,0.4,29.0,117.0,113.0,18.1,0.569,5.5,14.2,24.3,8.0,0.6,1.8,0.49700000000000005,5.2,5.9,0.884,1.2,2.3,3.5,3.3,0.8,0.3,2.2,1.8,21.0,15.8,1.0
Manute Bol,C,24,1552.0,0.446,11.2,0.3,0.6,9.3,7.7,94.0,101.0,10.9,0.48200000000000004,12.4,0.9,8.3,2.4,-0.2,0.7,0.446,0.5,0.8,0.672,1.0,3.4,4.4,0.1,0.2,3.7,0.7,2.3,3.1,2.8,0.0
Randy Breuer,C,26,1467.0,0.485,11.4,1.5,1.8,2.0,19.6,100.0,104.0,12.3,0.512,13.3,4.5,19.1,2.4,-2.1,0.0,0.485,1.6,2.7,0.584,1.7,2.9,4.6,0.6,0.7,0.8,1.3,3.0,7.9,6.5,0.0
Tony Brown,SG,26,2339.0,0.442,4.4,5.2,1.8,0.3,17.6,100.0,113.0,9.7,0.485,5.3,15.9,18.2,1.3,-1.8,0.1,0.445,2.0,2.7,0.738,1.1,1.8,2.8,3.4,1.2,0.2,2.0,3.5,11.3,10.5,0.0
Michael Cage,PF,25,2922.0,0.521,14.8,2.1,1.6,1.1,20.1,115.0,110.0,17.1,0.579,17.3,6.6,17.1,7.2,1.1,2.3,0.521,4.3,5.8,0.73,4.4,7.1,11.5,1.6,1.2,0.8,2.1,2.8,15.7,11.0,0.0
Kenny Carr,PF,31,1443.0,0.504,15.8,2.6,0.9,0.4,16.7,108.0,107.0,12.8,0.5579999999999999,19.3,7.4,15.7,2.9,-1.3,0.2,0.504,2.6,3.4,0.746,2.7,7.5,10.2,1.7,0.6,0.3,2.1,3.2,10.8,8.1,0.0
Joe Barry Carroll,C,28,2724.0,0.47200000000000003,10.2,3.7,1.6,2.1,29.8,105.0,109.0,18.4,0.521,11.8,12.3,27.8,4.6,0.4,1.6,0.47200000000000003,4.2,5.3,0.787,2.1,5.1,7.3,2.6,1.1,1.5,2.8,3.1,21.2,18.0,1.0
Bill Cartwright,C,29,1989.0,0.531,10.9,2.4,1.0,0.6,24.9,119.0,111.0,17.1,0.617,12.6,7.2,20.0,5.8,0.8,1.4,0.531,6.0,7.6,0.79,2.3,5.4,7.7,1.7,0.7,0.4,2.2,3.2,17.5,10.9,0.0
Terry Catledge,PF,23,2149.0,0.495,12.5,1.2,1.0,0.3,22.9,105.0,109.0,14.2,0.522,13.8,4.0,21.1,3.6,-2.4,-0.2,0.495,2.6,4.3,0.594,3.2,4.0,7.2,0.7,0.6,0.2,1.9,2.5,13.1,10.7,0.0
Tom Chambers,PF,27,3018.0,0.456,8.5,3.8,1.3,0.8,29.8,112.0,111.0,17.0,0.5539999999999999,9.8,11.8,26.0,7.4,0.5,1.9,0.475,6.5,7.7,0.8490000000000001,2.0,4.7,6.6,3.0,1.0,0.6,3.3,3.7,23.3,17.6,0.0
Maurice Cheeks,PG,30,2624.0,0.527,4.0,10.1,3.4,0.3,19.9,118.0,108.0,18.3,0.579,4.7,30.1,17.4,7.9,2.1,2.7,0.529,3.3,4.3,0.777,0.7,2.5,3.2,7.9,2.6,0.2,2.5,1.6,15.6,11.6,0.0
Ben Coleman,C,25,1029.0,0.581,13.2,1.7,1.5,1.4,20.7,108.0,108.0,13.6,0.617,15.7,5.3,18.0,2.0,-1.2,0.2,0.581,1.3,1.8,0.727,1.5,2.8,4.2,0.5,0.5,0.5,1.4,2.9,6.6,4.6,0.0
Steve Colter,PG,24,1322.0,0.426,4.1,7.9,2.1,0.5,15.9,104.0,110.0,11.6,0.47700000000000004,4.7,22.1,16.4,1.7,-3.6,-0.5,0.431,1.2,1.5,0.7659999999999999,0.3,1.2,1.5,3.0,0.8,0.2,1.0,1.4,6.1,5.7,0.0
Darwin Cook,SG,28,1420.0,0.426,4.9,5.1,3.3,0.6,20.7,97.0,107.0,12.5,0.46,5.4,16.0,21.6,1.2,-1.7,0.1,0.428,1.0,1.3,0.7959999999999999,0.6,1.2,1.8,1.8,1.2,0.2,1.2,1.7,7.5,7.6,0.0
Michael Cooper,SG,30,2253.0,0.43799999999999994,5.3,7.8,1.6,0.9,18.0,117.0,108.0,14.0,0.536,6.3,20.6,16.3,6.1,1.2,1.8,0.498,1.5,1.8,0.851,0.7,2.4,3.1,4.5,1.0,0.5,1.2,2.4,10.5,9.0,0.0
Wayne Cooper,C,30,1561.0,0.44799999999999995,13.7,2.0,0.4,2.9,15.9,102.0,109.0,11.3,0.48,15.9,5.5,16.0,2.0,-3.4,-0.5,0.44799999999999995,1.1,1.6,0.725,2.3,4.5,6.9,1.0,0.2,1.5,1.1,3.7,8.0,7.6,0.0
Tyrone Corbin,SF,24,1170.0,0.409,8.7,3.9,2.2,0.2,16.3,100.0,109.0,10.7,0.46399999999999997,10.0,11.2,17.2,1.2,-2.7,-0.2,0.41100000000000003,1.4,2.0,0.7340000000000001,1.4,2.0,3.4,1.5,0.9,0.1,1.0,2.0,6.4,6.0,0.0
Dave Corzine,C,30,2287.0,0.475,11.8,4.6,0.8,1.9,15.0,108.0,108.0,12.8,0.505,13.4,12.6,14.6,4.2,0.3,1.3,0.475,1.2,1.6,0.736,2.4,4.2,6.6,2.5,0.5,1.1,1.4,2.5,8.3,7.5,0.0
Pat Cummings,PF,30,1056.0,0.45,14.4,1.8,1.2,0.3,19.5,97.0,110.0,11.4,0.491,16.6,5.3,20.4,0.6,-4.3,-0.6,0.45,1.6,2.2,0.718,2.5,3.9,6.4,0.8,0.5,0.1,1.7,3.0,8.6,7.8,0.0
