player,pos_x,age_x,team_id_x,g_x,mp_x,fg_per_poss,fga_per_poss,fg_pct_x,fg3_per_poss,fg3a_per_poss,fg3_pct_x,fg2_per_poss,fg2a_per_poss,fg2_pct_x,ft_per_poss,fta_per_poss,ft_pct_x,orb_per_poss,drb_per_poss,trb_per_poss,ast_per_poss,stl_per_poss,blk_per_poss,tov_per_poss,pf_per_poss,pts_per_poss,off_rtg,def_rtg,per,ts_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,ws-dum,ows,dws,ws,ws_per_48,bpm-dum,obpm,dbpm,bpm,vorp,mp_per_g,fg_per_g,fga_per_g,fg3_per_g,fg3a_per_g,fg2_per_g,fg2a_per_g,efg_pct,ft_per_g,fta_per_g,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,pts_per_g,fg_per_mp,fga_per_mp,fg3_per_mp,fg3a_per_mp,fg2_per_mp,fg2a_per_mp,ft_per_mp,fta_per_mp,orb_per_mp,drb_per_mp,trb_per_mp,ast_per_mp,stl_per_mp,blk_per_mp,tov_per_mp,pf_per_mp,pts_per_mp,votes_first,points_won
Shareef Abdur-Rahim,C,30,SAC,0.975609756097561,0.6316614420062696,0.5652173913043478,0.3100189035916824,0.474,0.014492753623188406,0.00945179584120983,0.15,0.5579710144927537,0.5740072202166066,0.699421965317919,0.35833333333333334,0.2783018867924529,0.726,0.25619834710743805,0.45098039215686275,0.4366812227074236,0.16363636363636364,0.12264150943396228,0.16666666666666666,0.11026615969581749,0.3986928104575163,0.5012594458438286,0.7573529411764706,0.9,0.4532871972318339,0.4924812030075188,0.031,0.059666666666666666,0.24911032028469748,0.4739884393063583,0.4393939393939394,0.1836327345309381,0.12264150943396228,0.16666666666666666,0.266,0.41845493562231756,,0.09322033898305085,0.25,0.17177914110429446,0.24100719424460432,,-0.3,0.0,-0.25,-0.013157894736842106,0.5929411764705882,0.3679245283018868,0.3596491228070175,0.0,0.037037037037037035,0.38,0.39303482587064675,0.31733333333333336,0.24137931034482762,0.2761904761904762,0.3409090909090909,0.3365384615384615,0.390625,0.12068965517241378,0.3333333333333333,0.15151515151515152,0.35714285714285715,0.6,0.31329113924050633,0.55,0.32499999999999996,0.019607843137254905,0.011111111111111112,0.5851063829787234,0.597883597883598,0.3658536585365854,0.2916666666666667,0.26506024096385544,0.47572815533980584,0.461038961038961,0.15966386554621848,0.125,0.17073170731707318,0.11666666666666667,0.4174757281553398,0.5089605734767025,0.0,0.0
Hassan Adams,SG,22,NJN,0.7439024390243902,0.15517241379310345,0.5797101449275363,0.27032136105860116,0.556,0.0,0.001890359168241966,0.0,0.5797101449275363,0.5126353790613718,0.8092485549132948,0.20833333333333334,0.1792452830188679,0.667,0.3057851239669422,0.29411764705882354,0.35807860262008734,0.08484848484848484,0.169811320754717,0.06666666666666667,0.08745247148288972,0.32679738562091504,0.4659949622166247,0.8014705882352942,0.8916666666666667,0.44982698961937717,0.5422932330827068,0.006999999999999999,0.044500000000000005,0.298932384341637,0.2861271676300578,0.34848484848484845,0.08982035928143713,0.169811320754717,0.06666666666666667,0.254,0.3497854077253219,,0.0423728813559322,0.07352941176470588,0.06134969325153374,0.34172661870503596,,-0.34285714285714286,-0.17647058823529413,-0.42857142857142855,-0.026315789473684213,0.19058823529411764,0.11320754716981132,0.09649122807017545,0.0,0.0,0.12,0.10945273631840796,0.3706666666666667,0.04597701149425288,0.05714285714285714,0.13636363636363635,0.0673076923076923,0.1015625,0.017241379310344827,0.14285714285714285,0.030303030303030307,0.09523809523809523,0.16,0.09177215189873417,0.55,0.27222222222222225,0.0,0.002777777777777778,0.5851063829787234,0.5132275132275133,0.20731707317073172,0.18055555555555555,0.3012048192771084,0.30097087378640774,0.3636363636363636,0.07563025210084033,0.16666666666666666,0.07317073170731708,0.08888888888888889,0.33009708737864074,0.4551971326164875,0.0,0.0
Maurice Ager,SG,22,DAL,0.3902439024390244,0.0670846394984326,0.39855072463768115,0.33081285444234404,0.314,0.18840579710144928,0.0718336483931947,0.33299999999999996,0.3115942028985507,0.4981949458483755,0.4465317919075144,0.4166666666666667,0.3915094339622642,0.606,0.024793388429752067,0.32679738562091504,0.2314410480349345,0.1090909090909091,0.09433962264150944,0.13333333333333333,0.1444866920152091,0.4444444444444444,0.4357682619647355,0.5808823529411765,0.8833333333333333,0.10034602076124567,0.38345864661654133,0.214,0.0785,0.021352313167259784,0.3179190751445087,0.2234848484848485,0.0998003992015968,0.09433962264150944,0.12222222222222223,0.302,0.4656652360515021,,-0.0423728813559322,0.029411764705882356,-0.01840490797546012,-0.21582733812949637,,-1.0714285714285714,-0.2647058823529412,-1.1071428571428572,-0.052631578947368425,0.15764705882352942,0.0660377358490566,0.09649122807017545,0.06666666666666667,0.0617283950617284,0.05,0.08457711442786069,0.2333333333333333,0.06896551724137931,0.09523809523809523,0.0,0.05769230769230769,0.05468749999999999,0.017241379310344827,0.047619047619047616,0.030303030303030307,0.11904761904761904,0.16,0.06962025316455696,0.37,0.3277777777777778,0.15686274509803924,0.06944444444444445,0.30851063829787234,0.49206349206349215,0.41463414634146345,0.38888888888888884,0.024096385542168672,0.33009708737864074,0.22727272727272727,0.10084033613445377,0.09722222222222221,0.12195121951219513,0.1388888888888889,0.4368932038834951,0.4157706093189964,0.0,0.0
LaMarcus Aldridge,C,21,POR,0.7682926829268293,0.43636363636363634,0.6811594202898551,0.3534971644612476,0.503,0.0,0.001890359168241966,0.0,0.6811594202898551,0.6714801444043322,0.7297687861271676,0.26666666666666666,0.21226415094339623,0.722,0.46280991735537186,0.4313725490196078,0.5327510917030568,0.05454545454545455,0.0849056603773585,0.4666666666666666,0.06463878326996197,0.4771241830065359,0.5566750629722922,0.8308823529411765,0.9083333333333333,0.5916955017301039,0.50093984962406,0.004,0.04,0.44839857651245546,0.44219653179190754,0.5265151515151516,0.06387225548902196,0.0849056603773585,0.4666666666666667,0.15,0.41416309012875535,,0.211864406779661,0.14705882352941177,0.2085889570552147,0.42446043165467623,,-0.04285714285714286,-0.08823529411764706,-0.10714285714285714,0.052631578947368425,0.52,0.3584905660377358,0.3333333333333333,0.0,0.0,0.38,0.37810945273631835,0.3353333333333333,0.14942528735632185,0.17142857142857143,0.5227272727272726,0.25961538461538464,0.390625,0.034482758620689655,0.14285714285714285,0.36363636363636365,0.16666666666666666,0.6,0.28481012658227844,0.62,0.34444444444444444,0.0,0.002777777777777778,0.6595744680851063,0.6507936507936509,0.25609756097560976,0.20833333333333331,0.4457831325301205,0.4174757281553398,0.525974025974026,0.050420168067226885,0.08333333333333333,0.4634146341463415,0.061111111111111116,0.4660194174757281,0.5232974910394266,0.0,0.0
Malik Allen,PF,28,CHI,0.7317073170731707,0.2,0.6231884057971014,0.391304347826087,0.415,0.0,0.001890359168241966,0.0,0.6231884057971014,0.7436823104693141,0.6011560693641619,0.18333333333333335,0.12735849056603774,0.8240000000000001,0.2809917355371901,0.40522875816993464,0.41921397379912667,0.0787878787878788,0.1320754716981132,0.21666666666666667,0.06463878326996197,0.4444444444444444,0.4886649874055415,0.7058823529411765,0.8333333333333334,0.35986159169550175,0.41635338345864653,0.004,0.022000000000000002,0.27046263345195726,0.39595375722543347,0.40151515151515155,0.08383233532934131,0.1320754716981132,0.2222222222222222,0.142,0.43991416309012876,,-0.01694915254237288,0.16176470588235295,0.06134969325153374,0.26258992805755393,,-0.7000000000000001,-0.04411764705882353,-0.6190476190476191,-0.06578947368421052,0.24941176470588233,0.169811320754717,0.18859649122807015,0.0,0.0,0.18,0.21393034825870644,0.27666666666666667,0.0574712643678161,0.05714285714285714,0.15909090909090906,0.125,0.15625,0.02586206896551724,0.14285714285714285,0.09090909090909091,0.09523809523809523,0.27999999999999997,0.12658227848101264,0.6,0.40555555555555556,0.0,0.002777777777777778,0.6382978723404255,0.7671957671957672,0.19512195121951223,0.13194444444444445,0.2891566265060241,0.4174757281553398,0.43506493506493504,0.07563025210084033,0.1388888888888889,0.21951219512195125,0.06666666666666667,0.4660194174757281,0.4910394265232975,0.0,0.0
Ray Allen,SG,31,SEA,0.6707317073170732,0.6956112852664577,0.8623188405797101,0.5141776937618148,0.43799999999999994,0.5652173913043478,0.19659735349716448,0.37200000000000005,0.5797101449275363,0.6028880866425993,0.6921965317919074,0.5499999999999999,0.3443396226415094,0.903,0.10743801652892562,0.29411764705882354,0.2532751091703057,0.32727272727272727,0.1792452830188679,0.049999999999999996,0.13688212927756654,0.17647058823529413,0.8639798488664986,0.8235294117647058,0.9333333333333333,0.7474048442906576,0.5300751879699247,0.384,0.04466666666666667,0.11032028469750889,0.30057803468208094,0.2537878787878788,0.37924151696606784,0.1792452830188679,0.044444444444444446,0.214,0.6330472103004292,,0.4576271186440678,0.1323529411764706,0.38650306748466257,0.4892086330935252,,0.7714285714285715,-0.3088235294117647,0.4047619047619047,0.39473684210526316,0.948235294117647,0.8679245283018867,0.9210526315789473,1.0,1.0,0.62,0.6417910447761194,0.34,0.5862068965517242,0.5333333333333333,0.22727272727272727,0.3365384615384615,0.3515625,0.35344827586206895,0.7142857142857143,0.060606060606060615,0.6666666666666666,0.42000000000000004,0.8354430379746834,0.82,0.5194444444444444,0.5294117647058825,0.2,0.5851063829787234,0.6084656084656085,0.5487804878048781,0.3472222222222222,0.10843373493975902,0.30097087378640774,0.2597402597402597,0.31092436974789917,0.18055555555555555,0.04878048780487806,0.1388888888888889,0.17475728155339806,0.845878136200717,0.0,0.0
Tony Allen,SG,25,BOS,0.4024390243902439,0.25235109717868337,0.6231884057971014,0.3175803402646503,0.514,0.07246376811594203,0.03969754253308129,0.242,0.5869565217391304,0.5270758122743683,0.7991329479768785,0.5666666666666667,0.410377358490566,0.784,0.19008264462809915,0.3790849673202614,0.3493449781659389,0.2181818181818182,0.30188679245283023,0.13333333333333333,0.18631178707224336,0.3660130718954248,0.6196473551637279,0.7720588235294118,0.8666666666666667,0.5882352941176471,0.5601503759398496,0.127,0.08616666666666667,0.18149466192170816,0.39306358381502887,0.34848484848484845,0.249500998003992,0.30188679245283023,0.13333333333333333,0.382,0.47424892703862664,,0.06779661016949153,0.16176470588235295,0.1165644171779141,0.3992805755395683,,0.0,0.16176470588235295,0.13095238095238096,0.07894736842105263,0.5741176470588235,0.37735849056603776,0.34210526315789475,0.06666666666666667,0.1234567901234568,0.38,0.33830845771144274,0.3526666666666667,0.36781609195402304,0.3904761904761904,0.25,0.25961538461538464,0.29687499999999994,0.14655172413793102,0.7142857142857143,0.12121212121212123,0.5476190476190476,0.52,0.3639240506329114,0.5900000000000001,0.3222222222222222,0.07843137254901962,0.041666666666666664,0.5957446808510638,0.5343915343915344,0.5731707317073171,0.41666666666666663,0.19277108433734938,0.3883495145631068,0.35714285714285715,0.21008403361344538,0.3055555555555556,0.12195121951219513,0.18888888888888888,0.37864077669902907,0.6057347670250895,0.0,0.0
Rafer Alston,PG,30,HOU,1.0,0.9529780564263323,0.4855072463768116,0.33648393194707,0.375,0.47826086956521735,0.17391304347826086,0.363,0.23913043478260868,0.3068592057761733,0.5621387283236994,0.19166666666666665,0.14622641509433962,0.7340000000000001,0.04132231404958678,0.28758169934640526,0.21397379912663758,0.4666666666666667,0.2075471698113208,0.03333333333333333,0.11406844106463879,0.2222222222222222,0.4760705289672543,0.7573529411764706,0.85,0.4463667820069204,0.46616541353383456,0.519,0.028999999999999998,0.03914590747330961,0.2745664739884393,0.20075757575757577,0.4810379241516966,0.2075471698113208,0.03333333333333333,0.268,0.41630901287553645,,0.14406779661016947,0.7205882352941178,0.40490797546012264,0.37410071942446044,,0.05714285714285715,0.1323529411764706,0.15476190476190477,0.32894736842105265,0.8729411764705882,0.44339622641509435,0.543859649122807,0.7666666666666666,0.8024691358024691,0.22999999999999998,0.29850746268656714,0.3133333333333333,0.18390804597701152,0.20952380952380953,0.09090909090909091,0.2980769230769231,0.265625,0.4655172413793104,0.7619047619047619,0.030303030303030307,0.5,0.48,0.4208860759493671,0.45,0.3361111111111111,0.45098039215686275,0.175,0.24468085106382975,0.3068783068783069,0.1829268292682927,0.14583333333333334,0.03614457831325301,0.2912621359223301,0.21428571428571427,0.4453781512605042,0.20833333333333331,0.02439024390243903,0.1111111111111111,0.22330097087378636,0.4623655913978495,0.0,0.0
Lou Amundson,PF,24,TOT,0.13414634146341464,0.027899686520376176,0.2608695652173913,0.168241965973535,0.4,0.0,0.0,,0.2608695652173913,0.3212996389891697,0.5780346820809248,0.19999999999999998,0.2783018867924529,0.4,0.6363636363636364,0.5816993464052288,0.7248908296943233,0.03636363636363636,0.05660377358490566,0.7999999999999999,0.11406844106463879,0.5816993464052288,0.2392947103274559,0.6691176470588235,0.8583333333333333,0.33217993079584773,0.38721804511278196,0.0,0.11116666666666668,0.6263345195729537,0.5838150289017341,0.7159090909090909,0.033932135728542916,0.05660377358490566,0.7666666666666667,0.41,0.2725321888412017,,-0.00847457627118644,0.014705882352941178,0.006134969325153374,0.14028776978417265,,-0.7857142857142857,0.20588235294117646,-0.488095238095238,0.0,0.19058823529411764,0.04716981132075472,0.06140350877192982,0.0,0.0,0.05,0.06965174129353233,0.26666666666666666,0.04597701149425288,0.08571428571428572,0.2727272727272727,0.1346153846153846,0.1953125,0.008620689655172414,0.047619047619047616,0.21212121212121213,0.11904761904761904,0.27999999999999997,0.04746835443037974,0.24,0.16944444444444443,0.0,0.0,0.2553191489361702,0.32275132275132273,0.19512195121951223,0.2777777777777778,0.6385542168674698,0.5922330097087378,0.7337662337662338,0.03361344537815126,0.05555555555555556,0.7804878048780489,0.1111111111111111,0.5922330097087378,0.23297491039426524,0.0,0.0
Alan Anderson,SG,24,CHA,0.2073170731707317,0.08025078369905957,0.5434782608695652,0.3119092627599244,0.457,0.14492753623188406,0.0775047258979206,0.25,0.47101449275362317,0.4476534296028881,0.7586705202312138,0.325,0.22169811320754718,0.826,0.18181818181818185,0.28104575163398693,0.2838427947598253,0.2606060606060606,0.1320754716981132,0.0,0.17110266159695817,0.43790849673202614,0.5037783375314862,0.7132352941176471,0.9166666666666666,0.3494809688581315,0.5056390977443608,0.247,0.04733333333333333,0.17437722419928825,0.2890173410404624,0.28030303030303033,0.2754491017964072,0.1320754716981132,0.0,0.38799999999999996,0.4313304721030043,,0.0,0.014705882352941178,0.006134969325153374,0.08633093525179855,,-0.31428571428571433,-0.2647058823529412,-0.47619047619047616,-0.013157894736842106,0.3552941176470588,0.2075471698113208,0.21052631578947367,0.09999999999999999,0.14814814814814814,0.19,0.1791044776119403,0.3253333333333333,0.12643678160919541,0.13333333333333333,0.13636363636363635,0.11538461538461538,0.14843749999999997,0.10344827586206896,0.19047619047619047,0.0,0.30952380952380953,0.38,0.18354430379746833,0.52,0.31666666666666665,0.13725490196078433,0.07777777777777778,0.4787234042553191,0.45502645502645506,0.3292682926829269,0.22222222222222224,0.18072289156626503,0.2912621359223301,0.2922077922077922,0.25210084033613445,0.1388888888888889,0.0,0.17222222222222222,0.44660194174757273,0.49462365591397855,0.0,0.0
