player,pos,age,mp_x,fg_pct_x,trb_per_poss,ast_per_poss,stl_per_poss,blk_per_poss,pts_per_poss,off_rtg,def_rtg,per,ts_pct,trb_pct,ast_pct,usg_pct,ws,bpm,vorp,efg_pct,ft_per_g,fta_per_g,ft_pct_y,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,pts_per_g,points_won
Shareef Abdur-Rahim,PF,27,0.8057640348243771,0.8133561643835616,0.6497461928934011,0.25925925925925924,0.3333333333333333,0.1129032258064516,0.7439353099730458,0.8527131782945736,0.9292035398230089,0.6768707482993197,0.8338323353293415,0.6538461538461539,0.27455357142857145,0.6912181303116147,0.44262295081967207,0.0303030303030303,0.16326530612244897,0.7535321821036106,0.6111111111111112,0.49504950495049505,0.9374325782092773,0.47826086956521746,0.4862385321100917,0.539568345323741,0.2173913043478261,0.33333333333333337,0.11111111111111112,0.5,0.6666666666666667,0.5821428571428572,0.0
Ray Allen,SG,28,0.646052236565596,0.7534246575342466,0.36040609137055835,0.4888888888888889,0.42857142857142855,0.04838709677419355,0.8598382749326144,0.8682170542635659,0.9734513274336283,0.7380952380952381,0.8473053892215571,0.375,0.5200892857142858,0.7875354107648727,0.3770491803278689,0.40404040404040403,0.33673469387755095,0.8037676609105181,0.6111111111111112,0.4752475247524752,0.9751887810140237,0.2608695652173913,0.35779816513761464,0.3669064748201438,0.5217391304347826,0.5416666666666667,0.05555555555555556,0.6363636363636362,0.6153846153846154,0.8214285714285714,0.0
Rafer Alston,PG,27,0.774842389672771,0.6438356164383562,0.2436548223350254,0.5851851851851853,0.5714285714285714,0.06451612903225806,0.477088948787062,0.813953488372093,0.9026548672566371,0.46598639455782315,0.7619760479041917,0.24519230769230765,0.5558035714285714,0.4900849858356941,0.3224043715846995,0.1212121212121212,0.21428571428571427,0.7551020408163266,0.18055555555555555,0.15841584158415842,0.8295577130528586,0.06521739130434782,0.2201834862385321,0.20143884892086328,0.48913043478260876,0.5833333333333334,0.05555555555555556,0.36363636363636365,0.6666666666666667,0.36428571428571427,0.0
Chris Andersen,PF,25,0.3089162413689583,0.7585616438356164,0.7563451776649747,0.1259259259259259,0.4047619047619047,0.9193548387096774,0.32614555256064687,0.7751937984496124,0.8495575221238938,0.489795918367347,0.7275449101796407,0.7836538461538461,0.11383928571428571,0.3597733711048159,0.13114754098360654,0.050505050505050504,0.07142857142857142,0.6954474097331239,0.125,0.1485148514851485,0.6353829557713052,0.28260869565217395,0.2660550458715596,0.302158273381295,0.05434782608695653,0.20833333333333334,0.4444444444444445,0.15909090909090906,0.4358974358974359,0.12142857142857143,0.0
Derek Anderson,SG,29,0.5433803662563794,0.6438356164383562,0.28426395939086296,0.5185185185185185,0.47619047619047616,0.016129032258064516,0.5741239892183289,0.8294573643410853,0.9469026548672567,0.5136054421768708,0.7470059880239521,0.28846153846153844,0.4709821428571429,0.5807365439093485,0.19672131147540983,0.0303030303030303,0.11224489795918367,0.6907378335949764,0.41666666666666663,0.3663366336633664,0.888888888888889,0.10869565217391305,0.28440366972477066,0.2589928057553957,0.48913043478260876,0.5416666666666667,0.02777777777777778,0.40909090909090906,0.38461538461538464,0.4857142857142857,0.0
Shandon Anderson,SG,30,0.5926148303812668,0.7226027397260275,0.30456852791878175,0.24444444444444444,0.42857142857142855,0.08064516129032258,0.4636118598382749,0.7441860465116279,0.9292035398230089,0.3435374149659864,0.7485029940119762,0.3125,0.22767857142857142,0.5014164305949008,0.09289617486338797,-0.1717171717171717,0.01020408163265306,0.7127158555729983,0.20833333333333331,0.19801980198019803,0.8241639697950377,0.15217391304347827,0.1926605504587156,0.20143884892086328,0.16304347826086957,0.375,0.05555555555555556,0.3409090909090909,0.5897435897435898,0.28214285714285714,0.0
Carmelo Anthony,SF,19,0.8991293905734014,0.7294520547945206,0.4365482233502538,0.28888888888888886,0.4047619047619047,0.1129032258064516,0.7978436657681941,0.7906976744186046,0.9292035398230089,0.598639455782313,0.7619760479041917,0.4519230769230769,0.3080357142857143,0.8073654390934845,0.3333333333333333,0.010101010101010102,0.16326530612244897,0.7048665620094191,0.6944444444444444,0.6336633663366337,0.8381877022653722,0.47826086956521746,0.34862385321100914,0.4388489208633093,0.30434782608695654,0.5,0.1388888888888889,0.6818181818181818,0.6923076923076924,0.75,0.0008203445447087777
Gilbert Arenas,PG,22,0.6202341639147403,0.6712328767123288,0.32487309644670054,0.5111111111111112,0.6190476190476191,0.04838709677419355,0.7304582210242587,0.7596899224806202,0.9292035398230089,0.54421768707483,0.7664670658682635,0.3317307692307692,0.5691964285714286,0.7762039660056658,0.14207650273224043,0.11111111111111112,0.16326530612244897,0.7221350078492936,0.5972222222222222,0.5742574257425742,0.8069039913700108,0.2173913043478261,0.3302752293577982,0.3309352517985611,0.5434782608695653,0.7916666666666666,0.05555555555555556,0.9318181818181817,0.8205128205128206,0.7000000000000001,0.0
Darrell Armstrong,PG,35,0.6745722005403783,0.6763698630136987,0.2741116751269036,0.5555555555555556,0.7619047619047619,0.06451612903225806,0.5417789757412399,0.813953488372093,0.9026548672566371,0.5306122448979592,0.785928143712575,0.27403846153846156,0.5424107142857143,0.5495750708215298,0.2896174863387978,0.1919191919191919,0.22448979591836735,0.7645211930926217,0.22222222222222224,0.17821782178217824,0.9212513484358145,0.1739130434782609,0.1926605504587156,0.20863309352517984,0.4239130434782609,0.7083333333333334,0.05555555555555556,0.45454545454545453,0.48717948717948717,0.37857142857142856,0.0
Carlos Arroyo,PG,24,0.6028219753827679,0.7551369863013699,0.25888324873096447,0.725925925925926,0.4047619047619047,0.016129032258064516,0.6684636118598383,0.8217054263565892,0.9380530973451328,0.5714285714285715,0.7739520958083833,0.27403846153846156,0.7723214285714286,0.6713881019830029,0.2568306010928962,-0.0303030303030303,0.09183673469387754,0.7315541601255887,0.3472222222222222,0.31683168316831684,0.8673139158576052,0.13043478260869565,0.18348623853211007,0.18705035971223022,0.5434782608695653,0.375,0.02777777777777778,0.5,0.5897435897435898,0.45,0.0
Chucky Atkins,PG,29,0.4635244671269889,0.6797945205479453,0.16243654822335027,0.5703703703703704,0.35714285714285715,0.016129032258064516,0.49865229110512127,0.7984496124031008,0.9292035398230089,0.41156462585034015,0.7649700598802396,0.16826923076923075,0.5513392857142857,0.5240793201133145,0.14754098360655737,-0.25252525252525254,-0.02040816326530612,0.7535321821036106,0.1527777777777778,0.1485148514851485,0.8122977346278317,0.02173913043478261,0.11926605504587157,0.1079136690647482,0.3804347826086957,0.2916666666666667,0.0,0.3181818181818181,0.4102564102564103,0.3,0.0
Stacey Augmon,SF,35,0.4250975682978085,0.7054794520547947,0.3350253807106599,0.23703703703703705,0.5,0.0967741935483871,0.40700808625336926,0.751937984496124,0.9203539823008849,0.3401360544217687,0.7275449101796407,0.3365384615384615,0.22321428571428573,0.4419263456090652,0.08743169398907104,-0.3333333333333333,-0.0510204081632653,0.6499215070643641,0.22222222222222224,0.19801980198019803,0.8532901833872707,0.1739130434782609,0.1651376146788991,0.17985611510791366,0.13043478260869565,0.33333333333333337,0.05555555555555556,0.25,0.4358974358974359,0.20714285714285713,0.0
Vin Baker,PF,32,0.39417592314620237,0.8236301369863015,0.5634517766497462,0.1925925925925926,0.2619047619047619,0.20967741935483872,0.5660377358490566,0.813953488372093,0.9292035398230089,0.5034013605442177,0.7934131736526947,0.5865384615384615,0.20089285714285715,0.5694050991501417,0.1530054644808743,-0.15151515151515152,0.02040816326530612,0.7582417582417582,0.2916666666666667,0.2871287128712871,0.7831715210355986,0.4565217391304348,0.28440366972477066,0.37410071942446044,0.13043478260869565,0.20833333333333334,0.16666666666666666,0.3181818181818181,0.7692307692307693,0.35000000000000003,0.0
Marcus Banks,PG,22,0.4157910537376163,0.6849315068493151,0.2487309644670051,0.48148148148148145,0.7857142857142856,0.08064516129032258,0.48247978436657674,0.7054263565891473,0.911504424778761,0.3741496598639456,0.718562874251497,0.2644230769230769,0.4754464285714286,0.5807365439093485,0.03825136612021857,-0.3333333333333333,-0.0510204081632653,0.6766091051805337,0.16666666666666666,0.15841584158415842,0.8155339805825241,0.08695652173913045,0.11926605504587157,0.11510791366906475,0.23913043478260873,0.45833333333333337,0.05555555555555556,0.3409090909090909,0.5384615384615385,0.21071428571428572,0.0
