player,pos,age,mp_x,fg_pct_x,trb_per_poss,ast_per_poss,stl_per_poss,blk_per_poss,pts_per_poss,off_rtg,def_rtg,per,ts_pct,trb_pct,ast_pct,usg_pct,ws,bpm,vorp,efg_pct,ft_per_g,fta_per_g,ft_pct_y,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,pts_per_g,fga_per_g,points_won
Glen Davis,PF,26,1427.0,0.42100000000000004,12.5,1.8,1.6,0.7,21.4,96.0,103.0,13.2,0.466,13.4,5.9,22.4,1.7,-4.2,-0.8,0.423,1.9,2.7,0.6829999999999999,1.8,3.7,5.4,0.8,0.7,0.3,1.2,1.7,9.3,8.8,0.0
Carlos Delfino,SF,29,1537.0,0.402,6.9,4.1,2.6,0.3,16.3,102.0,104.0,11.7,0.515,7.5,11.9,15.5,2.4,0.7,1.1,0.49700000000000005,0.7,0.9,0.792,0.4,3.5,3.9,2.3,1.5,0.2,1.2,1.8,9.0,8.4,0.0
Luol Deng,SF,26,2129.0,0.41200000000000003,8.9,4.0,1.4,0.9,20.9,105.0,100.0,14.1,0.5,9.2,11.7,19.8,5.8,2.1,2.2,0.46399999999999997,2.4,3.1,0.77,1.4,5.1,6.5,2.9,1.0,0.7,1.8,1.5,15.3,14.0,0.0
DeMar DeRozan,SG,22,2206.0,0.42200000000000004,5.1,3.1,1.2,0.4,25.7,100.0,108.0,12.8,0.503,5.6,10.8,25.0,2.5,-2.8,-0.5,0.435,4.3,5.3,0.81,0.6,2.7,3.3,2.0,0.8,0.3,2.0,2.6,16.7,14.3,0.0
Boris Diaw,PF,29,1424.0,0.444,10.3,7.5,1.3,0.9,13.4,95.0,108.0,11.2,0.498,11.3,23.8,15.5,0.6,-1.1,0.3,0.489,0.4,0.6,0.629,1.2,3.7,4.9,3.6,0.6,0.4,2.0,2.2,6.4,6.2,0.0
Goran Dragić,PG,25,1752.0,0.462,5.0,10.5,2.5,0.3,23.2,111.0,106.0,18.0,0.5670000000000001,5.6,32.5,21.8,5.1,2.1,1.8,0.518,2.3,2.9,0.805,0.8,1.7,2.5,5.3,1.3,0.2,2.4,2.5,11.7,9.1,0.0
Jared Dudley,SG,26,2020.0,0.485,7.7,2.9,1.3,0.5,21.1,115.0,109.0,15.4,0.575,8.4,8.8,17.7,5.1,2.7,2.4,0.547,1.8,2.5,0.726,1.5,3.2,4.6,1.7,0.8,0.3,1.1,1.6,12.7,9.9,0.0
Chris Duhon,PG,29,1226.0,0.419,4.5,6.6,1.5,0.4,10.4,100.0,107.0,8.4,0.5579999999999999,4.8,19.1,11.2,1.3,-2.3,-0.1,0.542,0.3,0.3,0.81,0.2,1.4,1.6,2.4,0.6,0.1,1.3,1.1,3.8,3.2,0.0
Tim Duncan,C,35,1634.0,0.49200000000000005,16.4,4.2,1.2,2.8,28.3,108.0,99.0,22.5,0.531,18.3,13.5,26.2,5.9,2.4,1.8,0.49200000000000005,3.0,4.3,0.695,1.9,7.1,9.0,2.3,0.7,1.5,1.7,1.7,15.4,12.6,3.0
Mike Dunleavy,SF,31,1445.0,0.474,7.2,4.1,1.0,0.3,24.0,118.0,108.0,16.6,0.597,7.8,13.0,19.0,4.4,1.0,1.1,0.557,2.1,2.6,0.8109999999999999,0.5,3.2,3.7,2.1,0.5,0.1,1.1,1.6,12.3,9.2,0.0
Kevin Durant,SF,23,2546.0,0.496,10.7,4.7,1.8,1.6,37.5,114.0,101.0,26.2,0.61,11.8,17.5,31.3,12.2,5.2,4.6,0.547,6.5,7.6,0.86,0.6,7.4,8.0,3.5,1.3,1.2,3.8,2.0,28.0,19.7,889.0
Monta Ellis,SG,26,2120.0,0.433,4.9,8.4,2.1,0.4,28.8,101.0,109.0,17.5,0.509,5.3,28.6,28.7,2.6,-0.6,0.8,0.46299999999999997,3.8,4.7,0.7959999999999999,0.3,3.1,3.4,6.0,1.5,0.3,3.1,2.3,20.4,17.9,0.0
Tyreke Evans,SG,22,2162.0,0.45299999999999996,6.8,6.6,2.0,0.7,24.3,103.0,111.0,16.4,0.512,7.3,22.1,23.8,2.7,-0.3,0.9,0.46399999999999997,3.2,4.1,0.779,1.0,3.6,4.6,4.5,1.3,0.5,2.7,2.2,16.5,14.3,0.0
Kenneth Faried,PF,22,1037.0,0.586,17.3,1.8,1.7,2.3,23.1,123.0,103.0,21.9,0.618,19.8,5.5,18.7,4.6,3.4,1.4,0.586,2.4,3.6,0.665,3.1,4.6,7.7,0.8,0.7,1.0,1.2,2.5,10.2,6.7,0.0
Derrick Favors,PF,20,1376.0,0.499,16.2,1.6,1.4,2.5,21.7,104.0,103.0,17.1,0.537,17.7,5.0,20.7,3.0,-0.8,0.4,0.499,1.9,3.0,0.649,2.4,4.1,6.5,0.7,0.6,1.0,1.6,2.2,8.8,6.8,0.0
Raymond Felton,PG,27,1906.0,0.40700000000000003,4.1,10.8,2.2,0.3,18.9,99.0,109.0,13.4,0.491,4.6,33.3,20.8,1.7,-1.8,0.1,0.455,1.7,2.1,0.8059999999999999,0.5,2.0,2.5,6.5,1.3,0.2,2.8,2.0,11.4,10.7,0.0
Landry Fields,SG,23,1894.0,0.46,7.6,4.6,2.1,0.5,15.8,100.0,102.0,12.0,0.506,8.5,14.5,16.0,3.4,0.4,1.2,0.49,1.2,2.1,0.562,0.9,3.3,4.2,2.6,1.2,0.3,1.5,1.5,8.8,7.8,0.0
Derek Fisher,PG,37,1508.0,0.371,4.2,5.9,1.8,0.1,12.2,97.0,107.0,8.0,0.46399999999999997,4.5,16.7,13.6,1.2,-3.0,-0.4,0.42100000000000004,0.9,1.1,0.851,0.2,1.7,1.9,2.7,0.8,0.1,1.2,1.9,5.6,5.5,0.0
Randy Foye,SG,28,1682.0,0.39799999999999996,4.4,4.7,1.5,0.8,22.8,108.0,109.0,13.5,0.522,4.9,14.2,20.7,3.2,-0.3,0.7,0.496,1.1,1.3,0.8590000000000001,0.4,1.7,2.1,2.2,0.7,0.4,1.1,2.0,11.0,9.9,0.0
Jimmer Fredette,PG,22,1135.0,0.386,3.3,4.8,1.3,0.1,20.6,100.0,114.0,10.8,0.495,3.5,15.1,20.4,0.3,-4.4,-0.7,0.473,0.7,0.8,0.833,0.3,0.9,1.2,1.8,0.5,0.0,1.1,1.2,7.6,7.3,0.0
Channing Frye,PF,28,1669.0,0.41600000000000004,11.8,2.7,1.3,2.2,20.9,106.0,104.0,14.9,0.519,12.8,8.3,19.3,3.7,1.9,1.7,0.49,1.1,1.3,0.89,1.1,4.8,5.9,1.4,0.7,1.1,1.0,2.8,10.5,9.6,0.0
Danilo Gallinari,SF,23,1351.0,0.414,7.6,4.4,1.6,0.9,23.7,114.0,107.0,16.5,0.563,8.7,13.0,20.7,3.9,2.1,1.4,0.479,4.2,4.9,0.871,0.7,4.0,4.7,2.7,1.0,0.5,1.6,2.0,14.6,10.8,0.0
Kevin Garnett,C,35,1864.0,0.503,14.1,5.0,1.6,1.7,27.0,106.0,94.0,20.4,0.55,15.6,17.9,24.9,6.9,3.6,2.6,0.505,2.7,3.2,0.857,1.1,7.1,8.2,2.9,0.9,1.0,1.8,2.4,15.8,13.0,0.0
Marc Gasol,C,27,2370.0,0.48200000000000004,12.9,4.6,1.4,2.7,21.2,111.0,99.0,18.4,0.541,14.3,14.1,19.1,8.2,3.9,3.5,0.483,3.6,4.9,0.748,1.8,7.1,8.9,3.1,1.0,1.9,1.9,3.1,14.6,11.4,0.0
Pau Gasol,PF,31,2430.0,0.501,14.8,5.2,0.8,1.9,24.6,112.0,103.0,20.4,0.547,15.6,17.2,22.1,8.3,3.7,3.5,0.504,3.1,4.0,0.782,2.8,7.6,10.4,3.6,0.6,1.4,2.2,2.0,17.4,14.1,0.0
Rudy Gay,SF,25,2422.0,0.455,9.1,3.2,2.1,1.2,26.9,104.0,102.0,17.8,0.521,10.1,10.8,25.1,6.0,1.8,2.3,0.48,3.2,4.0,0.7909999999999999,2.0,4.4,6.4,2.3,1.5,0.8,2.5,2.1,19.0,16.4,0.0
Alonzo Gee,SG,24,1827.0,0.41200000000000003,9.3,3.3,2.4,0.5,19.1,102.0,108.0,13.2,0.516,10.0,10.6,18.7,2.4,-0.5,0.7,0.452,2.7,3.4,0.7879999999999999,1.6,3.5,5.1,1.8,1.3,0.3,1.8,2.4,10.6,8.7,0.0
Paul George,SG,21,1958.0,0.44,10.0,4.3,2.9,1.0,21.6,108.0,100.0,16.5,0.555,10.6,13.6,19.3,6.0,3.9,2.9,0.51,2.2,2.8,0.802,0.8,4.8,5.6,2.4,1.6,0.6,1.8,2.9,12.1,9.7,0.0
Taj Gibson,PF,26,1284.0,0.495,13.9,2.0,1.1,3.4,20.3,109.0,96.0,16.9,0.522,14.4,5.9,18.6,4.5,1.2,1.0,0.495,1.3,2.1,0.622,2.1,3.1,5.3,0.7,0.4,1.3,1.0,2.1,7.7,6.4,0.0
Drew Gooden,C,30,1469.0,0.43700000000000006,12.7,5.0,1.6,1.2,26.7,105.0,104.0,18.8,0.512,13.6,16.5,25.7,3.6,1.0,1.1,0.449,3.1,3.7,0.846,2.3,4.2,6.5,2.6,0.8,0.6,1.9,2.0,13.7,11.7,0.0
Ben Gordon,SG,28,1398.0,0.442,4.7,4.9,1.3,0.4,24.9,101.0,109.0,13.5,0.5489999999999999,5.2,16.5,23.3,1.7,-2.4,-0.1,0.501,2.3,2.6,0.86,0.3,2.1,2.3,2.4,0.7,0.2,2.2,2.2,12.5,10.2,0.0
Marcin Gortat,C,27,2114.0,0.555,16.2,1.4,1.2,2.4,24.9,115.0,103.0,21.2,0.578,17.6,4.8,20.8,7.6,2.0,2.1,0.555,2.5,3.8,0.649,2.8,7.2,10.0,0.9,0.7,1.5,1.4,2.2,15.4,11.7,0.0
Danny Granger,SF,28,2062.0,0.41600000000000004,7.9,2.8,1.6,1.0,29.7,111.0,104.0,18.6,0.542,8.4,9.7,25.9,6.7,1.9,2.0,0.48100000000000004,4.1,4.7,0.873,1.3,3.7,5.0,1.8,1.0,0.6,1.8,2.3,18.7,15.2,0.0
Danny Green,SG,24,1522.0,0.442,7.7,2.9,2.0,1.6,20.5,112.0,103.0,15.5,0.579,8.6,8.3,17.6,4.5,3.2,2.0,0.5489999999999999,1.2,1.5,0.79,0.8,2.6,3.5,1.3,0.9,0.7,1.0,1.6,9.1,7.2,0.0
Blake Griffin,PF,22,2392.0,0.5489999999999999,16.1,4.7,1.2,1.1,30.8,113.0,104.0,23.4,0.557,17.8,16.6,26.6,9.2,4.1,3.7,0.55,3.7,7.1,0.521,3.3,7.6,10.9,3.2,0.8,0.7,2.3,3.3,20.7,15.5,0.0
Tyler Hansbrough,PF,26,1442.0,0.405,10.6,1.1,2.0,0.3,22.5,108.0,104.0,14.7,0.511,11.3,3.5,20.9,3.9,-2.7,-0.3,0.405,3.4,4.2,0.813,1.7,2.7,4.4,0.5,0.8,0.1,1.0,2.4,9.3,7.3,0.0
