player,pos_x,age_x,team_id_x,g_x,mp_x,fg_per_poss,fga_per_poss,fg_pct_x,fg3_per_poss,fg3a_per_poss,fg3_pct_x,fg2_per_poss,fg2a_per_poss,fg2_pct_x,ft_per_poss,fta_per_poss,ft_pct_x,orb_per_poss,drb_per_poss,trb_per_poss,ast_per_poss,stl_per_poss,blk_per_poss,tov_per_poss,pf_per_poss,pts_per_poss,off_rtg,def_rtg,per,ts_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,ws-dum,ows,dws,ws,ws_per_48,bpm-dum,obpm,dbpm,bpm,vorp,votes_first,points_won,mp_per_g,fg_per_g,fga_per_g,fg3_per_g,fg3a_per_g,fg2_per_g,fg2a_per_g,efg_pct,ft_per_g,fta_per_g,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,pts_per_g,fg_per_mp,fga_per_mp,fg3_per_mp,fg3a_per_mp,fg2_per_mp,fg2a_per_mp,ft_per_mp,fta_per_mp,orb_per_mp,drb_per_mp,trb_per_mp,ast_per_mp,stl_per_mp,blk_per_mp,tov_per_mp,pf_per_mp,pts_per_mp
Charles Barkley,SF,27,PHI,67.0,2498.0,13.4,23.4,0.57,0.9,3.1,0.284,12.5,20.3,0.614,9.5,13.2,0.722,5.2,8.5,13.7,5.7,2.2,0.7,4.2,3.5,37.1,123.0,106.0,28.9,0.635,0.133,0.564,11.8,18.6,15.3,20.6,2.2,0.8,12.6,29.1,,10.3,3.1,13.4,0.258,,9.0,0.9,9.9,7.4,2.0,222.0,37.3,9.9,17.4,0.7,2.3,9.3,15.1,0.589,7.1,9.8,3.9,6.3,10.1,4.2,1.6,0.5,3.1,2.6,27.6,9.6,16.8,0.6,2.2,8.9,14.6,6.8,9.5,3.7,6.1,9.8,4.1,1.6,0.5,3.0,2.5,26.6
John Battle,SG,28,ATL,79.0,1863.0,10.4,22.5,0.461,0.4,1.3,0.28600000000000003,10.0,21.2,0.47100000000000003,7.1,8.3,0.8540000000000001,0.9,3.3,4.2,5.7,1.2,0.2,3.0,3.8,28.2,112.0,114.0,16.4,0.5379999999999999,0.057,0.36700000000000005,1.9,7.6,4.7,18.4,1.2,0.2,10.1,24.7,,3.4,0.6,4.0,0.102,,0.7,-3.1,-2.4,-0.2,0.0,0.0,23.6,5.0,10.9,0.2,0.6,4.8,10.3,0.469,3.4,4.0,0.4,1.6,2.0,2.7,0.6,0.1,1.4,1.8,13.6,7.7,16.7,0.3,0.9,7.4,15.7,5.2,6.1,0.7,2.4,3.1,4.2,0.9,0.1,2.2,2.8,20.8
Benoit Benjamin,C,26,TOT,70.0,2236.0,8.4,17.0,0.496,0.0,0.0,,8.4,17.0,0.496,4.6,6.4,0.7120000000000001,3.4,12.3,15.8,2.6,1.2,3.2,5.1,4.0,21.4,97.0,103.0,15.1,0.541,0.0,0.379,7.8,28.7,18.1,7.7,1.2,4.0,20.6,21.0,,-0.7,3.7,3.0,0.064,,-3.5,2.3,-1.1,0.5,0.0,0.0,31.9,5.5,11.1,0.0,0.0,5.5,11.1,0.496,3.0,4.2,2.2,8.1,10.3,1.7,0.8,2.1,3.4,2.6,14.0,6.2,12.5,0.0,0.0,6.2,12.5,3.4,4.7,2.5,9.1,11.6,1.9,0.9,2.3,3.8,3.0,15.8
Larry Bird,SF,34,BOS,60.0,2277.0,9.9,21.8,0.45399999999999996,1.6,4.2,0.389,8.2,17.5,0.47,3.5,3.9,0.8909999999999999,1.1,9.8,10.9,9.2,2.3,1.2,4.0,2.5,24.9,109.0,103.0,19.7,0.53,0.195,0.18,2.8,20.4,12.3,25.9,2.3,1.5,14.6,23.7,,3.0,3.6,6.6,0.14,,2.4,2.3,4.7,3.8,0.0,25.0,38.0,7.7,17.0,1.3,3.3,6.4,13.7,0.49200000000000005,2.7,3.1,0.9,7.6,8.5,7.2,1.8,1.0,3.1,2.0,19.4,7.3,16.1,1.2,3.1,6.1,12.9,2.6,2.9,0.8,7.2,8.0,6.8,1.7,0.9,3.0,1.9,18.4
Rolando Blackman,SG,31,DAL,80.0,2965.0,10.9,22.6,0.48200000000000004,0.7,2.0,0.35100000000000003,10.2,20.7,0.494,4.8,5.6,0.865,1.1,3.3,4.4,5.2,1.2,0.3,2.7,2.6,27.3,110.0,114.0,16.6,0.545,0.087,0.248,2.4,7.4,4.9,16.8,1.2,0.4,9.8,24.2,,4.4,1.0,5.5,0.08900000000000001,,1.5,-2.1,-0.6,1.1,0.0,0.0,37.1,7.9,16.5,0.5,1.4,7.4,15.0,0.49700000000000005,3.5,4.1,0.8,2.4,3.2,3.8,0.9,0.2,2.0,1.9,19.9,7.7,16.0,0.5,1.4,7.2,14.6,3.4,4.0,0.8,2.3,3.1,3.7,0.8,0.2,1.9,1.9,19.3
Mookie Blaylock,PG,23,NJN,72.0,2585.0,8.1,19.4,0.41600000000000004,0.3,1.7,0.154,7.8,17.7,0.441,2.6,3.3,0.79,1.3,3.4,4.7,8.3,3.2,0.7,3.9,3.4,19.0,97.0,107.0,13.1,0.455,0.08800000000000001,0.16899999999999998,2.6,7.7,5.1,25.5,3.2,0.9,15.6,20.6,,-0.7,2.9,2.1,0.04,,-1.2,0.7,-0.5,1.0,0.0,0.0,35.9,6.0,14.4,0.2,1.3,5.8,13.2,0.423,1.9,2.4,0.9,2.5,3.5,6.1,2.3,0.6,2.9,2.5,14.1,6.0,14.5,0.2,1.3,5.8,13.2,1.9,2.5,0.9,2.5,3.5,6.1,2.4,0.6,2.9,2.5,14.2
Muggsy Bogues,PG,26,CHH,81.0,2299.0,5.2,11.2,0.46,0.0,0.3,0.0,5.2,11.0,0.47100000000000003,1.8,2.3,0.7959999999999999,1.2,3.4,4.6,14.4,2.9,0.1,2.6,3.4,12.2,114.0,110.0,15.4,0.49700000000000005,0.023,0.20600000000000002,2.8,8.1,5.4,40.2,2.9,0.1,17.4,12.8,,3.1,1.7,4.8,0.1,,0.0,-1.0,-1.0,0.6,0.0,0.0,28.4,3.0,6.5,0.0,0.1,3.0,6.3,0.46,1.1,1.3,0.7,2.0,2.7,8.3,1.7,0.0,1.5,2.0,7.0,3.8,8.2,0.0,0.2,3.8,8.0,1.3,1.7,0.9,2.5,3.4,10.5,2.1,0.0,1.9,2.5,8.9
Manute Bol,C,28,PHI,82.0,1522.0,2.1,5.4,0.396,0.0,0.5,0.071,2.1,4.9,0.42700000000000005,0.8,1.4,0.585,2.2,9.4,11.5,0.7,0.5,8.1,2.1,6.1,5.1,80.0,102.0,8.4,0.426,0.085,0.25,5.0,20.5,12.9,1.7,0.5,9.6,25.7,7.0,,-1.3,2.6,1.3,0.042,,-6.6,5.4,-1.2,0.3,0.0,0.0,18.6,0.8,2.0,0.0,0.2,0.8,1.8,0.39899999999999997,0.3,0.5,0.8,3.5,4.3,0.2,0.2,3.0,0.8,2.2,1.9,1.5,3.9,0.0,0.3,1.5,3.5,0.6,1.0,1.6,6.7,8.3,0.5,0.4,5.8,1.5,4.4,3.7
Sam Bowie,C,29,NJN,62.0,1916.0,7.9,18.2,0.434,0.1,0.6,0.182,7.8,17.7,0.442,4.3,5.8,0.732,4.4,7.7,12.1,3.7,1.1,2.3,3.6,4.4,20.2,101.0,107.0,14.1,0.486,0.03,0.32,9.3,17.3,13.1,11.4,1.1,2.8,14.6,20.3,,0.4,2.2,2.6,0.066,,-1.8,1.2,-0.6,0.7,0.0,0.0,30.9,5.1,11.7,0.1,0.4,5.0,11.3,0.43700000000000006,2.7,3.7,2.8,4.9,7.7,2.4,0.7,1.5,2.3,2.8,12.9,5.9,13.6,0.1,0.4,5.8,13.2,3.2,4.3,3.3,5.7,9.0,2.8,0.8,1.7,2.6,3.3,15.1
Randy Breuer,C,30,MIN,73.0,1505.0,6.8,15.0,0.45299999999999996,0.0,0.0,,6.8,15.0,0.45299999999999996,1.2,2.7,0.44299999999999995,3.9,8.0,11.9,2.5,1.2,2.8,2.4,4.6,14.8,97.0,109.0,11.4,0.457,0.0,0.182,8.3,19.1,13.3,7.0,1.2,3.4,12.8,15.4,,-0.3,1.3,1.0,0.031,,-3.9,0.7,-3.1,-0.4,0.0,0.0,20.6,2.7,6.0,0.0,0.0,2.7,6.0,0.45299999999999996,0.5,1.1,1.6,3.2,4.7,1.0,0.5,1.1,0.9,1.8,5.9,4.7,10.4,0.0,0.0,4.7,10.4,0.8,1.9,2.7,5.5,8.3,1.7,0.8,1.9,1.7,3.2,10.3
Frank Brickowski,PF,31,MIL,75.0,1912.0,9.7,18.4,0.527,0.0,0.1,0.0,9.7,18.4,0.528,5.2,6.5,0.7979999999999999,3.4,7.8,11.1,3.4,2.2,1.1,4.2,6.7,24.6,108.0,105.0,16.4,0.578,0.003,0.35100000000000003,7.9,18.9,13.3,10.6,2.2,1.4,16.4,21.9,,2.2,2.6,4.7,0.11900000000000001,,-0.2,0.9,0.6,1.3,0.0,0.0,25.5,5.0,9.4,0.0,0.0,5.0,9.4,0.527,2.6,3.3,1.7,4.0,5.7,1.7,1.1,0.6,2.1,3.4,12.6,7.0,13.3,0.0,0.0,7.0,13.3,3.7,4.7,2.4,5.6,8.0,2.5,1.6,0.8,3.0,4.8,17.7
Chucky Brown,SF,22,CLE,74.0,1485.0,8.9,17.1,0.524,0.0,0.1,0.0,8.9,16.9,0.528,3.4,4.9,0.701,2.6,4.6,7.2,2.7,0.9,0.8,3.2,4.4,21.3,104.0,112.0,12.0,0.555,0.008,0.287,6.1,10.5,8.3,8.4,0.9,1.0,14.3,19.4,,0.7,0.9,1.6,0.052000000000000005,,-2.0,-1.5,-3.4,-0.5,0.0,0.0,20.1,3.6,6.8,0.0,0.1,3.6,6.7,0.524,1.4,1.9,1.1,1.8,2.9,1.1,0.4,0.3,1.3,1.8,8.5,6.4,12.2,0.0,0.1,6.4,12.1,2.4,3.5,1.9,3.3,5.2,1.9,0.6,0.6,2.3,3.2,15.2
Dee Brown,PG,22,BOS,82.0,1945.0,7.1,15.3,0.46399999999999997,0.2,0.9,0.20600000000000002,6.9,14.5,0.479,3.4,3.9,0.873,1.0,3.5,4.6,8.6,2.1,0.4,3.4,4.0,17.8,108.0,109.0,13.2,0.523,0.055999999999999994,0.257,2.5,7.4,5.2,22.5,2.1,0.4,16.7,17.7,,1.8,1.8,3.5,0.087,,-0.6,-0.7,-1.3,0.3,0.0,0.0,23.7,3.5,7.5,0.1,0.4,3.4,7.0,0.47,1.7,1.9,0.5,1.7,2.2,4.2,1.0,0.2,1.7,2.0,8.7,5.3,11.3,0.1,0.6,5.1,10.7,2.5,2.9,0.8,2.6,3.4,6.4,1.5,0.3,2.5,3.0,13.2
Mike Brown,C,27,UTA,82.0,1391.0,4.7,10.3,0.45399999999999996,0.0,0.0,,4.7,10.3,0.45399999999999996,4.8,6.4,0.742,3.9,8.3,12.2,1.8,1.1,0.9,3.0,6.0,14.1,104.0,105.0,9.6,0.5379999999999999,0.0,0.627,9.9,18.1,14.3,4.9,1.1,1.1,18.5,14.2,,0.5,1.9,2.4,0.083,,-3.0,0.9,-2.1,0.0,0.0,0.0,17.0,1.6,3.5,0.0,0.0,1.6,3.5,0.45399999999999996,1.6,2.2,1.3,2.8,4.1,0.6,0.4,0.3,1.0,2.0,4.8,3.3,7.4,0.0,0.0,3.3,7.4,3.4,4.6,2.8,5.9,8.7,1.3,0.8,0.6,2.1,4.3,10.1
Willie Burton,SF,22,MIA,76.0,1928.0,8.6,19.4,0.441,0.1,0.8,0.133,8.5,18.6,0.45399999999999996,5.7,7.3,0.782,2.8,3.8,6.6,2.7,1.8,0.6,3.6,6.9,22.9,101.0,110.0,11.5,0.507,0.039,0.379,6.3,8.9,7.6,8.5,1.8,0.8,13.8,22.1,,0.5,1.6,2.1,0.052000000000000005,,-2.0,-0.8,-2.8,-0.4,0.0,0.0,25.4,4.5,10.2,0.1,0.4,4.4,9.8,0.444,3.0,3.9,1.5,2.0,3.4,1.4,0.9,0.3,1.9,3.6,12.0,6.4,14.4,0.1,0.6,6.3,13.9,4.3,5.5,2.1,2.8,4.9,2.0,1.3,0.4,2.7,5.1,17.1
Michael Cage,C,29,SEA,82.0,2141.0,5.3,10.4,0.508,0.0,0.1,0.0,5.3,10.3,0.511,1.6,2.6,0.625,4.1,8.9,13.0,2.1,2.0,1.4,1.9,4.5,12.2,110.0,106.0,12.0,0.528,0.006999999999999999,0.252,9.8,21.6,15.6,5.4,2.0,1.8,14.4,11.3,,1.7,2.7,4.3,0.09699999999999999,,-1.0,2.0,1.0,1.6,0.0,0.0,26.1,2.8,5.4,0.0,0.0,2.8,5.4,0.508,0.9,1.4,2.2,4.6,6.8,1.1,1.0,0.7,1.0,2.4,6.4,3.8,7.5,0.0,0.1,3.8,7.4,1.2,1.9,3.0,6.4,9.4,1.5,1.4,1.0,1.4,3.3,8.8
Tony Campbell,SG,28,MIN,77.0,2893.0,11.7,27.0,0.434,0.3,1.1,0.262,11.4,25.9,0.441,6.4,8.0,0.8029999999999999,2.9,3.3,6.2,3.8,2.2,0.9,3.4,3.7,30.2,104.0,112.0,16.6,0.494,0.040999999999999995,0.297,6.1,7.9,6.9,12.4,2.2,1.1,10.1,28.1,,2.3,1.4,3.7,0.062,,0.7,-1.6,-0.9,0.8,0.0,0.0,37.6,8.5,19.5,0.2,0.8,8.3,18.7,0.439,4.6,5.8,2.1,2.4,4.5,2.8,1.6,0.6,2.5,2.6,21.8,8.1,18.7,0.2,0.8,7.9,17.9,4.5,5.5,2.0,2.3,4.3,2.7,1.5,0.6,2.4,2.5,20.9
Antoine Carr,PF,29,SAC,77.0,2527.0,12.6,24.6,0.511,0.0,0.1,0.0,12.6,24.6,0.513,5.9,7.8,0.758,3.3,5.2,8.4,3.8,0.9,2.0,3.4,6.3,31.1,108.0,110.0,18.3,0.5539999999999999,0.002,0.317,7.1,11.9,9.4,14.1,0.9,2.5,10.9,27.2,,3.6,1.8,5.4,0.10300000000000001,,1.5,-0.8,0.7,1.7,0.0,0.0,32.8,8.2,15.9,0.0,0.0,8.2,15.9,0.511,3.8,5.1,2.1,3.3,5.5,2.5,0.6,1.3,2.2,4.1,20.1,8.9,17.5,0.0,0.0,8.9,17.5,4.2,5.5,2.3,3.7,6.0,2.7,0.6,1.4,2.4,4.5,22.1
Bill Cartwright,C,33,CHI,79.0,2273.0,7.0,14.3,0.49,0.0,0.0,,7.0,14.3,0.49,2.7,3.9,0.6970000000000001,3.7,7.0,10.7,2.8,0.7,0.3,2.5,3.7,16.8,108.0,108.0,11.5,0.522,0.0,0.27399999999999997,8.8,16.3,12.6,7.1,0.7,0.4,13.4,15.8,,1.9,2.3,4.2,0.08900000000000001,,-1.2,-0.3,-1.6,0.2,0.0,0.0,28.8,4.0,8.2,0.0,0.0,4.0,8.2,0.49,1.6,2.3,2.1,4.0,6.2,1.6,0.4,0.2,1.4,2.1,9.6,5.0,10.3,0.0,0.0,5.0,10.3,2.0,2.8,2.6,5.1,7.7,2.0,0.5,0.2,1.8,2.6,12.0
Terry Catledge,PF,27,ORL,51.0,1459.0,9.7,20.9,0.462,0.0,0.2,0.0,9.7,20.7,0.466,5.3,8.5,0.624,5.6,6.2,11.7,1.9,1.1,0.3,3.5,3.7,24.6,102.0,111.0,14.5,0.5,0.008,0.408,12.2,14.4,13.3,6.3,1.1,0.4,12.6,23.8,,0.6,0.9,1.6,0.051,,-0.9,-1.6,-2.5,-0.2,0.0,0.0,28.6,5.7,12.4,0.0,0.1,5.7,12.3,0.462,3.2,5.1,3.3,3.7,7.0,1.1,0.7,0.2,2.1,2.2,14.6,7.2,15.6,0.0,0.1,7.2,15.5,4.0,6.4,4.1,4.6,8.8,1.4,0.8,0.2,2.6,2.8,18.4
Duane Causwell,C,22,SAC,76.0,1719.0,6.2,12.2,0.508,0.0,0.0,,6.2,12.2,0.508,3.1,4.9,0.636,4.2,7.4,11.5,2.0,1.4,4.4,2.8,6.6,15.5,103.0,106.0,13.0,0.541,0.0,0.4,9.1,16.9,12.9,6.1,1.4,5.5,16.5,14.8,,0.6,2.2,2.8,0.079,,-3.0,2.8,-0.2,0.8,0.0,0.0,22.6,2.8,5.4,0.0,0.0,2.8,5.4,0.508,1.4,2.2,1.9,3.3,5.1,0.9,0.6,1.9,1.3,3.0,6.9,4.4,8.6,0.0,0.0,4.4,8.6,2.2,3.5,3.0,5.2,8.2,1.4,1.0,3.1,2.0,4.7,11.0
Tom Chambers,PF,31,PHO,76.0,2475.0,10.7,24.4,0.43700000000000006,0.4,1.4,0.27399999999999997,10.3,23.0,0.447,7.3,8.8,0.826,2.0,7.4,9.4,3.7,1.2,1.0,3.4,4.5,29.0,106.0,106.0,16.2,0.513,0.057,0.361,4.8,16.2,10.8,11.5,1.2,1.2,10.7,27.2,,2.4,3.0,5.4,0.105,,-0.6,-0.5,-1.1,0.6,0.0,0.0,32.6,7.3,16.7,0.3,1.0,7.1,15.8,0.445,5.0,6.0,1.4,5.1,6.4,2.6,0.9,0.7,2.3,3.1,19.9,8.1,18.5,0.3,1.1,7.8,17.4,5.5,6.7,1.5,5.6,7.1,2.8,0.9,0.8,2.6,3.4,22.0
Rex Chapman,PG,23,CHH,70.0,2100.0,9.6,21.7,0.445,1.1,3.5,0.324,8.5,18.2,0.46799999999999997,5.5,6.6,0.83,1.1,3.4,4.5,5.9,1.7,0.4,3.1,3.9,25.9,106.0,113.0,15.1,0.527,0.161,0.306,2.4,8.2,5.2,18.8,1.7,0.5,11.1,23.9,,2.0,1.0,3.0,0.069,,1.1,-1.6,-0.5,0.8,0.0,0.0,30.0,5.9,13.2,0.7,2.1,5.2,11.1,0.47100000000000003,3.3,4.0,0.6,2.1,2.7,3.6,1.0,0.2,1.9,2.4,15.7,7.0,15.8,0.8,2.5,6.2,13.3,4.0,4.8,0.8,2.5,3.3,4.3,1.3,0.3,2.2,2.9,18.9
Maurice Cheeks,PG,34,NYK,76.0,2147.0,5.7,11.4,0.499,0.1,0.5,0.25,5.6,10.9,0.51,2.5,3.0,0.8140000000000001,0.5,3.6,4.1,10.2,3.0,0.2,2.5,3.2,13.9,114.0,107.0,14.2,0.5479999999999999,0.040999999999999995,0.267,1.2,7.9,4.6,28.3,3.0,0.3,16.7,13.2,,2.8,2.4,5.2,0.11699999999999999,,-0.3,0.3,0.0,1.1,0.0,0.0,28.3,3.2,6.4,0.1,0.3,3.1,6.1,0.504,1.4,1.7,0.3,2.0,2.3,5.7,1.7,0.1,1.4,1.8,7.8,4.0,8.1,0.1,0.3,4.0,7.8,1.8,2.2,0.4,2.5,2.9,7.3,2.1,0.2,1.8,2.3,9.9
