player,pos,age,mp_x,fg_pct_x,trb_per_poss,ast_per_poss,stl_per_poss,blk_per_poss,pts_per_poss,off_rtg,def_rtg,per,ts_pct,trb_pct,ast_pct,usg_pct,ws,bpm,vorp,efg_pct,ft_per_g,fta_per_g,ft_pct_y,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,pts_per_g,points_won
Kareem Abdul-Jabbar,C,33,0.8709394205443372,0.8567164179104476,0.7049180327868853,0.3208955223880597,0.19148936170212766,0.5373134328358209,0.8567708333333334,0.9516129032258065,0.8859649122807017,0.9922178988326849,0.8812589413447781,0.7009345794392524,0.34605597964376594,0.7601156069364162,1.0,0.5760869565217391,0.75,0.8567164179104476,0.654320987654321,0.6831683168316832,0.7995824634655532,0.423728813559322,0.8863636363636362,0.6959459459459459,0.37362637362637363,0.20588235294117646,0.8529411764705882,0.7948717948717949,0.7380952380952381,0.8534201954397395,0.6299559471365639
Alvan Adams,C,26,0.601112086625695,0.7850746268656716,0.6666666666666666,0.5746268656716418,0.5106382978723404,0.22388059701492538,0.6484375,0.8709677419354839,0.8421052631578947,0.7898832684824904,0.8111587982832618,0.6869158878504673,0.623409669211196,0.6647398843930635,0.5384615384615384,0.5760869565217391,0.5277777777777778,0.7850746268656716,0.33333333333333337,0.34653465346534656,0.8016701461377871,0.3559322033898305,0.5909090909090908,0.4932432432432432,0.5054945054945055,0.4117647058823529,0.2647058823529412,0.7692307692307693,0.7142857142857143,0.485342019543974,0.0
Tiny Archibald,PG,32,0.8252853380158033,0.744776119402985,0.16393442622950818,0.7761194029850746,0.2765957446808511,0.04477611940298507,0.4869791666666667,0.8951612903225806,0.9385964912280702,0.556420233463035,0.832618025751073,0.16822429906542058,0.7251908396946566,0.5057803468208092,0.4825174825174825,-0.14130434782608697,0.06944444444444445,0.744776119402985,0.5308641975308642,0.5148514851485149,0.8517745302713987,0.0847457627118644,0.20454545454545453,0.14864864864864866,0.8461538461538463,0.2647058823529412,0.05882352941176471,0.8461538461538461,0.5952380952380952,0.44951140065146583,0.07048458149779736
James Bailey,PF,23,0.743049458589406,0.744776119402985,0.6229508196721312,0.13432835820895522,0.2978723404255319,0.40298507462686567,0.5625000000000001,0.8145161290322581,0.8947368421052632,0.5642023346303502,0.7811158798283262,0.6121495327102804,0.14758269720101783,0.5867052023121387,0.34265734265734266,-0.010869565217391306,0.16666666666666666,0.7462686567164178,0.3827160493827161,0.4356435643564357,0.7400835073068894,0.38983050847457623,0.5795454545454545,0.5,0.13186813186813187,0.2647058823529412,0.5,0.6923076923076924,0.9523809523809523,0.45602605863192186,0.0
Greg Ballard,SF,26,0.7638279192273925,0.6910447761194028,0.5683060109289617,0.26119402985074625,0.44680851063829785,0.1044776119402985,0.59375,0.8467741935483871,0.8859649122807017,0.6498054474708171,0.7153075822603719,0.5467289719626168,0.27735368956743006,0.6184971098265896,0.4825174825174825,0.29347826086956524,0.4305555555555556,0.6955223880597015,0.2469135802469136,0.2376237623762376,0.884133611691023,0.3389830508474576,0.5681818181818181,0.47972972972972966,0.26373626373626374,0.4117647058823529,0.14705882352941177,0.358974358974359,0.5714285714285714,0.504885993485342,0.0
Mike Bantom,SF,29,0.6950541410594089,0.7298507462686566,0.46448087431693985,0.3582089552238806,0.3404255319148936,0.2537313432835821,0.5520833333333334,0.8306451612903226,0.9210526315789473,0.5642023346303502,0.7553648068669527,0.4579439252336449,0.36641221374045807,0.5867052023121387,0.3076923076923077,0.07608695652173914,0.22222222222222224,0.7298507462686566,0.3209876543209877,0.3663366336633664,0.7390396659707724,0.3389830508474576,0.40909090909090906,0.37837837837837834,0.3516483516483517,0.3235294117647059,0.3235294117647059,0.6666666666666667,0.8809523809523809,0.45602605863192186,0.0
Billy Ray Bates,SG,24,0.456540825285338,0.7268656716417911,0.2568306010928962,0.44029850746268656,0.5106382978723404,0.029850746268656716,0.8255208333333334,0.8548387096774194,0.9385964912280702,0.7509727626459144,0.7682403433476395,0.25700934579439255,0.4834605597964377,0.8352601156069364,0.2517482517482517,-0.07608695652173914,0.06944444444444445,0.7373134328358208,0.271604938271605,0.25742574257425743,0.8914405010438414,0.15254237288135591,0.125,0.13513513513513511,0.27472527472527475,0.3235294117647059,0.029411764705882356,0.48717948717948717,0.38095238095238093,0.44951140065146583,0.0
Kent Benson,C,26,0.57243195785777,0.7059701492537312,0.5300546448087431,0.31343283582089554,0.36170212765957444,0.23880597014925373,0.5833333333333334,0.7983870967741935,0.9122807017543859,0.5875486381322957,0.7496423462088698,0.5560747663551402,0.3536895674300255,0.6416184971098265,0.21678321678321677,0.02173913043478261,0.1527777777777778,0.7059701492537312,0.4074074074074074,0.42574257425742573,0.8058455114822547,0.3559322033898305,0.5340909090909091,0.45945945945945943,0.31868131868131866,0.35294117647058826,0.3235294117647059,0.8205128205128206,0.7380952380952381,0.511400651465798,0.0
Henry Bibby,PG,31,0.3254316652033948,0.5761194029850746,0.17486338797814208,0.6417910447761194,0.425531914893617,0.014925373134328358,0.375,0.8145161290322581,0.9649122807017544,0.41245136186770426,0.686695278969957,0.18224299065420563,0.5903307888040713,0.4508670520231214,0.06993006993006992,-0.4021739130434783,-0.06944444444444445,0.653731343283582,0.11111111111111112,0.12871287128712872,0.7139874739039667,0.05084745762711864,0.07954545454545453,0.06756756756756756,0.29670329670329676,0.17647058823529413,0.0,0.25641025641025644,0.2857142857142857,0.14983713355048858,0.0
Larry Bird,PF,24,0.9479075212174422,0.7134328358208955,0.721311475409836,0.4925373134328358,0.5106382978723404,0.13432835820895522,0.6666666666666667,0.8629032258064516,0.868421052631579,0.7743190661478598,0.7553648068669527,0.7336448598130841,0.5190839694656488,0.7023121387283237,0.7552447552447552,0.5543478260869565,0.8055555555555555,0.7238805970149254,0.4320987654320988,0.39603960396039606,0.9008350730688935,0.38983050847457623,0.9772727272727272,0.7364864864864865,0.6043956043956045,0.5882352941176471,0.23529411764705885,0.8974358974358975,0.6904761904761905,0.6905537459283387,0.9317180616740088
Otis Birdsong,SG,25,0.758852794849283,0.8119402985074627,0.2568306010928962,0.3208955223880597,0.36170212765957444,0.04477611940298507,0.8307291666666666,0.9112903225806451,0.9473684210526315,0.7898832684824904,0.8297567954220313,0.25700934579439255,0.36386768447837153,0.7745664739884393,0.5734265734265733,0.2608695652173913,0.38888888888888884,0.8164179104477612,0.5555555555555556,0.6336633663366337,0.7275574112734865,0.28813559322033894,0.22727272727272727,0.24324324324324323,0.3626373626373626,0.3823529411764706,0.08823529411764706,0.6153846153846154,0.5714285714285714,0.8013029315960912,0.015418502202643172
Ron Boone,SG,34,0.3353819139596137,0.6432835820895522,0.19672131147540983,0.5149253731343284,0.2978723404255319,0.04477611940298507,0.453125,0.7338709677419355,0.9824561403508771,0.3501945525291829,0.703862660944206,0.19626168224299068,0.5063613231552163,0.569364161849711,-0.04195804195804195,-0.6630434782608696,-0.16666666666666666,0.6656716417910448,0.1728395061728395,0.17821782178217824,0.8329853862212944,0.05084745762711864,0.1477272727272727,0.10810810810810811,0.34065934065934067,0.17647058823529413,0.05882352941176471,0.5384615384615385,0.5714285714285714,0.254071661237785,0.0
Dudley Bradley,SG,23,0.5463857184664911,0.7074626865671642,0.2677595628415301,0.3582089552238806,1.0,0.13432835820895522,0.4348958333333333,0.8306451612903226,0.8859649122807017,0.5330739299610895,0.7367668097281831,0.2616822429906542,0.34605597964376594,0.47109826589595377,0.2727272727272727,0.20652173913043478,0.25,0.7104477611940299,0.1851851851851852,0.21782178217821785,0.7327766179540711,0.15254237288135591,0.17045454545454544,0.16216216216216214,0.25274725274725274,0.676470588235294,0.14705882352941177,0.38461538461538464,0.6904761904761905,0.26058631921824105,0.0
Mike Bratz,PG,25,0.7594381035996488,0.582089552238806,0.19672131147540983,0.6194029850746269,0.5319148936170213,0.04477611940298507,0.3828125,0.8064516129032258,0.9649122807017544,0.4474708171206226,0.6552217453505006,0.19626168224299068,0.5699745547073791,0.4653179190751445,0.14685314685314685,-0.14130434782608697,0.06944444444444445,0.6343283582089552,0.16049382716049385,0.16831683168316833,0.8465553235908142,0.13559322033898305,0.19318181818181815,0.16891891891891891,0.6263736263736264,0.5,0.05882352941176471,0.5128205128205129,0.5714285714285714,0.32573289902280134,0.0
