player,pos,age,mp_x,fg_pct_x,trb_per_poss,ast_per_poss,stl_per_poss,blk_per_poss,pts_per_poss,off_rtg,def_rtg,per,ts_pct,trb_pct,ast_pct,usg_pct,ws,bpm,vorp,efg_pct,ft_per_g,fta_per_g,ft_pct_y,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,pts_per_g,points_won
Alaa Abdelnaby,PF,24,0.39452302136623535,0.8436482084690554,0.5371900826446281,0.05847953216374269,0.22727272727272727,0.18518518518518517,0.5186046511627908,0.832,0.9152542372881356,0.4444444444444444,0.8677165354330709,0.5615384615384615,0.06024096385542169,0.5907780979827089,0.11627906976744186,-0.4421052631578948,-0.07865168539325842,0.8436482084690554,0.16,0.14705882352941177,0.8006329113924051,0.28813559322033894,0.2276422764227642,0.2459016393442623,0.03333333333333333,0.10714285714285715,0.07142857142857142,0.34210526315789475,0.5434782608695653,0.2361963190184049,0.0
Mahmoud Abdul-Rauf,PG,23,0.8155281372253987,0.7328990228013029,0.1652892561983471,0.35672514619883033,0.3409090909090909,0.018518518518518517,0.6418604651162791,0.856,0.9322033898305084,0.5252525252525253,0.8110236220472441,0.16923076923076924,0.4176706827309237,0.7348703170028817,0.2965116279069767,-0.10526315789473684,0.07865168539325842,0.7736156351791531,0.36000000000000004,0.28431372549019607,0.9862869198312237,0.10169491525423728,0.17073170731707316,0.1530054644808743,0.35000000000000003,0.35714285714285715,0.023809523809523808,0.6052631578947368,0.47826086956521746,0.5889570552147239,0.0
Michael Adams,PG,30,0.7520312970207643,0.7149837133550488,0.19421487603305787,0.6023391812865497,0.45454545454545453,0.018518518518518517,0.47441860465116276,0.88,0.9576271186440678,0.5252525252525253,0.8551181102362203,0.2076923076923077,0.6144578313253013,0.5533141210374639,0.26744186046511625,-0.010526315789473684,0.1348314606741573,0.7817589576547231,0.4533333333333333,0.3921568627450981,0.9029535864978904,0.11864406779661016,0.21951219512195122,0.18579234972677594,0.625,0.5,0.023809523809523808,0.6578947368421053,0.4565217391304348,0.4539877300613497,0.0
Rafael Addison,SF,28,0.35028588624736684,0.7214983713355048,0.23553719008264465,0.13450292397660815,0.22727272727272727,0.09259259259259259,0.42790697674418604,0.784,0.923728813559322,0.2828282828282829,0.7622047244094488,0.23846153846153847,0.13654618473895583,0.5244956772334294,0.05232558139534884,-0.4842105263157894,-0.0898876404494382,0.7345276872964169,0.10666666666666667,0.09803921568627452,0.8586497890295359,0.11864406779661016,0.1056910569105691,0.10382513661202185,0.06666666666666667,0.10714285714285715,0.047619047619047616,0.2368421052631579,0.391304347826087,0.19325153374233128,0.0
Mark Aguirre,SF,33,0.3177851339151369,0.7214983713355048,0.3057851239669422,0.29824561403508765,0.18181818181818182,0.05555555555555555,0.5697674418604651,0.864,0.940677966101695,0.4612794612794613,0.8267716535433071,0.3076923076923077,0.30722891566265065,0.6397694524495676,0.10465116279069768,-0.15789473684210525,0.011235955056179775,0.7801302931596091,0.2533333333333333,0.2450980392156863,0.809071729957806,0.13559322033898305,0.17073170731707316,0.16393442622950818,0.17500000000000002,0.10714285714285715,0.023809523809523808,0.34210526315789475,0.4347826086956522,0.30368098159509205,0.0
Danny Ainge,SG,33,0.6509178453204936,0.752442996742671,0.19834710743801653,0.3391812865497076,0.3409090909090909,0.037037037037037035,0.4906976744186047,0.96,0.9322033898305084,0.4814814814814815,0.9385826771653543,0.21153846153846154,0.3313253012048193,0.49855907780979825,0.3604651162790698,0.16842105263157894,0.2247191011235955,0.9185667752442996,0.2,0.17647058823529413,0.8945147679324895,0.10169491525423728,0.17073170731707316,0.14754098360655737,0.27499999999999997,0.32142857142857145,0.023809523809523808,0.3684210526315789,0.47826086956521746,0.3619631901840491,0.0
Victor Alexander,C,23,0.5275353596148059,0.8403908794788274,0.4793388429752066,0.15204678362573099,0.20454545454545453,0.27777777777777773,0.5186046511627908,0.856,0.9322033898305084,0.4814814814814815,0.8629921259842519,0.5153846153846154,0.1566265060240964,0.5763688760806917,0.1744186046511628,-0.18947368421052632,0.011235955056179775,0.8517915309446255,0.2,0.22549019607843138,0.7225738396624474,0.30508474576271183,0.3252032520325203,0.3169398907103825,0.10833333333333334,0.17857142857142858,0.16666666666666666,0.4473684210526316,0.6521739130434783,0.3435582822085889,0.0
Kenny Anderson,PG,22,0.6048751128498345,0.7084690553745928,0.23140495867768593,0.654970760233918,0.5454545454545454,0.05555555555555555,0.5372093023255814,0.848,0.8983050847457628,0.5589225589225589,0.7669291338582678,0.23461538461538461,0.6967871485943776,0.6657060518731989,0.2558139534883721,0.14736842105263157,0.19101123595505617,0.7149837133550488,0.44,0.411764705882353,0.8185654008438819,0.15254237288135591,0.26016260162601623,0.2240437158469945,0.6833333333333332,0.6071428571428572,0.047619047619047616,0.7368421052631579,0.5434782608695653,0.51840490797546,0.0
Nick Anderson,SG,25,0.878724044538068,0.7312703583061889,0.3347107438016529,0.2631578947368421,0.5,0.18518518518518517,0.6255813953488372,0.872,0.8983050847457628,0.5824915824915825,0.8251968503937008,0.3538461538461538,0.29518072289156627,0.7060518731988472,0.4476744186046512,0.28421052631578947,0.3932584269662921,0.7850162866449513,0.5066666666666666,0.5,0.7816455696202532,0.2542372881355932,0.36585365853658536,0.32786885245901637,0.2833333333333333,0.5714285714285715,0.16666666666666666,0.5526315789473685,0.5434782608695653,0.6104294478527607,0.0
Ron Anderson,SF,34,0.3800782425519109,0.6742671009771987,0.2933884297520661,0.21052631578947367,0.2727272727272727,0.037037037037037035,0.5046511627906977,0.792,0.9576271186440678,0.39730639730639733,0.75748031496063,0.3038461538461539,0.23493975903614459,0.622478386167147,0.029069767441860465,-0.4526315789473684,-0.07865168539325842,0.7312703583061889,0.13333333333333333,0.12745098039215688,0.8533755274261604,0.15254237288135591,0.14634146341463414,0.14754098360655737,0.10833333333333334,0.14285714285714288,0.023809523809523808,0.2368421052631579,0.23913043478260873,0.24846625766871164,0.0
