player,pos,age,mp_x,fg_pct_x,trb_per_poss,ast_per_poss,stl_per_poss,blk_per_poss,pts_per_poss,off_rtg,def_rtg,per,ts_pct,trb_pct,ast_pct,usg_pct,ws,bpm,vorp,efg_pct,ft_per_g,fta_per_g,ft_pct_y,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,pts_per_g,points_won
Shareef Abdur-Rahim,C,30,0.6316614420062696,0.7571884984025559,0.49751243781094523,0.16363636363636364,0.3611111111111111,0.16666666666666666,0.5012594458438286,0.8110236220472441,0.9310344827586207,0.4532871972318339,0.7867867867867869,0.5043478260869565,0.1836327345309381,0.5571428571428572,0.17177914110429446,-0.25,-0.013157894736842106,0.7603833865814698,0.24137931034482762,0.2761904761904762,0.7908496732026145,0.3409090909090909,0.3365384615384615,0.390625,0.12068965517241378,0.3333333333333333,0.15151515151515152,0.35714285714285715,0.8108108108108107,0.31329113924050633,0.0
LaMarcus Aldridge,C,21,0.43636363636363634,0.8035143769968052,0.6069651741293531,0.05454545454545455,0.25,0.4666666666666666,0.5566750629722922,0.889763779527559,0.9396551724137931,0.5916955017301039,0.8003003003003003,0.6043478260869566,0.06387225548902196,0.5514285714285715,0.2085889570552147,-0.10714285714285714,0.052631578947368425,0.8035143769968052,0.14942528735632185,0.17142857142857143,0.7864923747276689,0.5227272727272726,0.25961538461538464,0.390625,0.034482758620689655,0.14285714285714285,0.36363636363636365,0.16666666666666666,0.8108108108108107,0.28481012658227844,0.0
Ray Allen,SG,31,0.6956112852664577,0.6996805111821085,0.2885572139303482,0.32727272727272727,0.5277777777777778,0.049999999999999996,0.8639798488664986,0.8818897637795275,0.9655172413793104,0.7474048442906576,0.8468468468468469,0.29130434782608694,0.37924151696606784,0.8428571428571429,0.38650306748466257,0.4047619047619047,0.39473684210526316,0.8146964856230032,0.5862068965517242,0.5333333333333333,0.9836601307189543,0.22727272727272727,0.3365384615384615,0.3515625,0.35344827586206895,0.7142857142857143,0.060606060606060615,0.6666666666666666,0.5675675675675675,0.8354430379746834,0.0
Rafer Alston,PG,30,0.9529780564263323,0.5990415335463258,0.24378109452736318,0.4666666666666667,0.6111111111111112,0.03333333333333333,0.4760705289672543,0.8110236220472441,0.8793103448275862,0.4463667820069204,0.7447447447447448,0.23043478260869565,0.4810379241516966,0.5542857142857143,0.40490797546012264,0.15476190476190477,0.32894736842105265,0.7507987220447284,0.18390804597701152,0.20952380952380953,0.7995642701525056,0.09090909090909091,0.2980769230769231,0.265625,0.4655172413793104,0.7619047619047619,0.030303030303030307,0.5,0.6486486486486486,0.4208860759493671,0.0
Derek Anderson,SF,32,0.3730407523510972,0.6853035143769968,0.24875621890547261,0.3515151515151515,0.6388888888888888,0.049999999999999996,0.44080604534005036,0.9133858267716536,0.9396551724137931,0.4740484429065744,0.8798798798798799,0.2434782608695652,0.35129740518962077,0.43142857142857144,0.17791411042944785,0.11904761904761904,0.11842105263157895,0.8306709265175719,0.21839080459770116,0.2,0.9553376906318084,0.13636363636363635,0.16346153846153846,0.17968749999999997,0.2327586206896552,0.47619047619047616,0.030303030303030307,0.2619047619047619,0.6216216216216215,0.2531645569620253,0.0
Carmelo Anthony,SF,22,0.7793103448275862,0.7603833865814698,0.38308457711442784,0.296969696969697,0.41666666666666663,0.08333333333333333,0.9395465994962215,0.8582677165354331,0.9310344827586207,0.7647058823529412,0.828828828828829,0.3869565217391305,0.3832335329341317,0.9542857142857143,0.4478527607361963,0.23809523809523808,0.32894736842105265,0.7811501597444089,0.8160919540229885,0.8285714285714285,0.8801742919389979,0.5,0.36538461538461536,0.46875,0.3275862068965517,0.5714285714285714,0.12121212121212123,0.8571428571428571,0.8378378378378378,0.9145569620253163,0.0008787346221441124
Gilbert Arenas,PG,25,0.9222570532915361,0.6677316293929713,0.2935323383084577,0.4666666666666667,0.6666666666666666,0.03333333333333333,0.9193954659949621,0.905511811023622,0.9568965517241379,0.8304498269896194,0.8483483483483484,0.28695652173913044,0.5429141716566867,0.8971428571428571,0.6625766871165645,0.5952380952380952,0.6842105263157895,0.7731629392971245,0.9425287356321839,0.9238095238095237,0.9193899782135078,0.18181818181818182,0.3557692307692308,0.35937499999999994,0.5172413793103449,0.9047619047619047,0.060606060606060615,0.7619047619047619,0.9189189189189189,0.8987341772151898,0.027240773286467488
Trevor Ariza,SG,21,0.4006269592476489,0.8610223642172524,0.5174129353233831,0.16363636363636364,0.6944444444444444,0.13333333333333333,0.5340050377833753,0.8503937007874016,0.8879310344827587,0.5605536332179931,0.8513513513513515,0.5217391304347826,0.17764471057884232,0.5485714285714286,0.2085889570552147,0.17857142857142858,0.14473684210526316,0.8610223642172524,0.21839080459770116,0.2857142857142857,0.6753812636165578,0.3863636363636363,0.25,0.34375,0.09482758620689656,0.47619047619047616,0.09090909090909091,0.35714285714285715,0.6486486486486486,0.28164556962025317,0.0
Darrell Armstrong,PG,38,0.3996865203761755,0.6613418530351437,0.2736318407960199,0.4727272727272727,0.8055555555555555,0.03333333333333333,0.46851385390428213,0.8661417322834646,0.9051724137931034,0.5224913494809689,0.8213213213213215,0.2652173913043478,0.49500998003992014,0.4971428571428571,0.19631901840490798,0.13095238095238096,0.13157894736842105,0.8130990415335463,0.10344827586206898,0.10476190476190476,0.8551198257080611,0.09090909090909091,0.11538461538461538,0.1328125,0.20689655172413793,0.42857142857142855,0.030303030303030307,0.21428571428571427,0.35135135135135137,0.1772151898734177,0.0
Carlos Arroyo,PG,27,0.4087774294670846,0.6789137380191693,0.2736318407960199,0.503030303030303,0.4444444444444445,0.016666666666666666,0.5692695214105793,0.8267716535433071,0.9224137931034483,0.49826989619377166,0.7522522522522523,0.27391304347826084,0.5409181636726547,0.6514285714285715,0.15337423312883436,-0.23809523809523808,0.0,0.7012779552715654,0.20689655172413796,0.21904761904761902,0.866013071895425,0.09090909090909091,0.1346153846153846,0.14843749999999997,0.24137931034482757,0.23809523809523808,0.0,0.30952380952380953,0.48648648648648646,0.24367088607594936,0.0
Chucky Atkins,PG,32,0.6470219435736677,0.6932907348242812,0.17412935323383083,0.5212121212121212,0.3333333333333333,0.016666666666666666,0.6171284634760705,0.9212598425196851,1.0,0.6020761245674741,0.8708708708708709,0.17391304347826086,0.5568862275449101,0.6114285714285714,0.3006134969325153,-0.07142857142857142,0.09210526315789473,0.8226837060702875,0.39080459770114945,0.3904761904761904,0.8823529411764707,0.045454545454545456,0.15384615384615385,0.14843749999999997,0.396551724137931,0.3333333333333333,0.030303030303030307,0.4047619047619047,0.48648648648648646,0.4177215189873417,0.0
Renaldo Balkman,SF,22,0.3335423197492163,0.8067092651757188,0.72636815920398,0.13333333333333333,0.7777777777777777,0.3666666666666667,0.4181360201511335,0.8582677165354331,0.8793103448275862,0.5570934256055364,0.7972972972972975,0.7130434782608696,0.13972055888223553,0.44285714285714284,0.17177914110429446,0.16666666666666666,0.11842105263157895,0.8226837060702875,0.09195402298850576,0.12380952380952381,0.6176470588235295,0.3181818181818181,0.27884615384615385,0.33593749999999994,0.05172413793103448,0.38095238095238093,0.18181818181818182,0.16666666666666666,0.5675675675675675,0.1550632911392405,0.0
Leandro Barbosa,SG,24,0.8191222570532916,0.7603833865814698,0.20398009950248752,0.3696969696969697,0.5,0.049999999999999996,0.6977329974811083,0.905511811023622,0.9310344827586207,0.6366782006920415,0.8933933933933934,0.20869565217391303,0.37325349301397204,0.6685714285714285,0.5030674846625767,0.34523809523809523,0.4210526315789474,0.8977635782747605,0.2873563218390805,0.2761904761904762,0.9204793028322441,0.06818181818181818,0.23076923076923075,0.2109375,0.3448275862068966,0.5714285714285714,0.060606060606060615,0.42857142857142855,0.7027027027027027,0.5727848101265823,0.0
Andrea Bargnani,PF,21,0.5106583072100314,0.6821086261980831,0.4029850746268656,0.09696969696969697,0.2777777777777778,0.2833333333333333,0.6020151133501259,0.7795275590551181,0.9137931034482759,0.44290657439446374,0.81981981981982,0.39999999999999997,0.10179640718562873,0.6457142857142858,0.1165644171779141,-0.20238095238095236,0.013157894736842106,0.8099041533546326,0.20689655172413796,0.20952380952380953,0.8976034858387801,0.18181818181818182,0.2980769230769231,0.3046875,0.06896551724137931,0.23809523809523808,0.24242424242424246,0.38095238095238093,0.7567567567567567,0.36708860759493667,0.0
Matt Barnes,PF,26,0.5683385579937305,0.6996805111821085,0.4626865671641791,0.2545454545454546,0.5277777777777778,0.18333333333333335,0.5012594458438286,0.84251968503937,0.9224137931034483,0.5086505190311419,0.8213213213213215,0.4608695652173913,0.25548902195608786,0.5285714285714286,0.22699386503067484,0.10714285714285714,0.17105263157894737,0.8338658146964857,0.13793103448275862,0.1523809523809524,0.7973856209150327,0.2727272727272727,0.3269230769230769,0.35937499999999994,0.1810344827586207,0.47619047619047616,0.15151515151515152,0.3333333333333333,0.6756756756756757,0.310126582278481,0.0
Brent Barry,SG,35,0.5112852664576802,0.7587859424920127,0.25870646766169153,0.2727272727272727,0.5,0.06666666666666667,0.5239294710327456,0.9921259842519685,0.8793103448275862,0.5743944636678201,1.0,0.2565217391304348,0.2654690618762475,0.44571428571428573,0.4171779141104294,0.46428571428571425,0.3157894736842105,1.0,0.16091954022988506,0.1523809523809524,0.9586056644880175,0.045454545454545456,0.18269230769230768,0.1640625,0.15517241379310345,0.3333333333333333,0.060606060606060615,0.19047619047619047,0.3243243243243243,0.2689873417721519,0.0
Tony Battie,PF,30,0.493730407523511,0.7811501597444089,0.5820895522388059,0.07272727272727272,0.2777777777777778,0.16666666666666666,0.345088161209068,0.8110236220472441,0.896551724137931,0.3391003460207613,0.7702702702702704,0.5869565217391305,0.0718562874251497,0.38285714285714284,0.16564417177914112,-0.2738095238095238,-0.013157894736842106,0.7811501597444089,0.09195402298850576,0.11428571428571428,0.7352941176470589,0.3181818181818181,0.36538461538461536,0.40625,0.04310344827586207,0.19047619047619047,0.15151515151515152,0.21428571428571427,0.7567567567567567,0.19303797468354428,0.0
Shane Battier,SF,28,0.9366771159874608,0.7124600638977636,0.29850746268656714,0.1878787878787879,0.38888888888888884,0.18333333333333335,0.37027707808564225,0.937007874015748,0.8793103448275862,0.4152249134948097,0.8843843843843844,0.2826086956521739,0.1836327345309381,0.3457142857142857,0.5521472392638036,0.3928571428571428,0.5263157894736842,0.9057507987220448,0.12643678160919541,0.13333333333333333,0.8485838779956428,0.18181818181818182,0.3173076923076923,0.32031249999999994,0.1810344827586207,0.47619047619047616,0.21212121212121213,0.21428571428571427,0.6216216216216215,0.31962025316455694,0.0
Charlie Bell,SG,27,0.8927899686520376,0.6980830670926519,0.21393034825870644,0.2727272727272727,0.5,0.016666666666666666,0.5113350125944585,0.8661417322834646,0.9827586206896551,0.4532871972318339,0.795795795795796,0.21304347826086958,0.2714570858283433,0.5228571428571429,0.24539877300613497,-0.08333333333333333,0.13157894736842105,0.8035143769968052,0.18390804597701152,0.19047619047619047,0.8496732026143792,0.15909090909090906,0.21153846153846154,0.22656249999999997,0.25862068965517243,0.5714285714285714,0.0,0.30952380952380953,0.7027027027027027,0.4272151898734177,0.0
Raja Bell,SG,30,0.9144200626959248,0.6900958466453675,0.21393034825870644,0.20606060606060606,0.25,0.06666666666666667,0.4962216624685138,0.889763779527559,0.9482758620689655,0.4152249134948097,0.843843843843844,0.21739130434782608,0.18962075848303392,0.4857142857142857,0.3558282208588957,0.21428571428571427,0.3684210526315789,0.8610223642172524,0.1724137931034483,0.18095238095238095,0.8453159041394335,0.13636363636363635,0.25,0.25,0.21551724137931036,0.2857142857142857,0.09090909090909091,0.2619047619047619,0.8108108108108107,0.4651898734177215,0.0
Mike Bibby,PG,28,0.8727272727272727,0.645367412140575,0.2388059701492537,0.4303030303030303,0.4444444444444445,0.016666666666666666,0.6423173803526447,0.8267716535433071,0.9482758620689655,0.5536332179930796,0.7987987987987989,0.2391304347826087,0.48502994011976047,0.7,0.26993865030674846,0.011904761904761904,0.18421052631578946,0.7635782747603833,0.40229885057471265,0.4,0.9041394335511983,0.11363636363636363,0.25961538461538464,0.25,0.4051724137931035,0.5238095238095238,0.030303030303030307,0.5714285714285714,0.45945945945945943,0.5411392405063291,0.0
