player,pos_x,age_x,team_id_x,g_x,mp_x,fg_per_poss,fga_per_poss,fg_pct_x,fg3_per_poss,fg3a_per_poss,fg3_pct_x,fg2_per_poss,fg2a_per_poss,fg2_pct_x,ft_per_poss,fta_per_poss,ft_pct_x,orb_per_poss,drb_per_poss,trb_per_poss,ast_per_poss,stl_per_poss,blk_per_poss,tov_per_poss,pf_per_poss,pts_per_poss,off_rtg,def_rtg,per,ts_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,ws-dum,ows,dws,ws,ws_per_48,bpm-dum,obpm,dbpm,bpm,vorp,votes_first,points_won,mp_per_g,fg_per_g,fga_per_g,fg3_per_g,fg3a_per_g,fg2_per_g,fg2a_per_g,efg_pct,ft_per_g,fta_per_g,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,pts_per_g,fg_per_mp,fga_per_mp,fg3_per_mp,fg3a_per_mp,fg2_per_mp,fg2a_per_mp,ft_per_mp,fta_per_mp,orb_per_mp,drb_per_mp,trb_per_mp,ast_per_mp,stl_per_mp,blk_per_mp,tov_per_mp,pf_per_mp,pts_per_mp
Ben Poquette,PF,26,UTA,82.0,1698.0,6.0,11.6,0.514,0.1,0.3,0.3,5.9,11.4,0.519,2.6,3.3,0.8079999999999999,3.2,8.0,11.2,2.6,1.4,1.8,1.9,6.4,14.7,115.0,110.0,13.1,0.562,0.023,0.28,7.3,18.9,13.0,6.9,1.4,2.1,12.6,13.0,,2.2,1.2,3.4,0.096,,-2.1,1.7,-0.4,0.7,0.0,0.0,20.7,2.7,5.2,0.0,0.1,2.6,5.1,0.518,1.2,1.5,1.4,3.6,5.0,1.1,0.6,0.8,0.8,2.9,6.6,4.7,9.1,0.1,0.2,4.6,8.9,2.1,2.5,2.5,6.2,8.7,2.0,1.1,1.4,1.5,5.0,11.4
Kurt Rambis,PF,23,LAL,64.0,1131.0,4.9,9.4,0.518,0.0,0.0,0.0,4.9,9.3,0.52,2.4,4.8,0.504,4.8,9.6,14.3,2.3,2.5,3.1,3.2,6.9,12.1,101.0,100.0,12.8,0.528,0.004,0.513,11.6,21.5,16.8,5.6,2.5,3.6,21.6,12.5,,0.3,2.1,2.3,0.1,,-1.8,2.9,1.2,0.9,0.0,0.0,17.7,1.8,3.6,0.0,0.0,1.8,3.5,0.518,0.9,1.8,1.8,3.6,5.4,0.9,0.9,1.2,1.2,2.6,4.6,3.8,7.3,0.0,0.0,3.8,7.2,1.9,3.7,3.7,7.4,11.1,1.8,1.9,2.4,2.5,5.3,9.4
Kelvin Ransey,PG,23,POR,78.0,2418.0,10.0,21.6,0.46,0.1,0.8,0.079,9.9,20.9,0.474,4.8,6.3,0.7609999999999999,0.8,2.9,3.7,11.0,1.9,0.1,4.5,3.3,24.8,104.0,110.0,16.5,0.507,0.035,0.29,1.8,6.7,4.3,32.4,1.9,0.1,15.6,24.9,,2.2,1.5,3.7,0.073,,0.3,-2.1,-1.8,0.1,0.0,0.0,31.0,6.5,14.0,0.0,0.5,6.4,13.6,0.462,3.1,4.1,0.5,1.9,2.4,7.1,1.2,0.1,2.9,2.2,16.1,7.5,16.3,0.0,0.6,7.5,15.7,3.6,4.7,0.6,2.2,2.8,8.3,1.4,0.1,3.4,2.5,18.7
Robert Reid,SF,26,HOU,77.0,2913.0,7.4,16.2,0.456,0.0,0.2,0.1,7.4,16.1,0.46,2.7,3.6,0.748,3.0,5.7,8.7,5.3,1.9,0.8,2.7,5.0,17.5,107.0,108.0,13.3,0.49200000000000005,0.01,0.223,6.4,13.2,9.7,14.7,1.9,0.9,13.0,17.0,,2.5,2.7,5.2,0.086,,0.0,2.0,1.9,2.9,0.0,0.0,37.8,5.7,12.4,0.0,0.1,5.7,12.3,0.457,2.1,2.8,2.3,4.4,6.6,4.1,1.5,0.6,2.0,3.9,13.4,5.4,11.8,0.0,0.1,5.4,11.7,2.0,2.6,2.2,4.2,6.3,3.9,1.4,0.6,1.9,3.7,12.8
Clint Richardson,SG,25,PHI,77.0,1040.0,6.4,14.2,0.452,0.1,0.1,1.0,6.3,14.1,0.44799999999999995,3.2,4.0,0.784,2.5,2.9,5.4,5.0,1.7,0.4,3.6,5.0,16.1,99.0,108.0,9.8,0.503,0.006,0.284,6.2,6.5,6.4,13.5,1.7,0.5,18.5,17.1,,0.1,1.0,1.0,0.048,,-1.5,-1.3,-2.9,-0.2,0.0,0.0,13.5,1.8,4.0,0.0,0.0,1.8,4.0,0.455,0.9,1.1,0.7,0.8,1.5,1.4,0.5,0.1,1.0,1.4,4.6,4.8,10.7,0.1,0.1,4.8,10.7,2.4,3.0,1.9,2.2,4.1,3.8,1.2,0.3,2.7,3.8,12.2
Micheal Ray Richardson,PG,26,NYK,82.0,3044.0,9.8,21.3,0.461,0.3,1.6,0.188,9.5,19.7,0.483,3.4,4.8,0.7,2.8,6.2,9.0,9.1,3.4,0.7,4.6,5.0,23.3,102.0,105.0,17.7,0.498,0.075,0.226,6.5,14.9,10.6,27.4,3.4,0.8,16.5,23.9,,1.6,3.8,5.5,0.086,,1.5,2.6,4.1,4.6,0.0,0.0,37.1,7.5,16.4,0.2,1.2,7.3,15.1,0.46799999999999997,2.6,3.7,2.2,4.7,6.9,7.0,2.6,0.5,3.5,3.9,17.9,7.3,15.9,0.2,1.2,7.1,14.7,2.5,3.6,2.1,4.6,6.7,6.8,2.5,0.5,3.4,3.7,17.4
Rick Robey,C,26,BOS,80.0,1186.0,7.4,15.0,0.493,0.0,0.1,0.0,7.4,14.9,0.496,3.4,6.3,0.535,4.5,7.2,11.8,2.7,1.1,0.6,3.7,7.3,18.1,100.0,104.0,11.0,0.511,0.005,0.419,10.9,16.4,13.7,7.5,1.1,0.6,17.2,18.1,,0.3,1.6,1.9,0.076,,-1.0,-0.9,-1.9,0.0,0.0,0.0,14.8,2.3,4.7,0.0,0.0,2.3,4.7,0.493,1.1,2.0,1.4,2.3,3.7,0.9,0.3,0.2,1.2,2.3,5.7,5.6,11.4,0.0,0.1,5.6,11.3,2.5,4.8,3.5,5.5,9.0,2.1,0.8,0.4,2.8,5.6,13.8
Cliff Robinson,PF,21,TOT,68.0,2175.0,11.4,25.0,0.45299999999999996,0.0,0.1,0.0,11.4,25.0,0.455,4.9,6.9,0.7090000000000001,3.8,9.5,13.3,2.6,1.9,2.3,3.3,4.9,27.6,100.0,105.0,18.3,0.491,0.003,0.27399999999999997,8.6,23.5,15.8,8.5,1.9,2.7,10.4,26.9,,0.7,2.8,3.5,0.077,,-1.6,1.0,-0.6,0.8,0.0,0.0,32.0,7.6,16.8,0.0,0.1,7.6,16.8,0.45299999999999996,3.3,4.6,2.6,6.4,9.0,1.8,1.3,1.5,2.2,3.3,18.5,8.6,18.9,0.0,0.1,8.6,18.9,3.7,5.2,2.9,7.2,10.1,2.0,1.5,1.7,2.5,3.7,20.8
Truck Robinson,PF,30,PHO,74.0,2745.0,10.2,19.8,0.513,0.0,0.0,1.0,10.2,19.8,0.513,4.5,6.5,0.687,3.5,9.1,12.7,3.1,0.7,0.5,3.5,3.8,24.8,106.0,103.0,16.1,0.5479999999999999,0.001,0.32899999999999996,8.4,20.4,14.5,9.7,0.7,0.6,13.5,22.4,,2.9,4.0,6.9,0.121,,0.9,-1.1,-0.2,1.3,0.0,0.0,37.1,7.8,15.2,0.0,0.0,7.8,15.2,0.514,3.4,5.0,2.7,7.0,9.7,2.4,0.6,0.4,2.7,2.9,19.1,7.6,14.8,0.0,0.0,7.6,14.8,3.3,4.9,2.6,6.8,9.5,2.3,0.6,0.4,2.6,2.8,18.5
Tree Rollins,C,26,ATL,79.0,2018.0,5.1,8.7,0.584,0.0,0.0,,5.1,8.7,0.584,2.0,3.2,0.612,4.2,11.1,15.3,1.5,0.9,5.6,2.0,7.1,12.1,115.0,98.0,14.7,0.6,0.0,0.373,9.4,24.9,17.1,4.1,0.9,6.8,16.4,10.4,,2.2,4.2,6.4,0.153,,-1.3,4.3,3.1,2.6,0.0,0.0,25.5,2.6,4.4,0.0,0.0,2.6,4.4,0.584,1.0,1.6,2.1,5.6,7.7,0.7,0.4,2.8,1.0,3.6,6.1,3.6,6.2,0.0,0.0,3.6,6.2,1.4,2.3,3.0,7.9,10.9,1.1,0.6,4.0,1.4,5.1,8.6
Lorenzo Romar,PG,23,GSW,79.0,1259.0,7.6,15.1,0.504,0.1,0.6,0.2,7.5,14.6,0.515,3.0,3.6,0.823,0.5,3.2,3.7,8.5,2.3,0.5,3.3,3.9,18.3,110.0,109.0,14.6,0.5479999999999999,0.037000000000000005,0.23800000000000002,1.0,7.6,4.2,23.6,2.3,0.6,16.7,17.1,,1.6,1.0,2.7,0.10099999999999999,,-0.8,-0.9,-1.7,0.1,0.0,0.0,15.9,2.6,5.1,0.0,0.2,2.5,4.9,0.507,1.0,1.2,0.2,1.1,1.2,2.9,0.8,0.2,1.1,1.3,6.2,5.8,11.5,0.1,0.4,5.7,11.1,2.3,2.7,0.3,2.5,2.8,6.5,1.7,0.4,2.5,2.9,14.0
Dan Roundfield,PF,28,ATL,61.0,2217.0,9.7,20.7,0.466,0.0,0.1,0.2,9.6,20.6,0.467,6.5,8.5,0.76,5.2,11.2,16.4,3.7,1.5,2.1,4.2,4.8,25.8,106.0,100.0,19.5,0.527,0.005,0.41200000000000003,11.6,25.3,18.4,11.9,1.5,2.6,14.5,24.6,,2.4,4.1,6.5,0.141,,1.3,1.9,3.3,2.9,0.0,14.0,36.3,7.0,14.9,0.0,0.1,6.9,14.8,0.466,4.7,6.1,3.7,8.1,11.8,2.7,1.0,1.5,3.0,3.4,18.6,6.9,14.8,0.0,0.1,6.9,14.7,4.6,6.1,3.7,8.0,11.7,2.6,1.0,1.5,3.0,3.4,18.4
Jeff Ruland,C,23,WSB,82.0,2214.0,9.2,16.3,0.561,0.0,0.1,0.33299999999999996,9.1,16.3,0.562,7.5,9.9,0.752,5.5,11.1,16.6,2.9,1.0,1.3,5.2,7.0,25.8,111.0,100.0,18.8,0.623,0.004,0.607,12.7,24.7,18.8,9.1,1.0,1.5,20.0,22.4,,3.7,4.1,7.8,0.17,,2.1,0.5,2.6,2.6,0.0,0.0,27.0,5.1,9.1,0.0,0.0,5.1,9.1,0.561,4.2,5.5,3.1,6.2,9.3,1.6,0.5,0.7,2.9,3.9,14.4,6.8,12.2,0.0,0.0,6.8,12.1,5.6,7.4,4.1,8.3,12.4,2.2,0.7,0.9,3.9,5.2,19.2
Campy Russell,SF,30,NYK,77.0,2358.0,8.4,17.6,0.478,0.5,1.2,0.439,7.9,16.4,0.48100000000000004,4.7,6.0,0.7759999999999999,1.8,3.1,4.8,5.8,1.6,0.2,4.0,4.5,22.0,105.0,111.0,13.3,0.5429999999999999,0.066,0.34299999999999997,4.1,7.4,5.7,16.9,1.6,0.3,16.5,20.7,,2.0,1.2,3.2,0.066,,-0.3,-0.8,-1.1,0.5,0.0,0.0,30.6,5.3,11.1,0.3,0.7,5.0,10.4,0.49200000000000005,3.0,3.8,1.1,1.9,3.1,3.7,1.0,0.2,2.5,2.9,13.9,6.3,13.1,0.4,0.9,5.9,12.2,3.5,4.5,1.3,2.3,3.6,4.3,1.2,0.2,3.0,3.4,16.4
Danny Schayes,C,22,UTA,82.0,1623.0,7.2,14.9,0.48100000000000004,0.0,0.0,0.0,7.2,14.9,0.48200000000000004,4.0,5.3,0.757,3.7,8.4,12.2,4.2,1.3,2.1,4.3,8.3,18.3,101.0,109.0,13.2,0.532,0.002,0.353,8.5,20.0,14.1,11.6,1.3,2.4,20.0,18.7,,0.4,1.3,1.7,0.05,,-3.1,1.6,-1.5,0.2,0.0,0.0,19.8,3.1,6.4,0.0,0.0,3.1,6.4,0.48100000000000004,1.7,2.3,1.6,3.6,5.2,1.8,0.6,0.9,1.8,3.6,7.9,5.6,11.6,0.0,0.0,5.6,11.6,3.1,4.1,2.9,6.6,9.5,3.2,1.0,1.6,3.3,6.5,14.3
Alvin Scott,SF,26,PHO,81.0,1740.0,5.2,10.5,0.49700000000000005,0.0,0.1,0.0,5.2,10.5,0.5,3.0,4.1,0.73,2.7,5.5,8.1,4.1,1.6,1.9,2.7,4.7,13.5,107.0,103.0,11.7,0.546,0.005,0.389,6.3,12.2,9.4,11.0,1.6,2.3,18.0,12.9,,1.2,2.7,3.8,0.106,,-0.8,1.1,0.4,1.0,0.0,0.0,21.5,2.3,4.7,0.0,0.0,2.3,4.7,0.49700000000000005,1.3,1.8,1.2,2.4,3.6,1.8,0.7,0.9,1.2,2.1,6.0,3.9,7.9,0.0,0.0,3.9,7.8,2.2,3.1,2.0,4.1,6.1,3.1,1.2,1.4,2.0,3.5,10.1
Lonnie Shelton,PF,26,SEA,81.0,2667.0,9.1,18.8,0.486,0.0,0.1,0.0,9.1,18.7,0.489,3.4,4.3,0.7829999999999999,2.9,6.3,9.2,4.5,1.8,0.8,3.6,5.7,21.7,103.0,102.0,14.2,0.523,0.008,0.22899999999999998,6.8,13.7,10.4,13.6,1.8,0.9,14.7,21.0,,1.6,4.3,5.8,0.105,,0.8,0.4,1.2,2.2,0.0,0.0,32.9,6.3,12.9,0.0,0.1,6.3,12.8,0.486,2.3,3.0,2.0,4.3,6.3,3.1,1.2,0.5,2.5,3.9,14.9,6.9,14.1,0.0,0.1,6.9,14.0,2.5,3.2,2.2,4.7,6.9,3.4,1.3,0.6,2.7,4.3,16.3
Purvis Short,SF,24,GSW,76.0,1782.0,12.1,24.8,0.488,0.2,0.7,0.214,11.9,24.1,0.496,4.7,5.9,0.8009999999999999,3.3,3.8,7.1,5.6,1.7,0.3,3.2,5.8,29.1,112.0,109.0,18.8,0.53,0.03,0.23600000000000002,7.4,8.9,8.1,17.6,1.7,0.3,10.6,26.1,,3.7,1.3,5.0,0.135,,2.4,-1.2,1.2,1.4,0.0,0.0,23.4,6.0,12.3,0.1,0.4,5.9,11.9,0.491,2.3,2.9,1.6,1.9,3.5,2.8,0.9,0.1,1.6,2.9,14.4,9.2,18.9,0.1,0.6,9.1,18.3,3.6,4.5,2.5,2.9,5.4,4.2,1.3,0.2,2.5,4.4,22.1
Jack Sikma,C,26,SEA,82.0,3049.0,9.1,19.1,0.479,0.0,0.2,0.154,9.1,18.9,0.483,7.0,8.2,0.855,3.5,12.8,16.3,4.4,1.6,1.7,3.4,4.2,25.4,113.0,97.0,20.6,0.5589999999999999,0.011000000000000001,0.43200000000000005,8.2,28.0,18.5,13.1,1.6,1.9,12.9,22.5,,5.9,6.7,12.6,0.19899999999999998,,2.2,1.8,4.1,4.7,0.0,33.0,37.2,7.1,14.8,0.0,0.2,7.1,14.6,0.48,5.5,6.4,2.7,9.9,12.7,3.4,1.2,1.3,2.6,3.3,19.6,6.9,14.3,0.0,0.2,6.8,14.2,5.3,6.2,2.6,9.6,12.3,3.3,1.2,1.3,2.5,3.2,19.0
James Silas,SG,32,CLE,67.0,1447.0,8.4,19.1,0.43799999999999994,0.0,0.2,0.0,8.4,19.0,0.442,8.2,9.6,0.86,0.9,2.8,3.6,7.4,1.3,0.2,3.6,3.6,25.0,109.0,115.0,15.7,0.535,0.009000000000000001,0.499,1.9,6.9,4.3,22.4,1.3,0.2,13.3,22.9,,2.2,0.2,2.4,0.078,,-1.0,-1.9,-2.8,-0.3,0.0,0.0,21.6,3.7,8.6,0.0,0.1,3.7,8.5,0.43799999999999994,3.7,4.3,0.4,1.2,1.6,3.3,0.6,0.1,1.6,1.6,11.2,6.2,14.3,0.0,0.1,6.2,14.1,6.1,7.1,0.6,2.1,2.7,5.5,1.0,0.1,2.7,2.7,18.6
Larry Smith,PF,24,GSW,74.0,2213.0,4.7,8.8,0.534,0.0,0.0,0.0,4.7,8.8,0.535,1.9,3.4,0.5529999999999999,6.0,11.4,17.4,1.8,1.4,1.2,2.2,6.2,11.3,113.0,104.0,12.8,0.5479999999999999,0.002,0.386,13.5,26.8,20.0,4.6,1.4,1.4,17.9,10.7,,2.3,3.0,5.2,0.113,,-0.7,2.1,1.4,1.9,0.0,0.0,29.9,3.0,5.6,0.0,0.0,3.0,5.6,0.534,1.2,2.1,3.8,7.2,11.0,1.1,0.9,0.7,1.4,3.9,7.1,3.6,6.7,0.0,0.0,3.6,6.7,1.4,2.6,4.5,8.7,13.2,1.4,1.1,0.9,1.7,4.7,8.6
Phil Smith,SG,29,TOT,74.0,2042.0,7.9,17.7,0.447,0.1,0.6,0.185,7.8,17.1,0.456,3.8,5.2,0.731,1.2,3.1,4.3,7.1,1.6,0.6,3.6,5.0,19.7,101.0,112.0,12.2,0.494,0.035,0.293,2.9,7.6,5.2,20.7,1.6,0.7,15.3,20.3,,0.8,0.8,1.6,0.037000000000000005,,-2.1,-0.7,-2.8,-0.4,0.0,0.0,27.6,4.6,10.3,0.1,0.4,4.5,9.9,0.45,2.2,3.0,0.7,1.8,2.5,4.1,0.9,0.4,2.1,2.9,11.5,6.0,13.4,0.1,0.5,5.9,12.9,2.9,3.9,0.9,2.4,3.3,5.4,1.2,0.5,2.7,3.8,15.0
Randy Smith,SG,33,NYK,82.0,2033.0,8.3,17.8,0.465,0.1,0.3,0.273,8.2,17.5,0.46799999999999997,2.9,3.6,0.8079999999999999,1.3,2.4,3.7,6.1,2.2,0.0,2.9,4.7,19.5,104.0,111.0,12.2,0.504,0.015,0.20199999999999999,2.9,5.9,4.4,17.5,2.2,0.0,13.2,19.0,,1.2,1.2,2.4,0.057999999999999996,,-1.4,-1.0,-2.4,-0.2,0.0,0.0,24.8,4.2,9.1,0.0,0.1,4.2,9.0,0.467,1.5,1.8,0.6,1.2,1.9,3.1,1.1,0.0,1.5,2.4,10.0,6.2,13.2,0.1,0.2,6.1,13.1,2.2,2.7,0.9,1.8,2.7,4.5,1.6,0.0,2.2,3.5,14.5
Ricky Sobers,SG,29,CHI,80.0,1938.0,9.1,20.0,0.45299999999999996,0.5,1.9,0.25,8.6,18.1,0.474,4.9,6.4,0.768,0.9,2.6,3.6,7.5,1.8,0.5,5.4,6.0,23.5,98.0,111.0,12.2,0.515,0.095,0.317,2.3,5.9,4.2,23.5,1.8,0.5,19.2,24.4,,-0.2,1.2,1.0,0.024,,-1.9,-2.0,-3.9,-0.9,0.0,0.0,24.2,4.5,10.0,0.2,1.0,4.3,9.1,0.465,2.4,3.2,0.5,1.3,1.8,3.8,0.9,0.2,2.7,3.0,11.8,6.7,14.9,0.4,1.4,6.4,13.5,3.6,4.7,0.7,2.0,2.6,5.6,1.4,0.3,4.0,4.4,17.5
Jim Spanarkel,SG,24,DAL,82.0,1755.0,7.5,15.7,0.479,0.2,0.7,0.33299999999999996,7.3,15.0,0.485,7.7,9.1,0.853,2.7,3.1,5.8,5.7,2.4,0.2,3.1,3.9,23.0,118.0,110.0,17.2,0.584,0.043,0.58,6.2,7.5,6.8,16.6,2.4,0.3,13.6,19.2,,4.1,1.1,5.2,0.142,,1.3,0.1,1.4,1.5,0.0,0.0,21.4,3.3,6.9,0.1,0.3,3.2,6.6,0.486,3.4,4.0,1.2,1.4,2.6,2.5,1.0,0.1,1.4,1.7,10.1,5.5,11.6,0.2,0.5,5.4,11.1,5.7,6.7,2.0,2.3,4.3,4.2,1.8,0.2,2.3,2.9,17.0
Rory Sparrow,PG,23,ATL,82.0,2610.0,7.1,14.1,0.501,0.0,0.3,0.067,7.1,13.8,0.51,2.4,2.9,0.838,1.0,3.3,4.3,8.2,1.7,0.3,2.8,4.6,16.6,110.0,107.0,13.0,0.539,0.021,0.203,2.3,7.4,4.9,24.4,1.7,0.3,15.4,15.6,,2.9,2.7,5.6,0.10400000000000001,,0.8,-0.5,0.3,1.5,0.0,0.0,31.8,4.5,8.9,0.0,0.2,4.5,8.7,0.502,1.5,1.8,0.6,2.1,2.7,5.2,1.1,0.2,1.8,2.9,10.5,5.0,10.1,0.0,0.2,5.0,9.9,1.7,2.0,0.7,2.4,3.1,5.8,1.2,0.2,2.0,3.3,11.8
Brian Taylor,PG,30,SDC,41.0,1274.0,6.1,12.2,0.503,0.9,2.3,0.365,5.3,9.8,0.536,3.3,4.1,0.818,1.0,2.6,3.6,8.5,1.7,0.3,3.0,4.2,16.5,117.0,115.0,13.7,0.588,0.192,0.335,2.4,6.7,4.5,23.4,1.7,0.4,17.9,14.7,,2.3,0.0,2.3,0.085,,-0.3,-0.5,-0.8,0.4,0.0,0.0,31.1,4.0,8.0,0.6,1.5,3.5,6.5,0.5379999999999999,2.2,2.7,0.6,1.7,2.3,5.6,1.1,0.2,2.0,2.8,10.8,4.7,9.3,0.6,1.8,4.0,7.5,2.5,3.1,0.7,2.0,2.7,6.5,1.3,0.3,2.3,3.2,12.5
Reggie Theus,SG,24,CHI,82.0,2838.0,9.6,20.4,0.469,0.4,1.7,0.25,9.1,18.7,0.489,6.2,7.7,0.8079999999999999,2.0,3.4,5.3,8.1,1.5,0.3,4.7,4.2,25.8,107.0,111.0,16.2,0.542,0.084,0.376,4.8,7.5,6.2,25.8,1.5,0.3,16.6,24.6,,3.8,1.5,5.3,0.09,,1.4,-1.2,0.2,1.5,0.0,0.0,34.6,6.8,14.6,0.3,1.2,6.5,13.3,0.479,4.4,5.5,1.4,2.4,3.8,5.8,1.1,0.2,3.4,3.0,18.4,7.1,15.1,0.3,1.3,6.8,13.9,4.6,5.7,1.5,2.5,4.0,6.0,1.1,0.2,3.5,3.1,19.1
Isiah Thomas,PG,20,DET,72.0,2433.0,8.6,20.2,0.424,0.3,1.1,0.28800000000000003,8.2,19.1,0.43200000000000005,5.7,8.1,0.7040000000000001,1.1,2.9,4.0,10.7,2.8,0.3,5.7,4.8,23.2,98.0,107.0,14.5,0.48700000000000004,0.055,0.402,2.5,7.1,4.7,32.6,2.8,0.4,19.2,25.0,,-0.2,2.5,2.3,0.046,,-0.1,-0.9,-1.0,0.6,0.0,3.0,33.8,6.3,14.8,0.2,0.8,6.1,14.0,0.43200000000000005,4.2,6.0,0.8,2.1,2.9,7.8,2.1,0.2,4.2,3.5,17.0,6.7,15.8,0.3,0.9,6.5,14.9,4.5,6.3,0.8,2.2,3.1,8.4,2.2,0.3,4.4,3.7,18.1
David Thompson,SG,27,DEN,61.0,1246.0,11.0,22.6,0.486,0.1,0.5,0.28600000000000003,10.8,22.1,0.49,9.7,11.9,0.8140000000000001,2.0,3.2,5.2,4.1,1.2,1.0,5.0,5.2,31.8,108.0,116.0,17.6,0.5710000000000001,0.022000000000000002,0.526,5.0,7.6,6.4,12.5,1.2,1.2,15.2,28.5,,2.1,0.0,2.0,0.079,,-1.2,-2.2,-3.3,-0.4,0.0,0.0,20.4,5.1,10.6,0.1,0.2,5.1,10.3,0.489,4.5,5.6,0.9,1.5,2.4,1.9,0.6,0.5,2.3,2.4,14.9,9.0,18.6,0.1,0.4,8.9,18.2,8.0,9.8,1.6,2.6,4.3,3.4,1.0,0.8,4.1,4.3,26.2
Mychal Thompson,C,27,POR,79.0,3129.0,10.4,19.9,0.523,0.0,0.0,,10.4,19.9,0.523,4.3,6.8,0.628,3.9,10.1,14.1,4.9,1.1,1.6,3.7,3.6,25.1,109.0,106.0,19.2,0.5479999999999999,0.0,0.342,9.3,23.4,16.4,14.6,1.1,1.9,14.0,22.9,,4.5,3.6,8.2,0.125,,1.3,1.7,3.0,4.0,0.0,1.0,39.6,8.6,16.5,0.0,0.0,8.6,16.5,0.523,3.5,5.6,3.3,8.4,11.7,4.0,0.9,1.4,3.1,2.9,20.8,7.8,15.0,0.0,0.0,7.8,15.0,3.2,5.1,3.0,7.6,10.6,3.7,0.8,1.2,2.8,2.7,18.9
Andrew Toney,SG,24,PHI,77.0,1909.0,12.8,24.5,0.522,0.6,1.5,0.424,12.1,23.0,0.528,5.7,7.6,0.742,1.1,2.3,3.3,7.1,1.6,0.4,5.3,6.7,31.8,105.0,108.0,17.2,0.5720000000000001,0.06,0.313,2.7,5.1,4.0,23.1,1.6,0.5,16.1,29.0,,2.3,1.7,4.0,0.1,,2.2,-3.4,-1.2,0.4,0.0,0.0,24.8,6.6,12.7,0.3,0.8,6.3,11.9,0.535,2.9,4.0,0.6,1.2,1.7,3.7,0.8,0.2,2.8,3.5,16.5,9.6,18.5,0.5,1.1,9.2,17.3,4.3,5.8,0.8,1.7,2.5,5.3,1.2,0.3,4.0,5.1,24.0
Kelly Tripucka,SF,22,DET,82.0,3077.0,9.5,19.2,0.496,0.1,0.3,0.22699999999999998,9.4,18.8,0.501,7.4,9.3,0.797,3.3,3.4,6.6,4.0,1.3,0.2,4.2,3.6,26.5,111.0,110.0,16.4,0.57,0.017,0.485,7.6,8.2,7.9,12.7,1.3,0.3,15.3,23.3,,5.4,2.1,7.5,0.11699999999999999,,2.3,-1.0,1.2,2.5,0.0,14.0,37.5,7.8,15.6,0.1,0.3,7.7,15.4,0.498,6.0,7.6,2.7,2.7,5.4,3.3,1.1,0.2,3.4,2.9,21.6,7.4,15.0,0.1,0.3,7.4,14.7,5.8,7.3,2.6,2.6,5.2,3.2,1.0,0.2,3.3,2.8,20.7
Elston Turner,SF,22,DAL,80.0,1996.0,6.9,15.6,0.441,0.0,0.1,0.0,6.9,15.5,0.444,2.4,3.4,0.703,3.5,3.9,7.3,4.6,1.8,0.0,2.8,4.4,16.1,100.0,111.0,10.7,0.47200000000000003,0.006,0.21600000000000003,7.9,9.4,8.6,13.2,1.8,0.1,14.2,16.8,,0.3,1.0,1.4,0.033,,-2.0,0.6,-1.4,0.3,0.0,0.0,25.0,3.5,8.0,0.0,0.1,3.5,7.9,0.441,1.2,1.7,1.8,2.0,3.8,2.4,0.9,0.0,1.5,2.3,8.3,5.1,11.5,0.0,0.1,5.1,11.5,1.7,2.5,2.6,2.8,5.4,3.4,1.4,0.0,2.1,3.3,11.9
Terry Tyler,PF,25,DET,82.0,1989.0,7.8,14.9,0.523,0.0,0.1,0.25,7.8,14.8,0.524,3.3,4.4,0.74,3.6,7.8,11.4,2.9,1.8,3.7,2.8,4.2,18.9,111.0,103.0,16.9,0.56,0.006,0.299,8.2,19.3,13.6,8.7,1.8,4.4,14.3,16.7,,2.5,3.0,5.5,0.133,,-0.3,2.7,2.4,2.2,0.0,0.0,24.3,4.1,7.8,0.0,0.0,4.1,7.8,0.523,1.7,2.3,1.9,4.1,6.0,1.5,0.9,2.0,1.5,2.2,9.9,6.1,11.6,0.0,0.1,6.1,11.6,2.6,3.5,2.8,6.1,8.9,2.3,1.4,2.9,2.2,3.3,14.8
Darnell Valentine,PG,22,POR,82.0,1387.0,6.4,15.6,0.413,0.0,0.3,0.0,6.4,15.3,0.42100000000000004,5.2,6.9,0.76,1.7,3.5,5.1,9.3,3.2,0.1,4.4,6.4,18.1,100.0,107.0,13.1,0.486,0.02,0.442,3.9,8.1,6.0,24.9,3.2,0.1,19.0,19.8,,0.3,1.4,1.7,0.059000000000000004,,-1.7,-0.1,-1.8,0.1,0.0,0.0,16.9,2.3,5.5,0.0,0.1,2.3,5.4,0.413,1.9,2.4,0.6,1.2,1.8,3.3,1.1,0.0,1.5,2.3,6.4,4.9,11.8,0.0,0.2,4.9,11.5,3.9,5.2,1.2,2.6,3.9,7.0,2.4,0.1,3.3,4.9,13.7
