player,pos,age,mp_x,fg_pct_x,trb_per_poss,ast_per_poss,stl_per_poss,blk_per_poss,pts_per_poss,off_rtg,def_rtg,per,ts_pct,trb_pct,ast_pct,usg_pct,ws,bpm,vorp,efg_pct,ft_per_g,fta_per_g,ft_pct_y,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,pts_per_g,fga_per_g,points_won
Steve Colter,PG,26,1425.0,0.444,6.1,7.5,2.3,0.5,17.8,111.0,109.0,14.1,0.503,7.0,21.2,16.7,3.1,-0.1,0.7,0.447,1.6,2.1,0.7490000000000001,0.8,1.5,2.3,2.8,0.9,0.2,0.8,2.0,6.7,5.7,0.0
Dallas Comegys,PF,24,1119.0,0.48700000000000004,9.6,1.2,1.7,2.6,18.0,101.0,108.0,11.9,0.532,11.5,3.7,17.3,1.4,-2.9,-0.3,0.48700000000000004,1.6,2.4,0.6579999999999999,1.7,1.8,3.5,0.4,0.6,0.9,1.3,2.4,6.5,5.1,0.0
Lester Conner,PG,29,2532.0,0.457,6.7,11.4,3.4,0.1,16.0,112.0,108.0,17.2,0.531,7.8,33.2,15.8,6.2,2.4,2.8,0.467,2.6,3.3,0.7879999999999999,1.2,3.1,4.3,7.4,2.2,0.1,2.2,1.6,10.3,8.2,0.0
Darwin Cook,SG,30,1143.0,0.456,4.3,5.1,2.8,0.4,20.2,98.0,108.0,11.8,0.495,5.0,15.6,20.3,0.9,-3.3,-0.4,0.46399999999999997,1.0,1.2,0.8079999999999999,0.5,1.1,1.6,1.9,1.1,0.2,1.3,1.8,7.7,7.2,0.0
Michael Cooper,SG,32,1943.0,0.431,4.7,7.7,1.8,0.8,14.5,115.0,109.0,11.9,0.5489999999999999,5.5,20.3,13.4,4.4,0.4,1.2,0.512,1.0,1.2,0.871,0.4,2.0,2.4,3.9,0.9,0.4,1.2,2.3,7.3,6.2,0.0
Wayne Cooper,C,32,1864.0,0.495,14.8,1.9,0.9,5.1,12.5,113.0,102.0,13.6,0.53,17.1,5.0,11.6,5.0,1.0,1.4,0.49700000000000005,1.0,1.3,0.745,2.7,5.2,7.8,1.0,0.5,2.7,0.9,3.8,6.6,5.6,0.0
Tyrone Corbin,SF,26,1655.0,0.54,11.0,3.3,2.3,0.4,17.5,119.0,105.0,14.7,0.5920000000000001,12.8,8.9,15.0,5.4,3.6,2.3,0.54,1.8,2.3,0.7879999999999999,2.3,2.9,5.2,1.5,1.1,0.2,1.2,2.9,8.2,5.9,0.0
Dave Corzine,C,32,1483.0,0.461,10.5,3.4,1.0,1.5,16.0,99.0,108.0,10.8,0.49700000000000005,12.3,9.5,16.6,1.4,-3.3,-0.5,0.46399999999999997,0.9,1.2,0.74,1.1,2.8,3.9,1.3,0.4,0.6,1.1,1.7,5.9,5.4,0.0
Pat Cummings,PF,32,1096.0,0.5,12.4,2.1,1.3,0.8,20.6,95.0,108.0,11.0,0.534,14.4,6.8,20.3,0.6,-4.7,-0.7,0.5,1.4,1.8,0.742,1.6,3.7,5.3,0.9,0.5,0.3,2.1,3.0,8.8,7.4,0.0
Terry Cummings,SF,27,2824.0,0.467,11.2,3.4,1.8,1.2,31.5,108.0,106.0,19.7,0.518,13.3,11.7,28.9,7.7,1.7,2.6,0.469,4.5,5.8,0.787,3.5,4.6,8.1,2.5,1.3,0.9,2.5,3.3,22.9,19.5,1.0
Earl Cureton,C,31,2047.0,0.501,11.4,3.0,1.2,1.4,12.4,101.0,111.0,10.1,0.512,13.2,8.4,12.7,1.5,-0.5,0.8,0.501,0.8,1.5,0.537,2.3,3.7,6.0,1.6,0.6,0.7,1.4,2.8,6.5,5.7,0.0
Quintin Dailey,SG,28,1722.0,0.465,5.4,4.1,2.4,0.2,29.7,103.0,112.0,16.3,0.511,6.3,14.2,27.7,2.0,-2.8,-0.3,0.465,3.1,4.1,0.759,1.0,2.0,3.0,2.2,1.3,0.1,1.8,2.2,16.1,14.0,0.0
Adrian Dantley,SF,32,2422.0,0.493,6.6,3.5,0.9,0.3,29.0,115.0,110.0,17.4,0.581,7.3,10.9,24.3,7.4,0.2,1.4,0.493,6.3,7.8,0.81,1.6,2.7,4.3,2.3,0.6,0.2,2.2,2.5,19.2,13.1,0.0
Brad Daugherty,C,23,2821.0,0.5379999999999999,12.5,4.9,1.1,0.7,25.6,113.0,103.0,18.5,0.594,14.4,14.8,22.2,9.6,2.6,3.3,0.5379999999999999,4.9,6.7,0.737,2.1,7.1,9.2,3.7,0.8,0.5,2.9,2.2,18.9,13.0,4.0
Brad Davis,PG,33,1395.0,0.483,3.9,8.7,1.7,0.6,17.8,111.0,111.0,13.3,0.574,4.3,25.2,16.3,2.7,-2.0,0.0,0.525,1.3,1.6,0.805,0.2,1.2,1.4,3.1,0.6,0.2,1.2,1.9,6.4,4.9,0.0
Walter Davis,SG,34,1857.0,0.498,3.6,4.6,1.7,0.1,30.5,107.0,110.0,16.7,0.544,4.2,15.3,26.7,3.5,-2.5,-0.2,0.507,2.2,2.5,0.879,0.5,1.4,1.9,2.3,0.9,0.1,1.6,2.3,15.6,13.3,0.0
Johnny Dawkins,PG,25,1083.0,0.44299999999999995,4.3,9.5,2.3,0.0,19.3,101.0,110.0,13.4,0.505,5.1,28.9,20.1,1.0,-2.7,-0.2,0.44299999999999995,3.1,3.5,0.893,1.0,2.2,3.2,7.0,1.7,0.0,3.5,2.0,14.2,12.5,0.0
Vinny Del Negro,SG,22,1556.0,0.475,5.2,6.3,2.0,0.4,17.5,109.0,111.0,12.7,0.52,5.9,19.0,16.4,2.5,-1.8,0.1,0.48100000000000004,1.1,1.3,0.85,0.6,1.5,2.1,2.6,0.8,0.2,1.0,2.0,7.1,6.3,0.0
James Donaldson,C,31,1746.0,0.573,16.3,1.1,0.7,2.3,13.8,115.0,105.0,14.2,0.614,18.0,3.1,11.8,4.4,-0.4,0.7,0.573,1.8,2.3,0.7659999999999999,3.0,7.8,10.8,0.7,0.5,1.5,1.6,2.1,9.1,6.4,0.0
Clyde Drexler,SG,26,3064.0,0.496,9.3,6.8,3.2,0.8,32.0,117.0,106.0,23.6,0.555,10.9,22.2,27.2,12.6,7.3,7.2,0.504,5.6,7.0,0.799,3.7,4.2,7.9,5.8,2.7,0.7,3.2,3.4,27.2,21.4,0.0
Kevin Duckworth,C,24,2662.0,0.47700000000000004,11.0,1.0,1.0,0.9,24.8,106.0,109.0,13.9,0.531,12.9,3.1,22.4,4.8,-3.7,-1.1,0.47700000000000004,4.1,5.4,0.757,3.1,4.9,8.0,0.8,0.7,0.6,2.5,3.8,18.1,14.7,0.0
Joe Dumars,SG,25,2408.0,0.505,3.6,8.1,1.3,0.1,24.8,114.0,109.0,16.8,0.5710000000000001,4.0,24.3,21.6,7.0,1.1,1.9,0.513,3.8,4.4,0.85,0.8,1.7,2.5,5.7,0.9,0.1,2.6,1.5,17.2,13.1,1.0
Ledell Eackles,SG,22,1459.0,0.434,5.9,4.0,1.3,0.2,29.9,105.0,112.0,15.2,0.519,6.7,12.6,27.8,2.1,-3.0,-0.4,0.441,3.4,4.3,0.7859999999999999,1.3,1.0,2.3,1.5,0.5,0.1,1.6,2.0,11.5,9.2,0.0
Mark Eaton,C,32,2914.0,0.462,14.2,1.4,0.7,5.3,8.5,99.0,98.0,10.6,0.513,16.1,3.8,9.2,6.6,3.0,3.7,0.462,1.6,2.4,0.66,2.8,7.5,10.3,1.0,0.5,3.8,1.7,3.5,6.2,5.0,3.0
James Edwards,C,33,1254.0,0.5,9.3,2.0,0.4,1.2,22.2,108.0,106.0,11.6,0.547,10.4,5.7,19.8,2.8,-2.4,-0.1,0.5,1.8,2.6,0.6859999999999999,0.9,2.1,3.0,0.6,0.1,0.4,0.9,3.0,7.3,5.6,0.0
Kevin Edwards,SG,23,2349.0,0.425,5.4,7.2,2.9,0.6,22.6,92.0,109.0,12.6,0.46,6.3,24.3,24.8,-0.2,-2.1,-0.1,0.43,1.8,2.4,0.746,1.1,2.2,3.3,4.4,1.8,0.3,3.1,1.9,13.8,14.0,0.0
Craig Ehlo,SG,27,1867.0,0.475,7.7,7.0,2.9,0.5,15.9,107.0,103.0,13.7,0.528,8.9,19.2,15.7,4.6,2.3,2.0,0.512,0.9,1.4,0.607,1.2,2.4,3.6,3.2,1.3,0.2,1.4,2.0,7.4,6.4,0.0
Dale Ellis,SG,28,3190.0,0.501,5.1,2.5,1.6,0.3,33.9,119.0,112.0,19.7,0.589,6.0,8.1,26.6,10.8,2.1,3.3,0.5489999999999999,4.6,5.6,0.816,1.9,2.3,4.2,2.0,1.3,0.3,2.7,2.4,27.5,20.9,0.0
Alex English,SF,35,2990.0,0.491,4.9,5.7,1.0,0.2,32.5,109.0,112.0,19.0,0.531,5.6,19.7,28.8,6.8,-0.2,1.3,0.49200000000000005,4.0,4.6,0.858,1.8,2.2,4.0,4.7,0.8,0.1,2.4,2.1,26.5,22.9,0.0
Patrick Ewing,C,26,2896.0,0.5670000000000001,11.8,3.0,1.9,4.5,28.8,115.0,103.0,22.1,0.607,14.2,9.5,23.6,10.9,4.7,4.9,0.5670000000000001,4.5,6.1,0.746,2.7,6.6,9.3,2.4,1.5,3.5,3.3,3.9,22.7,16.0,200.0
Vern Fleming,PG,26,2552.0,0.515,5.9,9.4,1.5,0.2,20.6,114.0,113.0,15.8,0.5720000000000001,6.7,28.1,18.7,5.6,0.8,1.8,0.517,3.2,4.0,0.799,1.1,3.0,4.1,6.5,1.0,0.2,2.5,2.8,14.3,10.7,0.0
Sleepy Floyd,PG,28,2788.0,0.44299999999999995,5.2,12.0,2.1,0.2,19.7,112.0,107.0,16.4,0.565,5.9,35.5,18.5,7.7,1.5,2.5,0.504,3.2,3.8,0.845,0.6,3.1,3.7,8.6,1.5,0.1,3.1,2.4,14.2,10.9,0.0
Winston Garland,PG,24,2661.0,0.434,5.5,8.5,2.9,0.2,19.2,105.0,108.0,14.7,0.483,6.2,24.9,19.5,4.5,0.0,1.4,0.439,2.6,3.2,0.809,1.3,2.9,4.2,6.4,2.2,0.2,2.4,2.7,14.5,13.6,0.0
Tom Garrick,SG,22,1499.0,0.49,4.8,7.5,2.4,0.3,13.9,103.0,112.0,11.0,0.547,5.6,21.0,14.0,1.4,-3.1,-0.4,0.49,1.4,1.8,0.8029999999999999,0.5,1.7,2.2,3.4,1.1,0.1,1.6,2.0,6.4,5.1,0.0
Armen Gilliam,PF,24,2120.0,0.503,11.7,1.1,1.2,0.6,25.5,108.0,106.0,15.7,0.5479999999999999,13.6,3.4,22.7,5.1,-2.1,-0.1,0.503,3.2,4.4,0.743,2.2,5.1,7.3,0.7,0.7,0.4,1.9,2.4,15.9,12.6,0.0
Mike Gminski,C,29,2739.0,0.47700000000000004,13.7,2.5,0.8,1.9,25.1,113.0,110.0,18.5,0.535,15.7,7.4,21.9,7.0,-0.2,1.2,0.47700000000000004,3.6,4.2,0.871,2.6,6.8,9.4,1.7,0.6,1.3,1.6,1.7,17.2,14.2,0.0
Gary Grant,PG,23,1924.0,0.435,5.7,12.1,3.4,0.2,20.2,93.0,109.0,14.1,0.469,6.6,37.6,23.8,-0.4,-2.1,0.0,0.43799999999999994,1.7,2.3,0.735,1.1,2.2,3.4,7.1,2.0,0.1,3.6,2.4,11.9,11.7,0.0
Harvey Grant,PF,23,1193.0,0.46399999999999997,6.5,3.2,1.4,1.2,15.8,108.0,110.0,10.6,0.47700000000000004,7.5,9.0,14.9,1.7,-1.7,0.1,0.46399999999999997,0.5,0.8,0.596,1.1,1.2,2.3,1.1,0.5,0.4,0.4,2.1,5.6,5.5,0.0
Horace Grant,PF,23,2809.0,0.519,12.0,3.0,1.5,1.1,16.7,112.0,107.0,13.8,0.547,14.0,8.2,15.2,6.4,1.1,2.2,0.519,1.8,2.5,0.7040000000000001,3.0,5.6,8.6,2.1,1.1,0.8,1.6,3.2,12.0,9.9,0.0
Sylvester Gray,SF,21,1220.0,0.42,11.4,4.6,1.4,1.0,17.5,96.0,109.0,11.2,0.47100000000000003,13.2,14.2,18.9,0.7,-2.1,0.0,0.42100000000000004,1.9,2.8,0.6729999999999999,2.1,3.1,5.2,2.1,0.7,0.5,1.9,2.6,8.0,7.2,0.0
A.C. Green,PF,25,2510.0,0.529,14.1,2.0,1.8,1.1,20.8,122.0,105.0,17.8,0.594,16.4,5.5,17.0,9.4,2.2,2.7,0.532,3.4,4.4,0.7859999999999999,3.1,5.9,9.0,1.3,1.1,0.7,1.5,2.1,13.3,9.2,0.0
Sidney Green,PF,28,1277.0,0.46,14.2,2.7,1.7,0.6,18.6,102.0,106.0,12.6,0.52,17.2,7.6,18.9,2.0,-2.4,-0.1,0.46,1.6,2.1,0.759,1.9,2.9,4.8,0.9,0.6,0.2,1.5,2.1,6.3,5.1,0.0
Dave Greenwood,PF,31,1403.0,0.423,13.1,3.1,1.5,1.7,15.1,102.0,106.0,11.8,0.493,15.3,8.6,15.5,2.2,-1.8,0.1,0.423,2.0,2.6,0.75,2.1,3.9,6.0,1.4,0.7,0.8,1.4,3.0,7.0,5.9,0.0
Darrell Griffith,SG,30,2382.0,0.446,6.8,2.7,1.8,0.5,23.3,100.0,104.0,12.3,0.504,7.7,8.9,22.5,3.9,-0.9,0.7,0.475,1.7,2.2,0.78,0.9,3.1,4.0,1.6,1.0,0.3,1.7,2.1,13.8,12.7,0.0
Derek Harper,PG,27,2968.0,0.47700000000000004,3.8,9.6,2.9,0.7,23.7,113.0,109.0,18.3,0.561,4.2,30.1,21.2,8.0,2.8,3.6,0.521,2.8,3.5,0.8059999999999999,0.6,2.2,2.8,7.0,2.1,0.5,2.5,2.7,17.3,13.9,0.0
Ron Harper,SG,25,2851.0,0.511,7.0,7.5,3.2,1.3,26.2,112.0,102.0,19.8,0.57,8.1,22.7,23.4,10.2,5.2,5.2,0.523,3.9,5.2,0.7509999999999999,1.5,3.5,5.0,5.3,2.3,0.9,2.8,2.7,18.6,14.0,0.0
Scott Hastings,C,28,1206.0,0.436,9.3,2.4,1.3,1.7,15.5,103.0,109.0,9.4,0.515,10.8,7.1,14.9,1.5,-3.2,-0.3,0.45,1.2,1.4,0.85,1.0,2.1,3.1,0.8,0.4,0.6,0.9,2.7,5.1,4.4,0.0
Hersey Hawkins,SG,22,2577.0,0.455,4.3,4.5,2.3,0.7,22.6,108.0,112.0,14.2,0.544,4.9,13.0,20.3,4.0,0.3,1.5,0.49200000000000005,3.1,3.7,0.831,0.6,2.2,2.8,3.0,1.5,0.5,2.0,2.3,15.1,12.3,0.0
Rod Higgins,PF,29,1887.0,0.47600000000000003,8.9,3.8,0.9,1.0,20.3,123.0,110.0,15.5,0.583,10.0,10.9,16.2,5.9,0.5,1.2,0.528,2.3,2.8,0.821,1.4,3.3,4.6,2.0,0.5,0.5,0.9,2.1,10.6,7.8,0.0
Roy Hinson,SF,27,2542.0,0.48200000000000004,9.8,1.3,0.6,2.3,24.7,107.0,110.0,14.7,0.54,11.4,4.3,22.2,4.4,-2.6,-0.4,0.48200000000000004,3.9,5.1,0.757,1.9,4.5,6.4,0.9,0.4,1.5,2.0,3.6,16.0,12.5,0.0
Craig Hodges,SG,28,1204.0,0.47200000000000003,3.6,6.0,1.8,0.2,21.6,116.0,111.0,14.5,0.581,4.3,17.2,18.1,2.9,-0.5,0.5,0.5589999999999999,0.8,1.0,0.8420000000000001,0.4,1.1,1.5,2.5,0.7,0.1,1.0,1.5,9.0,7.3,0.0
Mike Holton,PG,27,1696.0,0.42700000000000005,3.0,12.0,1.9,0.3,15.6,104.0,114.0,12.3,0.488,3.4,33.8,16.6,1.3,-4.1,-0.9,0.43,1.8,2.1,0.8390000000000001,0.4,1.1,1.6,6.3,1.0,0.2,1.8,2.5,8.3,7.5,0.0
Dave Hoppen,C,24,1419.0,0.564,13.0,1.9,0.8,0.7,16.9,113.0,111.0,11.8,0.604,15.0,5.5,14.2,2.6,-1.9,0.0,0.565,1.3,1.8,0.727,1.6,3.4,5.0,0.7,0.3,0.3,1.0,3.1,6.5,4.6,0.0
Dennis Hopson,SG,23,1551.0,0.419,6.2,3.2,2.2,0.9,24.4,102.0,110.0,13.8,0.486,7.2,10.2,24.1,1.7,-1.9,0.0,0.42200000000000004,3.0,3.5,0.8490000000000001,1.5,1.8,3.3,1.7,1.1,0.5,1.6,2.4,12.7,11.5,0.0
Jeff Hornacek,SG,25,2487.0,0.495,4.9,8.6,2.4,0.1,19.5,118.0,107.0,16.3,0.545,5.7,24.2,17.2,7.7,3.2,3.3,0.51,1.9,2.3,0.826,1.0,2.4,3.4,6.0,1.7,0.1,1.4,2.4,13.5,11.4,0.0
Jay Humphries,PG,26,2220.0,0.483,4.1,8.9,3.1,0.1,18.5,109.0,107.0,14.6,0.539,4.9,25.9,17.6,4.9,1.3,1.9,0.501,1.8,2.2,0.816,1.0,1.6,2.6,5.5,1.9,0.1,2.2,2.6,11.6,9.8,0.0
Mark Jackson,PG,23,2477.0,0.467,6.3,11.5,2.6,0.1,22.6,113.0,108.0,18.3,0.535,7.7,33.7,21.3,7.2,3.3,3.3,0.507,2.5,3.6,0.698,1.5,3.3,4.7,8.6,1.9,0.1,3.1,2.3,16.9,14.2,0.0
Buck Johnson,SF,25,1850.0,0.524,7.3,3.2,1.6,0.9,16.4,108.0,107.0,11.4,0.5589999999999999,8.4,9.5,14.9,3.6,0.5,1.1,0.525,1.5,2.0,0.754,1.7,2.6,4.3,1.9,1.0,0.5,1.6,3.2,9.6,7.7,0.0
Dennis Johnson,PG,34,2309.0,0.434,4.0,10.0,2.0,0.4,15.3,103.0,111.0,11.5,0.498,4.7,26.6,16.2,2.5,-2.0,0.0,0.44,2.2,2.7,0.821,0.4,2.2,2.6,6.6,1.3,0.3,2.4,2.9,10.0,8.9,0.0
Eddie Johnson,SF,29,2043.0,0.49700000000000005,6.9,3.6,1.1,0.2,33.8,113.0,109.0,19.4,0.564,8.0,12.2,28.3,6.5,1.3,1.7,0.526,3.1,3.6,0.868,1.3,3.1,4.4,2.3,0.7,0.1,1.7,2.8,21.5,17.5,0.0
