player,pos_x,age_x,team_id_x,g_x,mp_x,fg_per_poss,fga_per_poss,fg_pct_x,fg3_per_poss,fg3a_per_poss,fg3_pct_x,fg2_per_poss,fg2a_per_poss,fg2_pct_x,ft_per_poss,fta_per_poss,ft_pct_x,orb_per_poss,drb_per_poss,trb_per_poss,ast_per_poss,stl_per_poss,blk_per_poss,tov_per_poss,pf_per_poss,pts_per_poss,off_rtg,def_rtg,per,ts_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,ws-dum,ows,dws,ws,ws_per_48,bpm-dum,obpm,dbpm,bpm,vorp,votes_first,points_won,mp_per_g,fg_per_g,fga_per_g,fg3_per_g,fg3a_per_g,fg2_per_g,fg2a_per_g,efg_pct,ft_per_g,fta_per_g,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,pts_per_g,fg_per_mp,fga_per_mp,fg3_per_mp,fg3a_per_mp,fg2_per_mp,fg2a_per_mp,ft_per_mp,fta_per_mp,orb_per_mp,drb_per_mp,trb_per_mp,ast_per_mp,stl_per_mp,blk_per_mp,tov_per_mp,pf_per_mp,pts_per_mp
Ken Bannister,PF,24,NYK,75.0,1404.0,7.2,15.3,0.47,0.0,0.0,,7.2,15.3,0.47,3.1,6.6,0.474,3.7,7.6,11.3,1.3,1.3,1.4,4.8,9.6,17.5,86.0,108.0,7.3,0.48100000000000004,0.0,0.431,8.7,18.9,13.6,3.9,1.3,1.7,21.0,19.7,,-2.2,1.4,-0.8,-0.027999999999999997,,-5.9,-0.1,-6.0,-1.4,0.0,0.0,18.7,2.8,5.9,0.0,0.0,2.8,5.9,0.47,1.2,2.6,1.4,3.0,4.4,0.5,0.5,0.5,1.9,3.7,6.8,5.4,11.4,0.0,0.0,5.4,11.4,2.3,4.9,2.8,5.7,8.5,1.0,1.0,1.0,3.6,7.2,13.1
Charles Barkley,PF,21,PHI,82.0,2347.0,8.7,15.9,0.545,0.0,0.1,0.16699999999999998,8.6,15.8,0.5479999999999999,5.9,8.1,0.733,5.4,8.9,14.3,3.1,1.9,1.6,4.2,6.1,23.3,114.0,105.0,18.3,0.599,0.008,0.511,12.9,20.8,16.9,9.6,1.9,2.0,17.9,20.0,,4.2,3.3,7.5,0.154,,2.1,1.4,3.4,3.2,0.0,0.0,28.6,5.2,9.5,0.0,0.1,5.2,9.5,0.546,3.6,4.9,3.2,5.3,8.6,1.9,1.2,1.0,2.5,3.7,14.0,6.5,12.0,0.0,0.1,6.5,11.9,4.5,6.1,4.1,6.7,10.8,2.4,1.5,1.2,3.2,4.6,17.6
Kent Benson,C,30,DET,72.0,1401.0,6.6,13.0,0.506,0.0,0.1,0.0,6.6,12.9,0.51,2.5,3.1,0.809,3.4,7.2,10.6,3.0,1.7,1.4,2.2,6.8,15.6,112.0,106.0,12.6,0.545,0.008,0.237,7.4,17.2,12.1,8.0,1.7,1.7,13.4,13.9,,1.5,1.9,3.3,0.113,,-0.9,1.7,0.8,1.0,0.0,0.0,19.5,2.8,5.5,0.0,0.0,2.8,5.5,0.506,1.1,1.3,1.4,3.1,4.5,1.3,0.7,0.6,0.9,2.9,6.6,5.2,10.2,0.0,0.1,5.2,10.1,2.0,2.4,2.6,5.7,8.3,2.4,1.4,1.1,1.7,5.3,12.3
Larry Bird,SF,28,BOS,80.0,3161.0,13.7,26.3,0.522,0.8,2.0,0.42700000000000005,12.9,24.3,0.529,6.0,6.8,0.882,2.5,10.1,12.6,7.9,1.9,1.5,3.7,3.1,34.3,119.0,103.0,26.5,0.585,0.07400000000000001,0.26,6.0,22.6,14.7,25.7,1.9,1.7,11.2,28.5,,10.5,5.2,15.7,0.23800000000000002,,6.5,2.0,8.5,8.4,73.0,763.0,39.5,11.5,22.0,0.7,1.6,10.8,20.4,0.5379999999999999,5.0,5.7,2.1,8.5,10.5,6.6,1.6,1.2,3.1,2.6,28.7,10.5,20.0,0.6,1.5,9.8,18.6,4.6,5.2,1.9,7.7,9.6,6.0,1.5,1.1,2.8,2.4,26.1
Otis Birdsong,SG,29,NJN,56.0,1842.0,12.8,25.0,0.511,0.1,0.5,0.19,12.7,24.4,0.518,4.2,6.7,0.622,1.5,2.3,3.8,6.0,2.2,0.2,3.0,3.7,29.8,109.0,110.0,18.1,0.534,0.022000000000000002,0.268,3.5,5.5,4.5,19.3,2.2,0.2,9.8,26.3,,2.8,1.4,4.2,0.109,,2.1,-1.8,0.3,1.1,0.0,0.0,32.9,8.8,17.3,0.1,0.4,8.8,16.9,0.513,2.9,4.6,1.1,1.6,2.6,4.1,1.5,0.1,2.1,2.6,20.6,9.7,18.9,0.1,0.4,9.6,18.5,3.1,5.1,1.2,1.7,2.9,4.5,1.6,0.1,2.3,2.8,22.6
Rolando Blackman,SG,25,DAL,81.0,2834.0,10.7,21.1,0.508,0.1,0.3,0.3,10.6,20.7,0.512,5.9,7.1,0.828,1.8,3.3,5.1,5.0,1.0,0.3,2.8,1.6,27.4,115.0,112.0,17.7,0.5660000000000001,0.016,0.336,4.2,7.9,6.0,15.1,1.0,0.3,10.3,23.2,,5.8,1.4,7.3,0.12300000000000001,,1.8,-1.2,0.6,1.9,0.0,0.0,35.0,7.7,15.2,0.1,0.2,7.6,14.9,0.511,4.2,5.1,1.3,2.4,3.7,3.6,0.8,0.2,2.0,1.2,19.7,7.9,15.6,0.1,0.3,7.9,15.4,4.3,5.2,1.4,2.5,3.8,3.7,0.8,0.2,2.1,1.2,20.3
Sam Bowie,C,23,POR,76.0,2216.0,6.3,11.7,0.537,0.0,0.0,,6.3,11.7,0.537,3.3,4.7,0.711,4.3,9.4,13.7,4.5,1.2,4.2,3.6,5.8,15.9,110.0,103.0,15.7,0.578,0.0,0.40399999999999997,10.5,22.6,16.6,12.2,1.2,5.0,20.8,14.8,,2.2,3.5,5.7,0.12300000000000001,,-0.1,3.7,3.6,3.1,0.0,0.0,29.2,3.9,7.3,0.0,0.0,3.9,7.3,0.537,2.1,3.0,2.7,5.9,8.6,2.8,0.7,2.7,2.3,3.7,10.0,4.9,9.0,0.0,0.0,4.9,9.0,2.6,3.7,3.4,7.3,10.7,3.5,0.9,3.3,2.8,4.5,12.3
Dudley Bradley,SG,27,WSB,73.0,1232.0,5.5,11.6,0.475,0.8,2.5,0.313,4.7,9.1,0.519,2.1,3.1,0.684,1.3,3.9,5.2,6.7,3.7,0.8,3.3,5.9,13.9,102.0,102.0,12.2,0.536,0.214,0.264,3.0,9.2,6.0,18.1,3.7,1.0,20.1,14.1,,0.3,2.1,2.4,0.09300000000000001,,-0.8,1.6,0.8,0.9,0.0,0.0,16.9,1.9,4.1,0.3,0.9,1.7,3.2,0.508,0.7,1.1,0.5,1.4,1.8,2.4,1.3,0.3,1.2,2.1,4.9,4.1,8.7,0.6,1.9,3.6,6.9,1.6,2.3,1.0,2.9,3.9,5.1,2.8,0.6,2.5,4.4,10.5
Randy Breuer,C,24,MIL,78.0,1083.0,7.2,14.1,0.511,0.0,0.0,,7.2,14.1,0.511,4.0,5.6,0.701,4.1,7.3,11.4,1.8,0.9,3.6,2.8,8.0,18.4,110.0,102.0,13.4,0.5539999999999999,0.0,0.401,9.5,16.7,13.1,4.9,0.9,4.5,14.5,16.4,,1.1,1.9,3.0,0.133,,-1.1,0.6,-0.4,0.4,0.0,0.0,13.9,2.1,4.1,0.0,0.0,2.1,4.1,0.511,1.1,1.6,1.2,2.1,3.3,0.5,0.3,1.1,0.8,2.3,5.3,5.4,10.5,0.0,0.0,5.4,10.5,3.0,4.2,3.1,5.5,8.5,1.3,0.7,2.7,2.1,6.0,13.7
Frank Brickowski,C,25,SEA,78.0,1115.0,6.5,13.2,0.49200000000000005,0.0,0.2,0.0,6.5,13.1,0.498,3.7,5.5,0.669,3.3,8.0,11.3,4.3,1.5,0.7,4.3,7.4,16.7,97.0,107.0,10.5,0.5329999999999999,0.013000000000000001,0.41600000000000004,7.9,19.1,13.5,12.9,1.5,0.8,21.7,17.3,,-0.3,1.3,1.0,0.042,,-3.4,0.7,-2.7,-0.2,0.0,0.0,14.3,1.9,3.9,0.0,0.1,1.9,3.9,0.49200000000000005,1.1,1.6,1.0,2.4,3.3,1.3,0.4,0.2,1.3,2.2,4.9,4.8,9.8,0.0,0.1,4.8,9.7,2.7,4.1,2.5,5.9,8.4,3.2,1.1,0.5,3.2,5.5,12.4
Junior Bridgeman,SF,31,LAC,80.0,2042.0,10.7,23.1,0.465,0.3,0.9,0.359,10.4,22.1,0.469,4.2,4.8,0.879,1.3,4.1,5.4,4.0,1.1,0.4,2.7,3.0,26.0,107.0,113.0,14.8,0.516,0.039,0.20800000000000002,3.1,9.2,6.2,12.5,1.1,0.5,9.7,23.9,,2.2,0.9,3.1,0.07400000000000001,,-1.1,-1.6,-2.7,-0.3,0.0,0.0,25.5,5.8,12.4,0.2,0.5,5.6,11.9,0.47200000000000003,2.3,2.6,0.7,2.2,2.9,2.1,0.6,0.2,1.5,1.6,13.9,8.1,17.5,0.2,0.7,7.9,16.8,3.2,3.6,1.0,3.1,4.1,3.0,0.8,0.3,2.0,2.3,19.7
Tony Brown,SF,24,IND,82.0,1586.0,6.2,13.4,0.46,0.0,0.2,0.0,6.2,13.2,0.466,3.3,4.9,0.6779999999999999,4.2,4.1,8.3,4.6,1.7,0.3,3.3,6.1,15.7,102.0,109.0,10.8,0.503,0.013000000000000001,0.368,9.6,9.5,9.6,13.4,1.7,0.4,17.7,16.3,,0.4,1.4,1.8,0.054000000000000006,,-1.4,0.2,-1.1,0.3,0.0,0.0,19.3,2.6,5.7,0.0,0.1,2.6,5.6,0.46,1.4,2.1,1.8,1.7,3.5,1.9,0.7,0.1,1.4,2.6,6.6,4.9,10.6,0.0,0.1,4.9,10.4,2.6,3.9,3.3,3.2,6.5,3.6,1.3,0.3,2.6,4.8,12.3
Michael Cage,PF,23,LAC,75.0,1610.0,6.4,11.8,0.5429999999999999,0.0,0.0,,6.4,11.8,0.5429999999999999,3.0,4.0,0.737,3.7,7.9,11.6,1.5,1.2,0.9,2.4,4.8,15.7,113.0,109.0,12.5,0.5820000000000001,0.0,0.344,9.0,17.7,13.5,4.2,1.2,1.1,15.0,13.7,,1.8,1.4,3.2,0.096,,-1.7,0.6,-1.1,0.4,0.0,0.0,21.5,2.9,5.3,0.0,0.0,2.9,5.3,0.5429999999999999,1.3,1.8,1.7,3.5,5.2,0.7,0.5,0.4,1.1,2.2,7.1,4.8,8.9,0.0,0.0,4.8,8.9,2.3,3.1,2.8,5.9,8.8,1.1,0.9,0.7,1.8,3.7,11.9
Antoine Carr,PF,23,ATL,62.0,1195.0,8.0,15.1,0.528,0.1,0.2,0.33299999999999996,7.9,14.9,0.531,4.1,5.2,0.789,3.2,6.2,9.3,3.2,1.2,3.1,4.3,8.8,20.1,104.0,106.0,13.0,0.578,0.016,0.341,7.3,13.8,10.6,9.5,1.2,3.7,20.0,18.6,,0.6,1.5,2.1,0.084,,-1.4,1.6,0.3,0.7,0.0,0.0,19.3,3.2,6.0,0.0,0.1,3.2,6.0,0.531,1.6,2.1,1.3,2.5,3.7,1.3,0.5,1.3,1.7,3.5,8.0,6.0,11.3,0.1,0.2,5.9,11.1,3.0,3.9,2.4,4.6,7.0,2.4,0.9,2.3,3.3,6.6,15.0
Kenny Carr,PF,29,POR,48.0,1120.0,7.9,15.0,0.523,0.0,0.1,0.0,7.9,14.9,0.528,4.9,6.8,0.72,3.7,9.6,13.4,2.3,1.0,0.7,4.1,5.8,20.6,105.0,106.0,13.4,0.5720000000000001,0.008,0.452,9.0,23.2,16.1,6.6,1.0,0.8,18.7,18.9,,0.7,1.4,2.1,0.091,,-1.7,-0.9,-2.6,-0.2,0.0,0.0,23.3,4.0,7.6,0.0,0.1,4.0,7.5,0.523,2.5,3.4,1.9,4.9,6.7,1.2,0.5,0.4,2.1,2.9,10.4,6.1,11.7,0.0,0.1,6.1,11.6,3.8,5.3,2.9,7.5,10.4,1.8,0.8,0.5,3.2,4.5,16.0
Butch Carter,SG,26,NYK,69.0,1279.0,8.1,18.0,0.45,0.4,1.6,0.256,7.7,16.3,0.469,4.1,5.1,0.813,1.4,2.2,3.6,6.3,2.2,0.2,4.1,5.7,20.7,100.0,111.0,11.5,0.512,0.09,0.282,3.2,5.5,4.3,18.7,2.2,0.2,16.9,20.8,,0.1,0.8,0.9,0.032,,-2.0,-1.1,-3.1,-0.4,0.0,0.0,18.5,3.1,6.9,0.2,0.6,2.9,6.3,0.461,1.6,1.9,0.5,0.9,1.4,2.4,0.8,0.1,1.6,2.2,7.9,6.0,13.4,0.3,1.2,5.7,12.2,3.1,3.8,1.0,1.7,2.7,4.7,1.6,0.1,3.1,4.3,15.4
Harvey Catchings,C,33,LAC,70.0,1049.0,3.3,6.8,0.483,0.0,0.0,0.0,3.3,6.7,0.486,2.7,4.0,0.6629999999999999,4.0,7.8,11.9,0.6,0.7,2.6,2.5,7.3,9.2,101.0,109.0,7.8,0.539,0.006999999999999999,0.597,9.7,17.7,13.8,1.6,0.7,2.9,22.6,9.5,,0.1,1.0,1.1,0.05,,-4.3,1.1,-3.2,-0.3,0.0,0.0,15.0,1.0,2.1,0.0,0.0,1.0,2.1,0.483,0.8,1.3,1.3,2.5,3.7,0.2,0.2,0.8,0.8,2.3,2.9,2.5,5.1,0.0,0.0,2.5,5.1,2.0,3.1,3.1,5.9,9.0,0.5,0.5,2.0,1.9,5.6,7.0
Tom Chambers,PF,25,SEA,81.0,2923.0,10.4,21.5,0.483,0.1,0.4,0.273,10.3,21.2,0.48700000000000004,7.9,9.4,0.8320000000000001,2.7,6.9,9.6,3.5,1.2,0.9,4.3,5.2,28.8,106.0,108.0,16.5,0.56,0.017,0.439,6.5,16.5,11.5,11.6,1.2,1.1,14.3,26.0,,3.1,2.9,5.9,0.098,,0.2,-0.3,-0.1,1.4,0.0,0.0,36.1,7.8,16.1,0.1,0.3,7.7,15.8,0.485,5.9,7.0,2.0,5.1,7.1,2.6,0.9,0.7,3.2,3.9,21.5,7.7,16.0,0.1,0.3,7.7,15.8,5.9,7.0,2.0,5.1,7.1,2.6,0.9,0.7,3.2,3.8,21.4
Maurice Cheeks,PG,28,PHI,78.0,2616.0,7.7,13.5,0.57,0.1,0.5,0.231,7.6,13.0,0.5820000000000001,3.2,3.6,0.879,1.0,3.0,3.9,9.0,3.1,0.4,2.8,3.3,18.7,124.0,108.0,17.6,0.619,0.035,0.26899999999999996,2.4,7.0,4.7,26.8,3.1,0.5,15.8,15.1,,6.2,2.8,9.0,0.165,,3.1,0.1,3.3,3.5,0.0,0.0,33.5,5.4,9.5,0.1,0.3,5.3,9.2,0.574,2.2,2.6,0.7,2.1,2.8,6.4,2.2,0.3,2.0,2.4,13.1,5.8,10.2,0.1,0.4,5.7,9.8,2.4,2.7,0.7,2.2,3.0,6.8,2.3,0.3,2.1,2.5,14.1
Steve Colter,PG,22,POR,78.0,1462.0,6.8,15.1,0.45299999999999996,0.8,2.3,0.35100000000000003,6.0,12.8,0.47100000000000003,3.1,4.1,0.754,1.3,3.5,4.8,7.7,2.4,0.3,3.6,4.5,17.6,105.0,108.0,12.5,0.52,0.155,0.273,3.1,8.4,5.7,21.2,2.4,0.3,17.3,17.5,,0.9,1.4,2.3,0.076,,-0.5,-1.1,-1.6,0.2,0.0,0.0,18.7,2.8,6.1,0.3,0.9,2.4,5.2,0.48,1.3,1.7,0.5,1.4,1.9,3.1,1.0,0.1,1.4,1.8,7.1,5.3,11.7,0.6,1.8,4.7,9.9,2.4,3.2,1.0,2.7,3.7,6.0,1.8,0.2,2.8,3.5,13.7
Lester Conner,PG,25,GSW,79.0,2258.0,5.1,11.2,0.451,0.1,0.4,0.2,5.0,10.8,0.46,3.0,4.0,0.75,1.8,3.3,5.1,7.6,3.3,0.3,2.8,2.8,13.2,107.0,112.0,13.1,0.508,0.037000000000000005,0.35200000000000004,4.0,8.6,6.1,21.2,3.3,0.3,18.0,13.3,,1.5,1.3,2.8,0.06,,-1.7,2.0,0.3,1.3,0.0,0.0,28.6,3.1,6.9,0.1,0.3,3.1,6.7,0.45399999999999996,1.8,2.4,1.1,2.0,3.1,4.7,2.0,0.2,1.7,1.7,8.1,3.9,8.7,0.1,0.3,3.9,8.4,2.3,3.1,1.4,2.5,3.9,5.9,2.6,0.2,2.2,2.2,10.2
Darwin Cook,PG,26,NJN,58.0,1063.0,9.5,20.2,0.46799999999999997,0.1,1.0,0.087,9.4,19.2,0.488,2.1,2.4,0.87,0.9,3.2,4.1,7.1,3.3,0.4,3.4,4.3,21.1,102.0,107.0,14.3,0.496,0.051,0.11900000000000001,2.1,7.7,4.9,20.8,3.3,0.5,13.6,21.0,,0.3,1.2,1.6,0.071,,-1.1,-0.4,-1.5,0.1,0.0,0.0,18.3,3.7,7.8,0.0,0.4,3.6,7.4,0.47,0.8,0.9,0.4,1.2,1.6,2.8,1.3,0.2,1.3,1.7,8.2,7.2,15.3,0.1,0.8,7.1,14.6,1.6,1.8,0.7,2.4,3.1,5.4,2.5,0.3,2.5,3.3,16.0
Jeff Cook,PF,28,TOT,72.0,1288.0,5.0,10.1,0.495,0.0,0.0,0.0,5.0,10.0,0.496,1.7,2.3,0.7340000000000001,4.4,6.9,11.3,2.2,1.1,0.8,1.7,7.3,11.7,112.0,109.0,9.6,0.526,0.004,0.22899999999999998,10.8,16.3,13.6,6.0,1.1,1.0,13.5,11.1,,1.2,1.1,2.3,0.085,,-1.4,0.8,-0.7,0.4,0.0,0.0,17.9,1.9,3.9,0.0,0.0,1.9,3.9,0.495,0.7,0.9,1.7,2.7,4.4,0.9,0.4,0.3,0.7,2.8,4.5,3.9,7.8,0.0,0.0,3.9,7.8,1.3,1.8,3.4,5.4,8.8,1.7,0.8,0.6,1.3,5.7,9.0
Michael Cooper,SG,28,LAL,82.0,2189.0,5.9,12.6,0.465,0.7,2.6,0.285,5.1,10.0,0.513,2.4,2.8,0.865,1.2,4.2,5.4,9.1,2.0,1.0,3.3,4.4,14.9,110.0,108.0,12.9,0.539,0.207,0.22399999999999998,3.2,9.5,6.6,22.4,2.0,1.2,19.3,14.9,,2.3,2.3,4.6,0.102,,0.5,0.5,1.0,1.6,0.0,0.0,26.7,3.4,7.2,0.4,1.5,2.9,5.7,0.495,1.4,1.6,0.7,2.4,3.1,5.2,1.1,0.6,1.9,2.5,8.6,4.5,9.8,0.6,2.0,4.0,7.7,1.9,2.2,0.9,3.3,4.2,7.1,1.5,0.8,2.6,3.4,11.5
Wayne Cooper,C,28,DEN,80.0,2031.0,8.9,18.8,0.47200000000000003,0.0,0.0,0.0,8.9,18.8,0.473,3.5,5.2,0.685,5.0,8.8,13.9,1.9,0.6,4.3,3.3,6.7,21.3,103.0,106.0,15.1,0.505,0.002,0.275,11.3,22.5,16.6,5.4,0.6,5.4,13.4,20.6,,0.9,2.6,3.5,0.08199999999999999,,-2.6,0.7,-1.9,0.0,0.0,0.0,25.4,5.1,10.7,0.0,0.0,5.1,10.7,0.47200000000000003,2.0,2.9,2.9,5.0,7.9,1.1,0.4,2.5,1.9,3.8,12.1,7.2,15.2,0.0,0.0,7.2,15.1,2.9,4.2,4.1,7.1,11.2,1.5,0.5,3.5,2.6,5.4,17.2
