player,pos_x,age_x,team_id_x,g_x,mp_x,fg_per_poss,fga_per_poss,fg_pct_x,fg3_per_poss,fg3a_per_poss,fg3_pct_x,fg2_per_poss,fg2a_per_poss,fg2_pct_x,ft_per_poss,fta_per_poss,ft_pct_x,orb_per_poss,drb_per_poss,trb_per_poss,ast_per_poss,stl_per_poss,blk_per_poss,tov_per_poss,pf_per_poss,pts_per_poss,off_rtg,def_rtg,per,ts_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,ws-dum,ows,dws,ws,ws_per_48,bpm-dum,obpm,dbpm,bpm,vorp,votes_first,points_won,mp_per_g,fg_per_g,fga_per_g,fg3_per_g,fg3a_per_g,fg2_per_g,fg2a_per_g,efg_pct,ft_per_g,fta_per_g,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,pts_per_g,fg_per_mp,fga_per_mp,fg3_per_mp,fg3a_per_mp,fg2_per_mp,fg2a_per_mp,ft_per_mp,fta_per_mp,orb_per_mp,drb_per_mp,trb_per_mp,ast_per_mp,stl_per_mp,blk_per_mp,tov_per_mp,pf_per_mp,pts_per_mp
Otis Birdsong,SG,25,KCK,71.0,2593.0,13.0,23.9,0.544,0.2,0.6,0.28600000000000003,12.8,23.2,0.551,5.8,8.3,0.6970000000000001,2.2,2.5,4.7,4.3,1.7,0.3,3.2,3.1,31.9,113.0,108.0,20.3,0.58,0.027000000000000003,0.348,5.1,5.9,5.5,14.3,1.7,0.4,10.3,26.8,,6.2,2.0,8.2,0.152,,4.0,-1.6,2.4,2.8,0.0,7.0,36.5,10.0,18.4,0.1,0.5,9.9,17.9,0.547,4.5,6.4,1.7,2.0,3.6,3.3,1.3,0.3,2.4,2.4,24.6,9.9,18.1,0.1,0.5,9.7,17.6,4.4,6.3,1.7,1.9,3.6,3.2,1.3,0.2,2.4,2.4,24.3
Ron Boone,SG,34,UTA,52.0,1146.0,6.9,15.9,0.431,0.5,1.7,0.282,6.4,14.2,0.449,3.2,4.0,0.7979999999999999,0.7,2.9,3.6,6.9,1.4,0.3,4.8,5.4,17.4,91.0,112.0,9.0,0.49200000000000005,0.105,0.253,1.7,6.6,4.2,19.9,1.4,0.4,21.2,19.7,,-0.8,0.2,-0.6,-0.025,,-4.3,-1.8,-6.1,-1.2,0.0,0.0,22.0,3.1,7.1,0.2,0.8,2.9,6.4,0.446,1.4,1.8,0.3,1.3,1.6,3.1,0.6,0.2,2.1,2.4,7.8,5.0,11.7,0.3,1.2,4.7,10.4,2.4,3.0,0.5,2.1,2.6,5.1,1.0,0.3,3.5,4.0,12.8
Dudley Bradley,SG,23,IND,82.0,1867.0,6.7,14.2,0.474,0.1,0.4,0.125,6.7,13.8,0.484,3.2,4.5,0.7020000000000001,1.8,3.1,4.9,4.8,4.7,0.9,3.1,6.0,16.7,103.0,101.0,13.7,0.515,0.028999999999999998,0.318,4.0,7.4,5.6,13.6,4.7,1.1,16.1,16.3,,1.0,2.9,3.9,0.1,,-0.3,2.2,1.9,1.8,0.0,0.0,22.8,3.2,6.8,0.0,0.2,3.2,6.6,0.47600000000000003,1.5,2.2,0.9,1.5,2.4,2.3,2.3,0.5,1.5,2.9,8.0,5.1,10.8,0.0,0.3,5.1,10.5,2.4,3.4,1.3,2.4,3.7,3.6,3.6,0.7,2.4,4.6,12.7
Mike Bratz,PG,25,CLE,80.0,2595.0,5.9,15.0,0.39,1.0,3.1,0.337,4.8,11.9,0.40399999999999997,2.0,2.4,0.8109999999999999,1.2,2.4,3.6,8.3,2.5,0.3,3.0,3.6,14.7,100.0,110.0,11.5,0.45799999999999996,0.207,0.162,2.7,5.9,4.2,22.4,2.5,0.4,15.6,16.1,,0.7,1.4,2.1,0.038,,-1.4,0.2,-1.3,0.5,0.0,0.0,32.4,4.0,10.2,0.7,2.1,3.3,8.1,0.425,1.3,1.7,0.8,1.7,2.5,5.7,1.7,0.2,2.0,2.4,10.0,4.4,11.3,0.8,2.3,3.6,9.0,1.5,1.8,0.9,1.8,2.7,6.3,1.9,0.2,2.2,2.7,11.1
Jim Brewer,PF,29,LAL,78.0,1107.0,4.3,8.3,0.513,0.0,0.1,0.0,4.3,8.2,0.518,0.6,1.7,0.375,5.4,6.5,11.9,2.3,1.8,2.4,2.0,6.7,9.2,107.0,103.0,10.6,0.506,0.01,0.203,13.2,14.2,13.8,5.8,1.8,2.8,18.3,9.5,,0.7,1.5,2.2,0.09699999999999999,,-1.0,1.7,0.7,0.8,0.0,0.0,14.2,1.3,2.5,0.0,0.0,1.3,2.5,0.513,0.2,0.5,1.6,2.0,3.6,0.7,0.6,0.7,0.6,2.0,2.8,3.3,6.4,0.0,0.1,3.3,6.3,0.5,1.3,4.1,5.0,9.1,1.8,1.4,1.9,1.6,5.1,7.1
Ron Brewer,SG,25,TOT,75.0,1452.0,8.8,20.3,0.436,0.0,0.2,0.14300000000000002,8.8,20.0,0.439,2.9,3.7,0.7979999999999999,1.1,1.7,2.8,4.8,2.0,1.1,3.0,3.1,20.6,99.0,108.0,12.0,0.47100000000000003,0.011000000000000001,0.18100000000000002,2.6,3.8,3.2,14.0,2.0,1.3,11.9,21.1,,0.4,1.0,1.4,0.046,,-2.2,-1.9,-4.2,-0.8,0.0,0.0,19.4,3.7,8.4,0.0,0.1,3.7,8.3,0.43700000000000006,1.2,1.5,0.5,0.7,1.1,2.0,0.8,0.5,1.2,1.3,8.6,6.8,15.6,0.0,0.2,6.8,15.5,2.3,2.8,0.8,1.3,2.1,3.7,1.5,0.8,2.3,2.4,15.9
Junior Bridgeman,SF,27,MIL,77.0,2215.0,11.2,23.0,0.48700000000000004,0.1,0.4,0.14300000000000002,11.2,22.6,0.494,4.5,5.0,0.884,1.6,4.4,6.0,4.9,1.8,0.6,3.1,3.8,27.0,110.0,104.0,17.1,0.534,0.019,0.21899999999999997,4.0,10.2,7.2,15.1,1.8,0.7,11.0,24.0,,3.9,2.8,6.7,0.146,,1.9,-1.7,0.2,1.2,0.0,0.0,28.8,7.0,14.3,0.0,0.3,6.9,14.0,0.489,2.8,3.1,1.0,2.7,3.8,3.0,1.1,0.4,1.9,2.4,16.8,8.7,17.9,0.0,0.3,8.7,17.6,3.5,3.9,1.3,3.4,4.7,3.8,1.4,0.5,2.4,3.0,21.0
Allan Bristow,SF,29,UTA,82.0,2001.0,6.7,15.0,0.444,0.1,0.4,0.278,6.5,14.6,0.449,4.1,4.9,0.838,2.5,8.0,10.6,9.4,1.5,0.1,4.2,4.7,17.5,103.0,109.0,14.9,0.511,0.028999999999999998,0.324,6.0,18.5,12.3,27.0,1.5,0.1,19.7,18.7,,1.4,1.3,2.7,0.065,,-1.5,0.7,-0.8,0.6,0.0,0.0,24.4,3.3,7.5,0.1,0.2,3.2,7.2,0.44799999999999995,2.0,2.4,1.3,4.0,5.2,4.7,0.8,0.0,2.1,2.3,8.7,4.9,11.0,0.1,0.3,4.8,10.7,3.0,3.6,1.9,5.9,7.7,6.9,1.1,0.1,3.1,3.4,12.8
Michael Brooks,SF,22,SDC,82.0,2479.0,9.4,19.7,0.479,0.0,0.1,0.0,9.4,19.5,0.48200000000000004,4.4,6.2,0.706,4.1,4.5,8.5,4.0,1.9,0.6,3.1,4.5,23.2,107.0,108.0,15.8,0.519,0.006,0.314,9.4,11.4,10.4,12.3,1.9,0.7,12.3,21.7,,3.2,1.7,4.9,0.095,,0.6,0.4,1.0,1.9,0.0,0.0,30.2,6.0,12.4,0.0,0.1,6.0,12.3,0.479,2.8,3.9,2.6,2.8,5.4,2.5,1.2,0.4,2.0,2.9,14.7,7.1,14.8,0.0,0.1,7.1,14.7,3.3,4.6,3.0,3.4,6.4,3.0,1.4,0.5,2.4,3.4,17.5
Fred Brown,SG,32,SEA,78.0,1986.0,12.2,24.9,0.488,0.6,1.5,0.359,11.6,23.4,0.496,4.2,5.0,0.8320000000000001,1.3,2.9,4.2,5.6,2.1,0.3,3.2,3.4,29.1,109.0,107.0,18.3,0.535,0.062,0.201,3.0,6.6,4.8,19.9,2.1,0.4,10.4,25.8,,3.5,1.8,5.2,0.127,,2.4,-1.9,0.5,1.2,0.0,0.0,25.5,6.5,13.3,0.3,0.8,6.2,12.4,0.499,2.2,2.7,0.7,1.6,2.2,3.0,1.1,0.2,1.7,1.8,15.5,9.2,18.8,0.4,1.2,8.7,17.6,3.1,3.8,1.0,2.2,3.2,4.2,1.6,0.2,2.4,2.6,21.9
Joe Bryant,PF,26,SDC,82.0,2359.0,7.7,16.1,0.479,0.0,0.3,0.133,7.7,15.8,0.486,3.9,5.0,0.7909999999999999,3.0,6.0,8.9,3.8,1.5,0.7,3.6,5.4,19.3,103.0,108.0,12.8,0.53,0.019,0.308,6.9,15.2,10.9,11.1,1.5,0.8,16.4,18.6,,1.7,1.7,3.4,0.069,,-1.3,0.8,-0.5,0.9,0.0,0.0,28.8,4.6,9.6,0.0,0.2,4.6,9.5,0.48,2.4,3.0,1.8,3.6,5.4,2.3,0.9,0.4,2.1,3.2,11.6,5.8,12.1,0.0,0.2,5.8,11.8,2.9,3.7,2.2,4.5,6.7,2.9,1.1,0.5,2.7,4.0,14.5
Quinn Buckner,PG,26,MIL,82.0,2384.0,9.2,18.6,0.493,0.0,0.1,0.16699999999999998,9.1,18.5,0.495,2.9,3.9,0.7340000000000001,1.7,4.1,5.8,7.5,3.8,0.1,4.6,5.3,21.2,102.0,100.0,15.1,0.522,0.006,0.212,4.2,9.5,6.9,21.6,3.8,0.1,18.4,21.1,,1.4,4.0,5.4,0.10800000000000001,,1.2,0.4,1.6,2.2,0.0,1.0,29.1,5.7,11.7,0.0,0.1,5.7,11.6,0.493,1.8,2.5,1.1,2.6,3.6,4.7,2.4,0.0,2.9,3.3,13.3,7.1,14.4,0.0,0.1,7.1,14.3,2.3,3.1,1.3,3.2,4.5,5.8,3.0,0.0,3.6,4.1,16.5
Don Buse,SG,30,IND,58.0,1095.0,5.0,12.5,0.397,0.8,2.5,0.32799999999999996,4.1,9.9,0.415,2.2,2.8,0.769,0.8,2.8,3.6,6.1,3.2,0.3,1.7,2.6,12.9,107.0,105.0,11.7,0.47100000000000003,0.20199999999999999,0.226,1.8,6.7,4.2,16.4,3.2,0.4,10.7,12.9,,0.9,1.2,2.0,0.08900000000000001,,-0.9,-0.1,-1.0,0.3,0.0,0.0,18.9,2.0,4.9,0.3,1.0,1.6,3.9,0.43,0.9,1.1,0.3,1.1,1.4,2.4,1.3,0.1,0.7,1.1,5.1,3.7,9.4,0.6,1.9,3.1,7.5,1.6,2.1,0.6,2.1,2.8,4.6,2.4,0.3,1.2,2.0,9.8
Marty Byrnes,SF,24,DAL,72.0,1360.0,7.7,16.1,0.479,0.3,0.7,0.45,7.4,15.4,0.48,4.3,5.6,0.764,2.6,3.7,6.3,4.0,1.0,0.6,2.2,4.5,20.1,111.0,113.0,13.6,0.539,0.044000000000000004,0.348,6.0,8.9,7.4,12.8,1.0,0.7,10.5,17.9,,2.1,0.2,2.3,0.081,,-1.1,-0.5,-1.7,0.1,0.0,0.0,18.9,3.0,6.3,0.1,0.3,2.9,6.0,0.489,1.7,2.2,1.0,1.4,2.5,1.6,0.4,0.2,0.8,1.8,7.8,5.7,11.9,0.2,0.5,5.5,11.4,3.2,4.2,2.0,2.7,4.7,3.0,0.8,0.5,1.6,3.3,14.9
Kenny Carr,PF,25,CLE,81.0,2615.0,8.5,16.7,0.511,0.0,0.1,0.0,8.5,16.6,0.513,5.3,7.4,0.7140000000000001,4.7,10.5,15.2,3.5,1.4,0.8,4.2,5.4,22.4,107.0,106.0,17.0,0.56,0.004,0.446,10.5,25.6,17.6,10.2,1.4,0.9,17.4,20.4,,3.3,2.6,5.8,0.107,,-0.5,1.3,0.8,1.9,0.0,0.0,32.3,5.8,11.3,0.0,0.0,5.8,11.3,0.511,3.6,5.0,3.2,7.1,10.3,2.4,0.9,0.5,2.9,3.7,15.2,6.5,12.6,0.0,0.1,6.5,12.6,4.0,5.6,3.6,7.9,11.5,2.6,1.0,0.6,3.2,4.1,16.9
Joe Barry Carroll,C,22,GSW,82.0,2919.0,10.0,20.4,0.491,0.0,0.0,0.0,10.0,20.4,0.49200000000000005,5.1,7.2,0.716,4.5,7.9,12.4,1.9,0.8,2.0,4.0,5.1,25.2,106.0,108.0,16.4,0.534,0.002,0.35100000000000003,10.3,18.7,14.4,5.8,0.8,2.3,14.4,23.0,,3.7,2.0,5.7,0.094,,-1.1,0.2,-0.9,0.8,0.0,0.0,35.6,7.5,15.3,0.0,0.0,7.5,15.3,0.491,3.8,5.4,3.3,5.9,9.3,1.4,0.6,1.5,3.0,3.8,18.9,7.6,15.5,0.0,0.0,7.6,15.4,3.9,5.4,3.4,6.0,9.4,1.4,0.6,1.5,3.0,3.9,19.1
Bill Cartwright,C,23,NYK,82.0,2925.0,10.1,18.2,0.5539999999999999,0.0,0.0,0.0,10.1,18.1,0.5539999999999999,6.6,8.4,0.7879999999999999,2.6,7.3,10.0,1.8,0.8,1.3,3.2,4.2,26.7,116.0,105.0,18.4,0.611,0.001,0.46299999999999997,6.1,18.3,12.0,5.6,0.8,1.6,12.9,21.5,,6.9,3.1,10.0,0.16399999999999998,,1.4,-0.9,0.5,1.8,0.0,0.0,35.7,7.5,13.6,0.0,0.0,7.5,13.6,0.5539999999999999,5.0,6.3,2.0,5.5,7.5,1.4,0.6,1.0,2.4,3.2,20.1,7.6,13.8,0.0,0.0,7.6,13.7,5.0,6.4,2.0,5.6,7.5,1.4,0.6,1.0,2.5,3.2,20.3
Harvey Catchings,PF,29,MIL,77.0,1635.0,3.8,8.5,0.447,0.0,0.0,,3.8,8.5,0.447,1.7,2.6,0.6409999999999999,4.4,9.0,13.4,2.8,0.9,5.2,3.0,8.0,9.3,97.0,98.0,10.4,0.48,0.0,0.307,10.7,21.0,16.0,7.0,0.9,6.3,23.6,10.7,,0.0,3.2,3.1,0.092,,-2.2,3.5,1.4,1.4,0.0,0.0,21.2,1.7,3.9,0.0,0.0,1.7,3.9,0.447,0.8,1.2,2.0,4.1,6.1,1.3,0.4,2.4,1.4,3.7,4.2,3.0,6.6,0.0,0.0,3.0,6.6,1.3,2.0,3.4,7.0,10.4,2.2,0.7,4.1,2.3,6.3,7.2
Maurice Cheeks,PG,24,PHI,81.0,2415.0,6.0,11.2,0.534,0.1,0.2,0.375,5.9,11.0,0.536,2.7,3.4,0.787,1.3,3.4,4.7,10.8,3.7,0.7,3.3,4.4,14.7,114.0,99.0,16.4,0.579,0.013999999999999999,0.306,3.3,7.5,5.5,29.5,3.7,0.9,20.9,13.9,,4.0,4.5,8.5,0.16899999999999998,,2.7,0.6,3.3,3.2,0.0,0.0,29.8,3.8,7.2,0.0,0.1,3.8,7.1,0.536,1.7,2.2,0.8,2.2,3.0,6.9,2.4,0.5,2.1,2.9,9.4,4.6,8.7,0.0,0.1,4.6,8.5,2.1,2.7,1.0,2.7,3.7,8.3,2.9,0.6,2.6,3.4,11.4
Jim Chones,PF,31,LAL,82.0,2562.0,6.9,13.7,0.503,0.0,0.1,0.0,6.9,13.6,0.506,2.3,3.5,0.653,3.3,8.7,12.0,2.8,0.7,1.8,2.9,5.9,16.1,103.0,104.0,11.8,0.528,0.005,0.257,8.1,19.1,13.9,7.4,0.7,2.0,16.0,15.6,,1.5,3.2,4.7,0.08800000000000001,,-1.3,0.4,-0.9,0.7,0.0,0.0,31.2,4.6,9.2,0.0,0.0,4.6,9.1,0.503,1.5,2.4,2.2,5.8,8.0,1.9,0.5,1.2,1.9,4.0,10.8,5.3,10.6,0.0,0.1,5.3,10.5,1.8,2.7,2.5,6.7,9.2,2.1,0.5,1.3,2.2,4.6,12.4
Don Collins,SF,22,TOT,81.0,1845.0,9.3,21.0,0.444,0.0,0.2,0.0,9.3,20.9,0.447,5.5,7.0,0.7759999999999999,3.3,3.6,6.9,4.9,2.7,0.6,4.5,6.7,24.1,99.0,105.0,14.5,0.5,0.006999999999999999,0.335,7.8,8.5,8.1,15.7,2.7,0.8,15.8,24.6,,0.6,2.0,2.6,0.068,,-0.1,0.3,0.2,1.0,0.0,0.0,22.8,4.4,10.0,0.0,0.1,4.4,9.9,0.444,2.6,3.4,1.6,1.7,3.3,2.3,1.3,0.3,2.1,3.2,11.5,7.0,15.8,0.0,0.1,7.0,15.7,4.1,5.3,2.5,2.7,5.2,3.7,2.0,0.5,3.4,5.1,18.2
Darwin Cook,SG,22,NJN,81.0,1980.0,8.8,18.9,0.46799999999999997,0.1,0.6,0.24,8.7,18.3,0.475,3.0,4.1,0.733,2.2,3.2,5.4,6.8,3.2,0.8,4.1,4.5,20.8,99.0,105.0,15.0,0.503,0.031,0.22,5.3,8.2,6.7,21.9,3.2,1.0,16.4,21.4,,0.6,2.1,2.7,0.065,,-0.3,0.7,0.4,1.2,0.0,0.0,24.4,4.7,10.1,0.1,0.3,4.7,9.8,0.47100000000000003,1.6,2.2,1.2,1.7,2.9,3.7,1.7,0.4,2.2,2.4,11.2,7.0,14.9,0.1,0.5,6.9,14.4,2.4,3.3,1.7,2.5,4.3,5.4,2.6,0.7,3.2,3.6,16.4
Jeff Cook,SF,24,PHO,79.0,2192.0,6.0,12.9,0.46399999999999997,0.0,0.1,0.0,6.0,12.8,0.46799999999999997,2.1,3.2,0.645,3.6,6.2,9.8,4.2,1.7,1.1,3.1,4.9,14.0,100.0,100.0,11.2,0.491,0.008,0.252,8.7,14.7,11.7,11.8,1.7,1.4,17.6,14.8,,0.6,3.8,4.5,0.098,,-0.1,0.9,0.8,1.6,0.0,0.0,27.7,3.6,7.8,0.0,0.1,3.6,7.7,0.46399999999999997,1.3,2.0,2.2,3.8,5.9,2.5,1.0,0.7,1.8,3.0,8.5,4.7,10.1,0.0,0.1,4.7,10.0,1.6,2.5,2.8,4.9,7.7,3.3,1.3,0.9,2.4,3.9,11.0
Michael Cooper,SG,24,LAL,81.0,2625.0,5.7,11.6,0.491,0.1,0.3,0.21100000000000002,5.6,11.3,0.499,2.1,2.7,0.785,2.2,3.8,6.0,5.9,2.4,1.4,2.9,4.4,13.6,106.0,105.0,12.2,0.53,0.028999999999999998,0.228,5.3,8.4,6.9,15.2,2.4,1.6,18.6,13.5,,2.0,3.0,5.0,0.092,,0.0,1.5,1.5,2.3,0.0,3.0,32.4,4.0,8.1,0.0,0.2,3.9,7.8,0.494,1.4,1.8,1.5,2.7,4.1,4.1,1.6,1.0,2.0,3.1,9.4,4.4,9.0,0.1,0.3,4.3,8.7,1.6,2.0,1.7,2.9,4.6,4.6,1.8,1.1,2.2,3.4,10.5
Wayne Cooper,C,24,UTA,71.0,1420.0,7.4,16.3,0.452,0.0,0.1,0.33299999999999996,7.3,16.2,0.45299999999999996,2.1,3.1,0.6890000000000001,5.7,9.5,15.2,1.8,0.6,1.8,2.7,7.6,16.9,100.0,108.0,12.2,0.479,0.006,0.191,13.6,21.9,17.8,5.3,0.6,2.1,13.1,17.8,,0.5,1.0,1.5,0.051,,-3.6,-0.5,-4.1,-0.8,0.0,0.0,20.0,3.0,6.6,0.0,0.0,3.0,6.6,0.45299999999999996,0.9,1.3,2.3,3.9,6.2,0.7,0.3,0.7,1.1,3.1,6.9,5.4,11.9,0.0,0.1,5.4,11.9,1.6,2.3,4.2,6.9,11.2,1.3,0.5,1.3,2.0,5.6,12.4
