player,pos,age,mp_x,fg_pct_x,trb_per_poss,ast_per_poss,stl_per_poss,blk_per_poss,pts_per_poss,off_rtg,def_rtg,per,ts_pct,trb_pct,ast_pct,usg_pct,ws,bpm,vorp,efg_pct,ft_per_g,fta_per_g,ft_pct_y,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,pts_per_g,points_won
Arron Afflalo,SF,27,0.7284496368803284,0.6827371695178849,0.2213114754098361,0.3051948051948052,0.21428571428571427,0.03636363636363637,0.5772946859903382,0.7669172932330827,0.9739130434782609,0.4113924050632911,0.7853949329359167,0.21722846441947566,0.2961460446247465,0.6320224719101123,0.10362694300518134,-0.1982758620689655,-0.02040816326530612,0.7433903576982892,0.3488372093023256,0.3431372549019608,0.9295010845986984,0.12195121951219513,0.3626373626373626,0.29838709677419356,0.2882882882882883,0.25,0.06666666666666667,0.5641025641025642,0.5526315789473685,0.5749128919860628,0.0
LaMarcus Aldridge,PF,27,0.8809598989580044,0.7527216174183514,0.5163934426229508,0.23376623376623376,0.2857142857142857,0.3090909090909091,0.7101449275362319,0.8120300751879699,0.9304347826086956,0.6455696202531644,0.7898658718330851,0.5243445692883896,0.26369168356997974,0.7443820224719101,0.37305699481865284,0.06896551724137931,0.2040816326530612,0.7542768273716951,0.4418604651162791,0.4607843137254902,0.8785249457700651,0.5853658536585367,0.7362637362637363,0.7338709677419354,0.23423423423423426,0.33333333333333337,0.39999999999999997,0.48717948717948717,0.6578947368421053,0.7351916376306621,0.0
Lavoy Allen,C,23,0.5269971581938744,0.7060653188180404,0.5122950819672132,0.14935064935064934,0.19047619047619047,0.3090909090909091,0.3478260869565218,0.7744360902255639,0.9217391304347826,0.3639240506329114,0.7064083457526081,0.50187265917603,0.1359026369168357,0.4157303370786517,0.12953367875647667,-0.22413793103448276,-0.03061224489795918,0.7060653188180404,0.05813953488372093,0.07843137254901962,0.7776572668112799,0.48780487804878053,0.32967032967032966,0.4032258064516129,0.08108108108108109,0.125,0.2333333333333333,0.1794871794871795,0.6052631578947368,0.20209059233449478,0.0
Ray Allen,SG,37,0.6425639406378276,0.6982892690513219,0.22950819672131148,0.22727272727272727,0.4047619047619047,0.07272727272727274,0.5434782608695652,0.8421052631578947,0.9304347826086956,0.4651898734177215,0.8926974664679583,0.24719101123595505,0.20689655172413793,0.5421348314606742,0.27979274611398963,0.017241379310344827,0.11224489795918367,0.8631415241057543,0.20930232558139536,0.19607843137254904,0.9609544468546636,0.12195121951219513,0.2417582417582418,0.21774193548387097,0.15315315315315314,0.33333333333333337,0.06666666666666667,0.33333333333333337,0.4210526315789474,0.37979094076655057,0.0
Tony Allen,SG,31,0.6659299021155668,0.6920684292379471,0.3811475409836066,0.16233766233766234,0.7380952380952381,0.2,0.4371980676328503,0.7669172932330827,0.8521739130434782,0.4177215189873417,0.7287630402384502,0.38202247191011235,0.15415821501014199,0.5,0.26424870466321243,0.11206896551724138,0.18367346938775508,0.6951788491446346,0.19767441860465115,0.23529411764705882,0.7776572668112799,0.3658536585365854,0.34065934065934067,0.3709677419354838,0.10810810810810811,0.625,0.19999999999999998,0.3076923076923077,0.7105263157894738,0.31010452961672474,0.0
Al-Farouq Aminu,SF,22,0.6523523839595832,0.7387247278382582,0.6311475409836066,0.17532467532467533,0.5714285714285714,0.23636363636363636,0.3526570048309179,0.7593984962406015,0.9130434782608695,0.43354430379746833,0.7734724292101343,0.6329588014981273,0.15821501014198783,0.41011235955056174,0.16062176165803108,0.034482758620689655,0.1326530612244898,0.7449455676516329,0.15116279069767444,0.17647058823529413,0.799349240780911,0.4390243902439025,0.6483516483516484,0.6209677419354839,0.12612612612612611,0.5,0.2333333333333333,0.38461538461538464,0.5263157894736842,0.25435540069686413,0.0
Alan Anderson,SF,30,0.4720555730975687,0.5956454121306376,0.21721311475409838,0.24025974025974026,0.4047619047619047,0.03636363636363637,0.5942028985507247,0.7593984962406015,0.9565217391304348,0.39873417721518983,0.7585692995529062,0.2209737827715356,0.23732251521298176,0.6629213483146068,0.08290155440414508,-0.1724137931034483,0.0,0.7153965785381027,0.22093023255813954,0.22549019607843138,0.9295010845986984,0.12195121951219513,0.19780219780219782,0.1854838709677419,0.14414414414414414,0.2916666666666667,0.03333333333333333,0.3076923076923077,0.5263157894736842,0.37282229965156793,0.0
Ryan Anderson,PF,24,0.7903378591727187,0.6578538102643856,0.45901639344262296,0.13636363636363635,0.21428571428571427,0.12727272727272726,0.6859903381642511,0.8571428571428571,0.9739130434782609,0.5727848101265823,0.8166915052160953,0.46441947565543074,0.13995943204868155,0.6741573033707865,0.33678756476683935,0.11206896551724138,0.21428571428571427,0.807153965785381,0.22093023255813954,0.21568627450980396,0.9154013015184382,0.5853658536585367,0.43956043956043955,0.5161290322580645,0.10810810810810811,0.20833333333333334,0.13333333333333333,0.3076923076923077,0.5789473684210527,0.5644599303135889,0.0
Carmelo Anthony,PF,28,0.7837069782128196,0.6982892690513219,0.40573770491803285,0.24025974025974026,0.2619047619047619,0.12727272727272726,1.0,0.8421052631578947,0.9391304347826087,0.7848101265822784,0.8345752608047692,0.40449438202247195,0.28600405679513186,1.0,0.49222797927461137,0.20689655172413793,0.2857142857142857,0.7807153965785381,0.7325581395348837,0.7450980392156863,0.9002169197396962,0.48780487804878053,0.5384615384615385,0.5564516129032259,0.23423423423423426,0.33333333333333337,0.16666666666666666,0.6666666666666667,0.8157894736842106,1.0,0.39353769676884837
Trevor Ariza,SF,27,0.46447742342911275,0.6485225505443235,0.3852459016393443,0.2597402597402597,0.5952380952380952,0.12727272727272726,0.45410628019323673,0.7669172932330827,0.8782608695652174,0.4430379746835443,0.8017883755588673,0.37453183520599254,0.25760649087221094,0.5028089887640449,0.16062176165803108,0.12931034482758622,0.1326530612244898,0.7791601866251944,0.1627906976744186,0.16666666666666669,0.8904555314533622,0.19512195121951223,0.43956043956043955,0.3870967741935484,0.1801801801801802,0.5416666666666667,0.13333333333333333,0.38461538461538464,0.34210526315789475,0.3310104529616725,0.0
