player,pos_x,age_x,team_id_x,g_x,mp_x,fg_per_poss,fga_per_poss,fg_pct_x,fg3_per_poss,fg3a_per_poss,fg3_pct_x,fg2_per_poss,fg2a_per_poss,fg2_pct_x,ft_per_poss,fta_per_poss,ft_pct_x,orb_per_poss,drb_per_poss,trb_per_poss,ast_per_poss,stl_per_poss,blk_per_poss,tov_per_poss,pf_per_poss,pts_per_poss,off_rtg,def_rtg,per,ts_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,ws-dum,ows,dws,ws,ws_per_48,bpm-dum,obpm,dbpm,bpm,vorp,votes_first,points_won,mp_per_g,fg_per_g,fga_per_g,fg3_per_g,fg3a_per_g,fg2_per_g,fg2a_per_g,efg_pct,ft_per_g,fta_per_g,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,pts_per_g,fg_per_mp,fga_per_mp,fg3_per_mp,fg3a_per_mp,fg2_per_mp,fg2a_per_mp,ft_per_mp,fta_per_mp,orb_per_mp,drb_per_mp,trb_per_mp,ast_per_mp,stl_per_mp,blk_per_mp,tov_per_mp,pf_per_mp,pts_per_mp
John Bagley,PG,29,BOS,54.0,1095.0,4.5,9.7,0.45899999999999996,0.0,0.8,0.055999999999999994,4.4,8.9,0.495,1.3,1.7,0.7440000000000001,1.2,2.8,4.0,13.2,1.8,0.2,4.0,3.4,10.3,102.0,111.0,10.8,0.489,0.083,0.179,2.8,6.0,4.5,33.3,1.8,0.2,27.7,12.5,,0.3,0.8,1.1,0.047,,-2.4,-1.8,-4.2,-0.6,0.0,0.0,20.3,1.9,4.0,0.0,0.3,1.8,3.7,0.461,0.5,0.7,0.5,1.2,1.6,5.5,0.7,0.1,1.7,1.4,4.3,3.3,7.2,0.0,0.6,3.3,6.6,1.0,1.3,0.9,2.1,2.9,9.7,1.3,0.1,3.0,2.5,7.6
Thurl Bailey,SF,28,UTA,82.0,2583.0,9.1,18.9,0.48100000000000004,0.0,0.2,0.0,9.1,18.7,0.485,4.3,5.5,0.779,2.2,5.7,7.9,2.6,0.6,1.9,2.7,3.4,22.5,105.0,108.0,13.4,0.527,0.008,0.292,5.6,12.5,9.3,8.1,0.6,2.4,11.2,21.0,,1.7,2.8,4.6,0.085,,-1.4,0.7,-0.7,0.8,0.0,0.0,31.5,5.7,11.9,0.0,0.1,5.7,11.8,0.48100000000000004,2.7,3.5,1.4,3.6,5.0,1.7,0.4,1.2,1.7,2.1,14.2,6.6,13.6,0.0,0.1,6.6,13.5,3.1,4.0,1.6,4.1,5.7,1.9,0.4,1.4,1.9,2.4,16.2
Charles Barkley,SF,26,PHI,79.0,3085.0,11.4,19.0,0.6,0.3,1.5,0.217,11.1,17.5,0.632,9.0,12.0,0.7490000000000001,5.8,8.8,14.7,4.9,2.4,0.8,3.9,4.0,32.1,128.0,105.0,27.1,0.6609999999999999,0.078,0.632,13.4,20.0,16.7,15.6,2.4,1.0,13.9,24.0,,13.1,4.2,17.3,0.26899999999999996,,8.0,1.7,9.8,9.2,38.0,614.0,39.1,8.9,14.9,0.3,1.2,8.7,13.7,0.608,7.1,9.4,4.6,6.9,11.5,3.9,1.9,0.6,3.1,3.2,25.2,8.2,13.7,0.2,1.1,8.0,12.7,6.5,8.7,4.2,6.4,10.6,3.6,1.7,0.6,2.8,2.9,23.2
Dana Barros,PG,22,SEA,81.0,1630.0,9.2,22.8,0.405,2.9,7.4,0.39899999999999997,6.3,15.4,0.408,2.7,3.4,0.809,1.1,3.0,4.1,6.3,1.6,0.0,3.8,3.0,24.2,104.0,113.0,12.8,0.49700000000000005,0.322,0.149,2.4,7.3,4.7,18.3,1.6,0.0,13.5,23.3,,1.1,0.7,1.8,0.053,,0.5,-2.7,-2.1,0.0,0.0,0.0,20.1,3.7,9.1,1.2,2.9,2.5,6.2,0.47,1.1,1.4,0.4,1.2,1.6,2.5,0.7,0.0,1.5,1.2,9.7,6.6,16.3,2.1,5.3,4.5,11.0,2.0,2.4,0.8,2.1,2.9,4.5,1.2,0.0,2.7,2.1,17.3
John Battle,SG,27,ATL,60.0,1477.0,9.3,18.4,0.506,0.1,0.4,0.154,9.3,18.0,0.514,3.5,4.6,0.7559999999999999,0.9,2.4,3.4,5.2,0.9,0.1,3.0,3.9,22.2,110.0,117.0,12.6,0.542,0.024,0.248,2.1,5.8,3.9,15.3,0.9,0.1,12.9,19.7,,1.7,0.0,1.7,0.055,,-0.2,-3.0,-3.2,-0.5,0.0,0.0,24.6,4.6,9.1,0.0,0.2,4.6,8.9,0.507,1.7,2.3,0.5,1.2,1.7,2.6,0.5,0.1,1.5,1.9,10.9,6.7,13.3,0.0,0.3,6.7,12.9,2.5,3.3,0.7,1.8,2.4,3.8,0.7,0.1,2.2,2.8,15.9
Benoit Benjamin,C,25,LAC,71.0,2313.0,7.6,14.4,0.526,0.0,0.0,0.0,7.6,14.4,0.527,4.9,6.7,0.732,3.3,10.5,13.7,3.3,1.2,3.9,3.9,4.5,20.1,106.0,103.0,16.7,0.578,0.001,0.467,7.8,24.4,16.2,10.1,1.2,4.8,18.4,18.4,,1.7,3.7,5.4,0.113,,-1.3,3.2,1.9,2.3,0.0,0.0,32.6,5.1,9.7,0.0,0.0,5.1,9.7,0.526,3.3,4.5,2.2,7.1,9.3,2.2,0.8,2.6,2.6,3.1,13.5,5.6,10.7,0.0,0.0,5.6,10.7,3.7,5.0,2.4,7.8,10.2,2.5,0.9,2.9,2.9,3.4,14.9
Larry Bird,SF,33,BOS,75.0,2944.0,11.9,25.2,0.473,1.1,3.2,0.33299999999999996,10.8,22.0,0.494,5.3,5.7,0.93,1.5,10.3,11.8,9.3,1.8,1.0,4.0,2.9,30.2,111.0,105.0,21.9,0.546,0.129,0.226,3.6,22.2,13.4,28.9,1.8,1.2,12.7,27.4,,5.3,4.1,9.5,0.154,,3.9,2.2,6.1,6.1,0.0,5.0,39.3,9.6,20.2,0.9,2.6,8.7,17.6,0.495,4.3,4.6,1.2,8.3,9.5,7.5,1.4,0.8,3.2,2.3,24.3,8.8,18.6,0.8,2.4,8.0,16.2,3.9,4.2,1.1,7.6,8.7,6.9,1.3,0.7,3.0,2.1,22.3
Rolando Blackman,SG,30,DAL,80.0,2934.0,10.8,21.7,0.498,0.2,0.7,0.302,10.6,21.0,0.505,5.0,5.9,0.8440000000000001,1.5,3.3,4.8,5.0,1.3,0.4,3.0,2.2,26.9,111.0,111.0,17.0,0.552,0.034,0.271,3.5,7.3,5.4,16.3,1.3,0.4,11.0,23.6,,4.6,2.2,6.8,0.111,,1.5,-1.0,0.5,1.9,0.0,0.0,36.7,7.8,15.7,0.2,0.5,7.7,15.2,0.504,3.6,4.3,1.1,2.4,3.5,3.6,1.0,0.3,2.2,1.6,19.4,7.7,15.4,0.2,0.5,7.5,14.9,3.5,4.2,1.1,2.4,3.4,3.5,0.9,0.3,2.1,1.6,19.0
Mookie Blaylock,PG,22,NJN,50.0,1267.0,8.1,21.8,0.371,0.7,3.1,0.225,7.4,18.7,0.395,2.4,3.1,0.778,1.6,3.7,5.3,8.0,3.1,0.5,4.2,4.2,19.3,90.0,108.0,11.5,0.41600000000000004,0.14,0.142,3.3,8.8,5.9,26.2,3.1,0.7,15.5,22.8,,-1.6,1.3,-0.3,-0.011000000000000001,,-2.1,0.1,-2.0,0.0,0.0,0.0,25.3,4.2,11.4,0.4,1.6,3.9,9.8,0.387,1.3,1.6,0.8,2.0,2.8,4.2,1.6,0.3,2.2,2.2,10.1,6.0,16.2,0.5,2.3,5.5,14.0,1.8,2.3,1.2,2.8,4.0,6.0,2.3,0.4,3.2,3.1,14.3
Muggsy Bogues,PG,25,CHH,81.0,2743.0,5.8,11.8,0.491,0.1,0.5,0.192,5.7,11.4,0.503,1.9,2.4,0.7909999999999999,0.9,2.8,3.7,15.5,3.0,0.1,2.6,3.0,13.6,117.0,110.0,16.9,0.528,0.039,0.20199999999999999,1.9,7.0,4.3,44.6,3.0,0.1,16.8,13.5,,4.6,2.1,6.7,0.11699999999999999,,0.4,-1.4,-0.9,0.7,0.0,0.0,33.9,4.0,8.2,0.1,0.3,4.0,7.9,0.495,1.3,1.7,0.6,2.0,2.6,10.7,2.0,0.0,1.8,2.1,9.4,4.3,8.7,0.1,0.3,4.2,8.4,1.4,1.8,0.6,2.1,2.7,11.4,2.2,0.0,1.9,2.2,10.0
Manute Bol,C,27,GSW,75.0,1310.0,1.9,5.8,0.331,0.3,1.7,0.188,1.6,4.2,0.38799999999999996,0.9,1.7,0.51,1.1,8.4,9.5,1.2,0.4,8.2,1.8,6.7,5.1,76.0,108.0,7.2,0.38299999999999995,0.284,0.29,2.8,18.8,11.2,3.3,0.4,10.0,21.1,7.4,,-1.4,1.4,0.0,0.001,,-6.1,5.0,-1.1,0.3,0.0,0.0,17.5,0.7,2.3,0.1,0.6,0.6,1.6,0.358,0.3,0.7,0.4,3.2,3.7,0.5,0.2,3.2,0.7,2.6,1.9,1.5,4.6,0.2,1.3,1.3,3.3,0.7,1.3,0.9,6.7,7.6,1.0,0.4,6.5,1.4,5.3,4.0
Sam Bowie,C,28,NJN,68.0,2207.0,7.6,18.3,0.41600000000000004,0.2,0.7,0.32299999999999995,7.4,17.6,0.42,6.4,8.3,0.7759999999999999,4.5,10.6,15.1,2.0,0.8,2.7,2.7,4.6,21.9,107.0,106.0,16.2,0.499,0.037000000000000005,0.45399999999999996,9.3,24.9,16.6,6.4,0.8,3.3,11.1,20.5,,1.9,2.8,4.7,0.10300000000000001,,-2.0,0.7,-1.2,0.4,0.0,0.0,32.5,5.1,12.3,0.1,0.5,5.0,11.8,0.42200000000000004,4.3,5.6,3.0,7.1,10.1,1.3,0.6,1.8,1.8,3.1,14.7,5.7,13.6,0.2,0.5,5.5,13.1,4.8,6.2,3.4,7.9,11.3,1.5,0.6,2.0,2.0,3.4,16.3
Randy Breuer,C,29,TOT,81.0,1879.0,8.2,19.1,0.428,0.0,0.0,0.0,8.2,19.1,0.429,3.5,5.3,0.653,4.2,7.2,11.4,2.7,1.2,3.0,2.6,5.4,19.8,99.0,107.0,13.0,0.462,0.001,0.27699999999999997,9.3,17.4,13.1,8.3,1.2,3.7,10.9,20.3,,-0.2,2.2,2.0,0.051,,-3.1,0.6,-2.5,-0.2,0.0,0.0,23.2,3.7,8.6,0.0,0.0,3.7,8.6,0.428,1.6,2.4,1.9,3.2,5.1,1.2,0.5,1.3,1.2,2.4,8.9,5.7,13.3,0.0,0.0,5.7,13.3,2.4,3.7,3.0,5.0,8.0,1.9,0.8,2.1,1.8,3.8,13.8
Frank Brickowski,C,30,SAS,78.0,1438.0,7.2,13.1,0.545,0.0,0.1,0.0,7.2,13.1,0.5479999999999999,3.2,4.8,0.674,3.0,8.1,11.1,3.6,2.2,1.3,3.2,7.7,17.5,109.0,102.0,13.3,0.5760000000000001,0.005,0.364,7.2,18.1,12.8,10.3,2.2,1.6,17.2,15.6,,1.3,2.5,3.8,0.126,,-1.1,1.9,0.8,1.0,0.0,0.0,18.4,2.7,5.0,0.0,0.0,2.7,4.9,0.545,1.2,1.8,1.1,3.1,4.2,1.3,0.8,0.5,1.2,2.9,6.6,5.3,9.7,0.0,0.1,5.3,9.6,2.4,3.5,2.2,6.0,8.2,2.6,1.7,0.9,2.3,5.7,12.9
Chucky Brown,SF,21,CLE,75.0,1339.0,7.9,16.9,0.47,0.0,0.3,0.0,7.9,16.6,0.47700000000000004,4.7,6.2,0.762,3.1,5.6,8.7,1.9,1.2,1.0,2.6,5.6,20.6,105.0,109.0,11.9,0.525,0.016,0.36700000000000005,6.9,12.5,9.7,5.7,1.2,1.2,11.7,19.0,,0.9,1.3,2.2,0.078,,-2.9,-0.9,-3.8,-0.6,0.0,0.0,17.9,2.8,6.0,0.0,0.1,2.8,5.9,0.47,1.7,2.2,1.1,2.0,3.1,0.7,0.4,0.3,0.9,2.0,7.3,5.6,12.0,0.0,0.2,5.6,11.8,3.4,4.4,2.2,4.0,6.2,1.3,0.9,0.7,1.9,4.0,14.7
Mike Brown,C,26,UTA,82.0,1397.0,6.3,12.3,0.515,0.0,0.1,0.5,6.3,12.2,0.515,5.6,7.1,0.789,4.0,9.4,13.3,1.7,1.1,1.0,3.1,6.7,18.3,112.0,105.0,12.8,0.593,0.006,0.578,10.0,20.7,15.7,4.7,1.1,1.2,16.9,16.2,,1.7,2.0,3.7,0.128,,-1.4,0.5,-0.9,0.4,0.0,0.0,17.0,2.2,4.2,0.0,0.0,2.1,4.2,0.516,1.9,2.4,1.4,3.2,4.5,0.6,0.4,0.3,1.1,2.3,6.2,4.6,8.9,0.0,0.1,4.5,8.8,4.0,5.1,2.9,6.8,9.6,1.2,0.8,0.7,2.3,4.8,13.2
Michael Cage,C,28,SEA,82.0,2595.0,6.3,12.5,0.504,0.0,0.0,,6.3,12.5,0.504,2.9,4.1,0.698,5.9,10.0,15.9,1.4,1.5,0.9,1.8,4.5,15.5,118.0,108.0,14.5,0.54,0.0,0.32899999999999996,13.3,24.2,18.6,3.6,1.5,1.1,11.3,13.4,,3.9,2.8,6.8,0.125,,0.3,0.7,1.0,2.0,0.0,0.0,31.6,4.0,7.9,0.0,0.0,4.0,7.9,0.504,1.8,2.6,3.7,6.3,10.0,0.9,1.0,0.5,1.1,2.8,9.7,4.5,8.9,0.0,0.0,4.5,8.9,2.1,2.9,4.2,7.1,11.4,1.0,1.1,0.6,1.3,3.2,11.1
Tony Campbell,SG,27,MIN,82.0,3164.0,12.0,26.3,0.457,0.1,0.9,0.16699999999999998,11.9,25.4,0.46799999999999997,7.5,9.5,0.787,3.5,4.0,7.5,3.5,1.8,0.5,4.2,4.3,31.7,105.0,110.0,17.1,0.52,0.034,0.36,7.5,9.8,8.5,12.4,1.8,0.6,12.1,29.0,,2.8,2.5,5.3,0.081,,1.3,-1.4,-0.1,1.5,0.0,0.0,38.6,8.8,19.3,0.1,0.7,8.7,18.6,0.46,5.5,6.9,2.5,3.0,5.5,2.6,1.4,0.4,3.1,3.2,23.2,8.2,18.0,0.1,0.6,8.1,17.4,5.1,6.5,2.4,2.8,5.1,2.4,1.3,0.4,2.9,3.0,21.7
Antoine Carr,PF,28,TOT,77.0,1727.0,10.3,20.8,0.494,0.0,0.2,0.0,10.3,20.6,0.499,6.8,8.6,0.795,3.3,6.0,9.3,3.4,0.9,2.0,3.6,7.1,27.4,109.0,111.0,16.4,0.557,0.01,0.413,7.5,13.8,10.6,10.8,0.9,2.4,12.8,24.2,,2.4,1.1,3.5,0.09699999999999999,,0.1,-1.1,-1.0,0.5,0.0,0.0,22.4,4.6,9.4,0.0,0.1,4.6,9.3,0.494,3.1,3.9,1.5,2.7,4.2,1.5,0.4,0.9,1.6,3.2,12.3,7.4,15.0,0.0,0.1,7.4,14.9,4.9,6.2,2.4,4.3,6.7,2.5,0.6,1.4,2.6,5.1,19.8
Joe Barry Carroll,C,31,TOT,76.0,1721.0,8.5,20.8,0.41100000000000003,0.0,0.1,0.0,8.5,20.7,0.41200000000000003,3.8,4.8,0.774,3.6,8.5,12.1,2.7,1.3,3.1,3.9,5.3,20.8,92.0,105.0,12.6,0.455,0.003,0.233,7.7,20.3,13.6,8.2,1.3,3.9,14.5,22.6,,-1.7,2.4,0.7,0.019,,-4.6,1.2,-3.4,-0.6,0.0,0.0,22.6,4.1,10.0,0.0,0.0,4.1,10.0,0.41100000000000003,1.8,2.3,1.8,4.1,5.8,1.3,0.6,1.5,1.9,2.5,10.0,6.5,15.9,0.0,0.0,6.5,15.8,2.9,3.7,2.8,6.5,9.3,2.0,1.0,2.4,3.0,4.0,15.9
Bill Cartwright,C,32,CHI,71.0,2160.0,6.7,13.7,0.488,0.0,0.0,,6.7,13.7,0.488,5.2,6.4,0.8109999999999999,3.1,7.5,10.7,3.3,0.9,0.8,2.8,5.6,18.6,112.0,110.0,12.8,0.562,0.0,0.46799999999999997,7.5,18.0,12.7,8.9,0.9,1.0,14.6,16.7,,2.8,1.7,4.5,0.1,,-1.2,-0.5,-1.7,0.2,0.0,0.0,30.4,4.1,8.4,0.0,0.0,4.1,8.4,0.488,3.2,3.9,1.9,4.6,6.5,2.0,0.5,0.5,1.7,3.4,11.4,4.9,10.0,0.0,0.0,4.9,10.0,3.8,4.7,2.3,5.5,7.7,2.4,0.6,0.6,2.0,4.1,13.5
Terry Catledge,PF,26,ORL,74.0,2462.0,10.2,21.6,0.474,0.0,0.1,0.25,10.2,21.4,0.47600000000000003,6.4,9.1,0.7020000000000001,5.1,5.5,10.5,1.3,0.7,0.3,3.4,3.8,26.9,106.0,116.0,15.0,0.525,0.006999999999999999,0.42200000000000004,11.3,12.9,12.1,4.5,0.7,0.4,11.7,24.6,,2.4,0.1,2.5,0.049,,-0.2,-3.2,-3.4,-0.9,0.0,0.0,33.3,7.4,15.6,0.0,0.1,7.4,15.5,0.475,4.6,6.6,3.7,3.9,7.6,1.0,0.5,0.2,2.4,2.7,19.4,8.0,16.8,0.0,0.1,8.0,16.7,5.0,7.1,4.0,4.3,8.2,1.1,0.5,0.2,2.6,2.9,21.0
Tom Chambers,PF,30,PHO,81.0,3046.0,12.7,25.3,0.501,0.4,1.3,0.27899999999999997,12.3,24.0,0.513,8.7,10.1,0.861,1.9,7.0,8.9,3.0,1.4,0.7,3.4,4.1,34.5,115.0,107.0,20.9,0.579,0.053,0.4,4.7,15.2,10.3,10.0,1.4,0.9,10.3,28.8,,7.5,3.7,11.2,0.17600000000000002,,2.4,-0.6,1.8,2.9,0.0,12.0,37.6,10.0,20.0,0.3,1.1,9.7,18.9,0.508,6.9,8.0,1.5,5.6,7.0,2.3,1.1,0.6,2.7,3.2,27.2,9.6,19.1,0.3,1.0,9.3,18.1,6.6,7.6,1.4,5.3,6.7,2.2,1.0,0.6,2.6,3.1,26.0
