player,pos_x,age_x,team_id_x,g_x,mp_x,fg_per_poss,fga_per_poss,fg_pct_x,fg3_per_poss,fg3a_per_poss,fg3_pct_x,fg2_per_poss,fg2a_per_poss,fg2_pct_x,ft_per_poss,fta_per_poss,ft_pct_x,orb_per_poss,drb_per_poss,trb_per_poss,ast_per_poss,stl_per_poss,blk_per_poss,tov_per_poss,pf_per_poss,pts_per_poss,off_rtg,def_rtg,per,ts_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,ws-dum,ows,dws,ws,ws_per_48,bpm-dum,obpm,dbpm,bpm,vorp,votes_first,points_won,mp_per_g,fg_per_g,fga_per_g,fg3_per_g,fg3a_per_g,fg2_per_g,fg2a_per_g,efg_pct,ft_per_g,fta_per_g,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,pts_per_g,fg_per_mp,fga_per_mp,fg3_per_mp,fg3a_per_mp,fg2_per_mp,fg2a_per_mp,ft_per_mp,fta_per_mp,orb_per_mp,drb_per_mp,trb_per_mp,ast_per_mp,stl_per_mp,blk_per_mp,tov_per_mp,pf_per_mp,pts_per_mp
Hilton Armstrong,C,24,NOH,70.0,1092.0,6.9,12.3,0.561,0.0,0.1,0.0,6.9,12.2,0.5660000000000001,3.1,4.9,0.633,4.1,5.7,9.8,1.5,1.3,2.3,4.0,9.1,16.9,102.0,107.0,10.7,0.585,0.008,0.39799999999999996,9.0,12.6,10.8,4.4,1.3,3.5,21.7,16.3,,0.2,1.3,1.5,0.068,,-3.4,1.1,-2.3,-0.1,0.0,0.0,15.6,2.0,3.5,0.0,0.0,2.0,3.5,0.561,0.9,1.4,1.2,1.6,2.8,0.4,0.4,0.6,1.1,2.6,4.8,4.5,8.1,0.0,0.1,4.5,8.0,2.0,3.2,2.7,3.8,6.4,1.0,0.9,1.5,2.6,6.0,11.1
Darrell Arthur,PF,20,MEM,76.0,1464.0,6.9,15.9,0.43799999999999994,0.0,0.1,0.0,6.9,15.8,0.44,1.5,2.2,0.667,3.9,8.7,12.6,1.6,1.9,1.9,1.7,7.5,15.3,99.0,107.0,11.3,0.456,0.005,0.138,8.9,20.3,14.5,5.0,1.9,2.9,9.2,16.3,,-0.1,1.8,1.7,0.055,,-3.9,0.8,-3.1,-0.4,0.0,0.0,19.3,2.5,5.7,0.0,0.0,2.5,5.7,0.43799999999999994,0.5,0.8,1.4,3.1,4.6,0.6,0.7,0.7,0.6,2.7,5.6,4.7,10.7,0.0,0.0,4.7,10.7,1.0,1.5,2.7,5.9,8.5,1.1,1.3,1.3,1.2,5.1,10.4
D.J. Augustin,PG,21,CHA,72.0,1908.0,7.6,17.7,0.43,3.1,7.0,0.439,4.5,10.7,0.424,5.9,6.6,0.893,0.5,3.3,3.8,7.1,1.2,0.1,3.4,4.0,24.2,115.0,110.0,14.9,0.5870000000000001,0.396,0.375,1.1,7.5,4.3,22.6,1.2,0.1,14.1,20.8,,3.6,1.5,5.1,0.128,,1.6,-2.3,-0.7,0.6,0.0,0.0,26.5,3.7,8.6,1.5,3.4,2.2,5.2,0.517,2.9,3.2,0.2,1.6,1.8,3.5,0.6,0.0,1.7,1.9,11.8,5.0,11.7,2.0,4.6,3.0,7.1,3.9,4.4,0.3,2.2,2.5,4.7,0.8,0.0,2.2,2.6,16.0
Kelenna Azubuike,SF,25,GSW,74.0,2375.0,8.1,17.4,0.46399999999999997,1.9,4.3,0.44799999999999995,6.1,13.1,0.469,3.8,4.7,0.8079999999999999,2.3,5.3,7.6,2.4,1.2,1.0,2.0,3.8,21.9,114.0,115.0,14.7,0.562,0.249,0.271,5.1,11.8,8.5,7.6,1.2,1.5,9.1,18.7,,3.6,0.5,4.1,0.083,,0.9,-1.6,-0.7,0.8,0.0,0.0,32.1,5.3,11.4,1.3,2.8,4.0,8.6,0.52,2.5,3.1,1.5,3.5,5.0,1.6,0.8,0.7,1.3,2.5,14.4,5.9,12.8,1.4,3.2,4.5,9.6,2.8,3.5,1.7,3.9,5.6,1.8,0.9,0.8,1.4,2.8,16.1
Leandro Barbosa,SG,26,PHO,70.0,1705.0,10.7,22.3,0.48200000000000004,2.6,7.0,0.375,8.1,15.2,0.532,5.0,5.7,0.8809999999999999,1.0,4.3,5.3,4.8,2.4,0.2,2.7,3.4,29.1,117.0,112.0,19.4,0.588,0.316,0.256,2.4,9.7,6.2,14.9,2.4,0.3,9.9,24.2,,4.0,1.0,5.0,0.141,,3.2,-2.0,1.2,1.4,0.0,0.0,24.4,5.2,10.8,1.3,3.4,3.9,7.4,0.542,2.4,2.8,0.5,2.1,2.6,2.3,1.2,0.1,1.3,1.6,14.2,7.7,16.0,1.9,5.1,5.8,11.0,3.6,4.1,0.7,3.1,3.8,3.4,1.7,0.1,2.0,2.4,21.0
J.J. Barea,SG,24,DAL,79.0,1600.0,8.1,18.3,0.442,1.8,5.1,0.35700000000000004,6.3,13.2,0.474,2.3,3.1,0.753,1.2,4.6,5.8,8.8,1.2,0.2,3.4,4.0,20.2,106.0,112.0,13.4,0.516,0.276,0.16699999999999998,2.6,10.0,6.4,26.4,1.2,0.2,14.9,20.2,,1.2,1.0,2.2,0.066,,-0.1,-1.7,-1.9,0.1,0.0,0.0,20.3,3.1,7.1,0.7,1.9,2.4,5.1,0.491,0.9,1.2,0.5,1.8,2.2,3.4,0.5,0.1,1.3,1.5,7.8,5.5,12.5,1.2,3.5,4.3,9.1,1.6,2.1,0.8,3.2,4.0,6.1,0.8,0.1,2.4,2.7,13.9
Andrea Bargnani,PF,23,TOR,78.0,2453.0,9.2,20.4,0.45,2.5,6.2,0.409,6.6,14.2,0.46799999999999997,4.7,5.7,0.831,1.5,7.4,8.8,2.0,0.7,2.1,2.9,5.1,25.6,105.0,110.0,14.6,0.5589999999999999,0.304,0.278,3.4,16.4,10.0,6.4,0.7,3.1,11.2,22.7,,1.8,2.0,3.9,0.076,,-0.4,-0.5,-0.8,0.7,0.0,0.0,31.4,5.5,12.3,1.5,3.7,4.0,8.6,0.512,2.8,3.4,0.9,4.4,5.3,1.2,0.4,1.2,1.7,3.1,15.4,6.3,14.1,1.7,4.3,4.6,9.8,3.2,3.9,1.0,5.1,6.1,1.4,0.5,1.4,2.0,3.6,17.6
Matt Barnes,PF,28,PHO,77.0,2082.0,6.8,16.2,0.423,2.8,8.2,0.34299999999999997,4.0,8.0,0.505,2.4,3.3,0.743,1.9,8.2,10.1,5.1,1.2,0.6,3.1,5.0,18.9,107.0,111.0,12.6,0.537,0.506,0.20199999999999999,4.6,18.5,11.8,14.2,1.2,0.9,15.0,18.3,,1.6,1.4,3.0,0.069,,0.9,-0.4,0.5,1.3,0.0,0.0,27.0,3.7,8.8,1.5,4.4,2.2,4.3,0.51,1.3,1.8,1.0,4.4,5.5,2.8,0.7,0.3,1.7,2.7,10.2,4.9,11.7,2.0,5.9,2.9,5.8,1.7,2.4,1.4,5.9,7.3,3.7,0.9,0.4,2.2,3.6,13.6
Brandon Bass,C,23,DAL,81.0,1574.0,8.4,16.9,0.496,0.0,0.2,0.0,8.4,16.7,0.502,6.1,7.0,0.867,4.3,7.9,12.2,1.4,0.9,1.8,2.9,4.7,22.9,113.0,108.0,16.4,0.5710000000000001,0.012,0.413,9.5,17.2,13.4,4.3,0.9,2.6,12.5,20.0,,2.5,1.6,4.1,0.124,,-1.6,-0.6,-2.1,-0.1,0.0,0.0,19.4,3.1,6.3,0.0,0.1,3.1,6.2,0.496,2.2,2.6,1.6,2.9,4.5,0.5,0.3,0.7,1.1,1.7,8.5,5.8,11.6,0.0,0.1,5.8,11.5,4.2,4.8,3.0,5.4,8.4,1.0,0.6,1.3,2.0,3.2,15.7
Tony Battie,PF,32,ORL,77.0,1202.0,6.8,14.0,0.489,0.1,0.4,0.222,6.7,13.6,0.49700000000000005,2.3,3.5,0.659,4.0,8.0,12.0,1.3,1.1,1.1,2.0,4.8,16.1,106.0,102.0,11.9,0.518,0.027999999999999997,0.254,8.9,17.0,13.0,4.2,1.1,1.5,11.4,15.6,,0.7,2.1,2.8,0.113,,-3.4,1.2,-2.2,0.0,0.0,0.0,15.6,2.1,4.2,0.0,0.1,2.0,4.1,0.49200000000000005,0.7,1.1,1.2,2.4,3.6,0.4,0.3,0.3,0.6,1.5,4.8,4.7,9.7,0.1,0.3,4.7,9.4,1.6,2.5,2.8,5.6,8.3,0.9,0.8,0.7,1.4,3.4,11.1
Shane Battier,SG,30,HOU,60.0,2031.0,3.8,9.3,0.41,2.4,6.2,0.384,1.4,3.1,0.462,1.4,1.8,0.821,1.4,6.1,7.5,3.6,1.3,1.4,1.3,3.0,11.4,118.0,105.0,10.7,0.568,0.669,0.18899999999999997,3.1,12.9,8.2,10.0,1.3,1.9,11.3,9.9,,2.3,2.9,5.2,0.12300000000000001,,0.4,3.0,3.4,2.8,0.0,0.0,33.9,2.4,5.9,1.5,4.0,0.9,2.0,0.5379999999999999,0.9,1.1,0.9,3.9,4.8,2.3,0.8,0.9,0.8,1.9,7.3,2.6,6.3,1.6,4.2,1.0,2.1,1.0,1.2,0.9,4.1,5.1,2.4,0.9,1.0,0.9,2.0,7.7
Nicolas Batum,SF,20,POR,79.0,1454.0,6.1,13.8,0.446,2.4,6.4,0.369,3.8,7.4,0.513,1.6,2.0,0.8079999999999999,3.2,5.2,8.4,2.8,1.9,1.5,1.9,5.3,16.2,117.0,107.0,12.9,0.555,0.465,0.14400000000000002,7.0,11.8,9.4,7.8,1.9,2.2,11.5,14.0,,2.1,1.6,3.7,0.12300000000000001,,1.2,1.3,2.5,1.7,0.0,0.0,18.4,2.0,4.6,0.8,2.1,1.3,2.4,0.532,0.5,0.7,1.1,1.7,2.8,0.9,0.6,0.5,0.6,1.8,5.4,4.0,8.9,1.5,4.2,2.5,4.8,1.0,1.3,2.1,3.4,5.4,1.8,1.2,1.0,1.2,3.4,10.5
Michael Beasley,PF,20,MIA,81.0,2009.0,12.0,25.4,0.47200000000000003,0.9,2.2,0.40700000000000003,11.1,23.3,0.478,4.9,6.4,0.772,2.9,8.7,11.7,2.2,1.1,1.0,3.2,4.9,29.8,103.0,108.0,17.2,0.528,0.085,0.252,6.5,19.8,13.1,7.7,1.1,1.5,10.2,27.7,,1.2,2.2,3.4,0.081,,-2.4,-1.9,-4.3,-1.2,0.0,0.0,24.8,5.6,11.8,0.4,1.0,5.2,10.8,0.49,2.3,3.0,1.4,4.1,5.4,1.0,0.5,0.5,1.5,2.3,13.9,8.1,17.1,0.6,1.5,7.5,15.7,3.3,4.3,2.0,5.9,7.9,1.5,0.7,0.7,2.2,3.3,20.1
Charlie Bell,SG,29,MIL,70.0,1783.0,6.3,15.2,0.414,2.5,7.0,0.363,3.8,8.3,0.45799999999999996,1.9,2.3,0.825,0.9,3.0,3.9,4.4,1.5,0.2,2.2,4.0,17.1,105.0,111.0,9.8,0.525,0.45799999999999996,0.153,2.0,7.1,4.4,13.3,1.5,0.3,12.0,16.0,,0.9,1.2,2.2,0.059000000000000004,,-0.4,-1.0,-1.5,0.2,0.0,0.0,25.5,3.1,7.5,1.2,3.4,1.9,4.1,0.49700000000000005,0.9,1.1,0.5,1.5,1.9,2.2,0.7,0.1,1.1,2.0,8.4,4.4,10.6,1.8,4.8,2.6,5.7,1.3,1.6,0.6,2.1,2.7,3.0,1.0,0.1,1.5,2.8,11.9
Raja Bell,SG,32,TOT,67.0,2315.0,6.8,15.6,0.43700000000000006,2.6,6.2,0.42100000000000004,4.2,9.4,0.44799999999999995,2.0,2.3,0.853,0.9,4.6,5.6,3.2,1.1,0.2,2.0,3.8,18.3,109.0,111.0,10.7,0.5479999999999999,0.396,0.149,2.2,10.5,6.4,10.1,1.1,0.3,10.6,16.3,,2.0,1.6,3.6,0.07400000000000001,,0.2,-0.6,-0.4,0.9,0.0,0.0,34.6,4.5,10.2,1.7,4.0,2.8,6.2,0.52,1.3,1.5,0.6,3.0,3.6,2.1,0.7,0.1,1.3,2.5,11.9,4.6,10.6,1.8,4.2,2.9,6.4,1.4,1.6,0.6,3.1,3.8,2.2,0.8,0.1,1.3,2.6,12.4
Mike Bibby,PG,30,ATL,79.0,2740.0,8.5,19.6,0.435,3.3,8.4,0.39,5.3,11.3,0.46799999999999997,2.6,3.3,0.789,0.7,4.7,5.4,7.7,1.9,0.2,2.5,2.8,23.0,113.0,109.0,16.3,0.544,0.426,0.17,1.6,10.3,6.0,24.2,1.9,0.3,10.6,20.6,,4.4,2.5,6.9,0.121,,2.6,-0.9,1.7,2.6,0.0,0.0,34.7,5.5,12.7,2.1,5.4,3.4,7.3,0.518,1.7,2.2,0.5,3.0,3.5,5.0,1.2,0.1,1.6,1.8,14.9,5.7,13.2,2.2,5.6,3.5,7.6,1.8,2.2,0.5,3.2,3.7,5.2,1.3,0.1,1.7,1.9,15.5
Andris Biedriņš,C,22,GSW,62.0,1863.0,8.1,14.0,0.578,0.0,0.0,0.0,8.1,14.0,0.579,3.1,5.7,0.551,5.9,12.3,18.2,3.2,1.7,2.5,2.9,6.2,19.3,116.0,107.0,19.1,0.585,0.002,0.405,13.0,27.4,20.2,10.0,1.7,3.6,14.9,16.9,,3.3,2.1,5.4,0.139,,0.6,1.9,2.6,2.1,0.0,0.0,30.0,5.0,8.6,0.0,0.0,5.0,8.6,0.578,1.9,3.5,3.6,7.6,11.2,2.0,1.0,1.5,1.8,3.8,11.9,6.0,10.3,0.0,0.0,6.0,10.3,2.3,4.2,4.3,9.1,13.4,2.3,1.2,1.9,2.1,4.6,14.2
Chauncey Billups,PG,32,TOT,79.0,2789.0,7.5,17.9,0.418,3.0,7.3,0.408,4.5,10.7,0.425,7.6,8.4,0.9129999999999999,0.6,3.8,4.4,9.3,1.7,0.3,3.2,2.9,25.6,121.0,110.0,18.8,0.5920000000000001,0.405,0.467,1.4,8.4,5.0,28.9,1.7,0.5,13.0,21.7,,7.9,2.2,10.1,0.174,,4.2,-1.7,2.5,3.2,0.0,33.0,35.3,5.2,12.4,2.1,5.0,3.1,7.4,0.501,5.3,5.8,0.4,2.6,3.0,6.4,1.2,0.2,2.2,2.0,17.7,5.3,12.6,2.1,5.1,3.2,7.5,5.4,5.9,0.4,2.7,3.1,6.5,1.2,0.2,2.3,2.1,18.1
Steve Blake,PG,28,POR,69.0,2188.0,7.0,16.4,0.428,3.5,8.3,0.42700000000000005,3.5,8.1,0.429,1.6,1.9,0.84,0.7,3.7,4.4,8.8,1.7,0.1,2.7,3.2,19.2,118.0,110.0,14.4,0.557,0.507,0.11599999999999999,1.6,8.4,4.9,25.1,1.7,0.1,13.7,17.0,,4.1,1.7,5.8,0.128,,2.7,-1.1,1.7,2.0,0.0,0.0,31.7,4.0,9.4,2.0,4.8,2.0,4.6,0.536,0.9,1.1,0.4,2.1,2.5,5.0,1.0,0.1,1.6,1.8,11.0,4.6,10.6,2.3,5.4,2.3,5.2,1.0,1.2,0.5,2.4,2.8,5.7,1.1,0.1,1.8,2.1,12.5
Andray Blatche,C,22,WAS,71.0,1703.0,9.2,19.5,0.47100000000000003,0.2,0.7,0.23800000000000002,9.0,18.9,0.479,3.5,5.0,0.7040000000000001,3.9,7.8,11.7,3.7,1.6,2.3,3.6,6.5,22.1,101.0,111.0,15.0,0.508,0.033,0.257,8.5,17.9,13.0,11.8,1.6,3.5,14.3,21.9,,0.2,1.2,1.4,0.039,,-1.9,0.4,-1.5,0.2,0.0,0.0,24.0,4.2,8.9,0.1,0.3,4.1,8.6,0.475,1.6,2.3,1.8,3.5,5.3,1.7,0.7,1.0,1.6,3.0,10.0,6.3,13.3,0.1,0.4,6.2,12.9,2.4,3.4,2.7,5.3,8.0,2.5,1.1,1.6,2.5,4.5,15.1
Keith Bogans,SG,28,TOT,65.0,1272.0,4.9,13.2,0.36700000000000005,3.0,8.9,0.33899999999999997,1.8,4.3,0.425,2.1,2.3,0.912,1.3,7.0,8.2,2.6,1.8,0.2,1.7,4.3,14.9,106.0,105.0,9.7,0.521,0.6729999999999999,0.17600000000000002,2.8,15.6,9.1,7.7,1.8,0.2,10.5,14.0,,0.7,1.9,2.5,0.096,,-0.9,0.8,-0.1,0.6,0.0,0.0,19.6,1.8,5.0,1.1,3.4,0.7,1.6,0.48100000000000004,0.8,0.9,0.5,2.6,3.1,1.0,0.7,0.1,0.6,1.6,5.6,3.4,9.2,2.1,6.2,1.3,3.0,1.5,1.6,0.9,4.8,5.7,1.8,1.2,0.1,1.2,3.0,10.3
Andrew Bogut,C,24,MIL,36.0,1124.0,8.4,14.6,0.5770000000000001,0.0,0.0,,8.4,14.6,0.5770000000000001,2.6,4.5,0.5710000000000001,5.4,11.6,17.0,3.3,1.1,1.7,4.0,6.0,19.5,107.0,105.0,16.2,0.586,0.0,0.309,11.8,27.7,19.4,10.7,1.1,2.7,19.3,17.8,,1.0,1.6,2.6,0.11199999999999999,,-0.9,2.6,1.7,1.0,0.0,0.0,31.2,5.1,8.8,0.0,0.0,5.1,8.8,0.5770000000000001,1.6,2.7,3.3,7.0,10.3,2.0,0.6,1.0,2.4,3.6,11.7,5.9,10.2,0.0,0.0,5.9,10.2,1.8,3.1,3.7,8.1,11.8,2.3,0.7,1.2,2.8,4.2,13.5
Matt Bonner,PF,28,SAS,81.0,1928.0,7.5,15.1,0.496,3.3,7.5,0.44,4.2,7.5,0.552,0.5,0.6,0.7390000000000001,2.7,8.1,10.9,2.3,1.3,0.7,1.0,5.4,18.8,123.0,104.0,15.0,0.611,0.5,0.043,6.1,17.6,11.9,6.8,1.3,1.0,6.3,14.6,,3.8,3.0,6.8,0.16899999999999998,,1.6,0.9,2.6,2.2,0.0,0.0,23.8,3.3,6.6,1.5,3.3,1.8,3.3,0.606,0.2,0.3,1.2,3.6,4.8,1.0,0.6,0.3,0.5,2.3,8.2,5.0,10.0,2.2,5.0,2.8,5.0,0.3,0.4,1.8,5.4,7.2,1.5,0.9,0.5,0.7,3.5,12.5
Carlos Boozer,PF,27,UTA,37.0,1197.0,10.8,22.0,0.49,0.0,0.0,,10.8,22.0,0.49,4.2,6.0,0.698,4.8,11.8,16.6,3.4,1.7,0.3,3.4,5.7,25.8,105.0,105.0,17.2,0.523,0.0,0.271,11.1,27.3,19.2,11.4,1.7,0.5,12.1,24.4,,0.9,1.7,2.6,0.105,,-0.7,0.6,-0.1,0.6,0.0,0.0,32.4,6.8,13.8,0.0,0.0,6.8,13.8,0.49,2.6,3.8,3.0,7.4,10.4,2.1,1.1,0.2,2.1,3.6,16.2,7.5,15.4,0.0,0.0,7.5,15.4,2.9,4.2,3.3,8.2,11.6,2.4,1.2,0.2,2.4,4.0,18.0
