player,pos_x,age_x,team_id_x,g_x,mp_x,fg_per_poss,fga_per_poss,fg_pct_x,fg3_per_poss,fg3a_per_poss,fg3_pct_x,fg2_per_poss,fg2a_per_poss,fg2_pct_x,ft_per_poss,fta_per_poss,ft_pct_x,orb_per_poss,drb_per_poss,trb_per_poss,ast_per_poss,stl_per_poss,blk_per_poss,tov_per_poss,pf_per_poss,pts_per_poss,off_rtg,def_rtg,per,ts_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,ws-dum,ows,dws,ws,ws_per_48,bpm-dum,obpm,dbpm,bpm,vorp,mp_per_g,fg_per_g,fga_per_g,fg3_per_g,fg3a_per_g,fg2_per_g,fg2a_per_g,efg_pct,ft_per_g,fta_per_g,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,pts_per_g,fg_per_mp,fga_per_mp,fg3_per_mp,fg3a_per_mp,fg2_per_mp,fg2a_per_mp,ft_per_mp,fta_per_mp,orb_per_mp,drb_per_mp,trb_per_mp,ast_per_mp,stl_per_mp,blk_per_mp,tov_per_mp,pf_per_mp,pts_per_mp,votes_first,points_won
Shareef Abdur-Rahim,PF,28,POR,0.6428571428571429,0.5510625737898465,0.22641509433962265,0.4528301886792453,0.503,0.08,0.08088235294117647,0.385,0.21698113207547168,0.42688679245283023,0.51,0.2971698113207547,0.3443396226415094,0.866,0.22151898734177214,0.4583333333333333,0.4148148148148148,0.17777777777777778,0.1320754716981132,0.125,0.3113207547169811,0.20772946859903382,0.24551463644948063,0.6457142857142857,0.9152542372881356,0.2070874861572536,0.5460526315789473,0.07891156462585033,0.1895,0.22636103151862466,0.4199475065616798,0.4143835616438356,0.21703853955375255,0.1320754716981132,0.11764705882352941,0.18731988472622477,0.41154562383612664,,0.34513274336283184,0.22388059701492538,0.3354037267080745,0.10427606901725431,,0.0564516129032258,-0.08620689655172414,0.037209302325581395,0.13978494623655913,0.8160377358490567,0.6019417475728155,0.5123966942148761,0.10344827586206896,0.0875,0.6451612903225806,0.5939086294416244,0.514,0.47126436781609193,0.44761904761904764,0.5897435897435898,0.47619047619047616,0.5407407407407407,0.1826086956521739,0.3103448275862069,0.15151515151515152,0.47826086956521746,0.6511627906976744,0.5472312703583062,0.22569444444444445,0.4479166666666667,0.09090909090909091,0.08695652173913045,0.2152777777777778,0.42361111111111105,0.2916666666666667,0.3402777777777778,0.22857142857142856,0.46017699115044247,0.4222222222222222,0.17500000000000002,0.125,0.13157894736842105,0.3194444444444444,0.20138888888888887,0.24305555555555555,0.0,0.0
Cory Alexander,SG,31,CHA,0.19047619047619047,0.05932703659976387,0.09669811320754716,0.29952830188679247,0.327,0.42000000000000004,0.3602941176470589,0.42100000000000004,0.049528301886792456,0.1839622641509434,0.267,0.10849056603773584,0.14622641509433962,0.75,0.13291139240506328,0.32142857142857145,0.2777777777777778,0.5333333333333333,0.21698113207547168,0.053571428571428575,0.4622641509433963,0.36231884057971014,0.1199244570349386,0.52,0.9152542372881356,0.09745293466223699,0.4238721804511278,0.527891156462585,0.1225,0.12320916905444126,0.3307086614173228,0.28082191780821913,0.5618661257606491,0.21698113207547168,0.047058823529411764,0.3731988472622478,0.30167597765363124,,-0.017699115044247787,0.029850746268656716,0.0,0.0015003750937734432,,-0.11693548387096774,-0.08620689655172414,-0.15813953488372093,-0.01075268817204301,0.2971698113207547,0.0970873786407767,0.12809917355371903,0.1724137931034483,0.15,0.05376344086021505,0.09644670050761421,0.408,0.06896551724137931,0.0761904761904762,0.12820512820512822,0.12380952380952381,0.13333333333333333,0.19999999999999998,0.20689655172413793,0.030303030303030307,0.2608695652173913,0.4186046511627907,0.10097719869706841,0.10069444444444443,0.3055555555555556,0.42424242424242425,0.3695652173913044,0.048611111111111105,0.1875,0.11111111111111112,0.14583333333333334,0.13333333333333333,0.33628318584070793,0.2888888888888889,0.5499999999999999,0.22222222222222224,0.052631578947368425,0.4722222222222222,0.3611111111111111,0.12222222222222223,0.0,0.0
Malik Allen,PF,26,TOT,0.42857142857142855,0.15318772136953956,0.20047169811320756,0.4221698113207547,0.475,0.0,0.0,,0.20047169811320756,0.4221698113207547,0.475,0.12264150943396228,0.1320754716981132,0.929,0.2531645569620253,0.35714285714285715,0.37037037037037035,0.1,0.0849056603773585,0.3928571428571429,0.169811320754717,0.26086956521739135,0.18508026440037773,0.6171428571428571,0.8983050847457628,0.15725359911406422,0.48120300751879697,0.0,0.079,0.25787965616045844,0.34908136482939633,0.3767123287671233,0.1156186612576065,0.0849056603773585,0.3764705882352941,0.1253602305475504,0.33705772811918067,,0.053097345132743355,0.07462686567164178,0.06832298136645963,0.07501875468867217,,-0.08064516129032258,-0.05172413793103448,-0.10697674418604651,0.0,0.339622641509434,0.22330097087378636,0.20247933884297523,0.0,0.0,0.24731182795698922,0.2487309644670051,0.475,0.08045977011494253,0.0761904761904762,0.2820512820512821,0.1523809523809524,0.2074074074074074,0.043478260869565216,0.10344827586206896,0.18181818181818182,0.10869565217391305,0.3488372093023256,0.17589576547231273,0.20138888888888887,0.42708333333333337,0.0,0.0,0.20138888888888887,0.42708333333333337,0.125,0.13194444444444445,0.26666666666666666,0.3628318584070796,0.38333333333333336,0.09999999999999999,0.08333333333333333,0.39473684210526316,0.16666666666666666,0.2569444444444445,0.1875,0.0,0.0
Ray Allen,SG,29,SEA,0.9285714285714286,0.9043683589138135,0.2688679245283019,0.6273584905660378,0.428,0.74,0.7279411764705883,0.376,0.18160377358490568,0.3938679245283019,0.45899999999999996,0.31603773584905664,0.3584905660377358,0.883,0.08860759493670885,0.2857142857142857,0.22962962962962963,0.2888888888888889,0.14150943396226415,0.01785714285714286,0.2830188679245283,0.14492753623188406,0.3144475920679886,0.6685714285714286,0.9491525423728814,0.23145071982281284,0.5216165413533834,0.5061224489795919,0.14300000000000002,0.09169054441260746,0.28083989501312334,0.23630136986301373,0.36713995943204875,0.14150943396226415,0.011764705882352941,0.13256484149855904,0.521415270018622,,0.8584070796460176,0.14925373134328357,0.6645962732919254,0.12603150787696923,,0.2258064516129032,-0.3275862068965517,0.17209302325581396,0.4731182795698925,0.9268867924528301,0.7961165048543688,0.7933884297520661,0.9310344827586208,0.8875,0.5913978494623655,0.6091370558375635,0.498,0.5517241379310345,0.5238095238095238,0.25641025641025644,0.3238095238095238,0.32592592592592595,0.32173913043478264,0.37931034482758624,0.030303030303030307,0.47826086956521746,0.48837209302325585,0.7785016286644951,0.2604166666666667,0.6111111111111112,0.7575757575757576,0.7065217391304348,0.17708333333333331,0.3819444444444444,0.3055555555555556,0.3472222222222222,0.08571428571428572,0.2743362831858407,0.22777777777777775,0.2833333333333333,0.1388888888888889,0.026315789473684213,0.2777777777777778,0.1388888888888889,0.30416666666666664,0.0,0.038461538461538464
Tony Allen,SG,23,BOS,0.9166666666666666,0.3724911452184179,0.1768867924528302,0.3726415094339623,0.475,0.1,0.09558823529411765,0.387,0.16509433962264153,0.3419811320754717,0.483,0.21698113207547168,0.29245283018867924,0.737,0.22151898734177214,0.3273809523809524,0.3333333333333333,0.14444444444444446,0.29245283018867924,0.17857142857142858,0.29245283018867924,0.3091787439613527,0.18980169971671387,0.6057142857142858,0.8813559322033898,0.1627906976744186,0.5093984962406015,0.108843537414966,0.19649999999999998,0.22922636103151864,0.3228346456692913,0.3493150684931507,0.1663286004056795,0.29245283018867924,0.16470588235294117,0.2089337175792507,0.3519553072625698,,0.10619469026548671,0.23880597014925373,0.16770186335403725,0.07726931732933233,,-0.0282258064516129,0.10344827586206896,-0.004651162790697674,0.06451612903225806,0.38679245283018865,0.23300970873786406,0.2066115702479339,0.06896551724137931,0.05,0.23655913978494625,0.23350253807106597,0.491,0.1724137931034483,0.19047619047619047,0.2820512820512821,0.17142857142857143,0.21481481481481482,0.06956521739130435,0.3448275862068966,0.09090909090909091,0.2173913043478261,0.46511627906976744,0.20846905537459284,0.18055555555555555,0.3819444444444444,0.09090909090909091,0.09782608695652174,0.1701388888888889,0.35416666666666663,0.22222222222222224,0.2986111111111111,0.22857142857142856,0.34513274336283184,0.35,0.15,0.3055555555555556,0.18421052631578946,0.3055555555555556,0.3125,0.19444444444444445,0.0,0.0
Rafer Alston,PG,28,TOR,0.9523809523809523,0.801948051948052,0.18160377358490568,0.43867924528301894,0.414,0.52,0.5441176470588236,0.35700000000000004,0.1179245283018868,0.2641509433962264,0.451,0.169811320754717,0.23113207547169815,0.74,0.05063291139240506,0.26785714285714285,0.1962962962962963,0.5444444444444445,0.2075471698113208,0.01785714285714286,0.30188679245283023,0.1932367149758454,0.20491029272898958,0.6171428571428571,0.923728813559322,0.18272425249169436,0.4906015037593985,0.5428571428571428,0.1325,0.04871060171919771,0.2650918635170603,0.19863013698630136,0.6430020283975659,0.2075471698113208,0.023529411764705882,0.1945244956772334,0.39478584729981375,,0.33628318584070793,0.2537313432835821,0.3416149068322981,0.07351837959489872,,0.10483870967741936,-0.20689655172413793,0.06976744186046512,0.25806451612903225,0.8018867924528302,0.48543689320388345,0.5041322314049587,0.5862068965517241,0.6125,0.3548387096774193,0.37055837563451777,0.485,0.27586206896551724,0.3047619047619048,0.12820512820512822,0.2857142857142857,0.25925925925925924,0.5565217391304348,0.5172413793103449,0.030303030303030307,0.4565217391304348,0.6279069767441862,0.46254071661237783,0.18402777777777776,0.4479166666666667,0.5454545454545455,0.5652173913043479,0.12152777777777778,0.2708333333333333,0.1736111111111111,0.2361111111111111,0.05714285714285714,0.2743362831858407,0.20555555555555557,0.5666666666666667,0.22222222222222224,0.026315789473684213,0.3194444444444444,0.19444444444444442,0.20972222222222223,0.0,0.0
Chris Andersen,C,26,NOH,0.7976190476190477,0.42207792207792205,0.1721698113207547,0.3231132075471698,0.534,0.0,0.007352941176470589,0.0,0.1721698113207547,0.32075471698113206,0.5379999999999999,0.2358490566037736,0.3443396226415094,0.6890000000000001,0.3354430379746835,0.625,0.5814814814814815,0.15000000000000002,0.04716981132075472,0.6785714285714286,0.2358490566037736,0.26570048309178745,0.18602455146364494,0.6628571428571428,0.8813559322033898,0.20487264673311187,0.5460526315789473,0.0108843537414966,0.2655,0.31232091690544417,0.6194225721784777,0.5821917808219178,0.1845841784989858,0.04716981132075472,0.6588235294117647,0.18299711815561956,0.30540037243947854,,0.23893805309734514,0.26865671641791045,0.2795031055900621,0.11402850712678168,,-0.04435483870967742,0.41379310344827586,0.05581395348837209,0.12903225806451613,0.5023584905660378,0.2815533980582524,0.2190082644628099,0.0,0.0,0.31182795698924726,0.26903553299492383,0.534,0.2298850574712644,0.26666666666666666,0.5128205128205129,0.3904761904761904,0.45185185185185184,0.09565217391304348,0.06896551724137931,0.4545454545454546,0.2173913043478261,0.48837209302325585,0.250814332247557,0.16666666666666666,0.3125,0.0,0.010869565217391306,0.16666666666666666,0.3090277777777778,0.22916666666666666,0.3333333333333333,0.3238095238095238,0.6106194690265486,0.5722222222222223,0.15,0.05555555555555556,0.6578947368421053,0.22222222222222224,0.25,0.17916666666666667,0.0,0.0
Derek Anderson,SG,30,POR,0.5595238095238095,0.365702479338843,0.15566037735849056,0.39858490566037735,0.389,0.5,0.47794117647058826,0.384,0.09669811320754716,0.24528301886792456,0.392,0.14150943396226415,0.1792452830188679,0.805,0.06962025316455696,0.2619047619047619,0.2037037037037037,0.34444444444444444,0.15094339622641512,0.03571428571428572,0.2830188679245283,0.18357487922705315,0.17563739376770537,0.5885714285714285,0.940677966101695,0.12956810631229235,0.47274436090225563,0.5251700680272109,0.1115,0.06876790830945559,0.24146981627296585,0.20547945205479454,0.38336713995943206,0.15094339622641512,0.023529411764705882,0.20172910662824206,0.3445065176908752,,0.06194690265486725,0.08955223880597014,0.08074534161490683,0.03900975243810952,,-0.012096774193548387,-0.3103448275862069,-0.09767441860465116,0.0,0.6226415094339622,0.3106796116504854,0.34297520661157027,0.41379310344827586,0.4,0.2150537634408602,0.25888324873096447,0.46299999999999997,0.1724137931034483,0.18095238095238095,0.12820512820512822,0.20952380952380953,0.2,0.2608695652173913,0.27586206896551724,0.030303030303030307,0.32608695652173914,0.4418604651162791,0.29967426710097717,0.1527777777777778,0.3958333333333333,0.5151515151515151,0.47826086956521746,0.09375,0.24305555555555555,0.1388888888888889,0.1736111111111111,0.06666666666666667,0.2654867256637168,0.20555555555555557,0.35000000000000003,0.1388888888888889,0.026315789473684213,0.2777777777777778,0.18055555555555555,0.175,0.0,0.0
Kenny Anderson,PG,34,TOT,0.5119047619047619,0.21930342384887838,0.14150943396226415,0.33490566037735847,0.423,0.08,0.0661764705882353,0.462,0.1320754716981132,0.3136792452830189,0.42,0.08962264150943396,0.12264150943396228,0.73,0.10759493670886075,0.26785714285714285,0.22962962962962963,0.40555555555555556,0.21698113207547168,0.0,0.33018867924528306,0.2995169082125604,0.13597733711048157,0.5485714285714286,0.9491525423728814,0.11184939091915837,0.43890977443609025,0.08843537414965986,0.092,0.10315186246418338,0.2755905511811024,0.23630136986301373,0.45030425963488846,0.21698113207547168,0.0,0.2651296829971181,0.29981378026070765,,-0.008849557522123894,0.04477611940298507,0.012422360248447204,0.008252063015753939,,-0.11693548387096774,-0.25862068965517243,-0.2046511627906977,-0.04301075268817204,0.40801886792452835,0.1941747572815534,0.19421487603305787,0.034482758620689655,0.0375,0.1935483870967742,0.22335025380710663,0.43799999999999994,0.06896551724137931,0.08571428571428572,0.15384615384615385,0.14285714285714285,0.14814814814814814,0.20869565217391303,0.27586206896551724,0.0,0.23913043478260873,0.46511627906976744,0.15309446254071662,0.1423611111111111,0.3368055555555555,0.09090909090909091,0.06521739130434782,0.13194444444444445,0.3159722222222222,0.09027777777777778,0.125,0.11428571428571428,0.2743362831858407,0.23888888888888887,0.4166666666666667,0.22222222222222224,0.0,0.3333333333333333,0.2916666666666667,0.13611111111111113,0.0,0.0
Shandon Anderson,SF-SG,31,TOT,0.7857142857142857,0.34563164108618655,0.1037735849056604,0.23113207547169815,0.452,0.04,0.09558823529411765,0.172,0.09905660377358491,0.20047169811320756,0.495,0.11320754716981132,0.14150943396226415,0.818,0.12025316455696201,0.4047619047619047,0.3185185185185185,0.17777777777777778,0.169811320754717,0.10714285714285715,0.21698113207547168,0.2995169082125604,0.10859301227573182,0.5885714285714285,0.8728813559322034,0.09966777408637874,0.4868421052631579,0.18231292517006803,0.152,0.12320916905444126,0.3779527559055118,0.3253424657534247,0.1764705882352941,0.169811320754717,0.10588235294117647,0.2435158501440922,0.21973929236499068,,0.04424778761061947,0.23880597014925373,0.13043478260869565,0.06376594148537133,,-0.10080645161290322,0.24137931034482757,-0.046511627906976744,0.03225806451612903,0.41745283018867924,0.14563106796116504,0.13636363636363635,0.034482758620689655,0.05,0.15053763440860213,0.14213197969543148,0.46299999999999997,0.09195402298850576,0.09523809523809523,0.15384615384615385,0.21904761904761902,0.21481481481481482,0.09565217391304348,0.20689655172413793,0.060606060606060615,0.1739130434782609,0.48837209302325585,0.1270358306188925,0.10416666666666666,0.2326388888888889,0.060606060606060615,0.09782608695652174,0.10069444444444443,0.20138888888888887,0.11805555555555555,0.1388888888888889,0.12380952380952381,0.4070796460176991,0.3277777777777778,0.18333333333333335,0.16666666666666666,0.10526315789473685,0.20833333333333331,0.2916666666666667,0.10833333333333334,0.0,0.0
