player,pos,age,mp_x,fg_pct_x,trb_per_poss,ast_per_poss,stl_per_poss,blk_per_poss,pts_per_poss,off_rtg,def_rtg,per,ts_pct,trb_pct,ast_pct,usg_pct,ws,bpm,vorp,efg_pct,ft_per_g,fta_per_g,ft_pct_y,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,pts_per_g,fga_per_g,points_won
Eric Bledsoe,PG,26,1059.0,0.45299999999999996,5.8,8.7,2.9,0.9,29.1,107.0,107.0,20.0,0.557,6.4,31.8,27.2,2.5,2.8,1.3,0.502,4.5,5.5,0.802,0.6,3.5,4.0,6.1,2.0,0.6,3.5,2.4,20.4,15.9,0.0
Bojan Bogdanović,SF,26,2115.0,0.433,6.1,2.4,0.7,0.1,21.1,102.0,115.0,10.7,0.55,6.8,7.3,19.4,0.9,-3.4,-0.8,0.519,1.4,1.7,0.833,0.5,2.8,3.2,1.3,0.4,0.1,1.5,1.5,11.2,9.5,0.0
Andrew Bogut,C,31,1451.0,0.627,16.4,5.4,1.1,3.8,12.5,120.0,99.0,15.9,0.623,18.3,14.8,11.4,5.4,4.5,2.4,0.629,0.3,0.7,0.48,1.7,5.3,7.0,2.3,0.5,1.6,1.2,3.2,5.4,4.0,0.0
Devin Booker,SG,19,2108.0,0.423,4.3,4.6,1.0,0.5,24.2,102.0,112.0,11.9,0.535,4.8,15.8,23.0,1.9,-3.1,-0.6,0.48,2.8,3.4,0.84,0.4,2.1,2.5,2.6,0.6,0.3,2.1,3.0,13.8,11.4,0.0
Trevor Booker,PF,28,1632.0,0.49,14.6,2.7,1.9,1.3,15.0,109.0,102.0,14.4,0.5329999999999999,16.2,8.2,14.6,4.3,1.4,1.4,0.505,0.9,1.3,0.67,2.1,3.6,5.7,1.1,0.7,0.5,1.0,2.1,5.9,4.9,0.0
Chris Bosh,PF,31,1778.0,0.467,11.3,3.7,1.0,1.0,29.1,114.0,104.0,20.2,0.5710000000000001,12.4,12.1,24.7,6.4,2.1,1.8,0.52,4.0,5.1,0.795,0.9,6.5,7.4,2.4,0.7,0.6,1.5,1.9,19.1,14.5,0.0
Avery Bradley,SG,25,2536.0,0.447,4.2,3.0,2.2,0.4,22.2,105.0,106.0,13.2,0.5379999999999999,4.6,9.8,19.8,4.8,0.2,1.4,0.52,1.3,1.6,0.78,0.6,2.3,2.9,2.1,1.5,0.3,1.4,2.2,15.2,13.4,0.0
Corey Brewer,SF,29,1669.0,0.384,5.9,3.2,2.5,0.6,17.4,98.0,109.0,9.9,0.48100000000000004,6.6,10.0,17.8,1.2,-3.1,-0.5,0.439,1.3,1.7,0.75,0.5,1.9,2.4,1.3,1.0,0.2,1.0,2.0,7.2,6.7,0.0
Aaron Brooks,PG,31,1108.0,0.401,4.6,8.1,1.4,0.5,22.2,99.0,109.0,11.8,0.494,4.8,26.0,22.9,0.9,-3.3,-0.4,0.47100000000000003,0.7,0.9,0.7659999999999999,0.3,1.2,1.5,2.6,0.4,0.1,1.2,1.9,7.1,6.8,0.0
Kobe Bryant,SF,37,1863.0,0.358,6.7,5.0,1.7,0.4,31.3,95.0,113.0,14.9,0.469,7.1,19.1,32.2,-0.4,-2.5,-0.2,0.41700000000000004,3.5,4.3,0.826,0.6,3.1,3.7,2.8,0.9,0.2,2.0,1.7,17.6,16.9,0.0
Trey Burke,PG,23,1366.0,0.413,4.3,5.7,1.4,0.2,26.2,102.0,108.0,14.0,0.507,4.8,19.7,25.3,2.1,-2.0,0.0,0.483,1.0,1.3,0.8170000000000001,0.3,1.5,1.8,2.3,0.5,0.1,1.3,1.3,10.6,9.9,0.0
Jimmy Butler,SG,26,2474.0,0.45399999999999996,7.3,6.5,2.2,0.9,28.4,116.0,106.0,21.3,0.562,7.6,21.4,24.4,9.1,4.0,3.7,0.485,5.9,7.1,0.8320000000000001,1.2,4.2,5.3,4.8,1.6,0.6,2.0,1.9,20.9,15.4,0.0
José Calderón,PG,34,2024.0,0.45899999999999996,5.8,7.6,1.6,0.2,13.8,114.0,109.0,12.3,0.5710000000000001,6.2,22.3,12.6,4.0,-0.1,1.0,0.552,0.6,0.7,0.875,0.3,2.9,3.2,4.1,0.9,0.1,1.2,1.9,7.6,6.3,0.0
Kentavious Caldwell-Pope,SG,22,2789.0,0.42,5.1,2.5,2.0,0.3,20.0,107.0,107.0,12.4,0.521,5.5,7.8,18.2,5.3,1.1,2.2,0.479,2.4,3.0,0.8109999999999999,0.9,2.8,3.7,1.8,1.4,0.2,1.4,2.2,14.5,12.6,0.0
Isaiah Canaan,SG,24,1966.0,0.36,4.3,3.4,1.4,0.3,21.1,102.0,113.0,11.1,0.528,4.8,11.3,19.9,1.4,-2.7,-0.4,0.48200000000000004,1.9,2.3,0.833,0.3,2.0,2.3,1.8,0.7,0.2,1.2,1.7,11.0,9.4,0.0
Clint Capela,C,21,1471.0,0.5820000000000001,16.5,1.6,2.0,3.1,18.1,114.0,104.0,18.3,0.5529999999999999,18.5,5.1,16.1,4.4,0.5,0.9,0.5820000000000001,1.0,2.7,0.379,2.5,3.9,6.4,0.6,0.8,1.2,0.8,2.5,7.0,5.2,0.0
Vince Carter,SG,39,1005.0,0.38799999999999996,7.5,2.9,1.9,0.8,20.2,107.0,108.0,12.7,0.52,8.3,8.9,18.5,1.8,-1.2,0.2,0.474,1.2,1.4,0.833,0.5,1.9,2.4,0.9,0.6,0.3,0.6,1.7,6.6,5.7,0.0
Michael Carter-Williams,PG,24,1649.0,0.452,8.5,8.7,2.5,1.3,19.2,96.0,107.0,13.9,0.49700000000000005,9.6,26.6,21.3,1.2,-0.8,0.5,0.466,2.0,3.0,0.654,0.9,4.2,5.1,5.2,1.5,0.8,2.8,3.0,11.5,10.3,0.0
Omri Casspi,PF,27,1880.0,0.48100000000000004,10.5,2.4,1.4,0.4,20.8,109.0,108.0,13.9,0.5870000000000001,11.8,7.5,17.8,3.6,-0.3,0.8,0.5710000000000001,1.5,2.3,0.648,0.8,5.1,5.9,1.4,0.8,0.2,1.4,2.2,11.8,9.0,0.0
Willie Cauley-Stein,C,22,1412.0,0.563,12.0,1.3,1.6,2.2,15.7,119.0,107.0,15.3,0.588,13.5,3.8,13.2,3.8,0.7,1.0,0.563,1.2,1.9,0.648,2.0,3.3,5.3,0.6,0.7,1.0,0.7,2.2,7.0,5.1,0.0
Mario Chalmers,PG,29,1373.0,0.41,5.9,8.6,3.3,0.5,23.5,110.0,106.0,17.3,0.561,6.5,26.6,21.9,3.8,1.5,1.2,0.462,3.6,4.3,0.8320000000000001,0.4,2.2,2.6,3.8,1.4,0.2,1.8,3.0,10.3,7.3,0.0
Tyson Chandler,C,33,1618.0,0.583,17.3,1.9,1.1,1.3,14.2,114.0,107.0,14.7,0.606,19.3,6.0,12.7,3.8,-0.5,0.6,0.583,1.6,2.6,0.62,2.7,6.1,8.7,1.0,0.5,0.7,1.4,2.2,7.2,4.8,0.0
Jordan Clarkson,SG,23,2552.0,0.433,6.2,3.8,1.7,0.1,24.1,103.0,114.0,14.3,0.516,6.6,13.8,22.8,2.1,-1.4,0.4,0.483,2.1,2.6,0.804,1.2,2.8,4.0,2.4,1.1,0.1,1.7,2.1,15.5,13.9,0.0
Norris Cole,PG,27,1198.0,0.405,6.3,6.9,1.5,0.2,19.7,94.0,111.0,10.8,0.465,7.0,22.0,21.7,-0.1,-3.7,-0.5,0.439,1.2,1.4,0.8,0.2,3.1,3.4,3.7,0.8,0.1,1.7,2.3,10.6,10.8,0.0
Darren Collison,PG,28,2219.0,0.486,3.7,6.9,1.6,0.1,22.4,115.0,112.0,15.9,0.591,4.1,21.7,19.2,5.2,-0.4,0.9,0.542,2.6,3.1,0.858,0.4,1.9,2.3,4.3,1.0,0.1,1.8,1.9,14.0,10.5,0.0
Mike Conley,PG,28,1761.0,0.42200000000000004,4.8,10.0,2.0,0.5,25.0,115.0,110.0,19.4,0.5379999999999999,5.3,32.7,22.4,5.3,1.7,1.7,0.478,3.4,4.1,0.8340000000000001,0.5,2.5,2.9,6.1,1.2,0.3,1.5,1.8,15.3,12.4,0.0
DeMarcus Cousins,C,25,2246.0,0.451,16.0,4.6,2.2,2.0,37.4,103.0,103.0,23.6,0.5379999999999999,18.0,17.0,35.4,5.7,2.6,2.6,0.47700000000000004,7.3,10.2,0.718,2.4,9.1,11.5,3.3,1.6,1.4,3.8,3.6,26.9,20.5,0.0
Robert Covington,SF,25,1903.0,0.385,10.8,2.5,2.7,1.0,22.1,97.0,106.0,13.2,0.5429999999999999,12.0,8.4,21.5,2.0,-0.2,0.9,0.504,2.1,2.6,0.7909999999999999,1.0,5.3,6.3,1.4,1.6,0.6,2.1,3.5,12.8,10.6,0.0
Allen Crabbe,SG,23,2105.0,0.45899999999999996,5.1,2.4,1.5,0.4,19.8,114.0,110.0,12.2,0.5720000000000001,5.6,7.2,16.4,4.3,-0.7,0.7,0.541,1.2,1.4,0.867,0.3,2.3,2.7,1.2,0.8,0.2,0.8,2.4,10.3,8.4,0.0
Jamal Crawford,SG,35,2126.0,0.40399999999999997,3.4,4.3,1.2,0.3,26.4,104.0,109.0,14.0,0.529,3.7,14.0,24.9,3.3,-2.6,-0.3,0.466,3.1,3.4,0.904,0.3,1.6,1.8,2.3,0.7,0.2,1.4,1.5,14.2,11.9,0.0
Jae Crowder,SF,25,2308.0,0.44299999999999995,7.9,2.9,2.7,0.7,21.9,113.0,102.0,15.8,0.565,8.6,8.9,18.5,7.3,2.8,2.8,0.518,2.7,3.3,0.82,1.0,4.2,5.1,1.8,1.7,0.5,1.1,2.7,14.2,11.1,0.0
Dante Cunningham,SF,28,1971.0,0.451,5.9,1.9,1.1,0.8,12.2,109.0,112.0,8.6,0.54,6.6,5.6,11.0,2.1,-1.2,0.4,0.518,0.7,1.0,0.695,0.7,2.2,3.0,1.0,0.5,0.4,0.5,2.2,6.1,5.2,0.0
Stephen Curry,PG,27,2700.0,0.504,7.7,9.4,3.0,0.3,42.5,125.0,103.0,31.5,0.669,8.6,33.7,32.6,17.9,12.5,9.8,0.63,4.6,5.1,0.9079999999999999,0.9,4.6,5.4,6.7,2.1,0.2,3.3,2.0,30.1,20.2,1310.0
Anthony Davis,C,22,2164.0,0.493,14.4,2.7,1.8,2.9,33.9,110.0,104.0,25.0,0.5589999999999999,16.1,10.0,29.6,7.2,2.2,2.3,0.508,5.3,7.0,0.758,2.1,8.1,10.3,1.9,1.3,2.0,2.0,2.4,24.3,18.6,0.0
Ed Davis,PF,26,1684.0,0.611,17.8,2.6,1.7,2.1,15.6,128.0,104.0,18.7,0.616,19.3,7.7,12.7,6.7,3.3,2.3,0.611,1.4,2.5,0.5589999999999999,2.8,4.6,7.4,1.1,0.7,0.9,0.8,2.5,6.5,4.2,0.0
Matthew Dellavedova,PG,25,1867.0,0.405,4.5,9.3,1.2,0.2,15.7,109.0,108.0,11.3,0.527,4.9,26.2,15.9,3.8,-1.6,0.2,0.501,0.8,0.9,0.8640000000000001,0.4,1.7,2.1,4.4,0.6,0.1,1.5,2.3,7.5,6.7,0.0
Luol Deng,PF,30,2394.0,0.455,9.5,3.0,1.6,0.6,19.5,112.0,105.0,15.0,0.5489999999999999,10.5,9.0,17.4,6.4,1.9,2.3,0.514,2.0,2.6,0.755,1.5,4.5,6.0,1.9,1.0,0.4,1.1,1.6,12.3,10.1,0.0
DeMar DeRozan,SG,26,2804.0,0.446,6.4,5.8,1.5,0.4,33.7,113.0,108.0,21.5,0.55,7.1,20.8,29.8,9.9,1.4,2.4,0.46299999999999997,7.1,8.4,0.85,0.8,3.7,4.5,4.0,1.0,0.3,2.2,2.1,23.5,17.7,0.0
Boris Diaw,PF,33,1386.0,0.527,8.6,6.5,1.0,0.8,17.9,109.0,102.0,14.0,0.5820000000000001,9.6,18.4,17.0,3.8,1.2,1.1,0.56,0.7,1.0,0.737,0.8,2.3,3.1,2.3,0.3,0.3,1.3,1.3,6.4,5.0,0.0
Gorgui Dieng,C,26,2220.0,0.532,13.3,3.2,2.1,2.2,18.8,113.0,106.0,17.1,0.601,15.3,10.1,16.7,5.9,2.4,2.5,0.537,2.5,3.0,0.8270000000000001,1.9,5.2,7.1,1.7,1.1,1.2,1.7,2.7,10.1,7.1,0.0
Toney Douglas,PG,29,1262.0,0.41100000000000003,5.6,6.2,2.8,0.2,20.9,108.0,109.0,14.7,0.5429999999999999,6.3,19.1,19.4,2.5,0.5,0.8,0.502,1.4,1.6,0.848,0.4,1.9,2.3,2.6,1.1,0.1,1.0,2.1,8.7,7.3,0.0
Goran Dragić,PG,29,2363.0,0.47700000000000004,6.0,9.1,1.5,0.4,22.1,105.0,107.0,15.5,0.537,6.6,28.7,21.9,4.7,0.7,1.6,0.513,1.7,2.3,0.727,0.8,3.1,3.8,5.8,1.0,0.2,2.6,2.6,14.1,12.2,0.0
Andre Drummond,C,22,2666.0,0.521,22.7,1.3,2.3,2.1,24.9,103.0,98.0,21.2,0.499,24.5,4.4,24.1,7.4,-0.5,1.0,0.522,2.6,7.2,0.355,4.9,9.9,14.8,0.8,1.5,1.4,1.9,3.0,16.2,13.1,0.0
Jared Dudley,PF,30,2098.0,0.478,6.6,4.0,1.7,0.4,14.8,114.0,107.0,11.7,0.602,7.6,11.4,12.7,4.6,1.0,1.6,0.581,0.9,1.2,0.735,0.7,2.9,3.5,2.1,0.9,0.2,1.0,2.3,7.9,6.0,0.0
Tim Duncan,C,39,1536.0,0.488,14.9,5.4,1.6,2.6,17.4,107.0,96.0,16.9,0.523,16.6,15.3,17.6,5.2,4.1,2.4,0.488,1.5,2.1,0.7020000000000001,1.9,5.4,7.3,2.7,0.8,1.3,1.5,2.0,8.6,7.2,0.0
Kevin Durant,SF,27,2578.0,0.505,11.3,7.0,1.3,1.6,39.1,122.0,104.0,28.2,0.634,12.4,24.2,30.6,14.5,7.9,6.4,0.573,6.2,6.9,0.898,0.6,7.6,8.2,5.0,1.0,1.2,3.5,1.9,28.2,19.2,147.0
Wayne Ellington,SG,28,1615.0,0.389,5.4,2.6,1.5,0.2,18.3,101.0,113.0,10.1,0.498,6.1,7.8,17.5,0.8,-3.2,-0.5,0.474,0.7,0.8,0.857,0.3,2.0,2.3,1.1,0.6,0.1,0.6,1.1,7.7,7.4,0.0
Monta Ellis,SG,30,2734.0,0.42700000000000005,4.9,7.0,2.7,0.7,20.4,99.0,103.0,13.7,0.504,5.4,22.2,21.2,4.3,0.3,1.6,0.47,2.0,2.5,0.7859999999999999,0.5,2.8,3.3,4.7,1.9,0.5,2.5,2.1,13.8,12.6,0.0
Kenneth Faried,PF,26,1694.0,0.5579999999999999,17.2,2.3,0.9,1.8,24.7,116.0,107.0,21.0,0.5770000000000001,19.0,8.1,21.0,5.5,0.9,1.2,0.5579999999999999,2.0,3.3,0.613,3.5,5.2,8.7,1.2,0.5,0.9,1.4,2.5,12.5,9.3,0.0
Derrick Favors,PF,24,1983.0,0.515,13.4,2.5,2.0,2.4,27.0,111.0,101.0,21.6,0.551,14.8,8.9,23.9,7.1,2.7,2.3,0.515,2.9,4.1,0.7090000000000001,2.7,5.4,8.1,1.5,1.2,1.5,1.7,2.4,16.4,13.1,0.0
Raymond Felton,PG,31,2192.0,0.406,6.0,6.6,1.6,0.3,17.7,102.0,108.0,11.9,0.502,6.5,20.3,18.4,2.7,-0.9,0.6,0.45,1.9,2.2,0.847,0.5,2.8,3.2,3.6,0.9,0.2,1.5,1.8,9.5,8.5,0.0
Evan Fournier,SF,23,2566.0,0.462,4.4,4.2,1.9,0.0,23.6,111.0,110.0,14.6,0.5870000000000001,4.9,12.8,20.1,5.7,0.7,1.7,0.546,2.5,3.0,0.836,0.4,2.4,2.8,2.7,1.2,0.0,1.7,2.7,15.4,11.8,0.0
Randy Foye,SG,32,1642.0,0.35100000000000003,4.7,4.9,1.2,0.9,14.4,95.0,111.0,7.6,0.461,5.2,14.1,15.9,0.4,-3.6,-0.6,0.428,0.8,0.9,0.8240000000000001,0.3,1.6,1.9,2.0,0.5,0.4,1.1,1.6,5.9,6.0,0.0
Channing Frye,PF-C,32,1200.0,0.43799999999999994,9.9,3.0,1.2,1.2,17.9,113.0,106.0,12.9,0.586,10.9,8.7,15.1,3.0,0.5,0.7,0.569,0.4,0.5,0.857,0.5,2.8,3.3,1.0,0.4,0.4,0.6,1.8,6.1,5.0,0.0
Danilo Gallinari,SF,27,1839.0,0.41,7.7,3.7,1.1,0.5,28.2,120.0,111.0,19.0,0.5820000000000001,8.5,11.8,23.0,6.3,1.2,1.5,0.47200000000000003,7.1,8.2,0.868,1.0,4.3,5.3,2.5,0.8,0.4,1.5,1.6,19.5,13.2,0.0
Langston Galloway,PG,24,2033.0,0.39299999999999996,7.3,5.2,1.9,0.6,15.8,105.0,108.0,11.7,0.49,7.7,15.7,15.6,3.3,-0.4,0.8,0.45799999999999996,1.0,1.4,0.754,0.5,3.0,3.5,2.5,0.9,0.3,0.7,2.2,7.6,7.2,0.0
Marc Gasol,C,31,1791.0,0.46399999999999997,10.4,5.6,1.4,2.0,24.7,105.0,106.0,17.7,0.528,11.5,18.9,23.4,3.7,1.0,1.3,0.465,3.9,4.7,0.8290000000000001,1.1,5.8,7.0,3.8,1.0,1.3,2.3,2.7,16.6,13.6,0.0
Pau Gasol,C,35,2291.0,0.469,17.4,6.4,0.9,3.2,26.0,107.0,101.0,21.7,0.529,18.2,21.7,24.6,7.1,4.0,3.5,0.48100000000000004,3.2,4.0,0.792,2.2,8.9,11.0,4.1,0.6,2.0,2.3,2.1,16.5,13.8,0.0
Rudy Gay,SF,29,2379.0,0.46299999999999997,9.2,2.4,2.0,1.0,24.3,104.0,108.0,15.5,0.5379999999999999,10.4,8.0,22.4,3.8,-0.4,1.0,0.5,2.8,3.6,0.78,1.5,5.0,6.5,1.7,1.4,0.7,2.0,2.6,17.2,14.4,0.0
Alonzo Gee,SF,28,1632.0,0.518,7.4,2.2,1.9,0.4,9.9,108.0,110.0,8.4,0.5720000000000001,8.3,6.2,9.2,1.9,-0.8,0.5,0.551,0.6,0.9,0.667,0.8,2.5,3.4,1.0,0.9,0.2,0.8,2.3,4.5,3.5,0.0
Paul George,SF,25,2819.0,0.418,9.9,5.8,2.7,0.5,33.0,106.0,101.0,20.9,0.557,10.9,20.3,30.4,9.2,4.5,4.6,0.49,5.6,6.5,0.86,1.0,6.0,7.0,4.1,1.9,0.4,3.3,2.8,23.1,17.9,0.0
Taj Gibson,PF,30,1936.0,0.526,13.1,2.7,1.2,2.0,16.2,115.0,106.0,15.7,0.556,13.7,8.3,14.6,5.4,1.6,1.7,0.526,1.4,2.0,0.6920000000000001,2.8,4.1,6.9,1.5,0.6,1.1,1.1,2.5,8.6,6.8,0.0
