player,pos,age,mp_x,fg_pct_x,trb_per_poss,ast_per_poss,stl_per_poss,blk_per_poss,pts_per_poss,off_rtg,def_rtg,per,ts_pct,trb_pct,ast_pct,usg_pct,ws,bpm,vorp,efg_pct,ft_per_g,fta_per_g,ft_pct_y,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,pts_per_g,fga_per_g,points_won
Dana Barros,PG,33,1079.0,0.444,4.4,5.2,1.4,0.1,22.4,106.0,105.0,14.3,0.534,4.7,18.0,20.4,2.3,-2.1,0.0,0.498,1.1,1.3,0.85,0.1,1.5,1.6,1.8,0.5,0.0,1.0,1.1,8.0,6.9,0.0
Brent Barry,SG,29,1778.0,0.494,6.2,6.6,2.4,0.4,17.4,124.0,106.0,16.6,0.66,6.8,19.4,13.5,5.8,3.2,2.3,0.63,1.3,1.5,0.816,0.5,2.7,3.1,3.4,1.2,0.2,1.3,1.9,8.8,6.0,0.0
Jon Barry,SG,31,1010.0,0.40399999999999997,4.7,6.5,1.4,0.3,15.9,110.0,104.0,12.4,0.55,5.0,19.0,14.9,2.4,-1.4,0.2,0.494,1.0,1.2,0.877,0.3,1.3,1.5,2.1,0.5,0.1,0.9,1.1,5.1,4.1,0.0
Travis Best,PG,28,2457.0,0.44,4.9,10.3,2.4,0.2,20.1,110.0,104.0,16.7,0.517,5.1,34.0,19.3,7.2,0.6,1.6,0.46399999999999997,2.4,2.9,0.8270000000000001,0.5,2.4,2.9,6.1,1.4,0.1,1.6,3.2,11.9,10.2,0.0
Mike Bibby,PG,22,3190.0,0.45399999999999996,5.0,11.2,1.8,0.2,21.4,104.0,108.0,16.8,0.525,5.5,38.3,21.3,5.3,0.7,2.2,0.5,1.7,2.3,0.7609999999999999,0.6,3.1,3.7,8.4,1.3,0.1,3.0,1.8,15.9,14.1,0.0
Chauncey Billups,SG,24,1790.0,0.42200000000000004,4.6,7.6,1.5,0.3,20.8,107.0,107.0,14.1,0.5379999999999999,5.0,22.2,19.5,3.7,-1.4,0.3,0.485,1.9,2.2,0.8420000000000001,0.4,1.6,2.1,3.4,0.7,0.1,1.4,2.3,9.3,7.6,0.0
Mookie Blaylock,PG,33,2352.0,0.396,5.9,10.0,3.5,0.4,16.5,102.0,106.0,15.8,0.455,6.1,32.3,17.3,3.5,0.8,1.7,0.441,0.8,1.1,0.6970000000000001,1.0,2.9,3.9,6.7,2.4,0.3,1.9,1.9,11.0,11.6,0.0
Corie Blount,PF,32,1305.0,0.442,15.7,2.3,1.6,0.9,12.3,99.0,104.0,11.8,0.473,16.5,7.1,13.2,1.8,-1.7,0.1,0.446,0.8,1.2,0.614,2.7,3.2,5.9,0.9,0.6,0.3,1.1,2.4,4.6,4.3,0.0
Mark Blount,C,25,1098.0,0.505,10.9,1.5,1.8,3.6,11.7,101.0,101.0,11.1,0.541,12.3,4.8,12.0,1.9,-0.8,0.3,0.505,0.7,1.0,0.6970000000000001,1.5,2.1,3.6,0.5,0.6,1.2,1.0,2.9,3.9,3.1,0.0
Bruce Bowen,SF,29,2685.0,0.363,5.0,2.7,1.7,1.1,12.8,97.0,100.0,8.1,0.478,5.4,8.2,13.1,4.2,0.4,1.6,0.452,1.2,2.0,0.609,0.5,2.4,3.0,1.6,1.0,0.6,0.9,3.3,7.6,7.1,0.0
Shawn Bradley,C,28,2001.0,0.49,15.6,1.0,0.9,5.9,14.9,109.0,96.0,16.2,0.551,17.0,2.8,13.9,6.3,1.3,1.7,0.491,1.7,2.2,0.787,2.0,5.5,7.4,0.5,0.4,2.8,1.1,3.1,7.1,5.5,0.0
Elton Brand,PF,21,2906.0,0.47600000000000003,13.8,4.4,1.3,2.2,27.6,103.0,106.0,20.4,0.524,15.2,17.0,26.3,6.1,2.2,3.0,0.47600000000000003,4.5,6.4,0.708,3.9,6.2,10.1,3.2,1.0,1.6,3.0,3.3,20.1,16.4,0.0
Terrell Brandon,PG,30,2821.0,0.451,5.5,10.8,3.0,0.4,23.2,109.0,104.0,20.0,0.507,6.0,33.7,22.2,8.5,2.5,3.2,0.465,2.5,2.9,0.871,0.8,3.1,3.8,7.5,2.1,0.3,2.0,1.8,16.0,14.5,0.0
P.J. Brown,C,31,2811.0,0.444,14.2,2.4,1.5,1.8,12.9,109.0,98.0,13.3,0.518,15.1,7.3,12.5,8.0,1.5,2.5,0.444,2.2,2.6,0.852,3.2,6.1,9.3,1.6,1.0,1.2,1.4,3.3,8.5,7.0,0.0
Randy Brown,PG,32,1238.0,0.42200000000000004,4.1,6.4,2.6,0.4,9.3,94.0,105.0,8.2,0.43799999999999994,4.7,20.1,11.4,0.9,-3.9,-0.6,0.42200000000000004,0.4,0.7,0.575,0.4,1.4,1.8,2.9,1.1,0.2,1.0,2.4,4.1,4.4,0.0
Kobe Bryant,SG,22,2783.0,0.46399999999999997,7.5,6.4,2.1,0.8,36.4,112.0,105.0,24.5,0.552,8.1,23.0,31.8,11.3,4.2,4.4,0.484,7.0,8.2,0.853,1.5,4.3,5.9,5.0,1.7,0.6,3.2,3.3,28.5,22.2,11.0
Matt Bullard,PF,33,1000.0,0.423,6.9,2.2,0.5,0.5,18.8,120.0,108.0,13.0,0.569,7.5,6.9,14.9,2.6,-0.3,0.4,0.564,0.2,0.2,0.7140000000000001,0.4,1.8,2.1,0.7,0.2,0.1,0.2,1.2,5.8,5.0,0.0
Jason Caffey,PF,27,1460.0,0.488,12.6,1.9,1.4,0.9,17.8,109.0,105.0,13.7,0.544,13.7,5.5,16.6,3.5,-1.8,0.1,0.488,2.0,3.0,0.6729999999999999,1.9,3.1,5.0,0.8,0.5,0.4,1.1,2.6,7.1,5.2,0.0
Marcus Camby,C,26,2127.0,0.524,18.8,1.4,1.7,3.5,19.8,116.0,91.0,20.9,0.5589999999999999,20.5,4.5,17.0,10.3,4.2,3.3,0.525,2.4,3.6,0.667,3.1,8.4,11.5,0.8,1.0,2.2,1.0,3.3,12.0,9.2,0.0
Elden Campbell,PF,32,2337.0,0.44,14.0,2.4,1.4,3.2,23.5,101.0,96.0,16.4,0.505,14.8,8.1,22.8,6.4,-0.7,0.8,0.44,3.7,5.2,0.7090000000000001,2.0,5.8,7.8,1.3,0.8,1.8,1.8,3.6,13.1,10.7,0.0
Anthony Carter,PG,25,1630.0,0.406,6.1,9.1,2.5,0.3,15.6,91.0,99.0,11.3,0.439,6.6,29.5,19.2,1.7,-2.1,0.0,0.413,0.9,1.4,0.631,0.6,1.9,2.5,3.7,1.0,0.1,1.7,2.1,6.4,6.7,0.0
Vince Carter,SF,24,2979.0,0.46,7.4,5.2,2.0,1.5,36.7,114.0,104.0,25.0,0.551,7.9,19.2,30.7,12.9,7.0,6.8,0.509,5.1,6.7,0.765,2.3,3.2,5.5,3.9,1.5,1.1,2.2,2.7,27.6,22.1,7.0
Sam Cassell,PG,31,2709.0,0.474,5.6,11.2,1.7,0.2,26.6,111.0,107.0,20.1,0.542,6.1,36.4,24.9,8.5,1.1,2.1,0.488,3.6,4.3,0.858,0.6,3.2,3.8,7.6,1.2,0.1,2.9,2.8,18.2,14.9,0.0
Chris Childs,PG,33,1859.0,0.40299999999999997,5.9,10.4,1.7,0.4,10.6,94.0,101.0,9.0,0.494,6.4,29.8,13.3,2.2,-2.2,-0.1,0.451,0.8,0.9,0.845,0.3,2.3,2.6,4.6,0.8,0.2,2.0,3.1,4.7,4.4,0.0
Doug Christie,SG,30,2939.0,0.395,6.1,5.0,3.2,0.8,17.2,109.0,99.0,14.8,0.5379999999999999,6.5,14.6,16.2,8.7,3.6,4.1,0.45399999999999996,3.5,3.9,0.897,1.2,3.2,4.4,3.6,2.3,0.6,1.9,2.8,12.3,9.7,0.0
Keon Clark,PF,25,1720.0,0.48,13.2,2.2,1.0,4.7,19.5,102.0,101.0,15.6,0.512,14.0,6.8,18.6,3.7,-0.3,0.7,0.48,1.8,3.0,0.5920000000000001,1.7,3.7,5.4,0.9,0.4,1.9,1.1,3.0,7.9,6.4,0.0
Mateen Cleaves,PG,23,1268.0,0.4,5.3,8.3,2.0,0.0,16.9,87.0,104.0,9.0,0.45799999999999996,5.6,26.8,20.5,-0.1,-5.2,-1.0,0.406,1.2,1.8,0.708,0.3,1.4,1.7,2.7,0.6,0.0,1.8,2.0,5.4,5.1,0.0
Jamal Crawford,PG,20,1050.0,0.35200000000000004,4.6,7.2,2.2,0.7,14.4,84.0,108.0,8.5,0.442,5.0,23.0,17.9,-0.9,-6.3,-1.1,0.419,0.4,0.6,0.794,0.1,1.3,1.5,2.3,0.7,0.2,1.4,1.1,4.6,5.0,0.0
Austin Croshere,PF,25,1874.0,0.39399999999999996,11.1,2.6,1.0,1.4,23.6,99.0,103.0,14.3,0.512,11.7,8.8,23.4,3.2,-1.9,0.1,0.444,2.5,2.9,0.866,1.5,3.3,4.8,1.1,0.4,0.6,1.7,2.2,10.1,8.7,0.0
Vonteego Cummings,PG,24,1495.0,0.344,4.7,7.7,2.3,0.5,16.5,94.0,109.0,10.4,0.425,4.9,24.4,18.6,0.2,-3.7,-0.6,0.391,1.2,1.8,0.6809999999999999,0.7,1.4,2.1,3.4,1.0,0.2,1.4,2.4,7.3,7.8,0.0
Michael Curry,SG,32,1485.0,0.455,4.1,4.5,0.9,0.1,12.1,102.0,107.0,7.5,0.507,4.4,13.9,12.0,1.7,-3.6,-0.6,0.461,0.9,1.1,0.8490000000000001,0.3,1.5,1.8,1.9,0.4,0.0,0.9,2.5,5.2,4.7,0.0
Erick Dampier,C,25,1038.0,0.401,12.3,2.9,0.8,2.9,15.7,86.0,107.0,10.0,0.43200000000000005,12.8,9.2,18.4,-0.5,-4.2,-0.6,0.401,1.6,2.9,0.532,2.3,3.6,5.8,1.4,0.4,1.3,1.9,2.9,7.4,7.3,0.0
Antonio Daniels,PG,25,2060.0,0.46799999999999997,4.2,7.9,1.6,0.4,19.4,113.0,102.0,15.5,0.5670000000000001,4.5,24.9,17.5,6.6,1.5,1.8,0.531,1.5,2.0,0.7759999999999999,0.3,1.7,2.1,3.8,0.8,0.2,1.4,1.5,9.4,7.4,0.0
Antonio Davis,C,32,2729.0,0.433,15.2,2.1,0.4,2.9,20.7,107.0,102.0,16.5,0.508,16.2,6.2,19.5,7.2,-0.1,1.3,0.433,4.1,5.4,0.754,3.5,6.6,10.1,1.4,0.3,1.9,1.7,2.9,13.7,11.1,0.0
Baron Davis,PG,21,3192.0,0.42700000000000005,6.9,10.1,2.9,0.6,19.0,105.0,100.0,16.6,0.512,7.3,32.5,19.2,8.9,3.3,4.3,0.47200000000000003,2.8,4.1,0.677,1.6,3.4,5.0,7.3,2.1,0.4,2.8,3.3,13.8,11.7,0.0
Dale Davis,C,31,2162.0,0.49700000000000005,15.1,2.6,1.1,1.9,14.4,115.0,101.0,15.1,0.524,16.7,7.4,13.4,6.6,1.7,2.0,0.49700000000000005,1.2,1.9,0.632,2.9,4.6,7.5,1.3,0.5,0.9,0.8,2.5,7.2,6.0,0.0
Emanual Davis,SG,32,1290.0,0.418,6.3,5.6,2.6,0.5,14.7,102.0,105.0,11.8,0.527,6.9,16.1,14.7,1.8,-0.3,0.6,0.49700000000000005,0.7,0.9,0.818,0.5,2.0,2.5,2.2,1.0,0.2,1.2,1.6,5.8,5.1,0.0
Hubert Davis,PG,30,1692.0,0.45299999999999996,4.2,3.4,1.1,0.0,16.0,106.0,109.0,10.0,0.569,4.6,10.3,14.5,2.2,-1.6,0.2,0.5429999999999999,0.8,0.9,0.871,0.4,1.7,2.1,1.7,0.5,0.0,1.2,1.8,7.9,6.6,0.0
Tony Delk,SG,27,2288.0,0.415,5.9,3.6,1.7,0.4,22.6,100.0,101.0,13.4,0.49,6.5,12.1,22.0,4.6,-1.1,0.5,0.444,2.3,2.9,0.787,0.9,2.3,3.2,2.0,0.9,0.2,1.2,2.1,12.3,11.3,0.0
Michael Dickerson,SG,25,2618.0,0.41700000000000004,4.6,4.7,1.2,0.5,22.8,98.0,109.0,12.4,0.501,5.0,15.8,22.7,1.8,-1.6,0.2,0.45899999999999996,2.9,3.9,0.763,1.0,2.3,3.3,3.3,0.9,0.4,2.3,3.0,16.3,14.6,0.0
Vlade Divac,C,32,2420.0,0.48200000000000004,14.1,4.9,1.8,2.0,20.5,105.0,97.0,17.7,0.536,15.0,15.2,20.1,7.4,2.8,2.9,0.485,3.0,4.3,0.691,2.6,5.8,8.3,2.9,1.1,1.1,2.4,3.0,12.0,9.3,0.0
Michael Doleac,C,23,1398.0,0.41700000000000004,10.1,2.4,1.4,1.5,18.1,93.0,102.0,9.9,0.44299999999999995,10.8,7.8,19.4,1.5,-4.4,-0.9,0.41700000000000004,0.6,0.8,0.847,0.9,2.6,3.5,0.8,0.5,0.5,0.8,3.1,6.4,6.8,0.0
Keyon Dooling,PG,20,1237.0,0.409,3.9,7.7,1.8,0.5,19.4,100.0,107.0,12.6,0.509,4.1,23.7,20.0,1.4,-3.4,-0.4,0.44799999999999995,1.6,2.4,0.698,0.1,1.1,1.2,2.3,0.5,0.1,1.2,1.4,5.9,4.8,0.0
Sherman Douglas,PG,34,1094.0,0.40299999999999997,3.5,6.9,1.7,0.2,16.1,94.0,109.0,9.9,0.478,3.9,22.2,17.9,0.2,-5.7,-1.0,0.41600000000000004,1.5,1.9,0.748,0.4,0.9,1.3,2.4,0.6,0.1,1.3,1.6,5.7,5.1,0.0
Bryce Drew,PG,26,1305.0,0.379,2.8,7.6,1.3,0.1,12.4,92.0,112.0,7.9,0.45,3.1,24.0,14.4,-0.4,-6.8,-1.6,0.44,0.3,0.4,0.737,0.3,1.2,1.4,3.9,0.7,0.1,1.4,2.1,6.3,6.8,0.0
Tim Duncan,PF,24,3174.0,0.499,16.8,4.1,1.2,3.2,30.7,106.0,94.0,23.8,0.536,17.8,15.3,28.7,13.2,5.4,5.9,0.502,5.0,8.1,0.618,3.2,9.0,12.2,3.0,0.9,2.3,3.0,3.0,22.2,17.1,706.0
Howard Eisley,SG,28,2426.0,0.39299999999999996,4.2,6.3,2.1,0.3,15.7,105.0,105.0,11.7,0.507,4.5,18.2,15.6,4.4,0.3,1.4,0.47200000000000003,1.3,1.5,0.825,0.3,2.1,2.4,3.6,1.2,0.1,1.2,2.7,9.0,8.2,0.0
Mario Elie,SG,37,1506.0,0.423,5.3,4.5,2.0,0.4,10.2,105.0,101.0,9.3,0.541,5.8,12.9,10.0,3.1,-0.2,0.7,0.496,0.8,1.0,0.797,0.6,1.7,2.3,1.9,0.9,0.2,0.9,1.6,4.4,3.6,0.0
Sean Elliott,SF,32,1229.0,0.434,7.4,3.5,1.0,1.1,17.8,106.0,100.0,12.4,0.544,7.8,10.8,16.3,3.0,0.8,0.9,0.515,1.2,1.6,0.7140000000000001,0.3,2.9,3.3,1.6,0.4,0.5,1.0,1.5,7.9,6.5,0.0
LaPhonso Ellis,PF,30,1948.0,0.46399999999999997,13.3,2.5,1.8,2.0,20.7,107.0,102.0,16.0,0.524,14.5,7.5,19.6,5.2,0.2,1.1,0.47,2.1,2.6,0.79,2.4,3.6,6.0,1.1,0.8,0.9,1.3,3.5,9.4,7.8,0.0
Evan Eschmeyer,C,25,1331.0,0.46,14.4,1.6,1.6,2.3,9.9,106.0,103.0,10.8,0.512,15.8,4.7,10.1,2.5,-1.2,0.3,0.46,0.9,1.4,0.657,1.8,3.1,4.9,0.5,0.6,0.8,0.7,3.0,3.4,2.7,0.0
Patrick Ewing,C,38,2107.0,0.43,14.6,2.3,1.3,2.3,18.9,93.0,102.0,12.9,0.478,15.9,7.0,20.3,2.0,-3.4,-0.8,0.43,2.2,3.2,0.685,1.6,5.8,7.4,1.2,0.7,1.2,1.9,2.9,9.6,8.7,0.0
Danny Ferry,SF,34,1688.0,0.475,7.1,2.3,0.9,0.7,14.2,112.0,102.0,10.1,0.5770000000000001,7.5,6.8,12.2,4.1,1.1,1.3,0.568,0.3,0.4,0.733,0.7,2.1,2.8,0.9,0.4,0.3,0.6,2.1,5.6,4.7,0.0
Michael Finley,SF,27,3443.0,0.45799999999999996,6.4,5.4,1.8,0.5,26.4,105.0,105.0,18.2,0.521,6.9,18.3,24.9,8.5,2.3,3.7,0.48700000000000004,3.1,4.0,0.775,1.3,3.9,5.2,4.4,1.4,0.4,2.3,2.1,21.5,18.9,1.0
Marcus Fizer,PF,22,1580.0,0.43,10.6,2.6,1.0,0.6,23.2,89.0,108.0,11.0,0.47600000000000003,11.8,9.4,24.7,-0.7,-7.2,-2.1,0.43799999999999994,1.6,2.2,0.727,1.1,3.3,4.3,1.1,0.4,0.3,1.7,2.4,9.5,9.0,0.0
Jeff Foster,C,24,1152.0,0.469,18.1,1.5,1.8,1.3,11.6,103.0,98.0,12.5,0.49200000000000005,19.1,4.6,12.4,2.7,-1.4,0.2,0.474,0.7,1.3,0.516,2.0,3.5,5.5,0.5,0.5,0.4,0.7,2.1,3.5,3.0,0.0
Rick Fox,SF,31,2291.0,0.444,7.4,6.0,1.6,0.7,18.0,110.0,106.0,13.8,0.562,8.0,17.4,16.3,5.1,1.1,1.8,0.536,1.2,1.5,0.779,1.0,3.0,4.0,3.2,0.9,0.4,1.7,2.7,9.6,7.9,0.0
Adonal Foyle,C,25,1457.0,0.41600000000000004,14.2,1.7,1.1,5.5,12.0,89.0,103.0,12.4,0.42200000000000004,14.7,5.2,14.0,0.7,-1.6,0.2,0.41600000000000004,0.5,1.2,0.441,2.7,4.3,7.0,0.8,0.5,2.7,1.4,2.3,5.9,6.5,0.0
Steve Francis,PG,23,3194.0,0.451,9.2,8.6,2.3,0.5,26.4,113.0,104.0,21.6,0.563,10.0,28.4,24.2,12.2,6.6,7.0,0.506,4.5,5.5,0.8170000000000001,2.4,4.5,6.9,6.5,1.8,0.4,3.3,3.4,19.9,15.2,0.0
Kevin Garnett,PF,24,3202.0,0.47700000000000004,15.0,6.5,1.8,2.4,29.1,108.0,99.0,23.9,0.531,16.4,21.8,27.0,11.8,5.7,6.2,0.484,4.4,5.8,0.764,2.7,8.7,11.4,5.0,1.4,1.8,2.8,2.5,22.0,18.2,151.0
Pat Garrity,SF,24,1579.0,0.387,6.9,1.7,1.3,0.5,20.5,101.0,104.0,10.1,0.507,7.4,5.3,19.2,2.5,-3.3,-0.5,0.47100000000000003,1.1,1.3,0.867,0.7,2.1,2.8,0.7,0.5,0.2,0.9,3.2,8.3,7.6,0.0
Chris Gatling,PF,33,1670.0,0.449,12.3,1.9,1.6,0.9,26.5,98.0,104.0,15.6,0.505,13.6,6.9,25.8,2.4,-3.3,-0.5,0.46799999999999997,2.1,3.1,0.684,1.3,3.9,5.3,0.8,0.7,0.4,1.6,2.5,11.4,9.9,0.0
Brian Grant,C,28,2771.0,0.479,14.3,2.0,1.2,1.4,24.9,104.0,97.0,17.5,0.536,15.4,7.2,23.4,8.7,-0.2,1.2,0.479,3.4,4.3,0.797,2.6,6.1,8.8,1.2,0.7,0.9,2.1,3.6,15.2,12.3,0.0
Horace Grant,PF,35,2390.0,0.462,11.9,2.6,1.1,1.3,14.4,119.0,106.0,14.3,0.511,12.9,7.5,12.9,6.5,1.0,1.8,0.462,1.7,2.2,0.775,2.9,4.2,7.1,1.6,0.7,0.8,0.6,2.4,8.5,7.4,0.0
A.C. Green,PF,37,1411.0,0.444,12.2,1.5,1.2,0.3,14.3,104.0,99.0,11.2,0.49200000000000005,13.2,4.8,14.4,3.2,-3.0,-0.3,0.444,1.0,1.4,0.7120000000000001,1.3,2.5,3.8,0.5,0.4,0.1,0.5,1.5,4.5,4.0,0.0
Tom Gugliotta,PF,31,1159.0,0.392,11.3,2.4,2.1,0.9,16.1,93.0,97.0,11.1,0.43700000000000006,12.5,7.7,17.9,1.8,-2.3,-0.1,0.396,1.1,1.4,0.792,1.3,3.1,4.5,1.0,0.8,0.4,0.9,1.9,6.4,6.7,0.0
Richard Hamilton,SF,22,2519.0,0.43799999999999994,4.9,4.6,1.5,0.2,29.0,100.0,111.0,15.7,0.508,5.5,17.7,28.1,2.4,-2.2,-0.1,0.45399999999999996,3.6,4.1,0.868,1.0,2.1,3.1,2.9,1.0,0.1,2.6,2.6,18.1,16.0,0.0
Tim Hardaway,PG,34,2613.0,0.392,4.3,10.2,1.9,0.1,24.3,102.0,101.0,16.7,0.513,4.6,35.5,24.3,6.4,1.7,2.4,0.48200000000000004,1.9,2.4,0.8009999999999999,0.3,2.3,2.6,6.3,1.2,0.1,2.5,2.0,14.9,13.5,0.0
Ron Harper,PG,37,1139.0,0.469,7.6,5.2,1.8,1.1,14.1,104.0,105.0,12.5,0.525,8.2,14.8,13.9,1.8,-0.2,0.5,0.504,0.7,1.0,0.708,1.0,2.6,3.5,2.4,0.8,0.5,1.3,1.5,6.5,5.8,0.0
Matt Harpring,SG,24,1615.0,0.45399999999999996,7.9,3.3,1.4,0.6,20.3,104.0,107.0,13.3,0.522,8.7,10.9,19.2,2.6,-0.6,0.6,0.467,2.4,2.9,0.812,1.6,2.7,4.3,1.8,0.8,0.3,1.6,2.9,11.1,9.4,0.0
Al Harrington,PF,20,1892.0,0.444,10.8,3.7,1.8,0.5,16.6,91.0,102.0,10.2,0.479,11.4,11.8,18.8,1.2,-2.5,-0.2,0.445,1.3,2.0,0.6559999999999999,1.5,3.4,4.9,1.7,0.8,0.2,1.9,2.9,7.5,7.0,0.0
Othella Harrington,C,27,1815.0,0.48700000000000004,11.4,1.6,1.0,1.3,19.5,98.0,104.0,12.0,0.5489999999999999,12.4,5.3,19.2,2.5,-2.7,-0.3,0.48700000000000004,2.3,3.0,0.763,1.9,3.4,5.2,0.8,0.5,0.6,2.0,3.2,9.0,6.9,0.0
Lucious Harris,SG,30,2071.0,0.425,7.3,3.4,1.9,0.4,17.2,104.0,107.0,12.9,0.498,8.0,11.3,16.4,3.1,-0.9,0.6,0.462,1.5,1.9,0.77,1.0,3.0,3.9,1.8,1.0,0.2,0.9,1.7,9.4,8.5,0.0
Alan Henderson,PF,28,1810.0,0.444,11.7,1.4,1.5,0.8,22.2,97.0,105.0,14.0,0.48700000000000004,12.5,4.9,22.6,1.9,-3.4,-0.6,0.444,2.4,3.7,0.638,2.5,3.1,5.6,0.7,0.7,0.4,1.7,2.2,10.5,9.2,0.0
Tyrone Hill,PF,32,2363.0,0.474,15.4,1.1,0.8,0.6,16.3,103.0,99.0,12.4,0.515,16.4,3.3,16.0,5.5,-1.7,0.2,0.474,2.3,3.6,0.63,3.1,5.9,9.0,0.6,0.5,0.4,1.7,3.2,9.6,7.7,0.0
Fred Hoiberg,SG,28,2247.0,0.43799999999999994,7.4,6.3,2.3,0.3,16.1,119.0,107.0,15.3,0.597,8.1,19.9,13.2,5.9,0.9,1.7,0.542,1.8,2.1,0.866,0.3,3.9,4.2,3.6,1.3,0.2,1.0,2.1,9.1,6.7,0.0
Robert Horry,PF,30,1587.0,0.387,9.8,4.2,1.8,1.8,13.4,103.0,104.0,11.0,0.489,10.5,11.7,14.0,2.6,0.3,0.9,0.45799999999999996,0.7,1.1,0.711,1.2,2.6,3.7,1.6,0.7,0.7,1.0,2.7,5.2,4.8,0.0
Allan Houston,SG,29,2858.0,0.449,5.5,3.4,1.0,0.2,28.3,104.0,102.0,16.1,0.5429999999999999,6.0,12.0,25.7,7.5,0.3,1.6,0.488,3.6,3.9,0.909,0.3,3.4,3.6,2.2,0.7,0.1,2.1,2.4,18.7,15.5,0.0
Juwan Howard,PF,27,2974.0,0.479,9.9,3.9,1.3,0.6,25.4,101.0,107.0,16.0,0.527,11.1,13.9,24.6,4.4,-0.4,1.2,0.479,3.7,4.7,0.773,2.1,5.0,7.1,2.8,0.9,0.5,3.0,3.6,18.0,15.0,0.0
Troy Hudson,PG,24,1008.0,0.336,5.4,8.3,1.9,0.2,18.2,90.0,105.0,10.2,0.42700000000000005,5.8,25.5,22.4,0.1,-5.0,-0.8,0.366,1.1,1.4,0.8170000000000001,0.5,0.9,1.4,2.2,0.5,0.0,1.2,1.1,4.8,5.0,0.0
Larry Hughes,SG,22,1846.0,0.38299999999999995,7.6,6.2,2.7,0.8,22.7,93.0,107.0,13.9,0.449,7.9,21.0,24.4,0.6,-0.9,0.5,0.391,3.9,5.0,0.7659999999999999,1.5,4.0,5.5,4.5,1.9,0.6,3.0,2.9,16.5,16.1,0.0
