player,pos,age,mp_x,fg_pct_x,trb_per_poss,ast_per_poss,stl_per_poss,blk_per_poss,pts_per_poss,off_rtg,def_rtg,per,ts_pct,trb_pct,ast_pct,usg_pct,ws,bpm,vorp,efg_pct,ft_per_g,fta_per_g,ft_pct_y,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,pts_per_g,fga_per_g,points_won
Shareef Abdur-Rahim,PF,27,2684.0,0.475,12.8,3.5,1.4,0.7,27.6,110.0,105.0,19.9,0.557,13.6,12.3,24.4,8.1,0.3,1.6,0.48,4.4,5.0,0.8690000000000001,2.2,5.3,7.5,2.0,0.8,0.4,2.2,2.6,16.3,12.4,0.0
Ray Allen,SG,28,2152.0,0.44,7.1,6.6,1.8,0.3,31.9,112.0,110.0,21.7,0.5660000000000001,7.8,23.3,27.8,6.9,4.0,3.3,0.512,4.4,4.8,0.904,1.2,3.9,5.1,4.8,1.3,0.2,2.8,2.4,23.0,18.2,0.0
Rafer Alston,PG,27,2581.0,0.376,4.8,7.9,2.4,0.4,17.7,105.0,102.0,13.7,0.509,5.1,24.9,17.3,5.9,1.2,2.1,0.48100000000000004,1.3,1.6,0.769,0.3,2.4,2.8,4.5,1.4,0.2,1.6,2.6,10.2,9.3,0.0
Chris Andersen,PF,25,1029.0,0.44299999999999995,14.9,1.7,1.7,5.7,12.1,100.0,96.0,14.4,0.486,16.3,5.1,12.7,2.4,0.5,0.7,0.44299999999999995,0.9,1.5,0.589,1.3,2.9,4.2,0.5,0.5,1.6,0.7,1.7,3.4,2.9,0.0
Derek Anderson,SG,29,1810.0,0.376,5.6,7.0,2.0,0.1,21.3,107.0,107.0,15.1,0.499,6.0,21.1,20.5,3.6,0.3,1.1,0.44,3.0,3.7,0.8240000000000001,0.5,3.1,3.6,4.5,1.3,0.1,1.8,1.5,13.6,12.0,0.0
Shandon Anderson,SG,30,1974.0,0.42200000000000004,6.0,3.3,1.8,0.5,17.2,96.0,105.0,10.1,0.5,6.5,10.2,17.7,1.7,-1.7,0.1,0.45399999999999996,1.5,2.0,0.764,0.7,2.1,2.8,1.5,0.9,0.2,1.5,2.3,7.9,7.1,0.0
Carmelo Anthony,SF,19,2995.0,0.426,8.6,3.9,1.7,0.7,29.6,102.0,105.0,17.6,0.509,9.4,13.8,28.5,6.1,0.1,1.6,0.449,5.0,6.4,0.777,2.2,3.8,6.1,2.8,1.2,0.5,3.0,2.7,21.0,17.9,1.0
Gilbert Arenas,PG,22,2066.0,0.392,6.4,6.9,2.6,0.3,27.1,98.0,105.0,16.0,0.512,6.9,25.5,27.4,2.6,1.1,1.6,0.46,4.3,5.8,0.748,1.0,3.6,4.6,5.0,1.9,0.2,4.1,3.2,19.6,16.6,0.0
Darrell Armstrong,PG,35,2247.0,0.395,5.4,7.5,3.2,0.4,20.1,105.0,102.0,15.6,0.525,5.7,24.3,19.4,5.3,1.9,2.2,0.48700000000000004,1.6,1.8,0.8540000000000001,0.8,2.1,2.9,3.9,1.7,0.2,2.0,1.9,10.6,9.3,0.0
Carlos Arroyo,PG,24,2008.0,0.441,5.1,9.8,1.7,0.1,24.8,106.0,106.0,16.8,0.517,5.7,34.6,23.7,4.7,-0.3,0.9,0.466,2.5,3.2,0.804,0.6,2.0,2.6,5.0,0.9,0.1,2.2,2.3,12.6,10.8,0.0
Chucky Atkins,PG,29,1544.0,0.397,3.2,7.7,1.5,0.1,18.5,103.0,105.0,12.1,0.511,3.5,24.7,18.5,2.7,-2.5,-0.2,0.48,1.1,1.5,0.753,0.1,1.3,1.5,3.5,0.7,0.0,1.4,1.6,8.4,7.6,0.0
Stacey Augmon,SF,35,1416.0,0.41200000000000003,6.6,3.2,2.1,0.6,15.1,97.0,104.0,10.0,0.486,7.0,10.0,15.6,1.6,-3.3,-0.5,0.414,1.6,2.0,0.7909999999999999,0.8,1.8,2.5,1.2,0.8,0.2,1.1,1.7,5.8,5.0,0.0
Vin Baker,PF,32,1313.0,0.48100000000000004,11.1,2.6,1.1,1.3,21.0,105.0,105.0,14.8,0.53,12.2,9.0,20.1,2.8,-1.5,0.2,0.483,2.1,2.9,0.726,2.1,3.1,5.2,1.2,0.5,0.6,1.4,3.0,9.8,8.0,0.0
Marcus Banks,PG,22,1385.0,0.4,4.9,6.5,3.3,0.5,17.9,91.0,103.0,11.0,0.48,5.5,21.3,20.5,0.7,-3.3,-0.5,0.431,1.2,1.6,0.7559999999999999,0.4,1.3,1.6,2.2,1.1,0.2,1.5,2.1,5.9,5.5,0.0
Leandro Barbosa,PG,21,1500.0,0.447,4.2,5.7,3.2,0.2,19.0,100.0,106.0,12.7,0.5529999999999999,4.7,18.0,18.6,1.9,-0.6,0.5,0.535,0.7,0.9,0.77,0.3,1.4,1.8,2.4,1.3,0.1,1.7,2.6,7.9,6.7,0.0
Brent Barry,SG,32,1803.0,0.504,6.0,10.1,2.5,0.5,18.8,120.0,108.0,18.3,0.6679999999999999,6.7,30.5,15.8,5.7,2.9,2.3,0.637,1.5,1.9,0.8270000000000001,0.4,3.1,3.5,5.8,1.4,0.3,2.4,2.1,10.8,7.2,0.0
Jon Barry,SG,34,1101.0,0.40399999999999997,5.7,6.9,2.7,0.4,16.4,111.0,104.0,14.6,0.535,6.3,20.6,15.2,2.8,0.7,0.7,0.49,1.1,1.2,0.845,0.4,1.7,2.2,2.6,1.0,0.1,0.9,1.2,6.2,5.2,0.0
Tony Battie,C,27,1478.0,0.44299999999999995,12.7,2.1,0.9,2.4,14.5,101.0,103.0,11.9,0.48200000000000004,13.6,6.4,14.8,2.3,-2.4,-0.1,0.445,0.9,1.2,0.742,1.6,3.3,4.9,0.8,0.4,0.9,0.9,2.2,5.6,5.3,0.0
Shane Battier,SF,25,1947.0,0.446,8.2,2.7,2.7,1.6,18.1,114.0,102.0,15.3,0.544,8.8,8.4,15.5,5.9,3.3,2.6,0.506,1.5,2.1,0.732,1.3,2.5,3.8,1.3,1.3,0.7,0.7,2.4,8.5,6.9,0.0
Raja Bell,SG,27,2020.0,0.409,6.6,2.9,1.7,0.4,25.1,103.0,105.0,12.7,0.5,7.4,10.2,23.6,3.7,-2.5,-0.3,0.447,2.4,3.0,0.7859999999999999,0.7,2.2,2.9,1.3,0.8,0.2,1.4,3.2,11.2,9.8,0.0
Mike Bibby,PG,25,2980.0,0.45,4.8,7.7,1.9,0.3,26.1,113.0,108.0,19.3,0.564,5.3,24.5,22.9,9.3,2.1,3.1,0.514,3.7,4.5,0.815,0.8,2.6,3.4,5.4,1.4,0.2,2.1,1.8,18.4,14.3,0.0
Chauncey Billups,PG,27,2758.0,0.39399999999999996,5.5,8.8,1.7,0.2,26.1,112.0,99.0,18.6,0.55,5.8,29.3,23.5,11.3,3.4,3.7,0.45899999999999996,5.2,5.9,0.878,0.4,3.1,3.5,5.7,1.1,0.1,2.4,2.3,16.9,12.8,0.0
Steve Blake,PG,23,1392.0,0.386,4.4,7.8,2.1,0.3,16.6,95.0,107.0,10.9,0.509,4.7,25.8,17.9,0.7,-4.0,-0.7,0.478,0.7,0.9,0.821,0.2,1.3,1.6,2.8,0.8,0.1,1.7,1.3,5.9,5.4,0.0
Corie Blount,PF-C,35,1050.0,0.455,13.9,2.8,2.5,1.2,12.4,98.0,99.0,11.9,0.462,14.5,9.0,13.3,1.9,-0.8,0.3,0.455,0.2,0.4,0.556,1.6,2.9,4.4,0.9,0.8,0.4,0.7,2.2,4.0,4.1,0.0
Mark Blount,C,28,2402.0,0.5660000000000001,12.6,1.6,1.7,2.3,18.1,110.0,102.0,16.0,0.601,14.0,5.4,16.1,6.5,0.8,1.7,0.5660000000000001,1.9,2.7,0.7190000000000001,2.5,4.7,7.2,0.9,1.0,1.3,1.8,3.1,10.3,7.4,0.0
Keith Bogans,SF,23,1787.0,0.40299999999999997,9.4,2.9,1.4,0.3,14.7,103.0,111.0,11.0,0.499,10.1,8.7,14.5,1.3,-1.9,0.0,0.47700000000000004,0.9,1.4,0.631,1.5,2.9,4.3,1.3,0.6,0.1,1.0,1.8,6.8,6.2,0.0
Calvin Booth,C,27,1206.0,0.466,12.4,1.2,0.8,4.5,15.3,107.0,105.0,13.6,0.521,13.7,3.7,14.4,2.2,-1.6,0.1,0.466,1.1,1.3,0.7979999999999999,1.2,2.7,3.9,0.4,0.2,1.4,0.6,2.1,4.9,4.1,0.0
Carlos Boozer,PF,22,2592.0,0.523,17.5,3.0,1.5,1.1,23.7,113.0,101.0,20.8,0.5670000000000001,18.3,10.3,20.0,9.4,2.3,2.8,0.524,2.9,3.8,0.768,3.1,8.4,11.4,2.0,1.0,0.7,1.8,2.7,15.5,12.0,0.0
Chris Bosh,C,19,2510.0,0.45899999999999996,12.3,1.7,1.3,2.3,19.0,103.0,99.0,15.1,0.513,12.8,5.8,18.3,6.2,-0.3,1.1,0.46299999999999997,2.7,3.8,0.701,2.5,4.9,7.4,1.0,0.8,1.4,1.4,2.9,11.5,9.5,0.0
Bruce Bowen,SF,32,2624.0,0.42,5.2,2.3,1.7,0.7,11.6,99.0,97.0,8.2,0.512,5.4,6.7,11.3,5.4,1.0,2.0,0.49700000000000005,0.8,1.4,0.579,0.5,2.5,3.1,1.4,1.0,0.4,1.1,2.0,6.9,6.1,0.0
Earl Boykins,SG,27,1849.0,0.419,4.0,8.2,1.4,0.1,23.3,107.0,108.0,16.2,0.501,4.4,27.3,22.2,4.1,-2.0,0.0,0.455,1.7,2.0,0.877,0.5,1.2,1.7,3.6,0.6,0.0,1.2,1.0,10.2,9.3,0.0
Elton Brand,PF,24,2670.0,0.493,14.1,4.5,1.3,3.0,27.3,114.0,106.0,23.2,0.5670000000000001,15.2,16.0,23.4,9.7,5.1,4.8,0.493,6.0,7.7,0.773,3.9,6.4,10.3,3.3,0.9,2.2,2.8,3.3,20.0,14.2,0.0
Kwame Brown,PF,21,2239.0,0.489,12.8,2.6,1.5,1.2,18.7,106.0,104.0,15.7,0.547,13.8,8.8,17.3,4.9,-0.5,0.8,0.49,3.1,4.5,0.6829999999999999,2.4,5.0,7.4,1.5,0.9,0.7,1.9,1.9,10.9,8.0,0.0
P.J. Brown,PF,34,2753.0,0.47600000000000003,13.5,3.0,1.5,1.4,16.4,113.0,101.0,15.7,0.527,14.3,9.8,14.8,8.1,1.6,2.5,0.47600000000000003,2.0,2.3,0.8540000000000001,3.0,5.7,8.6,1.9,1.0,0.9,1.3,2.5,10.5,8.9,0.0
Kobe Bryant,SG,25,2447.0,0.43799999999999994,7.6,7.0,2.4,0.6,33.1,112.0,102.0,23.7,0.551,8.3,24.4,29.1,10.7,5.7,4.7,0.46799999999999997,7.0,8.2,0.852,1.6,3.9,5.5,5.1,1.7,0.4,2.6,2.7,24.0,18.1,212.0
Caron Butler,SF,23,2030.0,0.38,8.8,3.4,2.0,0.3,16.7,94.0,102.0,10.7,0.44,9.4,10.8,18.5,2.1,-2.1,-0.1,0.38799999999999996,2.0,2.6,0.7559999999999999,1.4,3.4,4.8,1.9,1.1,0.2,1.3,2.4,9.2,9.3,0.0
