player,pos,age,mp_x,fg_pct_x,trb_per_poss,ast_per_poss,stl_per_poss,blk_per_poss,pts_per_poss,off_rtg,def_rtg,per,ts_pct,trb_pct,ast_pct,usg_pct,ws,bpm,vorp,efg_pct,ft_per_g,fta_per_g,ft_pct_y,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,pts_per_g,points_won
Shareef Abdur-Rahim,PF,28,0.5510625737898465,0.8192182410423453,0.5233644859813084,0.19161676646706588,0.3684210526315789,0.12727272727272726,0.6770833333333334,0.8188405797101449,0.9391304347826087,0.6631205673758865,0.8519061583577712,0.5062761506276151,0.21703853955375255,0.6104972375690607,0.3354037267080745,0.08247422680412372,0.13978494623655913,0.8371335504885994,0.47126436781609193,0.44761904761904764,0.9281886387995714,0.5897435897435898,0.47619047619047616,0.5407407407407407,0.1826086956521739,0.3103448275862069,0.15151515151515152,0.47826086956521746,0.6511627906976744,0.5472312703583062,0.0
Ray Allen,SG,29,0.9043683589138135,0.6970684039087948,0.28971962616822433,0.31137724550898205,0.39473684210526316,0.018181818181818184,0.8671875,0.8478260869565217,0.9739130434782609,0.7411347517730497,0.8137829912023461,0.2887029288702929,0.36713995943204875,0.7734806629834253,0.6645962732919254,0.3814432989690722,0.4731182795698925,0.8110749185667753,0.5517241379310345,0.5238095238095238,0.9464094319399786,0.25641025641025644,0.3238095238095238,0.32592592592592595,0.32173913043478264,0.37931034482758624,0.030303030303030307,0.47826086956521746,0.48837209302325585,0.7785016286644951,0.038461538461538464
Tony Allen,SG,23,0.3724911452184179,0.7736156351791531,0.42056074766355145,0.15568862275449102,0.8157894736842106,0.18181818181818182,0.5234375000000001,0.7681159420289855,0.9043478260869565,0.5212765957446809,0.7947214076246334,0.42677824267782427,0.1663286004056795,0.5220994475138121,0.16770186335403725,-0.010309278350515465,0.06451612903225806,0.7996742671009772,0.1724137931034483,0.19047619047619047,0.789924973204716,0.2820512820512821,0.17142857142857143,0.21481481481481482,0.06956521739130435,0.3448275862068966,0.09090909090909091,0.2173913043478261,0.46511627906976744,0.20846905537459284,0.0
Rafer Alston,PG,28,0.801948051948052,0.6742671009771987,0.24766355140186916,0.5868263473053893,0.5789473684210527,0.018181818181818184,0.5651041666666666,0.782608695652174,0.9478260869565217,0.5851063829787234,0.7653958944281525,0.24267782426778242,0.6430020283975659,0.585635359116022,0.3416149068322981,0.15463917525773196,0.25806451612903225,0.7899022801302932,0.27586206896551724,0.3047619047619048,0.7931404072883173,0.12820512820512822,0.2857142857142857,0.25925925925925924,0.5565217391304348,0.5172413793103449,0.030303030303030307,0.4565217391304348,0.6279069767441862,0.46254071661237783,0.0
Chris Andersen,C,26,0.42207792207792205,0.8697068403908795,0.7336448598130841,0.16167664670658685,0.13157894736842105,0.6909090909090909,0.5130208333333334,0.8405797101449275,0.9043478260869565,0.6560283687943262,0.8519061583577712,0.7112970711297072,0.1845841784989858,0.45303867403314907,0.2795031055900621,0.12371134020618557,0.12903225806451613,0.8697068403908795,0.2298850574712644,0.26666666666666666,0.7384780278670955,0.5128205128205129,0.3904761904761904,0.45185185185185184,0.09565217391304348,0.06896551724137931,0.4545454545454546,0.2173913043478261,0.48837209302325585,0.250814332247557,0.0
Derek Anderson,SG,30,0.365702479338843,0.6335504885993486,0.25700934579439255,0.37125748502994016,0.4210526315789474,0.03636363636363637,0.48437500000000006,0.7463768115942029,0.9652173913043478,0.4148936170212766,0.7375366568914955,0.2510460251046025,0.38336713995943206,0.511049723756906,0.08074534161490683,-0.21649484536082478,0.0,0.754071661237785,0.1724137931034483,0.18095238095238095,0.8628081457663452,0.12820512820512822,0.20952380952380953,0.2,0.2608695652173913,0.27586206896551724,0.030303030303030307,0.32608695652173914,0.4418604651162791,0.29967426710097717,0.0
Shandon Anderson,SF-SG,31,0.34563164108618655,0.7361563517915309,0.40186915887850466,0.19161676646706588,0.4736842105263158,0.10909090909090909,0.2994791666666667,0.7463768115942029,0.8956521739130435,0.3191489361702128,0.7595307917888563,0.397489539748954,0.1764705882352941,0.3259668508287293,0.13043478260869565,-0.10309278350515465,0.03225806451612903,0.754071661237785,0.09195402298850576,0.09523809523809523,0.8767416934619507,0.15384615384615385,0.21904761904761902,0.21481481481481482,0.09565217391304348,0.20689655172413793,0.060606060606060615,0.1739130434782609,0.48837209302325585,0.1270358306188925,0.0
Carmelo Anthony,SF,20,0.7697756788665879,0.7019543973941368,0.39252336448598135,0.2275449101796407,0.34210526315789475,0.10909090909090909,0.7994791666666666,0.7463768115942029,0.9304347826086956,0.5921985815602837,0.7712609970674487,0.39330543933054396,0.2657200811359026,0.8066298342541436,0.30434782608695654,-0.12371134020618557,0.05376344086021505,0.7296416938110749,0.7011494252873564,0.7238095238095238,0.8531618435155413,0.48717948717948717,0.3619047619047619,0.4222222222222222,0.22608695652173913,0.3103448275862069,0.12121212121212123,0.6521739130434783,0.7209302325581396,0.6775244299674268,0.0
Gilbert Arenas,PG,23,0.9663518299881936,0.7019543973941368,0.2757009345794393,0.38922155688622756,0.5789473684210527,0.07272727272727274,0.8333333333333334,0.8333333333333334,0.9478260869565217,0.7553191489361702,0.8284457478005863,0.27196652719665276,0.4645030425963489,0.7541436464088397,0.7142857142857142,0.4123711340206186,0.5268817204301075,0.8110749185667753,0.7471264367816093,0.7619047619047619,0.8724544480171491,0.25641025641025644,0.3523809523809524,0.34814814814814815,0.4434782608695652,0.5862068965517241,0.09090909090909091,0.6521739130434783,0.7209302325581396,0.8306188925081434,0.00375234521575985
Trevor Ariza,SF,19,0.4079102715466352,0.7198697068403909,0.4345794392523365,0.19760479041916168,0.7105263157894738,0.12727272727272726,0.4661458333333333,0.7463768115942029,0.9304347826086956,0.4716312056737589,0.7375366568914955,0.4309623430962344,0.19878296146044627,0.4917127071823204,0.13043478260869565,-0.10309278350515465,0.04301075268817204,0.7263843648208469,0.1724137931034483,0.20952380952380953,0.744908896034298,0.2820512820512821,0.18095238095238095,0.2222222222222222,0.09565217391304348,0.3103448275862069,0.060606060606060615,0.1956521739130435,0.4418604651162791,0.1921824104234528,0.0
