player,pos_x,age_x,team_id_x,g_x,mp_x,fg_per_poss,fga_per_poss,fg_pct_x,fg3_per_poss,fg3a_per_poss,fg3_pct_x,fg2_per_poss,fg2a_per_poss,fg2_pct_x,ft_per_poss,fta_per_poss,ft_pct_x,orb_per_poss,drb_per_poss,trb_per_poss,ast_per_poss,stl_per_poss,blk_per_poss,tov_per_poss,pf_per_poss,pts_per_poss,off_rtg,def_rtg,per,ts_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,ws-dum,ows,dws,ws,ws_per_48,bpm-dum,obpm,dbpm,bpm,vorp,mp_per_g,fg_per_g,fga_per_g,fg3_per_g,fg3a_per_g,fg2_per_g,fg2a_per_g,efg_pct,ft_per_g,fta_per_g,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,pts_per_g,fg_per_mp,fga_per_mp,fg3_per_mp,fg3a_per_mp,fg2_per_mp,fg2a_per_mp,ft_per_mp,fta_per_mp,orb_per_mp,drb_per_mp,trb_per_mp,ast_per_mp,stl_per_mp,blk_per_mp,tov_per_mp,pf_per_mp,pts_per_mp,votes_first,points_won
Arron Afflalo,SG,24,DEN,1.0,0.6857054646495832,0.4305555555555556,0.38439306358381503,0.465,0.5555555555555556,0.4418604651162791,0.434,0.2824427480916031,0.2673611111111111,0.488,0.12403100775193798,0.14666666666666667,0.735,0.13402061855670105,0.30136986301369867,0.2753623188405797,0.15816326530612243,0.0970873786407767,0.10769230769230768,0.15887850467289721,0.31875,0.4125,0.5089285714285714,0.940677966101695,0.3273273273273274,0.5413533834586467,0.5634920634920636,0.084,0.14418604651162792,0.3103448275862069,0.2801724137931035,0.12601626016260165,0.0970873786407767,0.10526315789473684,0.175,0.35989717223650386,,0.21052631578947367,0.19718309859154928,0.23243243243243242,0.18074656188605107,,0.08247422680412372,-0.09090909090909091,0.024,0.11926605504587157,0.6545893719806763,0.32673267326732675,0.3227272727272727,0.52,0.4225352112676057,0.21978021978021978,0.21465968586387432,0.557,0.09782608695652174,0.11764705882352941,0.15909090909090906,0.24742268041237114,0.23484848484848486,0.15454545454545454,0.2608695652173913,0.14285714285714288,0.2368421052631579,0.675,0.292358803986711,0.46315789473684216,0.41850220264317184,0.5806451612903226,0.43956043956043955,0.30000000000000004,0.28571428571428575,0.13333333333333333,0.1553398058252427,0.14925373134328357,0.30097087378640774,0.28082191780821913,0.16296296296296298,0.09722222222222221,0.1111111111111111,0.16,0.32142857142857145,0.4254545454545454,0.0,0.0
Alexis Ajinça,C,21,CHA,0.07317073170731707,0.009262117937635072,0.6180555555555556,0.5115606936416185,0.5,0.0,0.0,,0.6793893129770993,0.6145833333333333,0.5,0.0,0.12000000000000001,0.0,0.18556701030927836,0.363013698630137,0.3429951690821256,0.0,0.17475728155339806,0.27692307692307694,0.3271028037383178,0.55625,0.4425,0.36160714285714285,0.8728813559322034,0.1891891891891892,0.45018796992481197,0.0,0.05,0.19069767441860463,0.3699059561128527,0.3448275862068966,0.0,0.17475728155339806,0.28421052631578947,0.26833333333333337,0.4961439588688946,,-0.007518796992481203,0.0,0.0,-0.025540275049115914,,-0.8762886597938145,-0.36363636363636365,-0.8320000000000001,-0.009174311926605505,0.12077294685990339,0.07920792079207921,0.07727272727272727,0.0,0.0,0.08791208791208792,0.08900523560209424,0.5,0.0,0.019607843137254905,0.045454545454545456,0.051546391752577324,0.05303030303030303,0.0,0.08695652173913045,0.07142857142857144,0.07894736842105263,0.2,0.05647840531561461,0.631578947368421,0.5286343612334802,0.0,0.0,0.6666666666666666,0.634920634920635,0.0,0.11650485436893203,0.1791044776119403,0.34951456310679613,0.3287671232876712,0.0,0.16666666666666666,0.26666666666666666,0.32,0.5357142857142857,0.43636363636363634,0.0,0.0
LaMarcus Aldridge,PF,24,POR,0.9512195121951219,0.902130287125656,0.75,0.6329479768786126,0.495,0.022222222222222223,0.023255813953488372,0.313,0.8167938931297709,0.75,0.498,0.3333333333333333,0.38,0.757,0.3711340206185567,0.5547945205479452,0.5652173913043478,0.1530612244897959,0.1262135922330097,0.13846153846153847,0.17757009345794392,0.26875,0.6525000000000001,0.5044642857142857,0.9067796610169492,0.5465465465465466,0.5028195488721805,0.018518518518518517,0.13,0.3767441860465116,0.5830721003134797,0.5732758620689655,0.13414634146341464,0.1262135922330097,0.1368421052631579,0.12333333333333334,0.5886889460154241,,0.41353383458646614,0.4647887323943662,0.4756756756756757,0.2848722986247544,,0.09278350515463918,0.10909090909090909,0.128,0.23853211009174313,0.9057971014492754,0.7326732673267328,0.6818181818181818,0.04,0.028169014084507046,0.8131868131868133,0.7748691099476439,0.49700000000000005,0.31521739130434784,0.3823529411764706,0.5681818181818181,0.577319587628866,0.6060606060606061,0.19090909090909092,0.391304347826087,0.2142857142857143,0.34210526315789475,0.75,0.5946843853820597,0.7473684210526316,0.6343612334801763,0.03225806451612903,0.02197802197802198,0.7888888888888889,0.7513227513227514,0.3111111111111111,0.3592233009708738,0.3582089552238806,0.5242718446601942,0.5273972602739726,0.14814814814814814,0.11111111111111112,0.13333333333333333,0.17333333333333334,0.25,0.6254545454545454,0.0,0.0
Joe Alexander,SF,23,CHI,0.0975609756097561,0.008953380673047236,0.125,0.3092485549132948,0.16699999999999998,0.0,0.13953488372093023,0.0,0.13740458015267176,0.3090277777777778,0.2,0.27906976744186046,0.35333333333333333,0.667,0.3711340206185567,0.363013698630137,0.42995169082125606,0.18367346938775508,0.17475728155339806,0.27692307692307694,0.0,1.0,0.1775,0.39285714285714285,0.8813559322033898,0.08408408408408409,0.2565789473684211,0.2208994708994709,0.25,0.36279069767441857,0.3542319749216301,0.41379310344827586,0.12601626016260165,0.17475728155339806,0.2736842105263158,0.0,0.2904884318766067,,0.0,0.0,0.0,0.058939096267190565,,-0.5360824742268042,0.2727272727272727,-0.29600000000000004,0.0,0.08695652173913045,0.009900990099009901,0.03636363636363637,0.0,0.014084507042253523,0.01098901098901099,0.031413612565445025,0.16699999999999998,0.03260869565217391,0.03921568627450981,0.06818181818181818,0.04123711340206186,0.045454545454545456,0.02727272727272727,0.04347826086956522,0.03571428571428572,0.0,0.275,0.01661129568106312,0.12631578947368421,0.3259911894273128,0.0,0.13186813186813187,0.13333333333333333,0.3280423280423281,0.2777777777777778,0.3592233009708738,0.3731343283582089,0.3592233009708738,0.4246575342465754,0.18518518518518517,0.16666666666666666,0.26666666666666666,0.0,1.0,0.18181818181818182,0.0,0.0
Malik Allen,PF,31,DEN,0.6219512195121951,0.1407841926520531,0.35416666666666663,0.37283236994219654,0.397,0.022222222222222223,0.05426356589147286,0.16699999999999998,0.3816793893129771,0.42361111111111105,0.409,0.10077519379844961,0.09333333333333332,0.9229999999999999,0.4123711340206186,0.3493150684931507,0.4396135265700483,0.09183673469387754,0.11650485436893203,0.0923076923076923,0.22429906542056074,0.475,0.2925,0.41517857142857145,0.9322033898305084,0.1771771771771772,0.4050751879699248,0.0687830687830688,0.055999999999999994,0.42790697674418604,0.3605015673981191,0.4482758620689655,0.06910569105691057,0.11650485436893203,0.08421052631578947,0.255,0.35989717223650386,,-0.022556390977443608,0.04225352112676056,0.005405405405405406,0.017681728880157174,,-0.43298969072164956,-0.14545454545454548,-0.4,-0.027522935779816512,0.21497584541062803,0.08910891089108912,0.10454545454545454,0.0,0.014084507042253523,0.09890109890109891,0.11518324607329843,0.401,0.02173913043478261,0.029411764705882353,0.15909090909090906,0.09278350515463918,0.12121212121212123,0.02727272727272727,0.08695652173913045,0.03571428571428572,0.10526315789473685,0.325,0.06976744186046512,0.37894736842105264,0.4052863436123348,0.03225806451612903,0.054945054945054944,0.4,0.4603174603174603,0.1,0.0970873786407767,0.417910447761194,0.34951456310679613,0.4452054794520548,0.0962962962962963,0.125,0.08888888888888889,0.22666666666666666,0.4821428571428572,0.3018181818181818,0.0,0.0
Ray Allen,SG,34,BOS,0.975609756097561,0.870330348873109,0.5972222222222222,0.523121387283237,0.47700000000000004,0.6000000000000001,0.5736434108527132,0.363,0.450381679389313,0.37152777777777773,0.556,0.3333333333333333,0.31333333333333335,0.9129999999999999,0.08247422680412372,0.2671232876712329,0.22705314009661837,0.19897959183673466,0.11650485436893203,0.07692307692307693,0.22429906542056074,0.2125,0.605,0.5133928571428571,0.9152542372881356,0.4564564564564565,0.5648496240601504,0.5423280423280423,0.13,0.09302325581395349,0.2758620689655173,0.23706896551724138,0.16666666666666669,0.11650485436893203,0.07368421052631578,0.17666666666666667,0.519280205655527,,0.38345864661654133,0.4084507042253521,0.42702702702702705,0.2652259332023576,,0.23711340206185566,-0.12727272727272726,0.136,0.23853211009174313,0.8502415458937199,0.5742574257425742,0.5545454545454546,0.72,0.7042253521126761,0.43956043956043955,0.37696335078534027,0.551,0.31521739130434784,0.3137254901960785,0.13636363636363635,0.2680412371134021,0.24242424242424246,0.23636363636363636,0.3478260869565218,0.10714285714285715,0.4210526315789474,0.575,0.5415282392026578,0.6210526315789474,0.5462555066079295,0.6129032258064515,0.5604395604395604,0.4555555555555555,0.3862433862433863,0.3222222222222222,0.3106796116504854,0.08955223880597014,0.2621359223300971,0.21917808219178084,0.2,0.11111111111111112,0.06666666666666667,0.21333333333333335,0.20535714285714285,0.6072727272727273,0.0,0.0
Tony Allen,SG,28,BOS,0.6585365853658537,0.274467428218586,0.5277777777777778,0.430635838150289,0.51,0.0,0.023255813953488372,0.0,0.5801526717557252,0.5069444444444444,0.52,0.32558139534883723,0.4666666666666667,0.605,0.3195876288659794,0.3767123287671233,0.4106280193236715,0.21428571428571427,0.3398058252427184,0.16923076923076924,0.36448598130841126,0.4,0.485,0.45089285714285715,0.8559322033898306,0.4264264264264264,0.5075187969924813,0.02645502645502646,0.235,0.34418604651162793,0.39184952978056425,0.4310344827586207,0.1761517615176152,0.3398058252427184,0.17894736842105263,0.2966666666666667,0.5038560411311055,,0.015037593984962405,0.22535211267605637,0.1027027027027027,0.19646365422396858,,-0.18556701030927836,0.4727272727272727,0.064,0.055045871559633024,0.39855072463768115,0.2376237623762376,0.21363636363636365,0.0,0.014084507042253523,0.26373626373626374,0.2408376963350785,0.51,0.14130434782608697,0.21568627450980396,0.22727272727272727,0.1752577319587629,0.20454545454545456,0.11818181818181818,0.47826086956521746,0.14285714285714288,0.3157894736842105,0.5,0.20265780730897007,0.5473684210526316,0.44933920704845814,0.0,0.02197802197802198,0.5777777777777778,0.5291005291005292,0.3222222222222222,0.4660194174757281,0.31343283582089554,0.3689320388349514,0.40410958904109595,0.21481481481481482,0.3333333333333333,0.17777777777777778,0.36000000000000004,0.3928571428571429,0.4872727272727273,0.0,0.0
Rafer Alston,PG,33,TOT,0.6341463414634146,0.4387156529793146,0.40277777777777773,0.47976878612716767,0.348,0.48888888888888893,0.4883720930232558,0.345,0.2748091603053435,0.3611111111111111,0.349,0.17054263565891473,0.2,0.728,0.051546391752577324,0.2945205479452055,0.2318840579710145,0.33673469387755095,0.1844660194174757,0.06153846153846154,0.3271028037383178,0.2375,0.3975,0.39732142857142855,0.923728813559322,0.24624624624624625,0.41635338345864653,0.4986772486772488,0.091,0.046511627906976744,0.30407523510971785,0.22844827586206898,0.27371273712737126,0.1844660194174757,0.05263157894736842,0.275,0.48329048843187666,,-0.12030075187969924,0.16901408450704225,-0.021621621621621623,-0.025540275049115914,,-0.29896907216494845,-0.14545454545454548,-0.29600000000000004,-0.055045871559633024,0.6594202898550725,0.297029702970297,0.3909090909090909,0.44000000000000006,0.45070422535211274,0.2087912087912088,0.27748691099476436,0.413,0.11956521739130437,0.15686274509803924,0.06818181818181818,0.22680412371134023,0.1893939393939394,0.3090909090909091,0.4347826086956522,0.07142857142857144,0.4736842105263158,0.5,0.27242524916943517,0.4105263157894737,0.49779735682819387,0.48387096774193544,0.4725274725274725,0.2777777777777778,0.3703703703703704,0.16666666666666666,0.20388349514563106,0.04477611940298507,0.2815533980582524,0.22602739726027396,0.3333333333333333,0.18055555555555555,0.06666666666666667,0.32,0.23214285714285718,0.39272727272727276,0.0,0.0
Lou Amundson,PF,27,PHO,0.9634146341463414,0.36060512503859216,0.4583333333333333,0.3439306358381503,0.551,0.0,0.0,0.0,0.5038167938931297,0.4131944444444444,0.5529999999999999,0.22480620155038758,0.35333333333333333,0.545,0.5670103092783506,0.6438356164383562,0.7198067632850242,0.0663265306122449,0.0970873786407767,0.47692307692307695,0.23364485981308414,0.45625,0.4,0.5044642857142857,0.9067796610169492,0.43243243243243246,0.5281954887218046,0.005291005291005292,0.223,0.6093023255813953,0.6238244514106583,0.7198275862068966,0.05013550135501355,0.0970873786407767,0.46315789473684216,0.245,0.37532133676092544,,0.11278195488721804,0.18309859154929578,0.15675675675675677,0.2318271119842829,,-0.10309278350515465,0.2545454545454545,0.032,0.06422018348623852,0.35748792270531404,0.18811881188118812,0.1590909090909091,0.0,0.0,0.2087912087912088,0.18324607329842932,0.551,0.08695652173913045,0.15686274509803924,0.36363636363636365,0.288659793814433,0.33333333333333337,0.03636363636363637,0.13043478260869565,0.32142857142857145,0.18421052631578946,0.525,0.15614617940199335,0.4947368421052632,0.3744493392070485,0.0,0.0,0.5222222222222223,0.44973544973544977,0.23333333333333334,0.3689320388349514,0.582089552238806,0.6504854368932038,0.732876712328767,0.07407407407407407,0.09722222222222221,0.5111111111111111,0.24000000000000002,0.46428571428571436,0.41454545454545455,0.0,0.0
Chris Andersen,PF,31,DEN,0.926829268292683,0.5233096634763816,0.2916666666666667,0.21676300578034682,0.5660000000000001,0.0,0.007751937984496124,0.0,0.3206106870229008,0.2569444444444445,0.573,0.3798449612403101,0.47333333333333333,0.695,0.45360824742268047,0.684931506849315,0.6956521739130436,0.0510204081632653,0.1262135922330097,0.6615384615384615,0.16822429906542058,0.31875,0.335,0.5625,0.8728813559322034,0.47447447447447455,0.5930451127819548,0.015873015873015876,0.47,0.4697674418604651,0.7115987460815048,0.7068965517241379,0.037940379403794036,0.1262135922330097,0.6631578947368421,0.23833333333333334,0.2776349614395887,,0.24060150375939848,0.3802816901408451,0.31891891891891894,0.32612966601178783,,-0.11340206185567012,0.6,0.168,0.1651376146788991,0.5386473429951691,0.18811881188118812,0.15,0.0,0.0,0.2087912087912088,0.17277486910994763,0.5660000000000001,0.23913043478260873,0.303921568627451,0.43181818181818177,0.45360824742268047,0.4848484848484849,0.03636363636363637,0.2608695652173913,0.6785714285714286,0.2105263157894737,0.575,0.19601328903654486,0.3157894736842105,0.23348017621145375,0.0,0.01098901098901099,0.3333333333333333,0.2804232804232804,0.3888888888888889,0.48543689320388345,0.4626865671641791,0.6893203883495145,0.7054794520547946,0.05185185185185185,0.125,0.6666666666666666,0.17333333333333334,0.32142857142857145,0.34545454545454546,0.0,0.0
