player,pos,age,mp_x,fg_pct_x,trb_per_poss,ast_per_poss,stl_per_poss,blk_per_poss,pts_per_poss,off_rtg,def_rtg,per,ts_pct,trb_pct,ast_pct,usg_pct,ws,bpm,vorp,efg_pct,ft_per_g,fta_per_g,ft_pct_y,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,pts_per_g,fga_per_g,points_won
Cedric Ceballos,SF,30,2064.0,0.446,11.3,2.2,1.4,0.6,28.1,104.0,107.0,18.1,0.516,12.0,7.4,26.4,4.0,-1.8,0.1,0.46799999999999997,3.0,3.6,0.843,2.5,4.2,6.7,1.3,0.8,0.3,1.8,2.4,16.6,14.5,0.0
Calbert Cheaney,SG,28,1309.0,0.44,5.3,3.1,1.7,0.5,10.4,96.0,107.0,6.7,0.473,6.0,9.0,10.9,0.8,-3.1,-0.4,0.473,0.1,0.3,0.429,0.3,1.7,2.1,1.2,0.7,0.2,0.7,2.4,4.0,4.1,0.0
Chris Childs,PG,32,1675.0,0.409,4.7,9.2,1.2,0.1,12.1,98.0,104.0,8.6,0.491,5.2,26.4,13.8,2.1,-2.3,-0.1,0.461,0.7,0.8,0.797,0.2,1.8,2.1,4.0,0.5,0.1,1.5,3.4,5.3,5.0,0.0
Doug Christie,SG,29,2264.0,0.40700000000000003,6.5,7.4,2.3,1.0,20.7,107.0,105.0,15.8,0.526,7.0,23.0,19.6,5.1,1.4,1.9,0.47200000000000003,2.5,3.0,0.843,0.9,3.0,3.9,4.4,1.4,0.6,2.0,2.3,12.4,10.5,0.0
Keon Clark,C,24,1850.0,0.542,13.8,1.9,1.2,3.1,19.0,106.0,103.0,15.9,0.573,14.9,6.2,17.2,4.2,-0.1,0.9,0.5429999999999999,1.5,2.2,0.688,2.0,4.2,6.2,0.9,0.6,1.4,1.5,2.9,8.6,6.5,0.0
Derrick Coleman,PF,32,2347.0,0.456,13.8,3.8,0.7,2.8,27.0,103.0,99.0,18.9,0.541,15.1,13.5,25.2,6.5,1.1,1.8,0.48200000000000004,4.0,5.1,0.785,1.7,6.9,8.5,2.4,0.5,1.8,2.3,2.6,16.7,13.2,0.0
Bimbo Coles,PG,31,1924.0,0.455,4.7,7.9,1.6,0.3,17.5,104.0,110.0,12.9,0.494,4.9,24.6,17.4,2.3,-2.4,-0.2,0.461,1.1,1.3,0.8170000000000001,0.4,1.8,2.2,3.6,0.7,0.1,1.3,2.2,8.1,7.6,0.0
Austin Croshere,PF,24,1885.0,0.441,14.1,2.4,1.2,1.6,22.8,107.0,101.0,16.7,0.5529999999999999,15.3,7.6,21.1,5.4,0.8,1.3,0.489,2.4,2.9,0.848,1.7,4.7,6.4,1.1,0.5,0.7,1.5,2.5,10.3,8.1,0.0
Vonteego Cummings,PG,23,1793.0,0.405,5.2,6.9,2.6,0.4,19.8,99.0,109.0,12.9,0.484,5.4,22.6,20.2,1.3,-2.2,-0.1,0.442,1.7,2.3,0.7509999999999999,0.8,1.7,2.5,3.3,1.2,0.2,1.8,2.3,9.4,8.7,0.0
Dell Curry,SG,35,1095.0,0.42700000000000005,4.7,4.2,1.5,0.4,24.0,109.0,108.0,14.9,0.542,5.1,14.1,20.5,2.2,-1.4,0.2,0.532,0.4,0.5,0.75,0.2,1.3,1.5,1.3,0.5,0.1,0.6,1.0,7.6,6.8,0.0
Michael Curry,SG,31,1611.0,0.48,3.2,2.7,1.0,0.2,15.8,107.0,110.0,8.6,0.5589999999999999,3.7,8.3,14.3,2.0,-4.0,-0.8,0.48200000000000004,1.7,2.0,0.8390000000000001,0.3,1.0,1.3,1.1,0.4,0.1,0.9,2.5,6.2,4.6,0.0
Antonio Daniels,SG,24,1195.0,0.474,3.8,7.8,2.4,0.2,18.6,110.0,101.0,15.2,0.541,4.1,24.4,17.2,3.6,0.1,0.6,0.506,1.1,1.5,0.713,0.2,1.0,1.3,2.6,0.8,0.1,0.9,1.1,6.2,5.1,0.0
Antonio Davis,C,31,2479.0,0.44,14.6,2.2,0.8,2.1,19.1,109.0,104.0,15.1,0.52,15.7,6.7,17.8,6.1,-1.1,0.6,0.44,3.6,4.7,0.765,3.0,5.8,8.8,1.3,0.5,1.3,1.5,3.4,11.5,9.0,0.0
Baron Davis,PG,20,1523.0,0.42,5.5,10.4,3.3,0.6,16.3,95.0,101.0,12.9,0.486,6.1,32.6,18.9,2.1,-1.1,0.3,0.449,1.2,1.9,0.634,0.6,1.4,2.0,3.8,1.2,0.2,1.7,2.5,5.9,5.3,0.0
Dale Davis,C,30,2127.0,0.502,17.7,1.6,1.3,2.3,18.0,112.0,100.0,17.4,0.537,19.2,4.8,16.7,7.1,1.6,2.0,0.502,1.9,2.7,0.685,3.5,6.4,9.9,0.9,0.7,1.3,1.2,2.7,10.0,8.1,0.0
Hubert Davis,PG,29,1817.0,0.46799999999999997,3.7,3.9,0.7,0.1,16.2,112.0,112.0,10.8,0.585,4.0,11.2,13.8,2.5,-2.3,-0.1,0.556,0.8,1.0,0.87,0.2,1.5,1.7,1.8,0.3,0.0,0.9,1.4,7.4,5.9,0.0
Andrew DeClercq,C,26,1831.0,0.508,12.0,1.6,1.7,1.8,14.9,100.0,102.0,11.4,0.53,13.4,5.1,14.8,2.9,-1.1,0.4,0.508,1.1,2.0,0.588,1.9,3.5,5.4,0.7,0.8,0.8,1.3,3.4,6.6,5.4,0.0
Vinny Del Negro,PG,33,1211.0,0.47100000000000003,4.6,6.8,1.5,0.0,14.9,108.0,111.0,11.7,0.51,5.2,19.6,14.3,1.5,-3.5,-0.5,0.483,0.5,0.6,0.897,0.1,1.5,1.6,2.4,0.5,0.0,0.7,1.2,5.2,4.9,0.0
Michael Dickerson,SG,24,3103.0,0.436,4.7,3.5,2.0,0.8,25.4,107.0,110.0,15.6,0.53,5.4,12.2,23.1,5.5,-0.2,1.4,0.483,3.3,4.0,0.83,1.0,2.5,3.4,2.5,1.4,0.5,2.0,2.8,18.2,15.5,0.0
Vlade Divac,C,31,2374.0,0.503,13.4,5.0,2.1,2.1,20.5,106.0,98.0,18.0,0.552,14.4,15.4,19.3,7.2,3.4,3.2,0.507,2.8,4.1,0.691,2.1,5.9,8.0,3.0,1.3,1.3,2.3,3.1,12.3,9.3,0.0
Michael Doleac,C,22,1335.0,0.452,12.3,2.3,1.1,1.3,20.9,103.0,101.0,13.3,0.49,13.6,7.6,20.2,3.0,-2.3,-0.1,0.45299999999999996,1.0,1.2,0.8420000000000001,1.1,3.0,4.1,0.8,0.4,0.4,0.8,2.8,7.0,6.6,0.0
Bryce Drew,PG,25,1293.0,0.38299999999999995,4.1,6.4,1.6,0.0,16.6,102.0,109.0,10.9,0.48100000000000004,4.5,19.7,17.1,1.3,-3.4,-0.4,0.45399999999999996,0.6,0.7,0.8490000000000001,0.3,1.1,1.4,2.3,0.6,0.0,0.9,1.1,5.8,5.7,0.0
Tim Duncan,PF,23,2875.0,0.49,16.9,4.3,1.2,3.0,31.6,109.0,95.0,24.8,0.555,18.1,15.5,28.7,13.0,6.1,5.9,0.491,6.2,8.1,0.7609999999999999,3.5,8.9,12.4,3.2,0.9,2.2,3.3,2.8,23.2,17.3,248.0
Howard Eisley,PG,27,2096.0,0.418,4.3,8.9,1.5,0.2,18.1,101.0,106.0,11.5,0.49200000000000005,4.9,26.9,18.8,3.0,-1.8,0.1,0.462,1.0,1.2,0.8240000000000001,0.3,1.8,2.1,4.2,0.7,0.1,1.6,2.7,8.6,8.2,0.0
Mario Elie,SF,36,2217.0,0.42700000000000005,5.9,4.6,1.7,0.2,14.1,104.0,101.0,10.4,0.565,6.4,13.3,13.6,4.6,1.3,1.8,0.508,1.6,1.9,0.846,0.6,2.5,3.2,2.4,0.9,0.1,1.6,2.0,7.5,5.8,0.0
LaPhonso Ellis,PF,29,1309.0,0.45,11.6,2.4,1.3,1.0,19.5,103.0,108.0,13.9,0.48100000000000004,12.1,7.6,18.9,1.9,-1.9,0.0,0.45399999999999996,1.1,1.6,0.695,1.7,3.3,5.0,1.0,0.6,0.4,0.9,2.3,8.4,8.0,0.0
Patrick Ewing,C,37,2035.0,0.466,16.0,1.5,1.0,2.2,24.6,99.0,97.0,16.9,0.516,17.6,5.2,24.3,4.8,-1.6,0.2,0.466,3.3,4.6,0.731,2.3,7.5,9.7,0.9,0.6,1.4,2.3,3.2,15.0,12.5,0.0
Tony Farmer,PF,30,1199.0,0.40700000000000003,12.4,3.1,2.8,0.7,19.5,109.0,106.0,15.7,0.542,12.9,9.5,17.9,2.9,-0.5,0.4,0.42,2.7,3.6,0.7659999999999999,1.6,2.4,4.0,1.0,0.9,0.2,1.1,2.3,6.3,4.2,0.0
Jamie Feick,C,25,2241.0,0.428,17.5,1.6,1.0,0.9,10.6,111.0,104.0,12.3,0.47700000000000004,18.7,4.5,10.8,4.8,-1.7,0.2,0.431,1.2,1.6,0.7070000000000001,3.3,6.1,9.3,0.8,0.5,0.5,0.7,2.5,5.7,5.2,0.0
Danny Ferry,PF,33,1326.0,0.49700000000000005,9.0,2.5,0.8,0.9,17.5,110.0,106.0,11.8,0.5710000000000001,10.0,8.3,15.1,2.7,-1.3,0.2,0.541,0.8,0.9,0.912,0.9,2.9,3.8,1.1,0.3,0.4,0.9,2.9,7.3,6.0,0.0
Michael Finley,SF,26,3464.0,0.457,7.6,6.4,1.6,0.5,27.1,108.0,108.0,19.2,0.522,8.0,21.3,25.1,8.3,2.4,3.8,0.48700000000000004,3.2,3.9,0.82,1.5,4.8,6.3,5.3,1.3,0.4,2.4,2.1,22.6,20.0,1.0
Derek Fisher,PG,25,1803.0,0.34600000000000003,4.1,6.2,2.3,0.1,14.0,99.0,101.0,9.6,0.449,4.2,17.1,15.1,3.1,-1.6,0.2,0.4,1.3,1.9,0.7240000000000001,0.3,1.6,1.8,2.8,1.0,0.0,1.0,1.9,6.3,6.2,0.0
Rick Fox,SF,30,1473.0,0.414,6.9,4.8,1.8,0.9,18.6,101.0,100.0,11.7,0.502,7.2,14.4,18.5,3.2,-0.1,0.7,0.473,0.8,1.0,0.8079999999999999,0.8,1.6,2.4,1.7,0.6,0.3,1.1,2.5,6.5,6.1,0.0
Adonal Foyle,C,24,1654.0,0.508,12.9,1.3,0.8,4.1,12.8,101.0,107.0,12.3,0.5,13.5,4.0,12.5,1.9,-1.7,0.1,0.508,0.4,1.2,0.37799999999999995,2.3,3.3,5.6,0.6,0.3,1.8,0.9,2.9,5.5,5.0,0.0
Steve Francis,PG,22,2776.0,0.445,7.5,9.3,2.2,0.5,25.5,105.0,107.0,18.4,0.5429999999999999,8.3,31.6,25.0,6.4,3.3,3.7,0.493,3.7,4.7,0.7859999999999999,2.0,3.3,5.3,6.6,1.5,0.4,4.0,3.0,18.0,14.5,0.0
Lawrence Funderburke,PF,29,1026.0,0.523,11.0,1.6,1.5,0.9,22.8,117.0,103.0,18.0,0.57,11.9,5.0,18.8,3.7,-0.8,0.3,0.523,1.5,2.2,0.706,1.3,1.8,3.1,0.4,0.4,0.3,0.5,1.2,6.4,4.7,0.0
Kevin Garnett,PF,23,3243.0,0.49700000000000005,15.4,6.5,1.9,2.0,29.9,107.0,99.0,23.6,0.545,17.1,21.5,27.4,11.6,6.1,6.6,0.507,3.8,5.0,0.765,2.8,9.0,11.8,5.0,1.5,1.6,3.3,2.5,22.9,18.8,408.0
Pat Garrity,SF,23,1479.0,0.441,7.0,1.9,1.0,0.6,22.5,104.0,105.0,11.9,0.532,7.7,6.2,20.4,2.8,-2.1,0.0,0.509,1.0,1.4,0.721,0.5,2.0,2.6,0.7,0.4,0.2,1.0,2.4,8.2,7.1,0.0
Chris Gatling,PF,32,1811.0,0.455,13.8,2.0,2.3,0.6,27.9,100.0,101.0,17.3,0.525,15.1,6.7,26.7,4.0,-2.2,-0.1,0.466,3.1,4.4,0.713,1.8,4.1,5.9,0.8,1.0,0.3,2.0,2.9,11.9,9.4,0.0
Matt Geiger,C,30,1406.0,0.441,14.3,1.4,1.1,0.8,23.2,99.0,101.0,13.9,0.483,15.2,4.9,23.1,2.6,-3.6,-0.6,0.441,1.7,2.2,0.779,2.4,3.6,6.0,0.6,0.4,0.3,1.4,3.0,9.7,9.1,0.0
Kendall Gill,SF,31,2355.0,0.414,6.2,4.6,3.1,0.9,21.9,101.0,105.0,15.2,0.465,6.7,15.3,21.9,3.7,0.0,1.2,0.425,2.4,3.4,0.71,1.1,2.6,3.7,2.8,1.8,0.5,1.2,2.8,13.1,12.6,0.0
Brian Grant,PF,27,1322.0,0.491,13.9,2.6,1.3,1.1,18.5,106.0,100.0,14.0,0.54,15.3,7.7,17.8,3.5,-0.2,0.6,0.493,1.8,2.6,0.675,1.9,3.5,5.5,1.0,0.5,0.4,1.3,2.6,7.3,5.6,0.0
Horace Grant,PF,34,2688.0,0.444,11.3,3.6,1.1,1.1,11.7,109.0,105.0,11.7,0.47200000000000003,12.0,10.2,11.6,5.2,0.1,1.4,0.444,1.1,1.5,0.721,2.2,5.6,7.8,2.5,0.7,0.8,0.8,2.5,8.1,7.9,0.0
A.C. Green,PF,36,1929.0,0.447,13.0,2.1,1.4,0.5,11.0,108.0,99.0,11.2,0.48200000000000004,13.5,5.9,11.0,5.0,-0.2,0.9,0.44799999999999995,0.8,1.2,0.695,2.0,4.0,5.9,1.0,0.6,0.2,0.6,1.5,5.0,4.7,0.0
Adrian Griffin,SG,25,1927.0,0.424,9.8,4.7,3.1,0.4,12.8,107.0,104.0,12.6,0.503,11.0,13.4,13.0,3.9,1.7,1.8,0.44299999999999995,1.7,2.2,0.753,1.8,3.4,5.2,2.5,1.6,0.2,1.3,3.1,6.7,5.7,0.0
Tom Gugliotta,PF,30,1767.0,0.48100000000000004,12.3,3.6,2.3,0.9,21.3,104.0,97.0,16.4,0.519,13.4,11.6,20.4,5.2,1.9,1.8,0.48100000000000004,2.2,2.8,0.775,2.6,5.3,7.9,2.3,1.5,0.6,2.0,2.8,13.7,11.9,0.0
Richard Hamilton,SG,21,1373.0,0.42,4.9,4.1,1.1,0.2,24.1,98.0,111.0,11.6,0.48200000000000004,5.4,13.7,24.2,0.7,-4.5,-0.9,0.44299999999999995,1.5,1.9,0.774,0.5,1.3,1.8,1.5,0.4,0.1,1.2,2.0,9.0,8.5,0.0
Anfernee Hardaway,SG,28,2253.0,0.474,7.9,7.1,2.1,0.9,23.0,110.0,100.0,17.9,0.5489999999999999,8.6,22.8,21.1,7.8,3.6,3.2,0.494,3.8,4.8,0.79,1.5,4.3,5.8,5.3,1.6,0.6,2.6,2.7,16.9,13.3,0.0
Tim Hardaway,PG,33,1672.0,0.386,4.8,12.3,1.6,0.1,22.3,106.0,105.0,16.4,0.5,5.2,38.2,22.8,4.3,0.5,1.0,0.45899999999999996,2.1,2.6,0.8270000000000001,0.5,2.4,2.9,7.4,0.9,0.1,2.3,2.2,13.4,12.3,0.0
Ron Harper,PG,36,2042.0,0.39899999999999997,8.5,6.8,2.1,1.0,14.0,98.0,98.0,12.0,0.46799999999999997,8.8,19.2,15.6,4.0,0.7,1.4,0.43,1.3,1.8,0.68,1.2,3.0,4.2,3.4,1.1,0.5,1.7,2.1,7.0,6.6,0.0
Othella Harrington,PF,26,2677.0,0.506,11.1,1.9,0.7,1.1,21.2,102.0,109.0,13.3,0.56,12.6,6.3,20.0,3.0,-2.8,-0.5,0.506,2.9,3.6,0.792,2.4,4.5,6.9,1.2,0.4,0.7,2.6,3.5,13.1,10.1,0.0
